"","Var1","Freq"
"779","Mycobacterium phage Colbert",18915
"458","Human immunodeficiency virus 1",15183
"400","Hepatitis B virus",2503
"1005","Severe fever with thrombocytopenia virus",2162
"409","Hepatitis E virus",2015
"399","Hepacivirus C",1820
"707","Japanese encephalitis virus",1639
"899","Porcine reproductive and respiratory syndrome virus",1186
"1006","SFTS virus HB29",1081
"496","Human rotavirus A",1064
"926","Rabies lyssavirus",1053
"299","Enterovirus A71",990
"406","Hepatitis C virus subtype 5a",946
"780","Mycobacterium virus Pixie",820
"1152","West Nile virus",713
"44","Avian avulavirus 1",703
"755","Measles morbillivirus",685
"889","Porcine circovirus 2",674
"445","Human betaherpesvirus 5",552
"256","Dengue virus 4",541
"464","Human orthopneumovirus",520
"604","Influenza A virus (A/mallard/France/090360/2009(H9N2))",496
"253","Dengue virus 1",494
"1012","Simian-Human immunodeficiency virus",489
"146","Camelpox virus",462
"463","Human metapneumovirus",450
"477","Human papillomavirus type 58",450
"512","Influenza A virus (A/Anhui/2/2005(H5N1))",435
"746","Maize streak virus",406
"403","Hepatitis C virus subtype 1b",398
"963","Rotavirus A",385
"153","Canine morbillivirus",383
"507","Infectious bronchitis virus",371
"1016","Simian immunodeficiency virus",364
"309","Equine infectious anemia virus",355
"867","Phlebovirus XLL/China/2009",351
"347","Foot-and-mouth disease virus - type O",346
"210","Cowpox virus",343
"255","Dengue virus 3",342
"98","Bluetongue virus",329
"453","Human gammaherpesvirus 4",328
"278","Echovirus E30",318
"1076","Tick-borne encephalitis virus",310
"411","Hepatovirus A",308
"836","Pan troglodytes schweinfurthii adenovirus 1",300
"1056","Suid alphaherpesvirus 1",294
"586","Influenza A virus (A/Hamburg/NY1580/2009(H1N1))",293
"689","Influenza A virus (A/Vienna/25/2007(H3N2))",276
"866","Phlebovirus JS2007-01",276
"1048","Streptococcus phage V22",276
"579","Influenza A virus (A/feline/Korea/01/2010(H3N2))",272
"163","Cassava brown streak virus",268
"192","Classical swine fever virus",267
"925","Rabbit hemorrhagic disease virus",265
"459","Human immunodeficiency virus 2",263
"454","Human gammaherpesvirus 8",257
"1069","Tembusu virus",256
"760","Merkel cell polyomavirus",251
"254","Dengue virus 2",249
"772","Mumps rubulavirus",247
"405","Hepatitis C virus subtype 3a",246
"122","Bovine rotavirus",245
"402","Hepatitis C virus subtype 1a",245
"567","Influenza A virus (A/England/00380004/2009(H1N1))",240
"223","Crimean-Congo hemorrhagic fever orthonairovirus",237
"268","Duck flavivirus strain YY5",231
"727","Lassa mammarenavirus",231
"953","Rift Valley fever virus",228
"302","Enterovirus D68",225
"11","African swine fever virus",222
"308","Equine encephalosis virus",222
"1138","Vaccinia virus",220
"588","Influenza A virus (A/Hong Kong/1-1-MA-20A/1968(H3N2))",210
"923","Puumala orthohantavirus",210
"973","Rotavirus G10",210
"51","Avian leukosis virus",207
"765","Monkeypox virus",207
"448","Human bocavirus 2",197
"439","Human alphaherpesvirus 1",194
"1100","Tomato yellow leaf curl virus",192
"164","Cassava brown streak virus-[Malawi:Karonga 9:2009]",190
"419","HIV-1 M:CRF26:07CD4751",190
"481","Human parainfluenza virus 4a",190
"619","Influenza A virus (A/quail/Aichi/1/2009(H7N6))",190
"629","Influenza A virus (A/slaty-backed gull/Japan/6KS0185/2006(H4N8))",190
"966","Rotavirus A Hu/R1486/FRA/2007",190
"1137","Usutu virus",186
"222","Cricetid gammaherpesvirus 2",182
"1099","Tomato spotted wilt orthotospovirus",181
"1021","Small ruminant morbillivirus",179
"66","Baiyangdian virus",171
"564","Influenza A virus (A/duck/Zambia/02/2008(H6N2))",171
"1109","Torque teno virus 10",171
"482","Human parechovirus 1",170
"361","GB virus C",164
"450","Human coronavirus HKU1",162
"346","Foot-and-mouth disease virus - type Asia 1",157
"74","Bat astrovirus Ms/sy3/CHN/2008",153
"530","Influenza A virus (A/chicken/Bhutan/248009/2010(H5N1))",153
"651","Influenza A virus (A/swine/Hong Kong/51/1977(H1N1))",153
"824","Omono River virus",153
"831","Orthobunyavirus BX-2010/Henan/CHN",153
"945","Rhinovirus C",153
"972","Rotavirus G1",153
"408","Hepatitis delta virus",152
"440","Human alphaherpesvirus 3",150
"897","Porcine parvovirus",150
"495","Human rhinovirus sp.",148
"183","Chikungunya virus",147
"982","Saffold virus",146
"1114","Trichomonas vaginalis virus 1",146
"124","Bovine viral diarrhea virus 1",145
"1135","uncultured virus",145
"252","Dengue virus",136
"301","Enterovirus C96",136
"457","Human immunodeficiency virus",136
"493","Human respirovirus 1",136
"608","Influenza A virus (A/Mexico/InDRE797/2010(H1N1))",136
"687","Influenza A virus (A/Uganda/MUWRP-007/2008(H3N2))",136
"696","Influenza A virus (A/Zhejiang/X1/2009(H1N1))",136
"735","Lloviu cuevavirus",136
"2","Acanthamoeba polyphaga mimivirus",135
"1020","Small ruminant lentivirus",135
"849","Peanut bud necrosis virus",133
"908","Potato virus Y",133
"452","Human endogenous retrovirus K",132
"637","Influenza A virus (A/swine/Alberta/25/2009(H1N1))",132
"730","Liao ning virus",132
"862","Pepper yellow vein Mali virus",132
"345","Foot-and-mouth disease virus - type A",129
"280","Echovirus E6",127
"1028","Soybean dwarf virus",127
"1029","Soybean mosaic virus",127
"502","Human T-lymphotropic virus 2",126
"446","Human bocavirus",125
"33","Argentinian mammarenavirus",121
"16","Alenquer virus",120
"58","Avian orthoreovirus",120
"398","Hendra henipavirus",120
"444","Human astrovirus 4",120
"527","Influenza A virus (A/canine/Korea/1/2010(H3N1))",120
"551","Influenza A virus (A/District of Columbia/WRAIR0313/2011(H1N1))",120
"559","Influenza A virus (A/duck/Hokkaido/WZ83/2010(H5N1))",120
"639","Influenza A virus (A/swine/Argentina/CIP051-BsAs76/2009(H1N1))",120
"653","Influenza A virus (A/swine/Indiana/24-0218/2010(H1N2))",120
"701","Influenza C virus (C/Catalonia/1824/2009)",120
"704","Jacunda virus",120
"877","Plum pox virus",120
"941","Respiratory syncytial virus",120
"1019","SIVcpz Ptt-04Cam155",120
"1072","Theiler's encephalomyelitis virus",120
"1073","Thermus phage phiYS40",120
"486","Human parvovirus B19",119
"485","Human parvovirus 4",117
"501","Human T-cell leukemia virus type I",114
"243","Cyprinid herpesvirus 3",111
"1148","Viral hemorrhagic septicemia virus",111
"20","Alkhumra hemorrhagic fever virus",109
"483","Human parechovirus 3",106
"709","JC polyomavirus",106
"132","Burkholderia virus Bcep22",105
"389","Hantavirus 2315 Biritiba Mirim",105
"396","Helicobacter phage phiHP33",105
"404","Hepatitis C virus subtype 2b",105
"578","Influenza A virus (A/equine/Zagreb/1/1968(H3N8))",105
"585","Influenza A virus (A/Guangdong/SWL28/2009(H1N1))",105
"607","Influenza A virus (A/mallard/Sweden/51833/2006(H1N1))",105
"613","Influenza A virus (A/Netherlands/2631_1202/2010(H1N1))",105
"614","Influenza A virus (A/Netherlands/602/2009(H1N1))",105
"618","Influenza A virus (A/pigeon/Thailand/VSMU-7-NPT/2004(H5N1))",105
"638","Influenza A virus (A/swine/Argentina/CIP051-A2/2008(H3N2))",105
"784","Nam Dinh virus",105
"998","SARS coronavirus",105
"1164","Xenotropic MuLV-related virus RKO",105
"214","Coxsackievirus A2",102
"438","Human adenovirus B3",101
"1149","Watermelon bud necrosis virus",101
"233","Cucurbit chlorotic yellows virus",100
"241","Cynomolgus macaque cytomegalovirus strain Ottawa",100
"190","Citrus psorosis virus",99
"487","Human picobirnavirus",98
"422","Honeysuckle yellow vein virus",94
"378","Grapevine leafroll-associated virus 3",93
"498","Human rotavirus C",93
"841","Parechovirus A",93
"442","Human astrovirus 1",92
"4","Acheta domestica densovirus",91
"37","Astrovirus dogfaeces/Bari/2008",91
"101","Bluetongue virus 2",91
"103","Bluetongue virus 4",91
"271","Durham virus",91
"284","Eidolon helvum (bat) parvovirus",91
"311","Equine rotavirus A",91
"329","Euphorbia yellow mosaic virus",91
"388","Hantaan orthohantavirus",91
"462","Human mastadenovirus D",91
"524","Influenza A virus (A/Brisbane/59/2007(H1N1))",91
"533","Influenza A virus (A/chicken/Egypt/9402-CLEVB213/2007(H5N1))",91
"546","Influenza A virus (A/chicken/Vietnam/1/2010(H5N1))",91
"583","Influenza A virus (A/Guangdong/213/2008(H1N1))",91
"643","Influenza A virus (A/swine/Guangdong/1/2010(H1N1))",91
"646","Influenza A virus (A/swine/Guangdong/94/2009(H1N1))",91
"647","Influenza A virus (A/swine/Guangdong/K6/2010(H6N6))",91
"706","Japanese eel endothelial cells-infecting virus",91
"713","Klamath virus",91
"739","Macaca fuscata rhadinovirus",91
"811","Norovirus Hu/GII/IST-CS107/2008/TR",91
"830","Orsay virus",91
"947","Rhodococcus phage ReqiDocB7",91
"1008","Sheeppox virus HSL",91
"1089","Tomato leaf curl betasatellite",91
"1169","Yersinia phage Yep-phi",91
"91","Bell pepper alphaendornavirus",90
"510","Infectious pancreatic necrosis virus",90
"952","Rice yellow mottle virus",90
"1070","Teschovirus A",90
"304","Equid alphaherpesvirus 1",87
"433","Human adenovirus 6",87
"472","Human papillomavirus type 16",87
"893","Porcine epidemic diarrhea virus",87
"977","Rubella virus",87
"1067","Tahyna virus",86
"395","HBV genotype C",85
"741","Macacine betaherpesvirus 3",84
"1063","Swine hepatitis E virus",84
"25","Anatid alphaherpesvirus 1",83
"435","Human adenovirus 7",83
"295","Enterobacteria phage IME08",81
"357","Gallid alphaherpesvirus 1",81
"921","Psittacid alphaherpesvirus 1",81
"1133","uncultured phage",81
"1165","Xenotropic murine leukemia virus",81
"22","Alphacoronavirus M.sch/A/Spain/2004",78
"41","Astrovirus rabbit/Nausica/2008/ITA",78
"106","Bokeloh bat lyssavirus",78
"217","Coxsackievirus A4",78
"219","Coxsackievirus B1",78
"270","Duck reovirus strain HC/China",78
"300","Enterovirus A76",78
"350","Fowl aviadenovirus 3",78
"363","Gbagroube virus",78
"418","HIV-1 M:CRF06_cpx_08TG.T3034",78
"455","Human gyrovirus 1",78
"514","Influenza A virus (A/aquatic bird/Korea/w44/2005(H7N3))",78
"554","Influenza A virus (A/duck/Eastern China/008/2008(H5N5))",78
"555","Influenza A virus (A/duck/Eastern China/5/2009(H6N6))",78
"560","Influenza A virus (A/duck/Jiangsu/022/2009(H6N6))",78
"561","Influenza A virus (A/duck/Korea/CBU08107/2008(H9N2))",78
"563","Influenza A virus (A/duck/Yangzhou/013/2008(H6N5))",78
"576","Influenza A virus (A/equine/Mongolia/1/2008(H3N8))",78
"584","Influenza A virus (A/Guangdong/801/2009(H1N1))",78
"590","Influenza A virus (A/human/Norway/A1s/2009(H1N1))",78
"648","Influenza A virus (A/swine/Guangdong/L3/2009(H1N1))",78
"665","Influenza A virus (A/swine/QC/368/2009(H1N1))",78
"686","Influenza A virus (A/turkey/Egypt/7/2007(H5N1))",78
"702","Iquitos virus",78
"786","Nipah henipavirus",78
"798","Norovirus Hu/GII.14/8434/Maizuru/2007/JPN",78
"821","Oak-Vale virus",78
"834","Otariid herpesvirus 2",78
"1038","Staphylococcus phage GH15",78
"1047","Streptococcus phage SM1",78
"53","Avian nephritis virus 1",76
"443","Human astrovirus 2",76
"499","Human rotavirus G9P[8]",76
"29","Apple chlorotic leaf spot virus",74
"123","Bovine rotavirus A",73
"193","Cleome leaf crumple virus",72
"303","Eothenomys miletus hantavirus LX309",72
"778","Muscovy duck circovirus",72
"829","Oropouche virus",72
"154","Canine parvovirus",71
"213","Coxsackievirus A16",70
"221","Coxsackievirus B5",70
"191","Citrus tristeza virus",67
"1062","Sweet potato leaf curl virus",67
"27","Apeu virus",66
"52","Avian metapneumovirus",66
"104","Bluetongue virus 8",66
"130","Bromus catharticus striate mosaic virus",66
"144","California sea lion polyomavirus 1",66
"149","Campylobacter virus NCTC12673",66
"151","Canine hepacivirus AAK-2011",66
"166","Cavally virus",66
"279","Echovirus E5",66
"364","Gifu virus",66
"390","Hantavirus Oln8057",66
"391","Hantavirus strain Akm6943",66
"394","HBV genotype B",66
"423","Human adenovirus 15",66
"432","Human adenovirus 58",66
"447","Human bocavirus 1",66
"449","Human bocavirus 3",66
"451","Human coronavirus OC43",66
"461","Human mastadenovirus C",66
"468","Human papillomavirus 135",66
"484","Human parechovirus 4",66
"508","Infectious bursal disease virus",66
"511","Influenza A virus (A/Aichi/2-1/1968(H3N2))",66
"518","Influenza A virus (A/Beijing/16/2009(H1N1))",66
"521","Influenza A virus (A/black-billed magpie/Guangxi/29/2005(H9N2))",66
"522","Influenza A virus (A/black-billed magpie/Guangxi/30/2005(H9N2))",66
"525","Influenza A virus (A/California/04/2009(H1N1))",66
"544","Influenza A virus (A/chicken/Shandong/01/2010(H9N2))",66
"548","Influenza A virus (A/coot/Alakol/781/2004(H4N6))",66
"582","Influenza A virus (A/greylag goose/Korgalzhyn/1867/2006(H3N6))",66
"593","Influenza A virus (A/Kansas/13/2009(H3N2))",66
"602","Influenza A virus (A/Mallard duck/Korea/W401/2011(H5N1))",66
"603","Influenza A virus (A/mallard/Alaska/44430-088/2008(H1N1))",66
"609","Influenza A virus (A/Milan/03/2010(H1N1))",66
"623","Influenza A virus (A/Rome/709/2009(H1N1))",66
"634","Influenza A virus (A/Surabaya/S08338/2010(H1N1))",66
"642","Influenza A virus (A/swine/Guangdong/09/2009(H1N1))",66
"644","Influenza A virus (A/swine/Guangdong/1/2010(H1N2))",66
"645","Influenza A virus (A/swine/Guangdong/11/2009(H1N1))",66
"654","Influenza A virus (A/swine/Iowa/00051/2003(H1))",66
"655","Influenza A virus (A/swine/Italy/58769/2010(H1N2))",66
"657","Influenza A virus (A/swine/Minnesota/02053/2008(H1N1))",66
"669","Influenza A virus (A/swine/Sweden/9706/2010(H1N2))",66
"682","Influenza A virus (A/tree sparrow/Indonesia/D10013/2010(H5N1))",66
"690","Influenza A virus (A/Vienna/28/2006(H3N2))",66
"693","Influenza A virus (A/wild duck/Korea/7-D19/2005(H4N6))",66
"714","Klebsiella phage KP34",66
"794","Norovirus Hu/G2/48/ITA/2009",66
"828","Organic Lake virophage",66
"832","Ostreid herpesvirus 1",66
"886","Porcine bocavirus 3/64-1/N.Ireland/2004",66
"955","Rm-Bat-CoV 453/2007/EF",66
"957","Rocky Mountain bat coronavirus 61/2007/EF",66
"978","Saaremaa hantavirus",66
"1039","Staphylococcus phage ISP",66
"1041","Staphylococcus phage Sb-1",66
"1074","Thottapalayam orthohantavirus",66
"1077","Titi monkey adenovirus ECC-2011",66
"1104","Torque teno felis virus",66
"1125","Ugandan cassava brown streak virus",66
"1134","uncultured phage WW-nAnB",66
"1163","Xenotropic MuLV-related virus 22Rv1/CWR-R1",66
"986","Salmon isavirus",64
"1059","Sweet potato chlorotic stunt virus",63
"358","Gallid alphaherpesvirus 2",60
"985","Saint Louis encephalitis virus",60
"703","Iris yellow spot virus",59
"781","Myoviridae environmental samples",57
"273","Eastern equine encephalitis virus",56
"667","Influenza A virus (A/swine/Quebec/1262080/2010(H3N2))",56
"783","Nairobi sheep disease virus",56
"1111","Trailing lespedeza virus 1",56
"3","Acaryochloris phage A-HIS1",55
"35","Artogeia rapae granulovirus",55
"47","Avian coronavirus",55
"57","Avian nephritis virus Sichuan62/2009",55
"77","Bat picornavirus 1",55
"99","Bluetongue virus 1",55
"109","Bovine adenovirus 3",55
