"","Var1","Freq"
"350","Human immunodeficiency virus 1",7515
"726","Yellow fever virus",4509
"659","Swine acute diarrhea syndrome coronavirus",2115
"305","Hepacivirus C",1322
"732","Zika virus",1283
"306","Hepatitis B virus",1221
"385","Influenza A virus",1203
"310","Hepatitis delta virus",1138
"660","Swine acute diarrhea syndrome related coronavirus",1035
"311","Hepatitis E virus",960
"593","Rotavirus A",951
"426","Lassa mammarenavirus",903
"550","Porcine reproductive and respiratory syndrome virus",772
"200","Dengue virus 1",727
"172","Coxsackievirus A6",680
"541","Porcine circovirus 3",620
"456","Middle East respiratory syndrome-related coronavirus",556
"481","Norovirus GII",539
"140","Chikungunya virus",470
"347","Human hepegivirus",447
"462","Mouse kidney parvovirus",435
"175","Coxsackievirus B5",433
"382","Infectious bursal disease virus",425
"371","Human rotavirus A",409
"544","Porcine epidemic diarrhea virus",395
"729","Zaire ebolavirus",392
"86","Bombali ebolavirus",378
"224","Enterovirus A71",352
"264","Foot-and-mouth disease virus - type SAT 1",351
"262","Foot-and-mouth disease virus - type A",332
"124","Capuchin monkey hepatitis B virus",325
"331","Human betaherpesvirus 5",325
"363","Human poliovirus 1",325
"432","Liao ning virus",325
"449","Marine virus AG-339-L21",325
"11","African swine fever virus",317
"82","Bluetongue virus",315
"502","Oz virus",300
"176","Crimean-Congo hemorrhagic fever orthonairovirus",297
"231","Enterovirus G",276
"572","Rabies lyssavirus",276
"59","Bat mastadenovirus",273
"133","Cetacean poxvirus 1",272
"276","Gamboa virus",272
"540","Porcine circovirus 2",254
"161","Cotesia congregata bracovirus",253
"377","Hyposidra talaca NPV",253
"414","Kabuto mountain virus",253
"506","Pandoravirus inopinatum",253
"526","Photinus pyralis orthomyxo-like virus 1",253
"355","Human orthopneumovirus",248
"100","Bovine viral diarrhea virus 1",244
"201","Dengue virus 2",240
"362","Human pegivirus",234
"286","Grapevine fanleaf virus",231
"356","Human papillomavirus",227
"36","Avian avulavirus 1",217
"190","Cutavirus",214
"287","Grapevine leafroll-associated virus 1",213
"177","Crithidia G15 virus",210
"396","Influenza A virus (A/Ferruginous Pochard/Ningxia/473-8/2015(H5N6))",210
"485","Norovirus Hu/GII/JP/2015/GII.P16-GII.2/Ibaraki197",210
"494","Orthohepevirus A",208
"622","Severe fever with thrombocytopenia virus",203
"438","Lumpy skin disease virus",199
"235","Equid alphaherpesvirus 1",198
"116","Canine parvovirus",192
"619","Seoul orthohantavirus",192
"84","Bocaparvovirus sp.",190
"239","Equine parvovirus H",190
"452","Measles virus genotype B3",190
"582","Reston ebolavirus",190
"695","Tupanvirus deep ocean",190
"696","Tupanvirus soda lake",190
"326","Human alphaherpesvirus 1",188
"478","Nipah henipavirus",182
"282","Goose astrovirus",177
"55","Bat coronavirus",176
"367","Human respiratory syncytial virus A",174
"166","Coxsackievirus A10",171
"470","Mwinilunga alphavirus",171
"595","Rotavirus B",168
"270","Fowlpox virus",166
"357","Human papillomavirus type 16",165
"220","Echovirus E30",164
"61","Batai virus",160
"435","Little cherry virus 1",160
"212","Dolphin morbillivirus",157
"336","Human bocavirus 1",156
"532","Piscine orthoreovirus",155
"398","Influenza A virus (A/Hong Kong/3391/2017(H3N2))",153
"460","Monkeypox virus",153
"589","Rodent tetraparvovirus",153
"118","Canine parvovirus 2a",151
"97","Bovine leukemia virus",148
"364","Human poliovirus 2",146
"628","Simian immunodeficiency virus",146
"196","Deer tick virus",136
"263","Foot-and-mouth disease virus - type O",136
"408","Jabora virus",136
"409","Japanese encephalitis virus",136
"415","Kadipiro virus",136
"463","Mukawa virus",136
"290","Grapevine red blotch virus",134
"497","Ostreid herpesvirus 1",133
"5","Acipenser iridovirus-European",132
"597","Rotavirus G12",132
"294","Grapevine Syrah virus 1",127
"719","West Nile virus",127
"542","Porcine deltacoronavirus",124
"661","Swine hepatitis E virus",123
"381","Infectious bronchitis virus",122
"369","Human respirovirus 1",121
"629","Sindbis virus",121
"13","Akhmeta virus",120
"87","Bosavirus sp.",120
"99","Bovine parvovirus 3",120
"420","Kobuvirus sp.",120
"568","Pteropine orthoreovirus",120
"594","Rotavirus A RVA/Human-wt/JPN/IS1078/2015/G3P[8]",120
"345","Human gammaherpesvirus 4",119
"670","Tick-borne encephalitis virus",114
"638","Soybean yellow mottle mosaic virus",112
"533","Piscine orthoreovirus 3",110
"95","Bovine hepacivirus",109
"446","Maize yellow mosaic virus",108
"341","Human coronavirus OC43",106
"651","Sugarcane mosaic virus",106
"79","Blackcurrant leafroll-associated virus 1",105
"323","Human adenovirus 41",105
"343","Human cosavirus E/D",105
"358","Human papillomavirus type 52",105
"397","Influenza A virus (A/heron/Guangdong/C1/2013(H5N6))",105
"486","Norovirus Hu/GII/JP/2017/GII.17/FE143",105
"505","Pan troglodytes adenovirus",105
"507","Pandoravirus quercus",105
"610","Sapovirus GI.1",105
"611","Sapovirus GII.8",105
"666","Tembusu virus",105
"685","Tomato yellow leaf curl Al-Batinah virus",105
"368","Human respiratory syncytial virus B",100
"125","Carnivore protoparvovirus 1",91
"129","Cattle blood-associated circovirus-like virus",91
"130","Cattle plasma-associated gemycircularvirus",91
"165","Cowpox virus",91
"269","Fowl aviadenovirus D",91
"283","Grapevine associated tymo-like virus",91
"327","Human alphaherpesvirus 2",91
"332","Human betaherpesvirus 6A",91
"340","Human coronavirus NL63",91
"413","Juquitiba virus",91
"488","Ntwetwe virus",91
"535","Plum pox virus",91
"549","Porcine pegivirus",91
"586","Rodent Cardiovirus",91
"654","Sulfolobus ellipsoid virus 1",91
"697","Turnip mosaic virus",91
"123","Caprine gammaherpesvirus 2",90
"199","Dengue virus",90
"346","Human hepatitis A virus",90
"411","Jerboa hantavirus",90
"436","Lloviu cuevavirus",90
"709","Vesicular stomatitis New Jersey virus",90
"384","Infectious pancreatic necrosis virus",87
"479","Norovirus GI",87
"115","Canine morbillivirus",84
"562","Prunus virus F",84
"147","Citrus leaf blotch virus",83
"538","Ponticelli virus",83
"571","Rabbit hemorrhagic disease virus",83
"102","Bovine viral diarrhea virus type 1b",82
"110","Canine adenovirus 1",81
"117","Canine parvovirus 2",79
"111","Canine bocavirus 2",78
"112","Canine circovirus",78
"136","Cherry virus F",78
"167","Coxsackievirus A11",78
"185","Culex flavivirus",78
"228","Enterovirus C109",78
"229","Enterovirus C96",78
"250","European bat 2 lyssavirus",78
"285","Grapevine chrome mosaic virus",78
"307","Hepatitis C virus subtype 1a",78
"308","Hepatitis C virus subtype 2a",78
"392","Influenza A virus (A/duck/India/11CL01/2014(H6N2))",78
"393","Influenza A virus (A/duck/India/12CL22/2015(H6N2))",78
"482","Norovirus GII.2",78
"495","Orthohepevirus C",78
"511","Passion fruit chlorotic mottle virus",78
"558","Potato virus Y",78
"648","Streptococcus phage D5842",78
"662","Taiwan bat lyssavirus",78
"704","Usutu virus",78
"723","Xapuri virus",78
"37","Avian avulavirus 6",76
"93","Bovine coronavirus",76
"33","Atypical porcine pestivirus",72
"218","East Asian passiflora distortion virus",72
"238","Equine hepacivirus",72
"354","Human mastadenovirus E",72
"491","Orf virus",71
"275","Gallid alphaherpesvirus 2",70
"12","Akabane virus",66
"15","Alagoas vesiculovirus",66
"28","Areca palm necrotic spindle-spot virus",66
"31","Astrovirus sp.",66
"43","Avian paramyxovirus 17",66
"56","Bat coronavirus GCCDC1",66
"57","Bat hepadnavirus",66
"70","Betacoronavirus sp.",66
"81","Bloomfield virus",66
"98","Bovine nebovirus",66
"114","Canine mastadenovirus A",66
"119","Canine protoparvovirus",66
"132","Cetacean morbillivirus",66
"159","Columbid circovirus",66
"206","Didelphis aurita hepatitis A virus",66
"295","Grapevine virus B",66
"319","Hubei picorna-like virus 55",66
"365","Human polyomavirus 1",66
"370","Human respirovirus 3",66
"378","Ictalurid rhabdovirus",66
"422","Kunjin virus",66
"466","Mumps virus genotype G",66
"468","Murine picornavirus",66
"469","Murray Valley encephalitis virus",66
"471","Myocastor coypus polyomavirus 1",66
"501","Oxyplax ochracea nucleopolyhedrovirus",66
"530","Pigeon paramyxovirus 1",66
"543","Porcine enteric alphacoronavirus",66
"548","Porcine parvovirus 7",66
"603","Salivirus A",66
"617","Sclerotinia sclerotiorum victorivirus 1",66
"639","Sparrow deltacoronavirus",66
"649","Strigid herpesvirus 1",66
"669","Thyrinteina arnobia cypovirus 14",66
"67","Beet western yellows virus",65
"328","Human alphaherpesvirus 3",65
