"","Var1","Freq"
"355","Human immunodeficiency virus 1",14055
"423","Influenza A virus (A/California/04/2009(H1N1))",1885
"299","Hepacivirus C",1850
"515","Influenza A virus (A/New York/22/2009(H1N1))",1830
"873","Simian immunodeficiency virus",1787
"300","Hepatitis B virus",1587
"311","Hepatitis E virus",1438
"497","Influenza A virus (A/Kawasaki/UTK-4/2009(H1N1))",1378
"780","Rabies lyssavirus",1267
"625","Measles morbillivirus",789
"137","Chikungunya virus",780
"751","Porcine reproductive and respiratory syndrome virus",707
"223","Enterovirus A71",612
"356","Human immunodeficiency virus 2",574
"38","Avian avulavirus 1",476
"779","Rabbit hemorrhagic disease virus",454
"405","Infectious bronchitis virus",449
"622","Marburg marburgvirus",435
"496","Influenza A virus (A/Johannesburg/279/2008(H1N1))",378
"191","Dengue virus 2",376
"993","West Nile virus",373
"395","Human rotavirus A",366
"729","Peruvian horse sickness virus",342
"190","Dengue virus 1",340
"830","Rotavirus G9",326
"730","Phasi Charoen virus 1",325
"394","Human rhinovirus sp.",321
"743","Porcine circovirus 2",317
"982","Venezuelan equine encephalitis virus",316
"814","Rotavirus A",311
"642","Mumps rubulavirus",310
"361","Human metapneumovirus",285
"335","Human alphaherpesvirus 2",279
"494","Influenza A virus (A/Iowa/01/2006(H1N1))",276
"407","Infectious bursal disease virus",272
"774","Puumala orthohantavirus",271
"380","Human parvovirus B19",263
"305","Hepatitis C virus subtype 1b",261
"176","Culex flavivirus",247
"839","Salmon isavirus",246
"926","Tick-borne encephalitis virus",244
"18","Anatid alphaherpesvirus 1",242
"368","Human papillomavirus type 16",241
"342","Human bocavirus",238
"879","Small ruminant morbillivirus",238
"156","Cotesia plutellae polydnavirus",234
"181","Cyprinid herpesvirus 3",234
"416","Influenza A virus (A/babbler/Fujian/320/04(H5N1))",231
"418","Influenza A virus (A/bar-headed goose/Qinghai/F/2007(H5N1))",231
"422","Influenza A virus (A/blackbird/Hunan/1/2004(H5N1))",231
"798","Reston ebolavirus - Reston",231
"339","Human betaherpesvirus 5",224
"578","Japanese encephalitis virus",221
"987","Vibrio virus CTXphi",218
"170","Crimean-Congo hemorrhagic fever orthonairovirus",216
"328","Human adenovirus 55",214
"352","Human gammaherpesvirus 4",211
"417","Influenza A virus (A/Bangladesh/207095/2008(H5N1))",210
"437","Influenza A virus (A/chicken/Nigeria/641/2006(H5N1))",210
"1004","Yellow fever virus",210
"258","Foot-and-mouth disease virus - type A",205
"312","Hepatovirus A",202
"260","Foot-and-mouth disease virus - type O",201
"75","Bluetongue virus",193
"906","Sulawesi tortoise adenovirus 1",190
"922","Tahyna virus",190
"918","Swine hepatitis E virus",185
"192","Dengue virus 3",183
"574","Iris yellow spot virus",182
"208","Echovirus E30",177
"433","Influenza A virus (A/chicken/Korea/Gimje/2008(H5N1))",171
"835","Saffold virus",168
"203","Duck reovirus NP03/CHN/2009",165
"306","Hepatitis C virus subtype 3a",165
"199","Dobrava-Belgrade orthohantavirus",162
"999","WU Polyomavirus",160
"277","Goatpox virus",157
"360","Human mastadenovirus D",157
"990","Viral hemorrhagic septicemia virus",155
"351","Human foamy virus",153
"475","Influenza A virus (A/equine/Cheshire/2/2007(H3N8))",153
"867","Simian-Human immunodeficiency virus",151
"145","Citrus tristeza virus",150
"994","Western equine encephalitis virus",150
"253","Feline leukemia virus",148
"384","Human polyomavirus 1",148
"832","Rubella virus",142
"960","Toscana virus",142
"161","Cowpox virus",140
"52","Banana bunchy top virus",139
"341","Human betaherpesvirus 6B",139
"704","Orf virus",137
"953","Tomato yellow leaf curl virus",137
"491","Influenza A virus (A/Hunan/1/2006(H5N1))",136
"525","Influenza A virus (A/peregrine falcon/Hong Kong/5211/2006(H5N1))",136
"711","Panicum streak virus",136
"837","Salivirus MN-2A",136
"838","Salivirus NG-J1",136
"865","Sheeppox virus Tunisia/01 13P2",136
"165","Coxsackievirus A24",135
"78","Border disease virus BDV/Aydin/04-TR",132
"211","Elephant endotheliotropic herpesvirus 4",132
"877","Simian T-lymphotropic virus 3",132
"979","Vaccinia virus",132
"106","Canine morbillivirus",127
"363","Human papillomavirus",121
"23","Araraquara virus",120
"315","Hipposideros diadema herpesvirus",120
"446","Influenza A virus (A/chicken/Thailand/ICRC-618/2008(H5N1))",120
"447","Influenza A virus (A/chicken/Thailand/ICRC-V143/2007(H5N1))",120
"449","Influenza A virus (A/chicken/Vietnam/NCVD-016/2008(H5N1))",120
"474","Influenza A virus (A/Egypt/2947-NAMRU3/2006(H5N1))",120
"532","Influenza A virus (A/Shanghai/1/2006(H5N1))",120
"618","Maize streak virus",120
"741","Plum pox virus",120
"797","Respiratory syncytial virus",120
"849","Sapovirus Kumamoto1/Dec2002/JPN",120
"337","Human astrovirus",119
"1002","Xenotropic MuLV-related virus",119
"973","uncultured marine virus",117
"325","Human adenovirus 40",116
"336","Human alphaherpesvirus 3",115
"122","Cassava brown streak virus",112
"617","Machupo mammarenavirus",111
