"","Var1","Freq"
"314","Human immunodeficiency virus 1",10470
"499","Measles morbillivirus",2626
"269","Hepacivirus C",2062
"270","Hepatitis B virus",1839
"286","Hepatovirus A",1098
"621","Porcine reproductive and respiratory syndrome virus",1089
"346","Human rotavirus A",878
"703","Simian immunodeficiency virus",864
"647","Rabies lyssavirus",749
"284","Hepatitis E virus",723
"454","Japanese encephalitis virus",723
"672","Rotavirus A",502
"475","Lymphocytic choriomeningitis mammarenavirus",468
"806","West Nile virus",432
"28","Avian avulavirus 1",417
"117","Chikungunya virus",390
"274","Hepatitis C virus subtype 1a",383
"318","Human metapneumovirus",373
"304","Human bocavirus",366
"303","Human betaherpesvirus 5",312
"163","Dengue virus 3",300
"111","Carp sprivivirus",291
"451","Israeli acute paralysis virus",289
"164","Dengue virus 4",276
"796","Vaccinia virus",276
"234","Foot-and-mouth disease virus - type O",272
"358","Infectious bronchitis virus",264
"643","Puumala orthohantavirus",264
"313","Human gammaherpesvirus 8",255
"747","Tick-borne encephalitis virus",254
"337","Human poliovirus 2",247
"616","Porcine circovirus 2",238
"352","Human T-cell leukemia virus type I",234
"711","Solenopsis invicta virus 1",231
"495","Marburg marburgvirus",226
"315","Human immunodeficiency virus 2",225
"338","Human polyomavirus 1",217
"359","Infectious bursal disease virus",216
"139","Coxsackievirus A24",195
"147","Cucumber mosaic virus",191
"681","Saint Louis encephalitis virus",191
"389","Influenza A virus (A/duck/Hong Kong/23/1976(H5N3))",190
"18","Antheraea pernyi nucleopolyhedrovirus",187
"513","Mumps rubulavirus",184
"440","Influenza A virus (A/Zhejiang/16/2006(H5N1))",182
"665","Rice gall dwarf virus",180
"137","Coxsackievirus A16",178
"136","Coxsackievirus A14",171
"177","Ebola virus Yambio0401",171
"291","Human adenovirus 41",168
"157","Cyprinid herpesvirus 3",165
"789","Turnip mosaic virus",164
"101","Canine morbillivirus",160
"682","Salmon isavirus",158
"648","Raccoon dog coronavirus GZ43/2003",157
"126","Classical swine fever virus",156
"161","Dengue virus 1",156
