"","Var1","Freq"
"300","Human immunodeficiency virus 1",8050
"262","Hepatitis B virus",1818
"473","Measles morbillivirus",1752
"261","Hepacivirus C",1431
"611","Rabies lyssavirus",1184
"270","Hepatitis E virus",836
"671","Simian immunodeficiency virus",818
"137","Clostridium phage phiSM101",595
"455","Lymphocytic choriomeningitis mammarenavirus",548
"125","Chikungunya virus",543
"323","Human rotavirus A",533
"305","Human metapneumovirus",514
"81","Bovine coronavirus",467
"470","Marburg marburgvirus",465
"101","Campoletis sonorensis ichnovirus",420
"360","Influenza A virus (A/duck/Fujian/897/2005(H5N1))",406
"321","Human polyomavirus 1",400
"130","Citrus leprosis virus C",396
"633","Rotavirus A",372
"289","Human betaherpesvirus 5",346
"89","Bovine viral diarrhea virus 1",343
"176","Dengue virus 3",330
"316","Human parvovirus B19",330
"271","Hepatovirus A",307
"543","Norwalk virus",301
"207","Enterovirus A71",300
"354","Influenza A virus (A/chicken/Malang/BBVet-IV/2004(H5N1))",300
"330","Human T-cell leukemia virus type I",292
"775","West Nile virus",290
"298","Human gammaherpesvirus 8",289
"383","Influenza A virus (A/grebe/Tyva/Tyv06-2/06(H5N1))",276
"503","Mycobacterium virus 244",276
"337","Infectious bronchitis virus",271
"426","Japanese encephalitis virus",243
"683","Soochong virus-1",240
"528","Norovirus Hu/GII/Ina/02/JP",231
"591","Porcine reproductive and respiratory syndrome virus",230
"281","Human adenovirus B3",220
"338","Infectious bursal disease virus",219
"266","Hepatitis C virus subtype 3a",210
"480","Microplitis demolitor bracovirus",210
"554","Ovine lentivirus",210
"264","Hepatitis C virus subtype 1b",204
"294","Human coronavirus HKU1",203
"156","Crimean-Congo hemorrhagic fever orthonairovirus",194
"306","Human orthopneumovirus",192
"411","Influenza A virus (A/tiger/Thailand/CU-T4/04(H5N1))",192
"175","Dengue virus 2",176
"53","Bat coronavirus (BtCoV/355A/2005)",171
"251","Hantavirus Thailand 741",171
"416","Influenza A virus (A/Vietnam/PEV16T/2005(H5N1))",171
"494","Murine coronavirus MHV-1",171
"309","Human papillomavirus type 33",156
"388","Influenza A virus (A/mallard duck/Alberta/331/1985(H3N6))",153
"389","Influenza A virus (A/mallard/Alberta/77/1977(H2N3))",153
"640","Rubella virus",151
"290","Human bocavirus",150
"490","Mumps rubulavirus",145
"472","Mayaro virus",144
"771","Vibrio virus CTXphi",140
"211","Equid alphaherpesvirus 1",138
"607","Puumala orthohantavirus",138
"381","Influenza A virus (A/goose/Guangzhou/471/2006(H5N1))",136
"445","Lassa mammarenavirus",136
"106","Canine morbillivirus",134
"746","Torque teno virus",128
"301","Human immunodeficiency virus 2",127
"638","Rotavirus G9",126
"226","Feline calicivirus",125
"341","Influenza A virus",123
"706","Swine hepatitis E virus",123
"620","Ravn virus - Ravn, Kenya, 1987",120
"643","Saint Louis encephalitis virus",120
"769","Variola virus",120
"39","Avian avulavirus 1",119
"766","Vaccinia virus",111
"249","Grapevine rupestris stem pitting-associated virus",108
"96","Burkholderia virus Bcep781",105
"288","Human astrovirus 8",105
"312","Human parainfluenza virus 4a",105
"385","Influenza A virus (A/Japanese white eye/Hong Kong/1038/2006(H5N1))",105
"394","Influenza A virus (A/Owston's civet/Vietnam/1/2005(H5N1))",105
"540","Norovirus Hu/Saga/5424/03/JP",105
"193","Echovirus E30",103
"659","SARS coronavirus",99
"669","Simian-Human immunodeficiency virus",99
"46","Bacillus phage Cherry",91
"417","Influenza B virus (B/Arizona/164/2005)",91
"485","Monkeypox virus",91
"487","Mouse adeno-associated virus 1",91
"593","Porcine rotavirus A strain 134/04-15",91
"610","Rabbit rotavirus",91
"449","Liao ning virus",90
"428","JC polyomavirus",89
"318","Human poliovirus 1",87
"608","Rabbit hemorrhagic disease virus",87
"762","uncultured virus",87
"320","Human poliovirus 2",84
"618","Raspberry ringspot virus",84
"190","Echovirus E13",83
"87","Bovine rotavirus",81
"173","Dengue virus",81
"345","Influenza A virus (A/blow fly/Kyoto/93/2004(H5N1))",78
"353","Influenza A virus (A/chicken/Liaoning/23/2005(H5N1))",78
"391","Influenza A virus (A/Nagasaki/N01/2005(H3N2))",78
"392","Influenza A virus (A/Ontario/RV1273/2005(H3N2))",78
"410","Influenza A virus (A/tiger/Thailand/CU-T3/2004(H5N1))",78
"512","Ngoye virus",78
"535","Norovirus Hu/Minato/N1/6/99/JP",78
"713","Thermus phage phiYS40",78
"786","Xenotropic MuLV-related virus VP35",78
"787","Xenotropic MuLV-related virus VP62",78
"284","Human alphaherpesvirus 2",77
"592","Porcine rotavirus A",77
"770","Venezuelan equine encephalitis virus",77
"123","Chicken anemia virus",76
"596","Potato virus P",76
"634","Rotavirus G1",76
"587","Porcine enteric sapovirus",73
"57","Beet black scorch virus",72
"115","Catacamas virus",72
"150","Cowpea aphid-borne mosaic virus",72
"171","Deformed wing virus",72
"206","Enterovirus A",72
"296","Human endogenous retrovirus K",72
"500","Muscovy duck circovirus",72
"174","Dengue virus 1",71
"629","Rhinovirus C",70
"772","Viral hemorrhagic septicemia virus",70
"73","Bluetongue virus 2",66
"74","Bluetongue virus 4",66
"160","Cucumber mottle virus",66
"247","Grapevine leafroll-associated virus 4",66
"280","Human adenovirus 49",66
"307","Human papillomavirus",66
"314","Human parechovirus 4",66
"380","Influenza A virus (A/Fujian/411/02-like(H3N2))",66
"406","Influenza A virus (A/Taiwan/0130/1996(H1N1))",66
"409","Influenza A virus (A/Thailand/NK165/2005(H5N1))",66
"461","Maize red stripe virus",66
"467","Mammalian orthoreovirus 3",66
"551","Orf virus",66
"602","Pseudomonas phage phiKMV",66
"720","Tomato bushy stunt virus",66
"464","Mamastrovirus 1",63
"159","Cucumber mosaic virus",62
"131","Citrus psorosis virus",60
"721","Tomato chlorosis virus",59
"293","Human coronavirus 229E",58
"295","Human coronavirus NL63",58
"572","Pepper severe mosaic virus",58
"99","Calla lily latent virus",56
"276","Human adenovirus 2",56
"282","Human adenovirus E4",56
"343","Influenza A virus (A/bar-headed goose/Qinghai/0510/05(H5N1))",56
"616","Raphanus sativus cryptic virus 1",56
"655","Sapovirus Hu/Osaka/5786/JP",56
"151","Coxsackievirus A24",55
"183","Duvenhage lyssavirus",55
"214","Equine arteritis virus",55
"254","Hawaiian monk seal herpesvirus",55
"274","Horsepox virus",55
"299","Human immunodeficiency virus",55
"350","Influenza A virus (A/chicken/Korea/164/04 (H9N8))",55
"369","Influenza A virus (A/duck/Laos/3295/2006(H5N1))",55
"400","Influenza A virus (A/swine/Korea/PZ72-1/2006(H3N1))",55
"431","Konjac mosaic virus",55
"438","Lactococcus virus jj50",55
"489","Mouse parvovirus UT",55
"559","Parechovirus A",55
"627","Rhinolophus bat coronavirus HKU2",55
"647","Sangassou orthohantavirus",55
"702","Sugarcane yellow leaf virus",55
"717","Tick-borne encephalitis virus",55
"756","Tylonycteris bat coronavirus HKU4",55
"339","Infectious hematopoietic necrosis virus",54
"91","Bovine viral diarrhea virus 2",53
"133","Classical swine fever virus",52
"590","Porcine parvovirus",51
"675","Simian rotavirus",51
"597","Potato virus Y",50
"332","Human T-lymphotropic virus 3",49
"132","Citrus tristeza virus",47
"227","Feline immunodeficiency virus",47
"44","Avian orthoreovirus",46
"230","Foot-and-mouth disease virus - type O",46
"19","Amasya cherry disease-associated mycovirus",45
"24","Anticarsia gemmatalis multiple nucleopolyhedrovirus",45
"84","Bovine gammaherpesvirus 4",45
"97","Cache Valley virus",45
"119","Cetacean poxvirus 1",45
"208","Enterovirus B75",45
"252","Harbor seal parapoxvirus",45
"286","Human astrovirus 2",45
"303","Human mastadenovirus B",45
"325","Human rotavirus B",45
"346","Influenza A virus (A/cat/Thailand/KU-02/04(H5N1))",45
"347","Influenza A virus (A/chicken/Hebei/1/2002(H7N2))",45
"355","Influenza A virus (A/chicken/Nigeria/BA209/2006(H5N1))",45
"375","Influenza A virus (A/duck/Vietnam/1/2005(H5N1))",45
"376","Influenza A virus (A/England/2005(H1N1))",45
"379","Influenza A virus (A/France/1/00(H3N2))",45
"398","Influenza A virus (A/swine/Inner Mongolia/547/2001(H3N2))",45
"414","Influenza A virus (A/turkey/Suzdalka/Nov-01/05(H5N1))",45
"423","Influenza C virus (C/Miyagi/3/92)",45
"531","Norovirus Hu/Houston/TCH186/2002/US",45
"537","Norovirus Hu/Noguchi-5/2000/GH",45
"691","Steller sea lion poxvirus",45
"699","Stx1-converting phage phi-O153",45
"710","Thailand virus (Nakhon Ratchasima/Bi0017/2004)",45
"758","uncultured enterovirus",45
"788","Yellow fever virus",45
"154","Coxsackievirus B3",44
"55","Batai virus",43
"225","Faba bean necrotic yellows virus",43
"269","Hepatitis delta virus",43
"11","Aichi virus 1",42
"32","Argentinian mammarenavirus",42
"38","Aves polyomavirus 1",42
"40","Avian avulavirus 2",42
"42","Avian leukosis virus",42
"82","Bovine ephemeral fever virus",42
"95","Buffalopox virus",42
"186","East African cassava mosaic virus",42
"201","Enterobacteria phage K1F",42
"234","Fowl aviadenovirus 1",42
"757","uncultured cyanophage",42
"71","Bluetongue virus",41
"104","Canid alphaherpesvirus 1",40
"625","Reticuloendotheliosis virus",40
"78","Borna disease virus 1",39
"446","Leek yellow stripe virus",38
"7","Aedes taeniorhynchus iridescent virus",36
"15","Alfuy virus",36
"22","Angelonia flower break virus",36
"26","Antwerp rhinovirus 98/99",36
"43","Avian metapneumovirus",36
"63","Beilong virus",36
"86","Bovine orthopneumovirus",36
"105","Canine coronavirus",36
"112","Caprine alphaherpesvirus 1",36
"136","Clostera anachoreta granulovirus",36
"146","Cotton leaf curl betasatellite",36
"163","Curionopolis virus",36
"180","Dolichos yellow mosaic virus",36
"198","Encephalomyocarditis virus",36
"268","Hepatitis C virus subtype 6k",36
"317","Human picobirnavirus",36
"328","Human rotavirus RMC321",36
"335","Hyposoter didymator ichnovirus",36
"340","Infectious pancreatic necrosis virus",36
"344","Influenza A virus (A/Beijing/01/2003(H5N1))",36
"382","Influenza A virus (A/grebe/Novosibirsk/29/2005(H5N1))",36
"408","Influenza A virus (A/Thailand/2(SP-33)/2004(H5N1))",36
"422","Influenza B virus (B/Taiwan/N1207/99)",36
"439","Lactococcus virus P008",36
"514","Nile crocodilepox virus",36
"541","Norovirus Hu/Taipei-73/04/TW",36
"547","Onyong-nyong virus",36
"578","Pieris rapae virus",36
"580","Pinus sylvestris partitivirus NL-2005",36
"589","Porcine hemagglutinating encephalomyelitis virus",36
"601","Pseudomonas phage LKD16",36
"639","Rousettus aegyptiacus papillomavirus 1",36
"649","Sapovirus Hu/Angelholm/SW314/2004/SE",36
"653","Sapovirus Hu/Ehime475/2004/JP",36
"661","SARS coronavirus ZJ02",36
"670","Simian foamy viruses-Macaca tonkeana",36
"685","Spodoptera frugiperda ascovirus 1a",36
"777","White bream virus",36
"77","Border disease virus",34
"679","Small ruminant lentivirus",34
"745","Tomato yellow vein streak virus",32
"224","Extra small virus",31
"458","Macrobrachium rosenbergii nodavirus",31
"491","Mungbean yellow mosaic India virus",31
"493","Murid betaherpesvirus 1",31
"598","Potato yellow vein virus",31
"666","Seoul orthohantavirus",31
"18","Alto Paraguay hantavirus",30
"283","Human alphaherpesvirus 1",30
"297","Human gammaherpesvirus 4",30
"352","Influenza A virus (A/chicken/Korea/SNU0028/00(H9N2))",30
"584","Porcine circovirus 2",30
"742","Tomato yellow leaf curl virus",30
"778","White spot syndrome virus",30
"13","Alcelaphine gammaherpesvirus 1",28
"25","Anticarsia gemmatalis nucleopolyhedrovirus",28
"45","Avian reovirus 99G",28
"54","Bat coronavirus 1A",28
"88","Bovine rotavirus A",28
"90","Bovine viral diarrhea virus 1 strain ZM-95",28
"116","Cauliflower mosaic virus",28
"128","Choclo virus",28
"162","Culex restuans cypovirus",28
"177","Dengue virus 4",28
"181","Duck hepatitis A virus 1",28
"188","Eastern equine encephalitis virus",28
"189","Echovirus E11",28
"191","Echovirus E18",28
"213","Equid gammaherpesvirus 5",28
"238","Gallid alphaherpesvirus 1",28
"240","GB virus C",28
"242","Grapevine Algerian latent virus",28
"245","Grapevine leafroll-associated virus 2",28
"250","Grey seal parapoxvirus 1",28
"267","Hepatitis C virus subtype 6e",28
"285","Human alphaherpesvirus 3",28
"302","Human mammary tumor virus",28
"308","Human papillomavirus 5",28
"326","Human rotavirus C",28
"395","Influenza A virus (A/parrot/CA/6032/04(H5N2))",28
"396","Influenza A virus (A/red-necked Stint/Australia/1/2004(H4N8))",28
"399","Influenza A virus (A/swine/Iowa/15/1930(H1N1))",28
"420","Influenza B virus (B/Perth/211/2001)",28
"434","Lactococcus phage 4268",28
"441","Lagos bat lyssavirus",28
"451","Lion lentivirus",28
"471","Marburg virus - Musoke, Kenya, 1980",28
"477","Microcystis virus Ma-LMM01",28
"529","Norovirus Hu/GII/SH18/2005/CA",28
"538","Norovirus Hu/oysters/CR17F2000/France",28
"553","Ovine enzootic nasal tumor virus",28
"557","Paramecium bursaria chlorella virus MT325",28
"573","Pestivirus strain mousedeer",28
"574","Phage 258-320",28
"606","Pulau reovirus",28
"612","Rana catesbeiana virus Z",28
"615","Ranunculus leaf distortion virus",28
"626","Retroperitoneal fibromatosis-associated herpesvirus",28
"631","Risso's dolphin gammaherpesvirus",28
"657","Sapovirus Hu/Sydney3/04/AU",28
"660","SARS coronavirus BJ202",28
"662","Sclerotinia sclerotiorum debilitation-associated RNA virus",28
"663","Sea lion parapoxvirus 1",28
"672","Simian immunodeficiency virus - mac",28
"677","Simian virus 12",28
"678","Small anellovirus BEC-VIPI",28
"681","Sodalis phage phiSG1",28
"682","Solanum violaefolium ringspot virus",28
"687","Squirrelpox virus",28
"703","Suid alphaherpesvirus 1",28
"716","Thunberg fritillary mosaic virus",28
"754","Tursiops truncatus alphaherpesvirus 1",28
"755","Tursiops truncatus papillomavirus 2",28
"776","Western equine encephalitis virus",28
"782","Wuhan nodavirus",28
"113","Caprine arthritis encephalitis virus",27
"581","Plum pox virus",27
"153","Coxsackievirus B1",25
"187","East Asian Passiflora virus",25
"331","Human T-lymphotropic virus 2",25
"780","Wisteria vein mosaic virus",25
"21","Anatid alphaherpesvirus 1",24
"2","Actias selene nucleopolyhedrovirus",21
"5","Adeno-associated virus VR-195",21
"14","Alfalfa mosaic virus",21
"31","Archips rosanus nucleopolyhedrovirus",21
"36","Atlantic salmon swim bladder sarcoma virus",21
"41","Avian hepatitis E virus",21
"67","Blackberry chlorotic ringspot virus",21
"75","Bluetongue virus 9",21
"92","Bovine viral diarrhea virus 799ncp",21
"98","Cactus mild mottle virus",21
"107","Canine parvovirus",21
"117","Cell fusing agent virus",21
"135","Clerodendron yellow mosaic virus",21
"142","Corchorus yellow vein virus - [Hoa Binh]",21
"144","Corynebacterium phage BFK20",21
"152","Coxsackievirus A9",21
"158","Cucumber leaf spot virus",21
"164","Cyanophage AN-15",21
"165","Cycas necrotic stunt virus",21
"170","Daphne virus S",21
"178","Dicentrarchus labrax encephalitis virus",21
"182","Duck hepatitis B virus",21
"185","East African cassava mosaic Cameroon virus-[Ivory Coast]",21
"192","Echovirus E3",21
"195","Ectropis obliqua nucleopolyhedrovirus",21
"196","Elephantid betaherpesvirus 1",21
"212","Equid alphaherpesvirus 9",21
"215","Equine infectious anemia virus",21
"216","Equine rotavirus",21
"219","Escherichia phage LZ",21
"232","Fort Morgan virus",21
"260","Heliothis armigera cypovirus 14",21
"273","Homalodisca coagulata virus 1",21
"279","Human adenovirus 46",21
"311","Human papillomavirus type 45",21
"319","Human poliovirus 1 strain Sabin",21
"324","Human rotavirus A strain CMH222",21
"336","Indian cassava mosaic virus-[Ker2]",21
"342","Influenza A virus (A/Aichi/2/2006(H1N1))",21
"374","Influenza A virus (A/duck/Taiwan/0526/72(H6N1))",21
"386","Influenza A virus (A/lake ice/Lake Park/Siberia/4.1/2002(H1))",21
"387","Influenza A virus (A/lake water/Lake Edoma/Siberia/2001(H1))",21
"401","Influenza A virus (A/swine/MI/PU243/04 (H3N1))",21
"418","Influenza B virus (B/EspiritoSanto/79/99)",21
"425","Iris yellow spot virus",21
"429","Kakugo virus",21
"437","Lactococcus phage TP901-1C",21
"454","Lymphocystis disease virus 1",21
"469","Maracuja mosaic virus",21
"478","Micromonas pusilla reovirus",21
"495","Murine herpesvirus strain 72",21
"507","Neodiprion abietis NPV",21
"518","Norovirus GII",21
"521","Norovirus Hu/GI/Babbacombe/1996/GBR",21
"522","Norovirus Hu/GI/ICB1159/1996/Brazil",21
"532","Norovirus Hu/Kolkata/V1370",21
"533","Norovirus Hu/Kuenzelsau16836/2001/DE",21
"534","Norovirus Hu/Kunming/146/2004/China",21
"549","Ophiostoma partitivirus 1",21
"563","Peach mosaic virus",21
"569","Pepper golden mosaic virus",21
"570","Pepper mild mottle virus",21
"585","Porcine endogenous retrovirus",21
"595","Potato rough dwarf virus",21
"599","Prochlorococcus cyanophage P-SSM10",21
"621","Red seabream iridovirus",21
"628","Rhinovirus B",21
"632","Rock bream iridovirus",21
"635","Rotavirus G10",21
"636","Rotavirus G2",21
"637","Rotavirus G4",21
"642","Sagiyama virus",21
"645","San Miguel sea lion virus 5",21
"648","Sapelovirus A",21
"652","Sapovirus Hu/Chiba/990727/1999",21
"654","Sapovirus Hu/HK/CU041102/2004",21
"656","Sapovirus Hu/SaV/Leeds/2000/UK",21
"658","Sapovirus V1350/Kolkata/India",21
"665","Semliki Forest virus",21
"701","Sugarcane mosaic virus",21
"712","Thermoproteus tenax spherical virus 1",21
"718","Tobacco leaf curl Cuba virus",21
"719","Tobacco leaf curl Zimbabwe virus",21
"727","Tomato leaf curl New Delhi virus-Severe[Jessore]",21
"732","Tomato rugose mosaic virus-[Ube]",21
"739","Tomato yellow leaf curl Mali virus-[Ethiopia]",21
"740","Tomato yellow leaf curl Sardinia virus",21
"741","Tomato yellow leaf curl Sardinia virus-[Sicily]",21
"744","Tomato yellow spot virus",21
"747","Tortoise herpesvirus",21
"751","TTV-like mini virus",21
"28","Apple stem grooving virus",20
"68","Blackberry yellow vein-associated virus",20
"167","Cyprinid herpesvirus 3",20
"277","Human adenovirus 22H8",20
"448","Lettuce necrotic yellows virus",20
"646","Sandfly fever Sicilian virus",20
"114","Capsicum chlorosis virus",16
"496","Murine leukemia virus",16
"552","Ornithogalum mosaic virus",16
"684","Soybean mosaic virus",16
"686","Squash leaf curl virus",16
"773","Visna-maedi virus",16
"8","African swine fever virus",15
"10","Agrotis segetum nucleopolyhedrovirus A",15
"20","Amphotropic murine leukemia virus",15
"29","Apple stem pitting virus",15
"33","Artichoke yellow ringspot virus",15
"34","Asian prunus virus 2",15
"37","Aurantiochytrium single-stranded RNA virus 01",15
"48","Banana bract mosaic virus",15
"52","Bartonella phage CO-04-1",15
"66","Black queen cell virus",15
"69","Blattella germanica densovirus 1",15
"70","Blueberry scorch virus",15
"79","Bos taurus polyomavirus 1",15
"94","Brome mosaic virus",15
"100","Calovo virus",15
"102","Canary circovirus",15
"103","Canarypox virus",15
"110","Cano Delgadito orthohantavirus",15
"118","Cetacean morbillivirus",15
"121","Cherry leaf roll virus",15
"122","Cherry virus A",15
"124","Chickpea chlorotic stunt virus",15
"126","Chimpanzee herpesvirus strain 105640",15
"129","Choristoneura fumiferana granulovirus",15
"140","Cocksfoot mottle virus",15
"143","Corvus monedula polyomavirus 1",15
"147","Cotton leaf curl Kokhran virus",15
"184","Dwarf gourami iridovirus",15
"194","Echovirus E7",15
"197","Emiliania huxleyi virus 163",15
"205","Enterobacteria phage TL2",15
"209","Enterovirus E",15
"221","Escherichia virus Qbeta",15
"223","European brown hare syndrome virus",15
