"","Var1","Freq"
"520","Human immunodeficiency virus 1",16494
"453","Hepacivirus C",2339
"455","Hepatitis B virus",1871
"519","Human immunodeficiency virus",1776
"466","Hepatitis E virus",1469
"1038","Rabies lyssavirus",1382
"94","Beak and feather disease virus",1363
"994","Porcine reproductive and respiratory syndrome virus",1271
"1295","West Nile virus",1121
"533","Human papillomavirus type 58",1056
"521","Human immunodeficiency virus 2",1021
"977","Porcine circovirus 2",1003
"819","Measles morbillivirus",1000
"52","Avian avulavirus 1",970
"327","Enterovirus A71",914
"550","Human rotavirus A",899
"1088","Rubella virus",862
"517","Human gammaherpesvirus 8",827
"202","Chikungunya virus",822
"1072","Rotavirus A",796
"561","Infectious bronchitis virus",777
"1141","Simian immunodeficiency virus",737
"1271","Usutu virus",721
"814","Marburg marburgvirus",702
"277","Dengue virus 2",681
"276","Dengue virus 1",601
"90","Bat Paramyxovirus Eid_hel/GH72/GHA/2009",595
"91","Bat Paramyxovirus Pte_par/KCR245M/CR/2010",595
"932","Paramyxovirus bat/GH10/2008",595
"468","Hepatovirus A",573
"556","Human T-cell leukemia virus type I",528
"504","Human bocavirus",520
"784","Lassa mammarenavirus",510
"524","Human orthopneumovirus",492
"174","Canine morbillivirus",491
"1139","Simian foamy virus",455
"985","Porcine epidemic diarrhea virus",447
"1056","Rhinovirus C",413
"300","Echovirus E6",409
"516","Human gammaherpesvirus 4",387
"1200","Tembusu virus",382
"477","Huaiyangshan virus",378
"389","Foot-and-mouth disease virus - type O",370
"57","Avian leukosis virus",369
"459","Hepatitis C virus subtype 1b",338
"279","Dengue virus 4",314
"297","Echovirus E11",297
"244","Coxsackievirus A6",291
"539","Human parvovirus 4",289
"549","Human rhinovirus sp.",276
"78","Banana bunchy top virus",271
"562","Infectious bursal disease virus",255
"80","Bas-Congo tibrovirus",253
"1302","WUHARV Enterovirus 1",253
"523","Human metapneumovirus",250
"340","Epizootic hemorrhagic disease virus",247
"529","Human papillomavirus type 16",246
"1181","Sugarcane mosaic virus",246
"1309","Yellow fever virus",241
"703","Influenza A virus (A/swine/England/453/2006(H1N1))",240
"912","Orf virus",228
"827","Merkel cell polyomavirus",226
"460","Hepatitis C virus subtype 2a",214
"537","Human parechovirus 3",213
"1209","Tick-borne encephalitis virus",212
"251","Crimean-Congo hemorrhagic fever orthonairovirus",211
"1124","Senegalvirus marseillevirus",210
"1125","Seoul orthohantavirus",207
"115","Bluetongue virus 1",204
"1149","Small ruminant lentivirus",204
"218","Classical swine fever virus",194
"399","Gallid alphaherpesvirus 2",194
"172","Canine coronavirus",193
"87","Bat hepevirus",190
"640","Influenza A virus (A/England/195/2009(H1N1))",190
"641","Influenza A virus (A/England/456/2009(H1N1))",190
"691","Influenza A virus (A/Scotland/91800797/2009(H1N1))",190
"749","Influenza A virus (A/whooper swan/Hokkaido/4/2011(H5N1))",190
"1123","Seewis virus",190
"802","Lymphocytic choriomeningitis mammarenavirus",187
"147","Bovine respirovirus 3",182
"151","Bovine viral diarrhea virus 1",181
"390","Foot-and-mouth disease virus - type SAT 2",178
"31","Amur virus",171
"86","Bat coronavirus M.ful/Japan/01/2009",171
"335","Enterovirus D68",171
"357","Escherichia phage JLK-2012",171
"375","Feline coronavirus",171
"719","Influenza A virus (A/swine/Korea/1130/2009(H1N2))",171
"755","Influenza B virus (B/Guangdong/SZ1/1994)",171
"874","Norovirus Hu/GI/SE-08-04-168/Seoul/KOR/2008",171
"1033","Puumala orthohantavirus",171
"541","Human poliovirus 1",169
"558","Ikoma lyssavirus",169
"1063","Rice tungro spherical virus",165
"114","Bluetongue virus",161
"278","Dengue virus 3",161
"331","Enterovirus C",160
"462","Hepatitis C virus subtype 3a",160
"764","Japanese encephalitis virus",159
"489","Human adenovirus 7",157
"668","Influenza A virus (A/Mexico City/INER0958/2012(H1N1))",156
"673","Influenza A virus (A/Nanchang/8002/2009(H1N1))",156
"223","Clostridium phage phiCP7R",153
"620","Influenza A virus (A/duck/Hebei/0908/2009(H5N2))",153
"781","Lake Victoria marburgvirus - Leiden",153
"1291","Visna-maedi virus",153
"502","Human betaherpesvirus 5",152
"1001","Potato virus Y",147
"437","Hantaan orthohantavirus",144
"153","Bovine viral diarrhea virus 3",142
"995","Porcine rotavirus A",141
"1311","Zucchini yellow mosaic virus",140
"398","Gallid alphaherpesvirus 1",139
"1150","Small ruminant morbillivirus",139
"266","Culex flavivirus",138
"522","Human mastadenovirus D",138
"188","Catarina virus",136
"191","Cedar virus",136
"271","Cygnet River virus",136
"359","Escherichia phage P13374",136
