"","Var1","Freq"
"234","Human immunodeficiency virus 1",6136
"203","Hepatitis B virus",733
"218","Human betaherpesvirus 5",695
"450","SARS coronavirus CUHK-AG01",666
"463","SARS coronavirus Urbani",630
"473","Simian immunodeficiency virus",624
"202","Hepacivirus C",556
"24","Avian avulavirus 1",467
"237","Human metapneumovirus",456
"574","West Nile virus",392
"332","Measles morbillivirus",359
"418","Rabies lyssavirus",355
"206","Hepatitis E virus",307
"212","Human adenovirus 35",282
"464","SARS coronavirus ZJ01",276
"465","SARS coronavirus ZJ0301",276
"239","Human papillomavirus",273
"549","Torque teno virus",259
"350","Mycobacterium virus Che8",231
"439","Rubella virus",231
"111","Crimean-Congo hemorrhagic fever orthonairovirus",222
"255","Human T-cell leukemia virus type I",218
"457","SARS coronavirus Sin2500",210
"207","Hepatovirus A",209
"246","Human poliovirus 2",193
"205","Hepatitis delta virus",190
"448","SARS coronavirus BJ02",190
"341","Mumps rubulavirus",178
"238","Human orthopneumovirus",175
"455","SARS coronavirus HKU-39849",172
"90","Civet SARS CoV SZ3/2003",171
"361","Norwalk virus",170
"126","Dengue virus 3",165
"74","Canine coronavirus",162
"147","Enterovirus A71",159
"245","Human poliovirus 1",153
"456","SARS coronavirus Hong Kong/03/2003",153
"177","GB virus C",150
"252","Human rotavirus A",143
"437","Rotavirus G9",141
"235","Human immunodeficiency virus 2",139
"497","Staphylococcus virus phiMR11",136
"17","Aracatuba virus",132
"222","Human betaretrovirus",132
"301","JC polyomavirus",124
"215","Human alphaherpesvirus 3",121
"6","African swine fever virus",117
"526","Tick-borne encephalitis virus",111
"300","Japanese encephalitis virus",108
"75","Canine morbillivirus",106
"232","Human gammaherpesvirus 4",104
"401","Porcine reproductive and respiratory syndrome virus",103
"322","Macacine alphaherpesvirus 1",97
"26","Avian leukosis virus",96
"433","Rotavirus A",94
"256","Human T-lymphotropic virus 2",93
"360","Norwalk-like virus",93
"7","Ageratum yellow leaf curl betasatellite",91
"67","Buffalo rotavirus A 10733",91
"197","Hantaan virus KHB/HFRS/Pat#A3",91
"213","Human adenovirus D8",91
"268","Influenza A virus (A/Akita/86/2002(H1N1))",91
"292","Influenza A virus (A/Yokohama/22/2002(H1N2))",91
"417","Rabbit rotavirus",91
"568","Vibrio phage KVP40",91
"59","Bovine gammaherpesvirus 4",90
"64","Bovine viral diarrhea virus 1",90
"108","Coxsackievirus A24",90
"289","Influenza A virus (A/Switzerland/7729/98(H3N2))",90
"580","Yaba monkey tumor virus",90
"165","Feline immunodeficiency virus",87
"559","Turnip mosaic virus",87
"82","Chicken anemia virus",84
"244","Human picobirnavirus",84
"257","Hybrid phage HybP-Knphi",81
"124","Dengue virus 1",80
"294","Influenza B virus (B/Genoa/11/2002)",78
"454","SARS coronavirus Frankfurt 1",78
"471","Simian foamy virus",78
"152","Equine infectious anemia virus",76
"214","Human alphaherpesvirus 1",76
"119","Cyprinid herpesvirus 3",75
"130","Dobrava-Belgrade orthohantavirus",72
"233","Human gammaherpesvirus 8",72
"415","Puumala orthohantavirus",70
"89","Citrus tristeza virus",67
"13","Ambystoma tigrinum stebbensi virus",66
"56","Bovine alphaherpesvirus 5",66
"320","Lumpy skin disease virus NW-LW",66
"371","Papaya leaf curl virus",66
"399","Porcine lymphotropic herpesvirus 2",66
"520","Swine hepatitis E virus",65
"133","Echovirus E13",64
"266","Infectious hematopoietic necrosis virus",63
"404","Potato mop-top virus",63
"127","Dengue virus 4",57
"299","Iris yellow spot virus",57
"443","Salmon isavirus",57
"14","Andes orthohantavirus",55
"32","Baboon gamma-herpesvirus",55
"198","Hantavirus Ce20",55
"204","Hepatitis C virus subtype 1b",55
"279","Influenza A virus (A/Duck/Nanchang/2-0492/2000(H2N9))",55
"358","Non-human primate Adeno-associated virus",55
"413","Pseudomonas phage phiKMV",55
"445","Salmonella phage P22-pbi",55
"535","Tomato chlorotic vein virus",55
"587","Zucchini yellow mosaic virus",54
"88","Citrus psorosis virus",51
"265","Infectious bursal disease virus",49
"512","Sugarcane mosaic virus",48
"190","Grapevine virus A",47
"395","Porcine circovirus 2",47
"79","Carp sprivivirus",46
"117","Cucurbit yellow stunting disorder virus",46
"548","Tomato yellow leaf curl virus",46
"1","Acanthamoeba polyphaga mimivirus",45
"51","Border disease virus",45
"162","Feline calicivirus",45
"164","Feline foamy virus",45
"221","Human betaherpesvirus 7",45
"281","Influenza A virus (A/Duck/Shantou/2144/00(H9N2))",45
"291","Influenza A virus (A/Vienna/47/96M(H3N2))",45
"302","Kaeng Khoi virus",45
"375","Paramecium bursaria Chlorella virus 1",45
"387","Pestivirus PG-2",45
"400","Porcine parvovirus",45
"430","Rice yellow mottle virus",45
"438","Rotavirus sp.",45
"449","SARS coronavirus BJ2232",45
"452","SARS coronavirus ExoN1",45
"475","Simian retrovirus 6",45
"522","Tanapox virus",45
"529","Tobacco mild green mosaic virus",45
"121","Decapod penstyldensovirus 1",42
"543","Tomato mosaic virus",42
"550","Toscana virus",42
"27","Avian metapneumovirus",40
"112","Cryphonectria hypovirus 1",40
"176","Gallid alphaherpesvirus 2",40
"18","Aravan lyssavirus",38
"163","Feline coronavirus",38
"20","Australian bat lyssavirus",36
"49","Bluetongue virus 4",36
"58","Bovine enteric calicivirus",36
"87","Citrus leprosis virus",36
"96","Coltivirus strain BJ95-75",36
"103","Cowpox virus",36
"151","Equine encephalosis virus 1",36
"155","Escherichia Stx1 converting phage",36
"160","European bat 2 lyssavirus",36
"199","Hantavirus sp.",36
"228","Human calicivirus NLV/Stockholm/genotype GGIIb",36
"284","Influenza A virus (A/London/1/1918(H1N1))",36
"288","Influenza A virus (A/Switzerland/3100/2002(H1N2))",36
"297","Influenza C virus (C/Shizuoka/79)",36
"324","Macrobrachium rosenbergii nodavirus",36
"354","Myzus persicae densovirus",36
"359","Norovirus Bo/Newbury2/1976/UK",36
"366","Orf virus strain D1701",36
"370","Panine betaherpesvirus 2",36
"381","Penicillium chrysogenum virus",36
"402","Porcine rotavirus A34",36
"412","Pseudomonas phage EL",36
"432","Rinderpest morbillivirus",36
"444","Salmon pancreas disease virus",36
"469","Shigella virus Sf6",36
"470","Simian-Human immunodeficiency virus",36
"485","Southern bean mosaic virus",36
"510","Stx2 converting phage I",36
"511","Subterranean clover mottle virus",36
"527","Tobacco bushy top virus",36
"531","Tobacco vein distorting polerovirus",36
"539","Tomato leaf curl Gujarat virus-[Vadodara]",36
"540","Tomato leaf curl Gujarat virus - [Nepal]",36
"578","Xanthomonas virus Xp10",36
"582","Yellow head virus",36
"123","Dendrolimus punctatus cypovirus 1",35
"114","Cucumber mosaic virus",33
"148","Enterovirus B",31
"230","Human coronavirus OC43",31
"479","Simian T-lymphotropic virus 3",31
"10","Akabane virus",30
"138","Emiliania huxleyi virus sp.",30
"208","Hibiscus latent Fort Pierce virus",30
"323","Macacine betaherpesvirus 3",30
"330","Mamastrovirus 10",30
"393","Plum pox virus",30
"478","Simian T-lymphotropic virus 1",30
"488","Spodoptera frugiperda ascovirus 1a",30
"525","Thogoto thogotovirus",30
"125","Dengue virus 2",29
"11","Allpahuayo mammarenavirus",28
"25","Avian hepatitis E virus",28
"30","Avian reovirus GEI11 97M",28
"48","Blotched snakehead virus",28
"84","Chilli leaf curl virus-[Multan]",28
"106","Coxsackievirus A13",28
"122","Deltapapillomavirus 4",28
"134","Echovirus E6",28
"139","Encephalomyocarditis virus",28
"149","Enzootic nasal tumour virus of goats",28
"179","Goat proliferative dermatitis virus",28
"184","Grapevine Anatolian ringspot virus",28
"223","Human calicivirus NLV/1157-01/SWE",28
"229","Human calicivirus NLV/Wyoming/US/genogroup 1",28
"241","Human papillomavirus type 58",28
"242","Human papillomavirus type 92",28
"250","Human rhinovirus B17",28
"260","Ibaraki virus",28
"271","Influenza A virus (A/Chicken/Beijing/1/95(H9N2))",28
"272","Influenza A virus (A/Chicken/HongKong/NT873.3/01-MB(H5N1))",28
"273","Influenza A virus (A/chicken/Italy/445/1999(H7N1))",28
"278","Influenza A virus (A/duck/Hong Kong/147/1977(H9N6))",28
"311","Lactococcus phage phiLC3",28
"315","Lily mottle virus",28
"342","Murid betaherpesvirus 1",28
"362","Omsk hemorrhagic fever virus",28
"364","Orf virus",28
"365","Orf virus NZ7",28
"373","Papiine gammaherpesvirus 1",28
"383","Pennisetum mosaic virus",28
"453","SARS coronavirus FRA",28
"487","Soybean mosaic virus",28
"495","Squirrelpox virus",28
"502","Streptococcus phage phi1207.3",28
"515","Sulfolobus spindle-shaped virus 2",28
"516","Sweet potato feathery mottle virus",28
"524","Tehran virus",28
"542","Tomato leaf curl New Delhi virus - [PkT1/8]",28
"560","uncultured human fecal virus",28
"561","uncultured marine virus",28
"581","Yellow fever virus",28
"339","Mouse mammary tumor virus",27
"349","Murine respirovirus",27
"480","Sindbis virus",27
"78","Carnation mottle virus",25
"105","Coxsackievirus A10",25
"169","Foot-and-mouth disease virus - type O",25
"523","Taro bacilliform virus",25
"416","Rabbit hemorrhagic disease virus",24
"3","Adoxophyes honmai nucleopolyhedrovirus",21
"9","Aichivirus B",21
"16","Apple stem grooving virus",21
"19","Asian elephant endotheliolytic herpesvirus",21
"40","Barley yellow dwarf virus PAV",21
"60","Bovine leukemia virus",21
"65","Bovine viral diarrhea virus 2",21
"66","Broad bean wilt virus 1",21
"70","Calicivirus isolate 2117",21
"77","Carnation etched ring virus",21
"94","Colobus guereza lymphocryptovirus 1",21
"98","Coniothyrium minitans RNA virus",21
"107","Coxsackievirus A16",21
"128","DG-75 Murine leukemia virus",21
"135","Echovirus E7",21
"136","Echovirus E9",21
"142","Enterobacteria phage LC159",21
"156","Escherichia virus P1",21
"158","Escherichia virus T4",21
"171","Foot-and-mouth disease virus - type SAT 2",21
"172","Foot-and-mouth disease virus - type SAT 3",21
"175","Galleria mellonella densovirus",21
"180","Goose circovirus",21
"182","Goose parvovirus-PT",21
"183","Gorilla gorilla lymphocryptovirus 2",21
"216","Human astrovirus 1",21
"225","Human calicivirus NLV/C59/99",21
"227","Human calicivirus NLV/Peleliu/1999",21
"236","Human mastadenovirus C",21
"240","Human papillomavirus type 16",21
"248","Human polyomavirus 1",21
"251","Human rotavirus",21
"254","Human rubulavirus 2",21
"259","Hyposoter didymator ichnovirus",21
"267","Infectious pancreatic necrosis virus",21
"270","Influenza A virus (A/Brant Goose/1/1917(H1N?))",21
"274","Influenza A virus (A/chicken/Jiangsu/1/1999(H9N2))",21
"275","Influenza A virus (A/Chicken/Shanghai/3/01(H9N2))",21
"282","Influenza A virus (A/England/627/01(H1N2))",21
"308","Lactobacillus virus phiJL1",21
"309","Lactococcus phage 923",21
"318","Ljungan virus M1146",21
"328","Mal de Rio Cuarto virus",21
"345","Murine hepatitis virus",21
"346","Murine herpesvirus 72",21
"348","Murine norovirus 1",21
"367","Ornithogalum mosaic virus",21
"374","Paprika mild mottle virus",21
"377","Passerid herpesvirus 1",21
"378","Passion flower little leaf mosaic virus",21
"386","Peru tomato mosaic virus",21
"388","Pestivirus strain mousedeer",21
"403","Porcine torovirus",21
"405","Potato virus A",21
"406","Potato virus Y",21
"424","Red seabream iridovirus",21
"427","Rhizobium phage 16-3",21
"436","Rotavirus G4",21
"472","Simian foamy virus Pongo pygmaeus pygmaeus",21
"481","Sleeping disease virus",21
"486","Soybean dwarf virus",21
"492","Squash leaf curl China virus - [Pumpkin: Coimbatore]",21
"493","Squash leaf curl Philippines virus",21
"496","Staphylococcus virus 44AHJD",21
"498","Stilbocarpa mosaic bacilliform virus",21
"507","Streptomyces phage VWB",21
"519","Sweet potato virus C",21
"533","Tobacco yellow dwarf virus",21
"536","Tomato golden vein virus",21
"538","Tomato leaf curl China betasatellite",21
"551","Toxoneuron nigriceps bracovirus",21
"557","Tula orthohantavirus",21
"565","Vaccinia virus",21
"566","Verbena latent virus",21
"571","Viral hemorrhagic septicemia virus",21
"575","White spot syndrome virus",21
"584","Yersinia phage phiA1122",21
"585","Yersinia phage PY54",21
"5","African horse sickness virus",20
"76","Canine respiratory coronavirus",20
"166","Fiji disease virus",20
"211","Human adenovirus 11",20
"296","Influenza B virus (B/Shangdong/7/97)",20
"347","Murine leukemia virus",19
"264","Infectious bronchitis virus",18
"513","Sugarcane streak mosaic virus",16
"28","Avian metapneumovirus type C",15
"29","Avian orthoreovirus",15
"31","Baboon cytomegalovirus",15
"41","Barley yellow mosaic virus",15
"50","Bombyx mori nucleopolyhedrovirus",15
"55","Bovine adenovirus 2",15
"57","Bovine calicivirus",15
"80","Cercopithecine herpesvirus 3",15
"83","Chikungunya virus",15
"102","Cotton leaf curl Multan virus",15
"110","Coxsackievirus B4",15
"132","Echovirus E11",15
"137","Ectromelia virus",15
"141","Enterobacteria phage K1F",15
"145","Enterobacteria phage T2",15
"174","Friend murine leukemia virus",15
"200","Helicobasidium mompa totivirus 1-17",15
"209","High Plains virus",15
"217","Human astrovirus 8",15
"219","Human betaherpesvirus 6A",15
"224","Human calicivirus NLV/Basel/2001/CH",15
"249","Human rhinovirus A31",15
"261","Iguanid herpesvirus 2",15
"283","Influenza A virus (A/Japan/305/1957(H2N2))",15
"285","Influenza A virus (A/Memphis/14/96-M(H1N1))",15
"293","Influenza B virus (B/Belgium/WV106/2002)",15
"298","Ipomoea vein mosaic virus",15
"303","Kamiti River virus",15
"312","Lamb rotavirus",15
"313","Largemouth bass virus",15
"314","Lettuce mosaic virus",15
"317","Listeria phage PSA",15
"319","Luffa yellow mosaic virus",15
"331","Mandrillus leucophaeus cytomegalovirus",15
"334","Meleagrid alphaherpesvirus 1",15
"336","Micromonospora phage pMLP1",15
"337","Mirafiori lettuce big-vein virus",15
"351","Mycoreovirus 3",15
"355","Narcissus yellow stripe virus",15
"356","Natrinema virus SNJ1",15
"372","Papiine alphaherpesvirus 2",15
"389","Petunia vein clearing virus",15
"396","Porcine endogenous retrovirus",15
"408","Providence virus",15
"410","Pseudocowpox virus",15
"421","Raspberry bushy dwarf virus",15
"422","Raspberry ringspot virus",15
"425","Retroperitoneal fibromatosis-associated herpesvirus",15
"426","Rhesus cytomegalovirus strain 68-1",15
"431","Rice yellow stunt nucleorhabdovirus",15
"435","Rotavirus G12",15
"440","Saguinus midas lymphocryptovirus 1",15
"441","Saimiriine alphaherpesvirus 1",15
"476","Simian rotavirus",15
"489","Spodoptera frugiperda multiple nucleopolyhedrovirus",15
"491","Spring beauty latent virus",15
"501","Streptococcus phage MM1",15
"505","Streptococcus virus C1",15
"521","Synechococcus phage S-PM2",15
"532","Tobacco vein distorting virus",15
"541","Tomato leaf curl Gujarat virus - [Varanasi]",15
"547","Tomato yellow leaf curl Kanchanaburi virus-[Thailand Kan2]",15
"569","Vibrio phage VP16T",15
"573","Vultur gryphus poxvirus",15
"61","Bovine rotavirus",13
"113","Cryptophlebia leucotreta granulovirus",13
"178","Glyptapanteles indiensis bracovirus",13
"398","Porcine epidemic diarrhea virus",13
"442","Saimiriine gammaherpesvirus 2",13
"173","Fowlpox virus",12
"258","Hydrangea mosaic virus",12
"392","Pigeon pea sterility mosaic virus",12
"91","Classical swine fever virus",11
"335","Melon necrotic spot virus",11
"2","Acidianus filamentous virus 1",10
"15","Antheraea pernyi nucleopolyhedrovirus",10
"22","Avastrovirus 1",10
"33","Bacillus phage Bam35c",10
"37","Banana bunchy top virus",10
"52","Border disease virus strain 2112/99",10
"53","Border disease virus strain Casimir",10
"62","Bovine rotavirus G8",10
"63","Bovine rotavirus strain B641/G6",10
"85","Chinese artichoke mosaic virus",10
"86","Chinese yam necrotic mosaic virus",10
"92","Classical swine fever virus strain Eystrup",10
"97","Columbid circovirus",10
"99","Cotesia kariyai bracovirus",10
"104","Coxsackievirus A1",10
"116","Cucumber yellows virus",10
"146","Enterobacteria phage T7",10
"159","Eupatorium yellow vein virus-[MNS2]",10
"161","Feldmannia irregularis virus a",10
"168","Flounder aquabirnavirus",10
"170","Foot-and-mouth disease virus - type SAT 1",10
"188","Grapevine rupestris stem pitting-associated virus",10
"196","Guppy nervous necrosis virus",10
"226","Human calicivirus NLV/DIJON171/96",10
"243","Human parvovirus B19",10
"247","Human poliovirus 3",10
"253","Human rotavirus C",10
"262","Indian cardamom mosaic virus",10
"269","Influenza A virus (A/avian/NY/118353-1/2001(H7N2))",10
"277","Influenza A virus (A/duck/Hokkaido/9/99(H9N2))",10
"295","Influenza B virus (B/Kadoma/122/99)",10
"307","La Crosse virus",10
"310","Lactococcus phage CHL92",10
"325","Macroptilium mosaic Puerto Rico virus",10
"326","Macroptilium mosaic Puerto Rico virus-[Bean]",10
"329","Malvastrum yellow vein betasatellite",10
"333","Measles virus genotype D6",10
"338","Mossman virus",10
"340","Mulard duck circovirus",10
"343","Murine coronavirus MHV-JHM.IA",10
"353","Myxoma virus",10
"363","Onion yellow dwarf virus",10
"379","Peanut stunt virus",10
"385","Pepper golden mosaic virus",10
"397","Porcine endogenous retrovirus A",10
"420","Ranunculus white mottle virus",10
"447","Salmonella virus ST64T",10
"484","South African cassava mosaic virus - [ZW]",10
"504","Streptococcus phage VO1",10
"509","Sturgeon ichtadenovirus A",10
"517","Sweet potato leaf curl Georgia virus-[16]",10
"537","Tomato infectious chlorosis virus",10
"545","Tomato spotted wilt orthotospovirus",10
"552","Tranosema rostrale ichnovirus",10
"554","Tree shrew adenovirus 1",10
"556","TT virus genotype 21",10
"564","untyped human enterovirus",10
"570","Vibrio virus VpV262",10
"577","Woolly monkey hepatitis B virus",10
"553","Transmissible gastroenteritis virus",9
"4","Adoxophyes orana granulovirus",6
"12","Alpinia mosaic virus",6
"35","Bacillus phage pGIL01",6
"38","Baramundi nervous necrosis virus",6
"39","Barley mild mosaic virus",6
"42","Beak and feather disease virus",6
"44","Beet mosaic virus",6
"45","Beet pseudoyellows virus",6
"54","Borna disease virus 1",6
"69","Calibrachoa mottle virus",6
"73","Campoletis sp. ichnovirus",6
"81","Cestrum yellow leaf curling virus",6
"100","Cotesia rubecula bracovirus",6
"109","Coxsackievirus B1",6
"115","Cucumber mosaic virus satellite RNA",6
"120","Daphne virus S",6
"140","Endogenous langur type D retrovirus PO-1-Lu",6
"143","Enterobacteria phage LG1",6
"150","Epizootic hemorrhagic disease virus 2",6
"153","Eriocheir sinensis reovirus",6
"154","Escherichia phage AR1",6
"157","Escherichia virus Qbeta",6
"185","Grapevine leafroll-associated virus 2",6
"187","Grapevine Red Globe virus",6
"189","Grapevine rupestris vein feathering virus",6
"201","Helicoverpa armigera nucleopolyhedrovirus",6
"210","Hosta virus X",6
"220","Human betaherpesvirus 6B",6
"263","Indian peanut clump virus D",6
"280","Influenza A virus (A/duck/NC/91347/01(H1N2))",6
"305","Kunjin virus",6
"306","Kyuri green mottle mosaic virus",6
"327","Maize dwarf mosaic virus",6
"357","Nodamura virus",6
"368","Oropouche virus",6
"369","Oyster mushroom spherical virus",6
"376","Parietaria mottle virus",6
"382","Penicillium stoloniferum virus S",6
"384","Pepino mosaic virus",6
"390","Phocid alphaherpesvirus 1",6
"391","Pigeon paramyxovirus 1",6
"414","Psittacid alphaherpesvirus 1",6
"423","Recombinant M-MuLV/RaLV retrovirus",6
"429","Rice dwarf virus",6
"434","Rotavirus G1",6
"446","Salmonella phage ST64B",6
"451","SARS coronavirus CUHK-W1",6
"458","SARS coronavirus TWH",6
"459","SARS coronavirus TWJ",6
"460","SARS coronavirus TWK",6
"461","SARS coronavirus TWS",6
"462","SARS coronavirus TWY",6
"466","SARS orthoreovirus GD-2003",6
"467","Sclerophthora macrospora virus A",6
"468","Seoulvirus IR461",6
"474","Simian immunodeficiency virus - mon",6
"477","Simian sapelovirus 1",6
"490","Spodoptera littoralis nucleopolyhedrovirus",6
"500","Strawberry vein banding virus",6
"503","Streptococcus phage phisc1",6
"506","Streptomyces phage mu1/6",6
"508","Streptomyces virus phiBT1",6
"514","Suid alphaherpesvirus 1",6
"518","Sweet potato mild mottle virus",6
"528","Tobacco latent virus",6
"530","Tobacco rattle virus",6
"534","Tomato chino Calandrio Baja California virus",6
"544","Tomato mottle leaf curl virus",6
