"","Var1","Freq"
"915","Zika virus",17602
"383","Human immunodeficiency virus 1",12399
"228","Dengue virus 1",3398
"346","Hepatitis E virus",2875
"338","Hepacivirus C",1731
"592","Norovirus GII.17",1623
"339","Hepatitis B virus",1531
"709","Rabbit calicivirus",1378
"553","Middle East respiratory syndrome-related coronavirus",1160
"406","Human T-cell leukemia virus type I",1037
"210","Crimean-Congo hemorrhagic fever orthonairovirus",970
"739","Rotavirus A",927
"591","Norovirus GII",894
"914","Zaire ebolavirus",831
"166","Chikungunya virus",812
"429","Influenza A virus (A/chicken/Fujian/S1017/2014(H7N9))",741
"401","Human rhinovirus A21",650
"11","African swine fever virus",646
"480","Japanese encephalitis virus",623
"98","Bluetongue virus",590
"71","Bat coronavirus",582
"712","Rabies lyssavirus",575
"674","Porcine circovirus 3",563
"681","Porcine reproductive and respiratory syndrome virus",548
"390","Human papillomavirus type 16",534
"403","Human rhinovirus sp.",515
"673","Porcine circovirus 2",511
"227","Dengue virus",504
"341","Hepatitis C virus subtype 1b",496
"888","Usutu virus",463
"270","Equine hepacivirus",404
"710","Rabbit hemorrhagic disease virus",386
"395","Human parvovirus 4",380
"404","Human rotavirus A",378
"678","Porcine epidemic diarrhea virus",378
"229","Dengue virus 2",373
"398","Human respiratory syncytial virus A",369
"393","Human parechovirus 3",366
"139","Canine morbillivirus",362
"726","Rhinovirus C",361
"679","Porcine kobuvirus",355
"241","Dolphin morbillivirus",351
"306","Getah virus",346
"725","Rhinovirus A",346
"47","Avian avulavirus 1",342
"777","Seoul orthohantavirus",322
"365","Human alphaherpesvirus 2",315
"791","Small ruminant morbillivirus",307
"88","Big Cypress virus",304
"400","Human respirovirus 3",302
"704","Pteropine orthoreovirus",300
"779","Severe fever with thrombocytopenia virus",279
"124","Bruges orthohantavirus",276
"125","Bruges virus",276
"610","Nova virus",276
"666","Piura virus",276
"567","Mumps virus genotype F",272
"870","Torque teno Leptonychotes weddellii virus-1",272
"340","Hepatitis C virus subtype 1a",262
"785","Simian immunodeficiency virus",259
"902","West Nile virus",257
"749","Rousettus bat coronavirus HKU9",253
"768","Sapovirus GIII/MoI2-1-1",253
"849","Tick-borne encephalitis virus",253
"255","Enterovirus A71",251
"531","Mamastrovirus sp.",247
"44","Atypical porcine pestivirus",244
"261","Enterovirus D68",242
"516","Lumpy skin disease virus",234
"348","Hepatovirus A",233
