"","Var1","Freq"
"172","Human immunodeficiency virus 1",3128
"127","GB virus C",1144
"171","Human gammaherpesvirus 8",562
"220","JC polyomavirus",555
"173","Human immunodeficiency virus 2",321
"142","Hepacivirus C",296
"188","Human T-cell leukemia virus type I",290
"152","Hepatitis E virus",283
"347","Simian immunodeficiency virus",271
"351","Simian T-lymphotropic virus 1",226
"260","Murid gammaherpesvirus 4",148
"44","Bovine leukemia virus",146
"305","Puumala orthohantavirus",140
"343","Simian-Human immunodeficiency virus",133
"374","Tick-borne encephalitis virus",132
"120","Feline immunodeficiency virus",124
"143","Hepatitis B virus",121
"257","Multiple sclerosis associated retrovirus",120
"248","Measles morbillivirus",113
"289","Pirital mammarenavirus",105
"298","Porcine rotavirus",105
"56","Canine morbillivirus",101
"189","Human T-lymphotropic virus 2",100
"367","Suid alphaherpesvirus 1",84
"236","Louping ill virus",81
"192","Infectious bronchitis virus",79
"150","Hepatitis C virus subtype 4a",78
"158","Human alphaherpesvirus 1",76
"219","Japanese encephalitis virus",76
"266","Myxoma virus",76
"80","Cucumber mosaic virus",74
"51","Buzura suppressaria nucleopolyhedrovirus",72
"353","Simian T-lymphotropic virus 3",72
"126","Gallid alphaherpesvirus 2",70
"396","Vibrio virus fs1",70
"162","Human betaherpesvirus 5",67
"261","Murine hepatitis virus",67
"77","Crimean-Congo hemorrhagic fever orthonairovirus",66
"169","Human enterovirus 70",66
"174","Human orthopneumovirus",66
"183","Human poliovirus 1",66
"215","Influenza C virus (C/Miyagi/2/92)",66
"325","Rotavirus A",66
"326","Rotavirus G3",66
"331","Saimiriine gammaherpesvirus 2",64
"6","African swine fever virus",63
"86","Dengue virus 2",61
"329","Rubella virus",61
"83","Cymbidium mosaic virus",60
"45","Bovine orthopneumovirus",58
"234","Lettuce mosaic virus",57
"259","Murid betaherpesvirus 1",56
"70","Clover yellow vein virus",55
"170","Human gammaherpesvirus 4",55
"204","Influenza A virus (A/swine/England/117316/1986(H1N1))",55
"210","Influenza A virus (A/Tottori/849K4/1994)",55
"307","Rabbit fibroma virus",55
"317","Rice dwarf virus",55
"335","Sapporo virus-Parkville",55
"394","unidentified baculovirus",55
"119","Feline foamy virus",49
"179","Human papillomavirus type 16",49
"258","Mumps rubulavirus",49
"297","Porcine reproductive and respiratory syndrome virus",49
"163","Human betaherpesvirus 6B",48
"125","Gallid alphaherpesvirus 1",46
"167","Human endogenous retrovirus K",46
"310","Rabies lyssavirus",46
"21","Avian sarcoma virus 16",45
"37","Borna disease virus",45
"97","Encephalomyocarditis virus",45
"197","Influenza A virus (A/equine/Kentucky/1/1981(H3N8))",45
"203","Influenza A virus (A/South Carolina/1/1918(H1N1))",45
"269","Norwalk-like virus NLV/Baltimore/277/1993/US",45
"315","Rhesus monkey rhadinovirus H26-95",45
"362","Streptococcus virus 7201",45
"371","Swine hepatitis E virus",45
"395","Venezuelan equine encephalitis virus",45
"138","Helicoverpa armigera nucleopolyhedrovirus",43
"232","Lassa mammarenavirus",43
"85","Dengue virus 1",42
"151","Hepatitis delta virus",42
"164","Human betaherpesvirus 7",42
"386","Tomato mottle Taino virus",42
"401","Western equine encephalitis virus",41
"357","Spodoptera littoralis nucleopolyhedrovirus",40
"245","Mammalian rubulavirus 5",38
"23","Bacillus phage SPP1",36
"38","Borna disease virus 1",36
"84","Deer tick virus",36
"88","Dengue virus 3",36
"112","Equine infectious anemia virus",36
"149","Hepatitis C virus subtype 1b",36
"160","Human alphaherpesvirus 2",36
"181","Human papillomavirus type 57",36
"230","Laguna Negra orthohantavirus",36
"253","Molluscum contagiosum virus subtype 1",36
"262","Murine leukemia virus",36
"290","Plum pox virus",36
"334","Sapporo virus-Houston/86",36
"356","Spodoptera exigua multiple nucleopolyhedrovirus",36
"372","Swine vesicular disease virus",36
"114","Escherichia virus T4",35
"368","Sweet potato feathery mottle virus",34
"256","Mouse mammary tumor virus",32
"49","Bovine viral diarrhea virus 1",31
"308","Rabbit hemorrhagic disease virus",31
"57","Caprine arthritis encephalitis virus",30
"105","Enterobacteria phage SfV",30
"3","African cassava mosaic virus-[Uganda]",28
"13","Andes orthohantavirus",28
"17","Argentinian mammarenavirus",28
"40","Bovine alphaherpesvirus 1",28
"50","Breda virus",28
"75","Coxsackievirus",28
"87","Dengue virus 2 Thailand/16681/84",28
"132","Grapevine leafroll-associated virus 3",28
"145","Hepatitis C virus (isolate EUHK2)",28
"177","Human papillomavirus RTRX7",28
"195","Influenza A virus (A/chicken/Scotland/1959(H5N1))",28
"199","Influenza A virus (A/mallard/Ohio/556/1987(H5N9))",28
"226","Lactobacillus phage phig1e",28
"268","Norovirus isolates",28
"279","Paramecium bursaria Chlorella virus 1",28
"285","Pestivirus sp. strain 178003",28
"309","Rabbit hemorrhagic disease virus-V351",28
