"","Var1","Freq"
"233","Human immunodeficiency virus 1",6689
"199","Hepatitis B virus",1550
"244","Human poliovirus 1",1108
"198","Hepacivirus C",751
"339","Measles morbillivirus",547
"449","Simian immunodeficiency virus",471
"230","Human gammaherpesvirus 8",278
"415","Rabies lyssavirus",260
"110","Crimean-Congo hemorrhagic fever orthonairovirus",224
"529","West Nile virus",224
"124","Dengue virus 3",223
"27","Avian avulavirus 1",218
"448","Simian-Human immunodeficiency virus",217
"447","Shrimp white spot syndrome virus",197
"14","Amur virus Solovey/AP61/1999",190
"307","JC polyomavirus",178
"412","Puumala orthohantavirus",177
"122","Dengue virus 1",172
"358","Norwalk-like virus",171
"204","Hepatitis E virus",160
"328","Macaca mulatta polyomavirus 1",157
"530","Wheat dwarf virus",153
"48","Bear Canyon mammarenavirus",135
"15","Andes orthohantavirus",131
"181","GB virus C",129
"229","Human gammaherpesvirus 4",127
"434","Salmon isavirus",123
"215","Human alphaherpesvirus 1",119
"516","Turnip mosaic virus",119
"253","Human rotavirus A",116
"262","Infectious bursal disease virus",112
"205","Hepatitis E virus type 1",105
"507","Torque teno virus",104
"207","Hepatovirus A",103
"174","Foot-and-mouth disease virus - type Asia 1",102
"113","Cucumber mosaic virus",101
"348","Murine leukemia virus",101
"200","Hepatitis B virus subtype adr",100
"218","Human astrovirus",96
"219","Human betaherpesvirus 5",96
"428","Rotavirus A",92
"279","Influenza A virus (A/Hong Kong/1073/99(H9N2))",91
"280","Influenza A virus (A/Hong Kong/485/1997(H5N1))",91
"464","Staphylococcus virus 11",91
"257","Human T-cell leukemia virus type I",90
"520","Vaccinia virus",90
"52","Bluetongue virus",87
"452","Simian T-lymphotropic virus 3",87
"138","Echovirus E30",84
"61","Bovine leukemia virus",83
"397","Porcine reproductive and respiratory syndrome virus",83
"196","Helicoverpa zea single nucleopolyhedrovirus",78
"258","Human T-lymphotropic virus 2",78
"276","Influenza A virus (A/Goose/Hong Kong/385.3/2000(H5N1))",78
"166","Escherichia virus T4",72
"517","uncultured marine virus",72
"2","Acute bee paralysis virus",71
"201","Hepatitis C virus subtype 1b",70
"151","Enterovirus A71",67
"30","Avian metapneumovirus",66
"202","Hepatitis C virus subtype 2c",66
"224","Human calicivirus NLV/Castell/2001/Sp",66
"361","Norwalk virus",66
"435","Salmon pancreas disease virus",66
"453","Small ruminant morbillivirus",66
"474","Suid herpesvirus 1 strain Kaplan",66
"485","Temperate phage phiNIH1.1",66
"537","Yellow fever virus",66
"78","Canine minute virus",65
"366","Orf virus",65
"64","Bovine viral diarrhea virus 1",64
"145","Enterobacteria phage RB49",64
"62","Bovine rotavirus",61
"125","Dengue virus 4",61
"237","Human papillomavirus type 16",61
"478","Swine hepatitis E virus",60
"379","Pepino mosaic virus",59
"500","Tomato chlorotic spot virus",57
"84","Chelonus inanitus bracovirus",56
"242","Human parvovirus B19",56
"329","Macacine alphaherpesvirus 1",56
"423","Rice black streaked dwarf virus",56
"454","Snake adenovirus 1",56
"20","Apple mosaic virus",55
"28","Avian hepatitis E virus",55
"34","Baboon cytomegalovirus",55
"133","Eastern equine encephalitis virus",55
"281","Influenza A virus (A/Latvia/686/2002(H1N2))",55
"282","Influenza A virus (A/mallard duck/PA/10218/84(H5N2))",55
"285","Influenza A virus (A/Memphis/31/98(H3N2))",55
"291","Influenza A virus (A/swine/Cotes d'Armor/800/00(H1N2))",55
"298","Influenza B virus (B/Argentina/69/2001)",55
"302","Influenza B virus (B/Sichuan/281/96)",55
"427","Rio Bravo virus",55
"446","Sheeppox virus 17077-99",55
"488","Tiger frog virus",55
"119","Cyprinid herpesvirus 3",51
"420","Rhizobium phage 16-3",51
"183","Goose paramyxovirus SF02",49
"211","Human adenovirus 7",49
"443","SEN virus",49
"107","Coxsackievirus B3",48
"65","Bovine viral diarrhea virus 2",45
"71","California sea lion herpesvirus",45
"75","Camelpox virus M-96",45
"156","Epiphyas postvittana nucleopolyhedrovirus",45
"193","Hantavirus sp.",45
"222","Human betaherpesvirus 7",45
"228","Human calicivirus NLV/VA98115/1998",45
"270","Influenza A virus (A/Chicken/Hong Kong/317.5/2001(H5N1))",45
"271","Influenza A virus (A/Chicken/Hong Kong/FY77/01 (H5N1))",45
"272","Influenza A virus (A/Chicken/Italy/5783/95(H3N2))",45
"274","Influenza A virus (A/Duck/Anyang/AVL-1/2001(H5N1))",45
"294","Influenza A virus (A/Swine/Ohio/891/01(H1N2))",45
"305","Jamestown Canyon-like virus",45
"323","Little cherry virus 2",45
"354","Myxoma virus",45
"357","Nipah henipavirus",45
"393","Porcine endogenous retrovirus C",45
"399","Potato latent virus",45
"408","Pseudomonas phage EL",45
"414","Rabbit hemorrhagic disease virus",45
"486","Thetapapillomavirus 1",45
"487","Thosea asigna virus",45
"29","Avian leukosis virus",42
"88","Chlorella virus",42
"120","Deer malignant catarrhal fever virus",42
"176","Foot-and-mouth disease virus - type SAT 1",42
"267","Influenza A virus (A/Brant Goose/1/1917(H1N?))",42
"490","Tobacco bushy top virus",42
"473","Suid alphaherpesvirus 1",40
"261","Infectious bronchitis virus",39
"388","Plum pox virus",39
"42","Barley yellow dwarf virus PAV",38
"344","Modoc virus",37
"511","Transmissible gastroenteritis virus",37
"55","Border disease virus strain R1292/01",36
"70","California encephalitis serogroup virus LEIV",36
"123","Dengue virus 2",36
"134","Echovirus E11",36
"155","Epinotia aporema granulovirus",36
"177","Foot-and-mouth disease virus O/SKR/2000",36
"190","Guinea pig parainfluenza virus TS-9",36
"194","Helicobasidium mompa dsRNA mycovirus",36
"238","Human papillomavirus type 58",36
