"","Var1","Freq"
"300","Human immunodeficiency virus 1",166
"262","Hepatitis B virus",44
"261","Hepacivirus C",35
"611","Rabies lyssavirus",30
"270","Hepatitis E virus",28
"305","Human metapneumovirus",16
"591","Porcine reproductive and respiratory syndrome virus",14
"337","Infectious bronchitis virus",13
"338","Infectious bursal disease virus",13
"473","Measles morbillivirus",13
"271","Hepatovirus A",12
"671","Simian immunodeficiency virus",12
"321","Human polyomavirus 1",11
"323","Human rotavirus A",11
"289","Human betaherpesvirus 5",10
"339","Infectious hematopoietic necrosis virus",9
"39","Avian avulavirus 1",8
"290","Human bocavirus",8
"316","Human parvovirus B19",8
"330","Human T-cell leukemia virus type I",8
"81","Bovine coronavirus",7
"156","Crimean-Congo hemorrhagic fever orthonairovirus",7
"176","Dengue virus 3",7
"306","Human orthopneumovirus",7
"89","Bovine viral diarrhea virus 1",6
"132","Citrus tristeza virus",6
"207","Enterovirus A71",6
"298","Human gammaherpesvirus 8",6
"428","JC polyomavirus",6
"633","Rotavirus A",6
"775","West Nile virus",6
"123","Chicken anemia virus",5
"125","Chikungunya virus",5
"159","Cucumber mosaic virus",5
"249","Grapevine rupestris stem pitting-associated virus",5
"294","Human coronavirus HKU1",5
"426","Japanese encephalitis virus",5
"640","Rubella virus",5
"742","Tomato yellow leaf curl virus",5
"746","Torque teno virus",5
"21","Anatid alphaherpesvirus 1",4
"101","Campoletis sonorensis ichnovirus",4
"193","Echovirus E30",4
"211","Equid alphaherpesvirus 1",4
"226","Feline calicivirus",4
"227","Feline immunodeficiency virus",4
"296","Human endogenous retrovirus K",4
"490","Mumps rubulavirus",4
"587","Porcine enteric sapovirus",4
"597","Potato virus Y",4
"625","Reticuloendotheliosis virus",4
"638","Rotavirus G9",4
"721","Tomato chlorosis virus",4
"14","Alfalfa mosaic virus",3
"38","Aves polyomavirus 1",3
"42","Avian leukosis virus",3
"44","Avian orthoreovirus",3
"71","Bluetongue virus",3
"78","Borna disease virus 1",3
"91","Bovine viral diarrhea virus 2",3
"104","Canid alphaherpesvirus 1",3
"106","Canine morbillivirus",3
"113","Caprine arthritis encephalitis virus",3
"133","Classical swine fever virus",3
"154","Coxsackievirus B3",3
"174","Dengue virus 1",3
"175","Dengue virus 2",3
"264","Hepatitis C virus subtype 1b",3
"283","Human alphaherpesvirus 1",3
"284","Human alphaherpesvirus 2",3
"295","Human coronavirus NL63",3
"301","Human immunodeficiency virus 2",3
"318","Human poliovirus 1",3
"320","Human poliovirus 2",3
"411","Influenza A virus (A/tiger/Thailand/CU-T4/04(H5N1))",3
"425","Iris yellow spot virus",3
"455","Lymphocytic choriomeningitis mammarenavirus",3
"464","Mamastrovirus 1",3
"493","Murid betaherpesvirus 1",3
"543","Norwalk virus",3
"551","Orf virus",3
"581","Plum pox virus",3
"592","Porcine rotavirus A",3
"607","Puumala orthohantavirus",3
"608","Rabbit hemorrhagic disease virus",3
"618","Raspberry ringspot virus",3
"679","Small ruminant lentivirus",3
"706","Swine hepatitis E virus",3
"717","Tick-borne encephalitis virus",3
"745","Tomato yellow vein streak virus",3
"770","Venezuelan equine encephalitis virus",3
"771","Vibrio virus CTXphi",3
"772","Viral hemorrhagic septicemia virus",3
"778","White spot syndrome virus",3
"11","Aichi virus 1",2
"17","Alternanthera mosaic virus",2
"18","Alto Paraguay hantavirus",2
"28","Apple stem grooving virus",2
"32","Argentinian mammarenavirus",2
"40","Avian avulavirus 2",2
"43","Avian metapneumovirus",2
"55","Batai virus",2
"57","Beet black scorch virus",2
"67","Blackberry chlorotic ringspot virus",2
"68","Blackberry yellow vein-associated virus",2
"77","Border disease virus",2
"82","Bovine ephemeral fever virus",2
"87","Bovine rotavirus",2
"95","Buffalopox virus",2
"99","Calla lily latent virus",2
"114","Capsicum chlorosis virus",2
"115","Catacamas virus",2
"130","Citrus leprosis virus C",2
"131","Citrus psorosis virus",2
"150","Cowpea aphid-borne mosaic virus",2
"152","Coxsackievirus A9",2
"153","Coxsackievirus B1",2
"167","Cyprinid herpesvirus 3",2
"171","Deformed wing virus",2
"173","Dengue virus",2
"180","Dolichos yellow mosaic virus",2
"186","East African cassava mosaic virus",2
"187","East Asian Passiflora virus",2
"190","Echovirus E13",2
"201","Enterobacteria phage K1F",2
"206","Enterovirus A",2
"224","Extra small virus",2
"225","Faba bean necrotic yellows virus",2
"230","Foot-and-mouth disease virus - type O",2
"231","Foot-and-mouth disease virus - type SAT 1",2
"234","Fowl aviadenovirus 1",2
"239","Gallid alphaherpesvirus 2",2
"243","Grapevine fanleaf virus",2
"269","Hepatitis delta virus",2
"273","Homalodisca coagulata virus 1",2
"276","Human adenovirus 2",2
"277","Human adenovirus 22H8",2
"281","Human adenovirus B3",2
"282","Human adenovirus E4",2
"293","Human coronavirus 229E",2
"297","Human gammaherpesvirus 4",2
"307","Human papillomavirus",2
"309","Human papillomavirus type 33",2
"331","Human T-lymphotropic virus 2",2
"332","Human T-lymphotropic virus 3",2
"341","Influenza A virus",2
"343","Influenza A virus (A/bar-headed goose/Qinghai/0510/05(H5N1))",2
"352","Influenza A virus (A/chicken/Korea/SNU0028/00(H9N2))",2
"446","Leek yellow stripe virus",2
"448","Lettuce necrotic yellows virus",2
"449","Liao ning virus",2
"458","Macrobrachium rosenbergii nodavirus",2
"472","Mayaro virus",2
"474","Melon necrotic spot virus",2
"480","Microplitis demolitor bracovirus",2
"491","Mungbean yellow mosaic India virus",2
"496","Murine leukemia virus",2
"500","Muscovy duck circovirus",2
"552","Ornithogalum mosaic virus",2
"554","Ovine lentivirus",2
"556","Papiine alphaherpesvirus 2",2
"564","Pelargonium flower break virus",2
"570","Pepper mild mottle virus",2
"572","Pepper severe mosaic virus",2
"584","Porcine circovirus 2",2
"588","Porcine epidemic diarrhea virus",2
