"","Var1","Freq"
"521","Human immunodeficiency virus 1",167
"455","Hepatitis B virus",42
"464","Hepatitis E virus",42
"58","Avian avulavirus 1",40
"453","Hepacivirus C",40
"1038","Rabies lyssavirus",40
"1079","Rotavirus A",33
"1002","Porcine reproductive and respiratory syndrome virus",32
"994","Porcine epidemic diarrhea virus",25
"348","Enterovirus A71",23
"560","Human rotavirus A",23
"1289","West Nile virus",21
"1144","Simian immunodeficiency virus",20
"304","Dengue virus 1",19
"526","Human orthopneumovirus",19
"759","Japanese encephalitis virus",18
"188","Canine morbillivirus",14
"403","Foot-and-mouth disease virus - type O",14
"163","Bovine viral diarrhea virus 1",11
"226","Chikungunya virus",11
"305","Dengue virus 2",10
"459","Hepatitis C virus subtype 1b",10
"564","Human T-cell leukemia virus type I",10
"569","Infectious bronchitis virus",10
"991","Porcine circovirus 2",10
"1133","Seoul orthohantavirus",9
"1151","Small ruminant lentivirus",9
"1218","Tick-borne encephalitis virus",9
"242","Citrus tristeza virus",8
"244","Classical swine fever virus",8
"334","Elephant endotheliotropic herpesvirus 1A",8
"502","Human betaherpesvirus 5",8
"525","Human metapneumovirus",8
"527","Human papillomavirus",8
"536","Human papillomavirus type 16",8
"936","Orf virus",8
"1142","Simian foamy virus",8
"279","Crimean-Congo hemorrhagic fever orthonairovirus",7
"307","Dengue virus 4",7
"507","Human bocavirus",7
"518","Human gammaherpesvirus 4",7
"520","Human immunodeficiency virus",7
"552","Human poliovirus 2",7
"570","Infectious bursal disease virus",7
"1037","Rabbit hemorrhagic disease virus",7
"1094","Rubella virus",7
"283","Cucumber mosaic virus",6
"303","Dengue virus",6
"342","Encephalomyocarditis virus",6
"354","Enterovirus D68",6
"417","Gallid alphaherpesvirus 2",6
"559","Human rhinovirus sp.",6
"855","Myoviridae environmental samples",6
"952","Parechovirus A",6
"981","Plum pox virus",6
"1065","Rice black streaked dwarf virus",6
"1152","Small ruminant morbillivirus",6
"1213","Tembusu virus",6
"1240","Tomato spotted wilt orthotospovirus",6
"21","Aichi virus 1",5
"23","Alfalfa mosaic virus",5
"65","Avian orthoreovirus",5
"154","Bovine leukemia virus",5
"273","Coxsackievirus A6",5
"325","Echovirus E30",5
"429","Grapevine leafroll-associated virus 3",5
"543","Human papillomavirus type 6",5
"572","Infectious pancreatic necrosis virus",5
"845","Mumps rubulavirus",5
"980","Piscine orthoreovirus",5
"1005","Porcine rotavirus A",5
"1058","Rhinovirus C",5
"1139","Simian-Human immunodeficiency virus",5
"1247","Torque teno sus virus 1a",5
"59","Avian avulavirus 4",4
"62","Avian leukosis virus",4
"111","Beak and feather disease virus",4
"197","Caprine arthritis encephalitis virus",4
"270","Coxsackievirus A16",4
"276","Coxsackievirus B1",4
"277","Coxsackievirus B3",4
"278","Coxsackievirus B5",4
"306","Dengue virus 3",4
"401","Foot-and-mouth disease virus - type A",4
"416","Gallid alphaherpesvirus 1",4
"433","Grapevine rupestris stem pitting-associated virus",4
"436","Grass carp reovirus",4
"467","Hepatovirus A",4
"491","Human alphaherpesvirus 1",4
"516","Human enterovirus C104",4
"549","Human parvovirus B19",4
"553","Human polyomavirus 1",4
"555","Human respiratory syncytial virus A",4
"567","Impatiens necrotic spot virus",4
"761","JC polyomavirus",4
"769","Koala retrovirus",4
"938","Ostreid herpesvirus 1",4
"1014","Potato virus Y",4
"1071","Rift Valley fever virus",4
"1125","Schmallenberg virus",4
"1223","Tobacco streak virus",4
"1297","Yellow fever virus",4
"1301","Zucchini yellow mosaic virus",4
"16","Ageratum enation virus",3
"95","Banna-like virus strain Balaton/2010/HUN",3
"115","Beet curly top Iran virus",3
"132","Bluetongue virus",3
"142","Bombyx mori nucleopolyhedrovirus",3
"143","Border disease virus",3
"150","Bovine coronavirus",3
"165","Bovine viral diarrhea virus 3",3
"178","Camelpox virus",3
"189","Canine parvovirus",3
"217","Cherry green ring mottle virus",3
"223","Chicken anemia virus",3
"272","Coxsackievirus A24",3
"295","Cyprinid herpesvirus 2",3
"315","Duck adenovirus 1",3
"326","Echovirus E6",3
"327","Echovirus E9",3
"331","Eggplant mottled dwarf nucleorhabdovirus",3
"364","Equine infectious anemia virus",3
"392","Feline coronavirus",3
"426","Grapevine fanleaf virus",3
"446","Hantaan orthohantavirus",3
"458","Hepatitis C virus subtype 1a",3
"522","Human immunodeficiency virus 2",3
"538","Human papillomavirus type 18",3
"755","Iris yellow spot virus",3
"811","Mammalian orthoreovirus 3",3
"818","Measles morbillivirus",3
"821","Measles virus genotype D9",3
"826","Merkel cell polyomavirus",3
"978","Pigeon paramyxovirus 1",3
"996","Porcine kobuvirus",3
"999","Porcine parvovirus",3
"1052","Respiratory syncytial virus",3
"1054","Reticuloendotheliosis virus",3
"1099","Saffold virus",3
"1101","Salmon isavirus",3
"1201","Sweet potato virus G",3
"1225","Tomato black ring virus",3
"1233","Tomato leaf curl Sudan virus",3
"1250","Toscana virus",3
"1259","Turnip mosaic virus",3
"1275","Usutu virus",3
"1276","Vaccinia virus",3
"1284","Viral hemorrhagic septicemia virus",3
"4","Acheta domesticus volvovirus",2
"15","African swine fever virus",2
"17","Ageratum leaf curl betasatellite",2
"34","Aphid lethal paralysis virus",2
"37","Apple mosaic virus",2
"38","Apple stem grooving virus",2
"41","Aquatic bird bornavirus 1",2
"42","Arabis mosaic virus",2
"45","Arracacha virus B",2
"57","Autographa californica nucleopolyhedrovirus",2
"93","Banana bunchy top virus",2
"97","Barley yellow dwarf virus PAV",2
"126","Black queen cell virus",2
"130","Blueberry necrotic ring blotch virus",2
"133","Bluetongue virus 1",2
"137","Bluetongue virus 21",2
"141","Bokeloh bat lyssavirus",2
"145","Borna disease virus 1",2
"151","Bovine ephemeral fever virus",2
"156","Bovine papillomavirus type 13",2
"159","Bovine respirovirus 3",2
"171","Brugmansia mosaic virus",2
"175","Cache Valley virus",2
"181","Canid herpesvirus 2",2
"186","Canine coronavirus",2
"187","Canine kobuvirus",2
"190","Canine parvovirus 2",2
"191","Canine parvovirus 2a",2
"198","Cardamom bushy dwarf virus",2
"202","Cauliflower mosaic virus",2
"214","Changuinola virus",2
"220","Cherry necrotic rusty mottle virus",2
"221","Cherry rusty mottle associated virus",2
"225","Chickpea chlorotic dwarf virus",2
"234","Chrysodeixis includens nucleopolyhedrovirus",2
"258","Cosavirus AFP-2012",2
"260","Cotesia sesamiae bracovirus",2
"271","Coxsackievirus A2",2
"275","Coxsackievirus A9",2
"288","Culex flavivirus",2
"296","Cyprinid herpesvirus 3",2
"299","Deformed wing virus",2
"301","Deltapapillomavirus 4",2
"323","Echovirus E13",2
"335","Elephant endotheliotropic herpesvirus 1B",2
"339","Elephant endotheliotropic herpesvirus 5A",2
"349","Enterovirus A90",2
"353","Enterovirus C",2
"361","Equine arteritis virus",2
"367","Equine rotavirus A",2
"395","Feline leukemia virus",2
"402","Foot-and-mouth disease virus - type Asia 1",2
"404","Foot-and-mouth disease virus - type SAT 2",2
"409","Fowlpox virus",2
"418","Garlic common latent virus",2
"420","GB virus C",2
"421","Gentian Kobu-sho-associated virus",2
"423","Giant panda rotavirus A",2
"462","Hepatitis C virus subtype 3a",2
"463","Hepatitis C virus subtype 6a",2
"484","Human adenovirus 14",2
"487","Human adenovirus 7",2
"488","Human adenovirus B2",2
"489","Human adenovirus B3",2
"490","Human adenovirus D10",2
"493","Human alphaherpesvirus 2",2
"494","Human alphaherpesvirus 3",2
"495","Human astrovirus 1",2
"508","Human bocavirus 1",2
"517","Human enterovirus C118",2
"523","Human klassevirus 1",2
"539","Human papillomavirus type 31",2
"547","Human parainfluenza virus 4a",2
"548","Human parechovirus 3",2
"550","Human poliovirus 1",2
"565","Ilesha virus",2
"571","Infectious hematopoietic necrosis virus",2
"596","Influenza A virus (A/chicken/Huadong/4/2008(H5N1))",2
"598","Influenza A virus (A/chicken/Iran/ZMT-101/1998(H9N2))",2
"631","Influenza A virus (A/equine/Heilongjiang/1/2010(H3N8))",2
"681","Influenza A virus (A/PERTH/201/2002(H3N2))",2
"687","Influenza A virus (A/Shanghai/4664T/2013(H7N9))",2
"765","Kappapapillomavirus 2",2
"783","Lassa mammarenavirus",2
"784","Lates calcarifer nervous necrosis virus",2
"786","Leek yellow stripe virus",2
"800","Macacine betaherpesvirus 3",2
"807","Mamastrovirus 1",2
"810","Mammalian orthoreovirus",2
"828","Middle East respiratory syndrome-related coronavirus",2
"836","Mokola lyssavirus",2
"838","Monkeypox virus",2
"847","Murine astrovirus",2
"851","Muscovy duck reovirus",2
"856","Myxoma virus",2
"937","Orthobunyavirus BX-2010/Henan/CHN",2
"951","Parechovirus-like virus PLV-CHN",2
"959","Pepino mosaic virus",2
"964","Pepper vein yellows virus",2
"967","Perch perhabdovirus",2
"974","Phthorimaea operculella granulovirus",2
"988","Porcine bocavirus",2
"995","Porcine hokovirus",2
"1000","Porcine parvovirus 2",2
"1001","Porcine parvovirus 5",2
"1004","Porcine rotavirus",2
"1006","Porcine rotavirus C",2
"1011","Potato mop-top virus",2
"1012","Potato virus H",2
"1036","Puumala orthohantavirus",2
"1048","Red eared slider adenovirus",2
"1049","Redspotted grouper nervous necrosis virus",2
"1056","Rhinovirus A",2
"1074","Rose yellow vein virus",2
"1077","Rosellinia necatrix victorivirus 1",2
"1097","Sacbrood virus",2
"1100","Saint Louis encephalitis virus",2
"1102","Salmon pancreas disease virus",2
"1131","Seewis virus",2
"1134","Severe fever with thrombocytopenia virus",2
"1148","Simian rotavirus A",2
"1158","Soybean vein necrosis virus",2
"1179","STL polyomavirus",2
"1188","Sugarcane streak mosaic virus",2
"1190","Suid alphaherpesvirus 1",2
"1195","Sweet potato chlorotic stunt virus",2
"1227","Tomato chlorosis virus",2
"1228","Tomato chlorotic spot virus",2
"1235","Tomato leaf deformation virus",2
"1243","Tomato yellow leaf curl virus",2
"1248","Torque teno sus virus 1b",2
"1249","Torque teno virus",2
"1252","Triticum mosaic virus",2
"1254","TTV-like mini virus",2
"1257","Turkey avisivirus",2
"1261","Turnip rosette virus",2
"1266","uncultured marine virus",2
"1268","uncultured Mediterranean phage uvMED",2
"1269","uncultured phage",2
"1285","Visna-maedi virus",2
"1294","Xuan son virus",2
"1","Acartia tonsa copepod circovirus",1
"2","Acheta domestica densovirus",1
"3","Acheta domestica mini ambidensovirus",1
