"","Var1","Freq"
"176","Human immunodeficiency virus 1",90
"146","Hepacivirus C",27
"135","GB virus C",14
"356","Suid alphaherpesvirus 1",8
"79","Cucumber mosaic virus",7
"147","Hepatitis B virus",7
"165","Human betaherpesvirus 5",7
"174","Human gammaherpesvirus 8",6
"197","Human T-cell leukemia virus type I",6
"202","Infectious bronchitis virus",6
"21","Barley mild mosaic virus",5
"39","Bovine alphaherpesvirus 1",5
"44","Bovine viral diarrhea virus 1",5
"50","Canine morbillivirus",5
"102","Equid alphaherpesvirus 1",5
"104","Equine arteritis virus",5
"198","Human T-lymphotropic virus 2",5
"261","Mumps rubulavirus",5
"339","Simian immunodeficiency virus",5
"112","Escherichia virus N15",4
"125","Foot-and-mouth disease virus",4
"132","Gallid alphaherpesvirus 1",4
"163","Human alphaherpesvirus 1",4
"203","Infectious bursal disease virus",4
"223","Japanese encephalitis virus",4
"262","Murid betaherpesvirus 1",4
"264","Murid gammaherpesvirus 4",4
"267","Murine leukemia virus",4
"304","Porcine reproductive and respiratory syndrome virus",4
"326","Rotavirus A",4
"4","African swine fever virus",3
"27","Bean yellow mosaic virus",3
"43","Bovine rotavirus",3
"89","Echinochloa hoja blanca tenuivirus",3
"121","Feline immunodeficiency virus",3
"126","Fowl aviadenovirus 1",3
"149","Hepatitis C virus genotype 2",3
"177","Human immunodeficiency virus 2",3
"188","Human parvovirus B19",3
"194","Human rotavirus A",3
"228","Lactobacillus phage LL-H",3
"249","Marek's disease virus serotype 2 MDV2",3
"251","Measles morbillivirus",3
"255","Molluscum contagiosum virus",3
"258","Mouse mammary tumor virus",3
"270","Myxoma virus",3
"274","Norwalk virus",3
"292","Pegivirus A",3
"400","Xanthomonas phage Lf",3
"1","Abutilon mosaic virus-HW",2
"3","African horse sickness virus",2
"7","Aleutian mink disease virus",2
"15","Autographa californica nucleopolyhedrovirus",2
"16","Avian avulavirus 1",2
"17","Avian metapneumovirus",2
"20","Bacillus virus GA1",2
"29","Beet necrotic yellow vein virus",2
"30","Beet pseudoyellows virus",2
"37","Borna disease virus 1",2
"49","Canid alphaherpesvirus 1",2
"51","Canine parvovirus",2
"56","Carrot mottle mimic virus",2
"58","Cercopithecine alphaherpesvirus 9",2
"60","Chicken anemia virus",2
"62","Chlorella virus",2
"64","Choristoneura fumiferana multiple nucleopolyhedrovirus",2
"67","Classical swine fever virus",2
"76","Cowpox virus",2
"77","Coxsackievirus B3",2
"97","Enterobacteria phage KU1",2
"105","Equine infectious anemia virus",2
"106","Equine rhinitis A virus",2
"115","Escherichia virus T4",2
"119","Felid alphaherpesvirus 1",2
"123","Feline leukemia virus",2
"124","Feline panleukopenia virus",2
"139","Haemophilus virus HP1",2
"153","Hepatitis delta virus",2
"155","Highlands J virus",2
"171","Human endogenous retrovirus",2
"173","Human gammaherpesvirus 4",2
"175","Human herpesvirus 8 type M",2
"178","Human orthopneumovirus",2
"185","Human papillomavirus type 70",2
"190","Human poliovirus 2",2
"195","Human rotavirus C",2
"196","Human spumaretrovirus",2
"212","Influenza A virus (A/Fort Monmouth/1/1947-mouse adapted(H1N1))",2
"214","Influenza A virus (A/Guangdong/28/1994(H3N2))",2
"221","Inkoo virus",2
"222","Jaagsiekte sheep retrovirus",2
"232","Lactococcus phage r1t",2
"237","Lymantria dispar multiple nucleopolyhedrovirus",2
"240","Macaca mulatta polyomavirus 1",2
"243","Macroptilium golden mosaic virus",2
"268","Muscovy duck parvovirus",2
"272","Norovirus isolates",2
"280","Orgyia pseudotsugata single capsid nuclopolyhedrovirus",2
"281","Ovine adenovirus 7",2
"283","Ovine lentivirus",2
"284","Papaya leaf distortion mosaic virus",2
"286","Papiine gammaherpesvirus 1",2
"287","Paramecium bursaria Chlorella virus 1",2
"290","Peanut bud necrosis virus",2
"294","Pepper huasteco yellow vein virus-[Sinaloa]",2
"298","Plum pox virus",2
"301","Porcine adenovirus 3",2
"306","Porcine rotavirus",2
"308","Potato virus A",2
"309","Potato virus Y",2
"314","Rabbit hemorrhagic disease virus",2
"315","Rabies lyssavirus",2
"316","Rat cytomegalovirus Maastricht",2
"322","Rice ragged stunt virus",2
"323","Rice tungro spherical virus",2
"328","Rotavirus sp.",2
"329","Rous sarcoma virus",2
"330","Rubella virus",2
"340","Simian T-lymphotropic virus 1",2
"341","Simian T-lymphotropic virus 3",2
"348","Stealth virus 1",2
"381","Tula orthohantavirus",2
"384","Turnip mosaic virus",2
"389","Variola virus",2
"390","Venezuelan equine encephalitis virus",2
"401","Yam mosaic virus",2
"2","Adeno-associated virus - 3",1
"5","Agaricus bisporus virus 1",1
"6","Agropyron mosaic virus",1
"8","Amsacta moorei entomopoxvirus",1
"9","Andes orthohantavirus",1
"10","Anticarsia gemmatalis nucleopolyhedrovirus",1
"11","Aotine betaherpesvirus 1",1
"12","Apple chlorotic leaf spot virus",1
"13","Arctic ground squirrel hepatitis B virus",1
"14","Arthrobacter phage phi AAU2",1
"18","Azuki bean mosaic virus",1
"19","Bacillus phage 2C",1
"22","Barley yellow dwarf virus",1
"23","Barley yellow dwarf virus PAV",1
"24","Barley yellow mosaic virus",1
"25","Bean common mosaic virus",1
"26","Bean golden yellow mosaic virus-[Mexico]",1
"28","Beet mild curly top virus - [Worland]",1
"31","Beet soil-borne virus",1
"32","Beet yellow stunt virus",1
"33","Bluetongue virus",1
"34","Bombyx mori cypovirus 1",1
"35","Bombyx mori nucleopolyhedrovirus",1
"36","Border disease virus",1
"38","Bovine adenovirus 3",1
"40","Bovine herpesvirus type 1.1",1
"41","Bovine leukemia virus",1
"42","Bovine respirovirus 3",1
"45","Bovine viral diarrhea virus 1-CP7",1
"46","Bovine viral diarrhea virus strain Changchun 184",1
"47","Brazilian mammarenavirus",1
"48","Campoletis sonorensis ichnovirus",1
"52","Caprine alphaherpesvirus 1",1
"53","Caprine arthritis encephalitis virus",1
"54","Carnation etched ring virus",1
"55","Carp sprivivirus",1
"57","Cassava common mosaic virus",1
"59","Chelonus inanitus bracovirus",1
"61","Chino del tomate virus",1
"63","Choristoneura fumiferana DEF multiple nucleopolyhedrovirus",1
"65","Citrus mosaic sadwavirus",1
"66","Citrus tristeza virus",1
"68","Classical swine fever virus - Alfort/187",1
"69","Classical swine fever virus - C",1
"70","Cocksfoot mottle virus",1
"71","Convict Creek 107 virus",1
"72","Corynephage beta",1
"73","Cotesia kariyai bracovirus",1
"74","Cotesia rubecula bracovirus",1
"75","Cowpea aphid-borne mosaic virus",1
"78","Crimean-Congo hemorrhagic fever orthonairovirus",1
"80","Cucurbit yellow stunting disorder virus",1
"81","Cucurbit yellows-associated virus",1
"82","Cymbidium mosaic virus",1
"83","Dengue virus",1
"84","Dengue virus 2",1
"85","Dobrava-Belgrade orthohantavirus",1
"86","Dolphin morbillivirus",1
"87","Drosophila X virus",1
"88","Dugbe orthonairovirus",1
"90","Echovirus 9 strain Barty",1
"91","Echovirus E1",1
"92","Ectromelia virus",1
"93","Encephalomyocarditis virus",1
"94","Endogenous sheep retrovirus",1
"95","Enterobacteria phage 82",1
"96","Enterobacteria phage 933W",1
"98","Enterobacteria phage M11",1
"99","Enterovirus sp.",1
"100","Epizootic hemorrhagic disease of deer virus",1
"101","Epizootic hemorrhagic disease virus 2",1
"103","Equid alphaherpesvirus 9",1
"107","Equine rotavirus",1
"108","Equine rotavirus A",1
"109","Escherichia virus BF23",1
"110","Escherichia virus HK022",1
"111","Escherichia virus Lambda",1
"113","Escherichia virus P1",1
"114","Escherichia virus Qbeta",1
"116","Escherichia virus T5",1
"117","European brown hare syndrome virus",1
"118","Feldmannia species virus",1
"120","Feline coronavirus",1
"122","Feline infectious peritonitis virus",1
"127","Fowl aviadenovirus 8",1
"128","Fowlpox virus",1
"129","Frog virus 3",1
"130","Fusarium solani virus 1",1
"131","Galleria mellonella MNPV",1
"133","Gallid alphaherpesvirus 2",1
"134","Garlic potyvirus 1",1
"136","Grapevine virus B",1
"137","Groundnut rosette assistor virus",1
"138","Groundnut rosette virus",1
"140","Hantavirus Monongahela-1",1
"141","Hantavirus sp.",1
"142","Heliothis armigera entomopoxvirus",1
"143","Heliothis zea nudivirus",1
"144","Helminthosporium victoriae virus 190S",1
"145","Hendra henipavirus",1
"148","Hepatitis C virus (isolate BEBE1)",1
"150","Hepatitis C virus genotype 5",1
"151","Hepatitis C virus subtype 1b",1
"152","Hepatitis C virus subtype 3a",1
"154","Hepatitis E virus",1
"156","Horseradish curly top virus",1
"157","Human adenovirus 19a",1
"158","Human adenovirus 40",1
"159","Human adenovirus 41",1
"160","Human adenovirus 48",1
"161","Human adenovirus 7",1
"162","Human adenovirus D9",1
"164","Human astrovirus 1",1
