"","Var1","Freq"
"259","Human immunodeficiency virus 1",151
"218","Hepatitis B virus",39
"217","Hepacivirus C",33
"226","Hepatitis E virus",20
"30","Avian avulavirus 1",16
"263","Human metapneumovirus",14
"290","Infectious bursal disease virus",13
"528","Simian immunodeficiency virus",13
"119","Crimean-Congo hemorrhagic fever orthonairovirus",11
"476","Rabies lyssavirus",11
"246","Human betaherpesvirus 5",10
"282","Human rotavirus A",10
"615","West Nile virus",10
"289","Infectious bronchitis virus",9
"346","JC polyomavirus",9
"455","Porcine reproductive and respiratory syndrome virus",9
"292","Infectious pancreatic necrosis virus",8
"378","Measles morbillivirus",8
"123","Cucumber mosaic virus",7
"130","Dengue virus 2",7
"227","Hepatovirus A",7
"384","Mumps rubulavirus",7
"451","Porcine circovirus 2",7
"35","Avian orthoreovirus",6
"254","Human gammaherpesvirus 4",6
"260","Human immunodeficiency virus 2",6
"265","Human orthopneumovirus",6
"272","Human parvovirus B19",6
"367","Macaca mulatta polyomavirus 1",6
"186","Foot-and-mouth disease virus - type O",5
"351","Kashmir bee virus",5
"447","Plum pox virus",5
"452","Porcine endogenous retrovirus",5
"521","Shrimp white spot syndrome virus",5
"527","Simian foamy virus",5
"10","African swine fever virus",4
"34","Avian metapneumovirus",4
"44","Beak and feather disease virus",4
"57","Bluetongue virus 1",4
"75","Bovine viral diarrhea virus 1",4
"129","Dengue virus 1",4
"131","Dengue virus 3",4
"179","Feline immunodeficiency virus",4
"222","Hepatitis C virus subtype 1b",4
"240","Human alphaherpesvirus 1",4
"286","Human T-cell leukemia virus type I",4
"409","Norwalk-like virus",4
"530","Simian T-lymphotropic virus 1",4
"571","Tick-borne encephalitis virus",4
"583","Tomato leaf curl virus",4
"584","Tomato spotted wilt orthotospovirus",4
"591","Torque teno virus",4
"621","Yellow fever virus",4
"48","Bean yellow mosaic virus",3
"71","Bovine papillomavirus",3
"84","Calla lily latent virus",3
"98","Chicken anemia virus",3
"139","Echovirus E13",3
"178","Feline coronavirus",3
"187","Foot-and-mouth disease virus - type SAT 2",3
"199","Goatpox virus",3
"231","Human adenovirus 1",3
"266","Human papillomavirus",3
"284","Human rotavirus B",3
"291","Infectious hematopoietic necrosis virus",3
"426","Papaya ringspot virus",3
"459","Potato mop-top virus",3
"486","Rotavirus A",3
"523","Simian-Human immunodeficiency virus",3
"566","Swine hepatitis E virus",3
"601","Turnip mosaic virus",3
"610","Venezuelan equine encephalitis virus",3
"612","Viral hemorrhagic septicemia virus",3
"617","Wolbachia phage WO",3
"1","Abraxas grossulariata nucleopolyhedrovirus",2
"12","Akabane virus",2
"14","Alfalfa mosaic virus",2
"32","Avian hepatitis E virus",2
"33","Avian leukosis virus",2
"51","Beet pseudoyellows virus",2
"52","Belo Horizonte virus",2
"55","Blackcurrant reversion virus",2
"65","Bovine enterovirus type 2",2
"66","Bovine group B rotavirus",2
"69","Bovine leukemia virus",2
"73","Bovine rotavirus",2
"77","Bovine viral diarrhea virus 2",2
"88","Canine morbillivirus",2
"100","Chlorella virus",2
"102","Citrus tristeza virus",2
"103","Classical swine fever virus",2
"112","Coxsackievirus A2",2
"113","Coxsackievirus A21",2
"118","Coxsackievirus B5",2
"121","Cryphonectria parasitica mycoreovirus-1 (9B21)",2
"124","Cucumber vein yellowing virus",2
"127","Decapod penstyldensovirus 1",2
"132","Dengue virus 4",2
"136","East African cassava mosaic Zanzibar virus",2
"141","Echovirus E30",2
"142","Echovirus E6",2
"164","Equine arteritis virus",2
"171","Escherichia virus T5",2
"176","Extra small virus",2
"182","Fiji disease virus",2
"185","Foot-and-mouth disease virus - type Asia 1",2
"190","Fowlpox virus",2
"200","Goose parvovirus",2
"203","Grapevine fanleaf virus",2
"206","Green turtle herpesvirus",2
"220","Hepatitis C virus genotype 5",2
"224","Hepatitis C virus subtype 6a",2
"225","Hepatitis delta virus",2
"238","Human adenovirus E4",2
"242","Human alphaherpesvirus 3",2
"251","Human coronavirus NL63",2
"255","Human gammaherpesvirus 8",2
"267","Human papillomavirus type 16",2
"268","Human papillomavirus type 33",2
"273","Human poliovirus 1",2
"277","Human polyomavirus 1",2
"280","Human rhinovirus sp.",2
"285","Human rotavirus C",2
"288","Hyphantria cunea nucleopolyhedrovirus",2
"310","Influenza A virus (A/duck/Primorie/2633/2001(H5N3))",2
"340","Influenza B virus (B/Shangdong/7/97)",2
"360","Lactococcus virus P2",2
