"","Var1","Freq"
"233","Human immunodeficiency virus 1",150
"199","Hepatitis B virus",47
"339","Measles morbillivirus",23
"198","Hepacivirus C",22
"27","Avian avulavirus 1",13
"262","Infectious bursal disease virus",10
"415","Rabies lyssavirus",9
"113","Cucumber mosaic virus",8
"204","Hepatitis E virus",8
"244","Human poliovirus 1",8
"529","West Nile virus",8
"110","Crimean-Congo hemorrhagic fever orthonairovirus",7
"122","Dengue virus 1",7
"207","Hepatovirus A",7
"230","Human gammaherpesvirus 8",7
"358","Norwalk-like virus",7
"434","Salmon isavirus",7
"124","Dengue virus 3",6
"166","Escherichia virus T4",6
"328","Macaca mulatta polyomavirus 1",6
"520","Vaccinia virus",6
"15","Andes orthohantavirus",5
"62","Bovine rotavirus",5
"219","Human betaherpesvirus 5",5
"253","Human rotavirus A",5
"447","Shrimp white spot syndrome virus",5
"448","Simian-Human immunodeficiency virus",5
"516","Turnip mosaic virus",5
"61","Bovine leukemia virus",4
"64","Bovine viral diarrhea virus 1",4
"138","Echovirus E30",4
"145","Enterobacteria phage RB49",4
"151","Enterovirus A71",4
"181","GB virus C",4
"215","Human alphaherpesvirus 1",4
"218","Human astrovirus",4
"257","Human T-cell leukemia virus type I",4
"261","Infectious bronchitis virus",4
"307","JC polyomavirus",4
"329","Macacine alphaherpesvirus 1",4
"379","Pepino mosaic virus",4
"412","Puumala orthohantavirus",4
"428","Rotavirus A",4
"473","Suid alphaherpesvirus 1",4
"507","Torque teno virus",4
"511","Transmissible gastroenteritis virus",4
"2","Acute bee paralysis virus",3
"48","Bear Canyon mammarenavirus",3
"58","Bovine alphaherpesvirus 5",3
"65","Bovine viral diarrhea virus 2",3
"174","Foot-and-mouth disease virus - type Asia 1",3
"180","Gallid alphaherpesvirus 2",3
"216","Human alphaherpesvirus 2",3
"221","Human betaherpesvirus 6B",3
"237","Human papillomavirus type 16",3
"348","Murine leukemia virus",3
"368","Ovine gammaherpesvirus 2",3
"388","Plum pox virus",3
"402","Potato virus Y",3
"430","Rubella virus",3
"443","SEN virus",3
"449","Simian immunodeficiency virus",3
"452","Simian T-lymphotropic virus 3",3
"470","Sugarcane mosaic virus",3
"474","Suid herpesvirus 1 strain Kaplan",3
"478","Swine hepatitis E virus",3
"484","Taura syndrome virus",3
"500","Tomato chlorotic spot virus",3
"26","Australian bat lyssavirus",2
"29","Avian leukosis virus",2
"39","Banana bunchy top virus",2
"42","Barley yellow dwarf virus PAV",2
"52","Bluetongue virus",2
"54","Bombyx mori nucleopolyhedrovirus",2
"56","Borna disease virus 1",2
"78","Canine minute virus",2
"80","Caprine arthritis encephalitis virus",2
"84","Chelonus inanitus bracovirus",2
"86","Chicken anemia virus",2
"88","Chlorella virus",2
"89","Choristoneura fumiferana multiple nucleopolyhedrovirus",2
"107","Coxsackievirus B3",2
"109","Crane hepatitis B virus",2
"114","Cucurbit leaf crumple virus - [Arizona]",2
"119","Cyprinid herpesvirus 3",2
"120","Deer malignant catarrhal fever virus",2
"125","Dengue virus 4",2
"140","Ectromelia virus",2
"150","Enterovirus 5865/sin/000009",2
"155","Epinotia aporema granulovirus",2
"162","Escherichia phage AR1",2
"169","Feline calicivirus",2
"173","Foot-and-mouth disease virus - type A",2
"175","Foot-and-mouth disease virus - type O",2
"176","Foot-and-mouth disease virus - type SAT 1",2
"183","Goose paramyxovirus SF02",2
"200","Hepatitis B virus subtype adr",2
"201","Hepatitis C virus subtype 1b",2
"211","Human adenovirus 7",2
"229","Human gammaherpesvirus 4",2
"231","Human hepatitis A virus",2
"235","Human orthopneumovirus",2
"242","Human parvovirus B19",2
"251","Human rhinovirus sp.",2
"259","Hyphantria cunea nucleopolyhedrovirus",2
"267","Influenza A virus (A/Brant Goose/1/1917(H1N?))",2
"324","Ljungan virus 87-012",2
"344","Modoc virus",2
"346","Mumps rubulavirus",2
"351","Mustelid gammaherpesvirus 1",2
"361","Norwalk virus",2
"366","Orf virus",2
"371","Papaya ringspot virus",2
"374","Pea seed-borne mosaic virus",2
"380","Pepper mild mottle virus",2
"383","Perina nuda virus",2
"395","Porcine hemagglutinating encephalomyelitis virus",2
"397","Porcine reproductive and respiratory syndrome virus",2
"409","Pseudomonas phage phi12",2
"420","Rhizobium phage 16-3",2
"422","Rhynchosia mosaic virus",2
"423","Rice black streaked dwarf virus",2
"454","Snake adenovirus 1",2
"455","Soil-borne wheat mosaic virus",2
"466","Strawberry crinkle virus",2
"490","Tobacco bushy top virus",2
"494","Tobacco mosaic virus",2
"504","Tomato yellow leaf curl Malaga virus",2
"512","TTV-like mini virus",2
"513","Tuberose mild mosaic virus",2
"517","uncultured marine virus",2
"532","Wheat streak mosaic virus",2
"534","White spot syndrome virus",2
"543","Zucchini yellow mosaic virus",2
"1","Acinetobacter phage AP205",1
"3","Adeno-associated virus - 7",1
"4","Adoxophyes honmai granulovirus",1
"5","African cassava mosaic virus",1
"6","African green monkey polyomavirus",1
"7","African lampeye iridovirus",1
"8","African oil palm ringspot virus",1
"9","African swine fever virus",1
"10","Ageratum yellow vein alphasatellite",1
"11","Alcelaphine gammaherpesvirus 2",1
"12","Aleutian mink disease virus",1
"13","Allpahuayo mammarenavirus",1
"14","Amur virus Solovey/AP61/1999",1
"16","Antheraea mylitta cypovirus 4",1
"17","Antheraea pernyi nucleopolyhedrovirus",1
"18","Aphid lethal paralysis virus",1
"19","Apium virus Y",1
"20","Apple mosaic virus",1
"21","Arabis mosaic virus",1
"22","ARV-176",1
"23","Asinine herpesvirus 4.1",1
"24","Astrovirus sp.",1
"25","Atlantic cod nervous necrosis virus",1
"28","Avian hepatitis E virus",1
"30","Avian metapneumovirus",1
"31","Avian orthoreovirus",1
"32","Avian reovirus strain 1733",1
"33","Avian rotavirus Ty-1",1
"34","Baboon cytomegalovirus",1
"35","Baboon enterovirus",1
"36","Bacillus phage 702phi1-1",1
"37","Bacillus phage Gamma",1
"38","Banana bunchy top alphasatellite 2",1
"40","Banana mosaic virus",1
"41","Barley yellow dwarf virus",1
"43","Bartonella henselae phage 60457",1
"44","Bdellovibrio phage phiMH2K",1
"45","Bean common mosaic virus",1
"46","Bean leafroll virus",1
"47","Bean yellow mosaic virus",1
"49","Beet black scorch virus",1
"50","Beet chlorosis virus",1
"51","Blueberry red ringspot virus",1
"53","Bombyx mori cypovirus 1",1
"55","Border disease virus strain R1292/01",1
"57","Bovine alphaherpesvirus 2",1
"59","Bovine Calicivirus Bos-2",1
"60","Bovine coronavirus",1
"63","Bovine rotavirus G6",1
"66","Bovine viral diarrhea virus 2 New York'93",1
"67","Buffalo herpesvirus 1",1
"68","Burkholderia virus phiE125",1
"69","Calicivirus strain CV23-OH",1
"70","California encephalitis serogroup virus LEIV",1
"71","California sea lion herpesvirus",1
"72","Calla lily latent virus",1
"73","Callitrichine gammaherpesvirus 3",1
"74","Camelpox virus CMS",1
"75","Camelpox virus M-96",1
"76","Canid alphaherpesvirus 1",1
"77","Canine coronavirus",1
"79","Canine morbillivirus",1
"81","Carnation mottle virus",1
"82","Carp sprivivirus",1
"83","Casphalia extranea densovirus",1
