"","Var1","Freq"
"458","Human immunodeficiency virus 1",212
"400","Hepatitis B virus",57
"409","Hepatitis E virus",52
"399","Hepacivirus C",42
"496","Human rotavirus A",40
"926","Rabies lyssavirus",27
"44","Avian avulavirus 1",25
"899","Porcine reproductive and respiratory syndrome virus",22
"299","Enterovirus A71",20
"889","Porcine circovirus 2",20
"1152","West Nile virus",20
"755","Measles morbillivirus",17
"445","Human betaherpesvirus 5",15
"707","Japanese encephalitis virus",14
"463","Human metapneumovirus",12
"507","Infectious bronchitis virus",12
"963","Rotavirus A",12
"411","Hepatovirus A",11
"253","Dengue virus 1",10
"347","Foot-and-mouth disease virus - type O",10
"1076","Tick-borne encephalitis virus",10
"153","Canine morbillivirus",9
"439","Human alphaherpesvirus 1",9
"464","Human orthopneumovirus",9
"1099","Tomato spotted wilt orthotospovirus",9
"98","Bluetongue virus",8
"403","Hepatitis C virus subtype 1b",8
"223","Crimean-Congo hemorrhagic fever orthonairovirus",7
"256","Dengue virus 4",7
"487","Human picobirnavirus",7
"908","Potato virus Y",7
"1012","Simian-Human immunodeficiency virus",7
"124","Bovine viral diarrhea virus 1",6
"191","Citrus tristeza virus",6
"254","Dengue virus 2",6
"278","Echovirus E30",6
"309","Equine infectious anemia virus",6
"361","GB virus C",6
"402","Hepatitis C virus subtype 1a",6
"877","Plum pox virus",6
"1016","Simian immunodeficiency virus",6
"1029","Soybean mosaic virus",6
"51","Avian leukosis virus",5
"192","Classical swine fever virus",5
"233","Cucurbit chlorotic yellows virus",5
"255","Dengue virus 3",5
"302","Enterovirus D68",5
"345","Foot-and-mouth disease virus - type A",5
"346","Foot-and-mouth disease virus - type Asia 1",5
"448","Human bocavirus 2",5
"454","Human gammaherpesvirus 8",5
"457","Human immunodeficiency virus",5
"508","Infectious bursal disease virus",5
"510","Infectious pancreatic necrosis virus",5
"772","Mumps rubulavirus",5
"953","Rift Valley fever virus",5
"982","Saffold virus",5
"1056","Suid alphaherpesvirus 1",5
"1135","uncultured virus",5
"1148","Viral hemorrhagic septicemia virus",5
"11","African swine fever virus",4
"33","Argentinian mammarenavirus",4
"95","Blueberry latent virus",4
"118","Bovine leukemia virus",4
"163","Cassava brown streak virus",4
"190","Citrus psorosis virus",4
"210","Cowpox virus",4
"378","Grapevine leafroll-associated virus 3",4
"408","Hepatitis delta virus",4
"442","Human astrovirus 1",4
"446","Human bocavirus",4
"453","Human gammaherpesvirus 4",4
"459","Human immunodeficiency virus 2",4
"482","Human parechovirus 1",4
"498","Human rotavirus C",4
"501","Human T-cell leukemia virus type I",4
"727","Lassa mammarenavirus",4
"760","Merkel cell polyomavirus",4
"849","Peanut bud necrosis virus",4
"855","Pepino mosaic virus",4
"893","Porcine epidemic diarrhea virus",4
"925","Rabbit hemorrhagic disease virus",4
"945","Rhinovirus C",4
"977","Rubella virus",4
"1063","Swine hepatitis E virus",4
"15","Aichi virus 1",3
"19","Alfalfa mosaic virus",3
"20","Alkhumra hemorrhagic fever virus",3
"25","Anatid alphaherpesvirus 1",3
"29","Apple chlorotic leaf spot virus",3
"52","Avian metapneumovirus",3
"68","Banana bunchy top virus",3
"107","Border disease virus",3
"123","Bovine rotavirus A",3
"154","Canine parvovirus",3
"172","Cetacean morbillivirus",3
"178","Chicken anemia virus",3
"183","Chikungunya virus",3
"213","Coxsackievirus A16",3
"220","Coxsackievirus B3",3
"221","Coxsackievirus B5",3
"229","Cucumber mosaic virus",3
"243","Cyprinid herpesvirus 3",3
"252","Dengue virus",3
"293","Emiliania huxleyi virus sp.",3
"304","Equid alphaherpesvirus 1",3
"308","Equine encephalosis virus",3
"377","Grapevine leafroll-associated virus 1",3
"395","HBV genotype C",3
"435","Human adenovirus 7",3
"438","Human adenovirus B3",3
"450","Human coronavirus HKU1",3
"465","Human papillomavirus",3
"485","Human parvovirus 4",3
"486","Human parvovirus B19",3
"495","Human rhinovirus sp.",3
"502","Human T-lymphotropic virus 2",3
"586","Influenza A virus (A/Hamburg/NY1580/2009(H1N1))",3
"703","Iris yellow spot virus",3
"741","Macacine betaherpesvirus 3",3
"781","Myoviridae environmental samples",3
"897","Porcine parvovirus",3
"962","Ross River virus",3
"986","Salmon isavirus",3
"1017","Simian rotavirus A strain RRV",3
"1020","Small ruminant lentivirus",3
"1021","Small ruminant morbillivirus",3
"1028","Soybean dwarf virus",3
"1053","Sugarcane mosaic virus",3
"1054","Sugarcane streak mosaic virus",3
"1059","Sweet potato chlorotic stunt virus",3
"1062","Sweet potato leaf curl virus",3
"1067","Tahyna virus",3
"1085","Tomato chlorosis virus",3
"1100","Tomato yellow leaf curl virus",3
"1106","Torque teno sus virus 1a",3
"1121","Turkey astrovirus 2",3
"1137","Usutu virus",3
"1138","Vaccinia virus",3
"1149","Watermelon bud necrosis virus",3
"1151","Watermelon mosaic virus",3
"1171","Zucchini yellow mosaic virus",3
"2","Acanthamoeba polyphaga mimivirus",2
"8","Acipenserid herpesvirus 2",2
"17","Aleutian mink disease virus",2
"47","Avian coronavirus",2
"53","Avian nephritis virus 1",2
"58","Avian orthoreovirus",2
"72","Barbel circovirus",2
"91","Bell pepper alphaendornavirus",2
"96","Blueberry red ringspot virus",2
"110","Bovine alphaherpesvirus 5",2
"117","Bovine kobuvirus",2
"122","Bovine rotavirus",2
"125","Bovine viral diarrhea virus 2",2
"146","Camelpox virus",2
"156","Canine parvovirus 2c",2
"160","Capsicum chlorosis virus",2
"177","Cherry green ring mottle virus",2
"187","Chinese giant salamander virus",2
"189","Chrysanthemum stem necrosis virus",2
"193","Cleome leaf crumple virus",2
"194","Clostera anachoreta granulovirus",2
"208","Cowpea aphid-borne mosaic virus",2
"211","Coxsackievirus A10",2
"214","Coxsackievirus A2",2
"222","Cricetid gammaherpesvirus 2",2
"226","Croton yellow vein mosaic betasatellite",2
"232","Cucurbit aphid-borne yellows virus",2
"241","Cynomolgus macaque cytomegalovirus strain Ottawa",2
"248","Decapod penstyldensovirus 1",2
"249","Deformed wing virus",2
"273","Eastern equine encephalitis virus",2
"280","Echovirus E6",2
"295","Enterobacteria phage IME08",2
"303","Eothenomys miletus hantavirus LX309",2
"310","Equine rotavirus",2
"312","Equus caballus papillomavirus 2",2
"333","Feline coronavirus",2
"334","Feline immunodeficiency virus",2
"339","Fig fleck-associated virus",2
"344","Flock House virus",2
"351","Fowl aviadenovirus B",2
"353","Fowl aviadenovirus E",2
"357","Gallid alphaherpesvirus 1",2
"358","Gallid alphaherpesvirus 2",2
"362","GB virus Ccpz",2
"376","Grapevine fanleaf virus",2
"379","Grapevine rupestris stem pitting-associated virus",2
"392","Hardenbergia mosaic virus",2
"405","Hepatitis C virus subtype 3a",2
"422","Honeysuckle yellow vein virus",2
"425","Human adenovirus 2",2
"433","Human adenovirus 6",2
"440","Human alphaherpesvirus 3",2
"443","Human astrovirus 2",2
"449","Human bocavirus 3",2
"452","Human endogenous retrovirus K",2
"470","Human papillomavirus type 11",2
"472","Human papillomavirus type 16",2
"477","Human papillomavirus type 58",2
"478","Human papillomavirus type 6",2
"483","Human parechovirus 3",2
"493","Human respirovirus 1",2
"497","Human rotavirus B",2
"499","Human rotavirus G9P[8]",2
"506","Impatiens necrotic spot virus",2
"509","Infectious hematopoietic necrosis virus",2
"567","Influenza A virus (A/England/00380004/2009(H1N1))",2
"579","Influenza A virus (A/feline/Korea/01/2010(H3N2))",2
"637","Influenza A virus (A/swine/Alberta/25/2009(H1N1))",2
"667","Influenza A virus (A/swine/Quebec/1262080/2010(H3N2))",2
"709","JC polyomavirus",2
"730","Liao ning virus",2
"744","Maize chlorotic mottle virus",2
"747","Mamastrovirus 1",2
"752","Marburg marburgvirus",2
"756","Measles virus genotype D4",2
"765","Monkeypox virus",2
"776","Murine leukemia virus",2
"778","Muscovy duck circovirus",2
"783","Nairobi sheep disease virus",2
"829","Oropouche virus",2
"841","Parechovirus A",2
"842","Parrot bornavirus 2",2
"851","Pelargonium leaf curl virus",2
"858","Pepper mottle virus",2
"862","Pepper yellow vein Mali virus",2
"864","Phlebiopsis gigantea mycovirus dsRNA 1",2
"872","Pigeon paramyxovirus 1",2
"888","Porcine circovirus 1",2
"900","Porcine rotavirus",2
"901","Porcine rotavirus A",2
"903","Porcine rotavirus C",2
"905","Potato virus M",2
"907","Potato virus X",2
"915","Pseudocowpox virus",2
"918","Pseudomonas phage phi-2",2
"921","Psittacid alphaherpesvirus 1",2
"932","Raspberry bushy dwarf virus",2
"951","Rice tungro bacilliform virus",2
"952","Rice yellow mottle virus",2
"954","Rinderpest morbillivirus",2
"979","Sacbrood virus",2
"985","Saint Louis encephalitis virus",2
"1005","Severe fever with thrombocytopenia virus",2
"1007","Shallot latent virus",2
"1026","Southern rice black-streaked dwarf virus",2
"1037","Squash mosaic virus",2
"1043","Strawberry necrotic shock virus",2
"1057","Suid betaherpesvirus 2",2
"1060","Sweet potato collusive virus",2
"1069","Tembusu virus",2
"1070","Teschovirus A",2
"1088","Tomato chlorotic spot virus",2
"1091","Tomato leaf curl New Delhi virus",2
"1097","Tomato necrotic ringspot virus",2
"1111","Trailing lespedeza virus 1",2
"1114","Trichomonas vaginalis virus 1",2
"1133","uncultured phage",2
"1136","unknown phycodnavirus",2
"1162","Xenotropic MuLV-related virus",2
"1165","Xenotropic murine leukemia virus",2
"1","Acanthamoeba castellanii mamavirus",1
"3","Acaryochloris phage A-HIS1",1
"4","Acheta domestica densovirus",1
"5","Acinetobacter phage Abp53",1
"6","Acinetobacter phage phiAB1",1
"7","Acinetobacter phage phiAB2",1
"9","Acute bee paralysis virus",1
"10","African cassava mosaic virus",1
"12","African swine fever virus Georgia 2007/1",1
"13","Ageratum enation virus",1
"14","Aguacate virus",1
"16","Alenquer virus",1
"18","Alfalfa dwarf virus",1
"21","Allium virus X",1
"22","Alphacoronavirus M.sch/A/Spain/2004",1
"23","Alphanodavirus HB-2007/CHN",1
"24","Alternanthera mosaic virus",1
"26","Andrias davidianus ranavirus",1
"27","Apeu virus",1
"28","Apium virus Y",1
"30","Apple mosaic virus",1
"31","Apple stem pitting virus",1
"32","Apricot latent virus",1
"34","Armero virus",1
"35","Artogeia rapae granulovirus",1
"36","Aspergillus fumigatus partitivirus 1",1
"37","Astrovirus dogfaeces/Bari/2008",1
"38","Astrovirus dogfaeces/China/2008",1
"39","Astrovirus MLB1",1
"40","Astrovirus MLB2",1
"41","Astrovirus rabbit/Nausica/2008/ITA",1
"42","Astrovirus swine/PoAstV12-3/Canada/2006",1
"43","Avian adeno-associated virus",1
"45","Avian avulavirus 2",1
"46","Avian avulavirus 4",1
"48","Avian gyrovirus 2",1
"49","Avian hepatitis E virus",1
"50","Avian leukemia virus",1
"54","Avian nephritis virus 2",1
"55","Avian nephritis virus 3",1
"56","Avian nephritis virus pigeon/Shanghai/2010",1
"57","Avian nephritis virus Sichuan62/2009",1
"59","Avipoxvirus E00/RD",1
"60","Avipoxvirus HNPV/NZL/2002",1
"61","Avipoxvirus Spilornis cheela/Taiwan/2008",1
"62","Azagny virus",1
"63","Baboon orthoreovirus",1
"64","Bacillus phage SP-10",1
"65","Bagaza virus",1
"66","Baiyangdian virus",1
"67","Banana bract mosaic virus",1
"69","Banana streak IM virus",1
"70","Banana streak UA virus",1
"71","Banana streak virus Acuminata Yunnan",1
"73","Barley yellow dwarf virus PAV",1
"74","Bat astrovirus Ms/sy3/CHN/2008",1
"75","Bat circovirus ZS/China/2011",1
"76","Bat coronavirus N78-10/Germany/2008",1
"77","Bat picornavirus 1",1
"78","Batai virus",1
"79","Bdellovibrio phage phi1402",1
"80","Beak and feather disease virus",1
"81","Bean common mosaic necrosis virus",1
"82","Bean common mosaic virus",1
"83","Bean necrotic mosaic virus",1
"84","Bean pod mottle virus",1
"85","Beauveria bassiana victorivirus 1",1
"86","Beet curly top virus",1
"87","Beet necrotic yellow vein virus",1
"88","Beet necrotic yellow vein virus A",1
"89","Beet severe curly top virus",1
"90","Beet western yellows virus",1
"92","Bidens mottle virus",1
"93","Blackberry virus E",1
"94","Blattella germanica densovirus 1",1
"97","Blueberry scorch virus",1
"99","Bluetongue virus 1",1
"100","Bluetongue virus 15",1
"101","Bluetongue virus 2",1
"102","Bluetongue virus 21",1
"103","Bluetongue virus 4",1
"104","Bluetongue virus 8",1
"105","Bocavirus pig/SX/China/2010",1
"106","Bokeloh bat lyssavirus",1
"108","Bos taurus polyomavirus 1",1
"109","Bovine adenovirus 3",1
"111","Bovine astrovirus B161-1",1
"112","Bovine astrovirus B18/HK",1
"113","Bovine calicivirus",1
"114","Bovine coronavirus",1
"115","Bovine gammaherpesvirus 4",1
"116","Bovine hokovirus 2",1
"119","Bovine papillomavirus type 11",1
"120","Bovine papular stomatitis virus",1
"121","Bovine respirovirus 3",1
"126","Bovine viral diarrhea virus 3",1
"127","Bovine viral diarrhea virus type 1a",1
"128","Brassica yellows virus",1
"129","Broad bean wilt virus 2",1
"130","Bromus catharticus striate mosaic virus",1
"131","Buffalopox virus",1
"132","Burkholderia virus Bcep22",1
"133","Buzura suppressaria nucleopolyhedrovirus",1
