"","Var1","Freq"
"168","Human immunodeficiency virus 1",55
"5","African swine fever virus",26
"134","Hepacivirus C",25
"158","Human betaherpesvirus 6A",13
"185","Human T-cell leukemia virus type I",11
"324","Simian immunodeficiency virus",10
"370","Vaccinia virus",9
"135","Hepatitis B virus",8
"157","Human betaherpesvirus 5",8
"110","Escherichia virus T4",7
"114","Feline immunodeficiency virus",7
"166","Human gammaherpesvirus 4",7
"187","Human T-lymphotropic virus 2",7
"317","Rotavirus sp.",7
"13","Autographa californica nucleopolyhedrovirus",6
"44","Bovine rotavirus",6
"99","Equid alphaherpesvirus 4",6
"263","Orgyia pseudotsugata single capsid nuclopolyhedrovirus",6
"343","Suid alphaherpesvirus 1",6
"38","Bovine alphaherpesvirus 1",5
"104","Escherichia virus Lambda",5
"124","Gallid alphaherpesvirus 1",5
"152","Human alphaherpesvirus 1",5
"174","Human papillomavirus type 16",5
"253","Murine leukemia virus",5
"292","Potato virus Y",5
"59","Cauliflower mosaic virus",4
"82","Dengue virus 1",4
"125","Gallid alphaherpesvirus 2",4
"140","Hepatitis delta virus",4
"141","Hepatitis E virus",4
"153","Human alphaherpesvirus 2",4
"161","Human coronavirus OC43",4
"169","Human immunodeficiency virus 2",4
"251","Murine hepatitis virus",4
"299","Rabies lyssavirus",4
"320","Salmonella virus P22",4
"328","Simian T-lymphotropic virus 1",4
"372","Variola virus",4
"382","Zaire ebolavirus",4
"34","Bombyx mori nucleopolyhedrovirus",3
"37","Bovine adenovirus 3",3
"43","Bovine leukemia virus",3
"96","Enterobacteria phage T7",3
"98","Equid alphaherpesvirus 1",3
"137","Hepatitis C virus genotype 2",3
"162","Human endogenous retrovirus",3
"175","Human papillomavirus type 18",3
"180","Human polyomavirus 1",3
"183","Human rotavirus A",3
"190","Infectious bronchitis virus",3
"217","JC polyomavirus",3
"239","Measles morbillivirus",3
"245","Mouse mammary tumor virus",3
"277","Penaeus monodon nucleopolyhedrovirus",3
"287","Porcine reproductive and respiratory syndrome virus",3
"306","Rhizobium phage 16-3",3
"308","Rice dwarf virus",3
"383","Zucchini yellow mosaic virus",3
"8","Andean potato mottle virus",2
"33","Bluetongue virus 2",2
"39","Bovine coronavirus",2
"46","Bovine viral diarrhea virus 1",2
"50","Buzura suppressaria nucleopolyhedrovirus",2
"55","Canine morbillivirus",2
"61","Cercopithecine alphaherpesvirus 9",2
"63","Chlorella virus",2
"66","Citrus tristeza virus",2
"67","Classical swine fever virus",2
"79","Dasheen mosaic virus",2
"83","Dengue virus 2",2
"87","Drosophila melanogaster sigmavirus",2
"88","Duck hepatitis B virus",2
"90","Eastern equine encephalitis virus",2
"92","Ectromelia virus",2
"97","Enterovirus C",2
"100","Equid gammaherpesvirus 2",2
"101","Equine infectious anemia virus",2
"107","Escherichia virus P1",2
"117","Foot-and-mouth disease virus",2
"121","Fowl aviadenovirus 10",2
"139","Hepatitis C virus subtype 1b",2
"146","Human adenovirus 12",2
"150","Human adenovirus 7",2
"155","Human astrovirus 1",2
"159","Human betaherpesvirus 6B",2
"160","Human coronavirus 229E",2
"177","Human parvovirus B19",2
"178","Human poliovirus 1",2
"181","Human respirovirus 3",2
"189","Indian cassava mosaic virus",2
"192","Infectious pancreatic necrosis virus",2
"209","Influenza A virus (A/swine/Nebraska/1/1992(H1N1))",2
"220","Lactate dehydrogenase-elevating virus",2
"223","Lactobacillus phage phiadh",2
"224","Lactococcus phage phiLC3",2
"225","Lactococcus virus c2",2
"242","Mokola lyssavirus",2
"243","Molluscum contagiosum virus subtype 1",2
"249","Murid betaherpesvirus 1",2
"255","Mycobacterium virus L5",2
"258","Obuda pepper virus",2
"259","Odontoglossum ringspot virus",2
"267","Ovine gammaherpesvirus 2",2
"269","Ovine respiratory syncytial virus",2
"270","Papiine gammaherpesvirus 1",2
"284","Plum pox virus",2
"285","Porcine epidemic diarrhea virus",2
"288","Porcine rotavirus",2
"291","Potato virus X",2
"295","Pseudomonas virus phiCTX",2
"297","Rabbit fibroma virus",2
"311","Rice tungro spherical virus",2
"312","Rinderpest morbillivirus",2
"313","Rotavirus A",2
"314","Rotavirus B",2
"330","South African passiflora virus",2
"349","Tick-borne encephalitis virus",2
"351","Tobacco necrosis virus (Nebraska)",2
"358","Tomato mottle virus",2
"374","Vesicular stomatitis virus",2
"1","Adelaide River virus",1
"2","African cassava mosaic virus",1
"3","African horse sickness virus 4",1
"4","African horse sickness virus 9",1
"6","Aleutian mink disease virus",1
"7","Alphapapillomavirus 12",1
"9","Anticarsia gemmatalis nucleopolyhedrovirus",1
