"","Var1","Freq"
"176","Human immunodeficiency virus 1",106
"137","GB virus C",41
"309","Rabies lyssavirus",33
"151","Hepacivirus C",19
"242","Measles morbillivirus",11
"152","Hepatitis B virus",10
"175","Human gammaherpesvirus 8",9
"339","Simian immunodeficiency virus",9
"174","Human gammaherpesvirus 4",8
"177","Human immunodeficiency virus 2",8
"223","JC polyomavirus",8
"300","Porcine reproductive and respiratory syndrome virus",8
"385","Torque teno virus",8
"61","Buzura suppressaria nucleopolyhedrovirus",6
"169","Human betaherpesvirus 5",6
"199","Human T-cell leukemia virus type I",6
"232","Leucania separata nucleopolyhedrovirus",6
"18","Avian avulavirus 1",5
"167","Human alphaherpesvirus 1",5
"251","Mumps rubulavirus",5
"266","Norwalk-like virus",5
"37","Bombyx mori cypovirus 1",4
"43","Bovine adenovirus 3",4
"53","Bovine viral diarrhea virus 1",4
"90","Dengue virus 2",4
"115","Escherichia virus T4",4
"122","Feline immunodeficiency virus",4
"130","Fowl aviadenovirus 10",4
"160","Hepatitis E virus",4
"172","Human endogenous retrovirus",4
"179","Human papillomavirus",4
"201","Human T-lymphotropic virus 2",4
"202","Infectious bronchitis virus",4
"49","Bovine orthopneumovirus",3
"76","Classical swine fever virus",3
"86","Cucumber mosaic virus",3
"106","Equine arteritis virus",3
"107","Equine infectious anemia virus",3
"126","Foot-and-mouth disease virus",3
"132","Fowlpox virus",3
"135","Gallid alphaherpesvirus 1",3
"158","Hepatitis C virus subtype 1b",3
"178","Human orthopneumovirus",3
"195","Human rotavirus A",3
"203","Infectious bursal disease virus",3
"233","Lymphocytic choriomeningitis mammarenavirus",3
"234","Macaca mulatta polyomavirus 1",3
"236","Macacine betaherpesvirus 3",3
"272","Orf virus",3
"297","Porcine circovirus 2",3
"306","Prunus necrotic ringspot virus",3
"324","Rinderpest morbillivirus",3
"340","Simian T-lymphotropic virus 1",3
"381","Tomato mosaic virus",3
"382","Tomato spotted wilt orthotospovirus",3
"3","African horse sickness virus",2
"5","African swine fever virus",2
"13","Apple chlorotic leaf spot virus",2
"16","Autographa californica nucleopolyhedrovirus",2
"21","Avian metapneumovirus",2
"27","Beak and feather disease virus",2
"38","Bombyx mori nucleopolyhedrovirus",2
"45","Bovine alphaherpesvirus 1",2
"54","Bovine viral diarrhea virus 2",2
"63","Canid alphaherpesvirus 1",2
"80","Cotton leaf curl virus",2
"81","Cowpox virus",2
"87","Cydia pomonella granulovirus",2
"99","Enterobacteria phage H-19B",2
"105","Equid alphaherpesvirus 4",2
"119","Feldmannia species virus",2
"121","Feline foamy virus",2
"124","Feline leukemia virus",2
"133","Friend spleen focus-forming virus",2
"140","Gibbon ape leukemia virus",2
"150","Hendra henipavirus",2
"155","Hepatitis C virus genotype 4",2
"159","Hepatitis delta virus",2
"164","HIV-like human cancer virus",2
"168","Human alphaherpesvirus 2",2
"191","Human poliovirus 1",2
"214","Influenza A virus (A/Hong Kong/156/97(H5N1))",2
"219","Influenza A virus H3N2",2
"222","Japanese encephalitis virus",2
"227","Lactobacillus phage A2",2
"240","Marek's disease virus serotype 2 MDV2",2
"243","Meleagrid alphaherpesvirus 1",2
"254","Murine respirovirus",2
"262","Myxoma virus",2
"303","Potato virus Y",2
"310","Rat cytomegalovirus Maastricht",2
"338","Simian foamy virus",2
"343","Soil-borne wheat mosaic virus",2
"349","Staphylococcus phage 812",2
"353","Stealth virus 1",2
"363","Sweet potato feathery mottle virus",2
"394","Vaccinia virus",2
"395","Venezuelan equine encephalitis virus",2
"404","Walleye epidermal hyperplasia virus 1",2
"406","West Nile virus",2
"410","Xestia c-nigrum granulovirus",2
"411","Yellow fever virus",2
"414","Zaire ebolavirus",2
"415","Zucchini yellow mosaic virus",2
"1","Adeno-associated virus - 6",1
"2","African cassava mosaic virus",1
"4","African horse sickness virus 9",1
"6","Aichi virus 1",1
"7","Akabane virus",1
"8","Alfalfa mosaic virus",1
"9","Alfuy virus",1
"10","Anatid alphaherpesvirus 1",1
"11","Andes orthohantavirus",1
"12","Anomala cuprea entomopoxvirus",1
"14","Arthrobacter phage phi AAU2",1
"15","Australian bat lyssavirus",1
"17","Avastrovirus 1",1
"19","Avian endogenous virus",1
"20","Avian leukosis virus",1
"22","Bacillus virus SPbeta",1
"23","Bacillus virus SPO1",1
"24","Banana streak OL virus",1
"25","Barley yellow dwarf virus",1
"26","Bartonella henselae phage 60457",1
"28","Bean yellow mosaic virus",1
"29","Beet necrotic yellow vein virus",1
"30","Beet virus Q",1
"31","Beet western yellows virus",1
"32","Beet yellow stunt virus",1
"33","Beet yellows virus",1
"34","Blackcurrant reversion virus",1
"35","Blue River virus",1
"36","Bluetongue virus",1
"39","Border disease virus X818",1
"40","Borna disease virus 1",1
"41","Bovine adenovirus 1",1
"42","Bovine adenovirus 10",1
"44","Bovine adenovirus 4",1
"46","Bovine coronavirus",1
"47","Bovine ephemeral fever virus",1
"48","Bovine lymphotropic herpesvirus",1
"50","Bovine respiratory syncytial virus ATCC51908",1
"51","Bovine rotavirus",1
"52","Bovine torovirus",1
"55","Bovine viral diarrhea virus strain Rit 4350",1
"56","Breda virus",1
"57","Broad bean necrosis virus",1
"58","Broad bean wilt virus 2",1
"59","Bryopsis mitochondria-associated dsRNA",1
"60","Budgerigar fledgling disease virus - 1",1
"62","Calanthe mild mosaic virus",1
"64","Canine coronavirus",1
"65","Canine morbillivirus",1
"66","Canine parvovirus",1
"67","Cassava vein mosaic virus",1
"68","Ceratobium mosaic virus",1
"69","Cherry green ring mottle virus",1
"70","Chilli vein-banding mottle virus",1
"71","Chino del tomate virus-[IC]",1
"72","Chlorella virus",1
"73","Choristoneura fumiferana entomopoxvirus",1
"74","Citrus psorosis virus",1
"75","Citrus tristeza virus",1
"77","Clostridium botulinum D phage",1
"78","Cocal virus",1
"79","Colorado tick fever virus",1
"82","Coxsackievirus",1
"83","Coxsackievirus A4",1
"84","Coxsackievirus B6",1
"85","Crucifer tobamovirus",1
"88","Cymbidium mosaic virus",1
"89","Defective interfering RNA-5 of tomato bushy stunt virus",1
"91","Dobrava-Belgrade orthohantavirus",1
"92","Drosophila C virus",1
"93","East African cassava mosaic virus - [Kenya - K2B]",1
"94","Ebola virus - Mayinga, Zaire, 1976",1
"95","Ectocarpus siliculosus virus 1",1
"96","Encephalomyocarditis virus",1
"97","Enterobacteria phage Ac3",1
"98","Enterobacteria phage f1",1
"100","Enterobacteria phage RB69",1
"101","Enterobacteria phage T2",1
"102","Enterovirus E",1
"103","Epiphyas postvittana nucleopolyhedrovirus",1
"104","Equid alphaherpesvirus 1",1
"108","Escherichia phage AR1",1
"109","Escherichia phage phi191",1
"110","Escherichia virus 186",1
"111","Escherichia virus BF23",1
"112","Escherichia virus Mu",1
"113","Escherichia virus P1",1
"114","Escherichia virus P2",1
"116","Escherichia virus T5",1
"117","Everglades virus",1
"118","Faba bean necrotic yellows C7 alphasatellite",1
"120","Feline calicivirus",1
"123","Feline infectious peritonitis virus",1
"125","Fiji disease virus",1
"127","Foot-and-mouth disease virus - type A",1
"128","Foot-and-mouth disease virus - type C",1
"129","Foot-and-mouth disease virus - type O",1
"131","Fowl aviadenovirus 8",1
"134","Galinsoga mosaic virus",1
"136","Garlic virus X",1
"138","GB virus C variant troglodytes",1
"139","Getah virus",1
"141","Grapevine leafroll-associated virus 2",1
"142","Grapevine leafroll-associated virus 3",1
"143","Grapevine leafroll-associated virus 4",1
"144","Grapevine leafroll-associated virus 5",1
"145","Grapevine rupestris stem pitting-associated virus 1",1
"146","Grouper iridovirus of Taiwan",1
"147","Haemophilus phage S2",1
"148","Hantaan virus A9",1
"149","Hawaiian green turtle herpesvirus",1
"153","Hepatitis C virus (isolate Th580)",1
"154","Hepatitis C virus genotype 2",1
"156","Hepatitis C virus SA13",1
"157","Hepatitis C virus subtype 1a",1
"161","Hepatitis GB virus C-like virus",1
"162","Hepatovirus A",1
"163","HIV-1 CRF04_cpx",1
"165","Hog cholera virus 'Switzerland 1/93'",1
"166","Hog cholera virus strain Cellpest",1
"170","Human betaherpesvirus 7",1
"171","Human calicivirus NLV/Idaho Falls/378/1996/US",1
"173","Human erythrovirus V9",1
"180","Human papillomavirus 3",1
"181","Human papillomavirus type 16",1
"182","Human papillomavirus type 57c",1
"183","Human papillomavirus type 67",1
"184","Human papillomavirus type 68",1
"185","Human papillomavirus type 68b",1
"186","Human papillomavirus type 75",1
"187","Human papillomavirus type JC9710",1
"188","Human parechovirus 2",1
"189","Human parechovirus 5",1
"190","Human parvovirus B19",1
"192","Human respiratory syncytial virus A",1
"193","Human respirovirus 3",1
"194","Human rotavirus (serotype G2/strain 92A)",1
"196","Human rotavirus C",1
"197","Human rotavirus ID45/2",1
"198","Human rotavirus strain S12/85",1
"200","Human T-cell lymphotropic virus type 2b",1
"204","Infectious flacherie virus",1
"205","Infectious pancreatic necrosis virus",1
"206","Influenza A virus (A/African starling/England-Q/983/1979(H7N1))",1
"207","Influenza A virus (A/Beijing/32/1992(H3N2))",1
"208","Influenza A virus (A/budgerigar/Hokkaido/1/1977(H4N6))",1
"209","Influenza A virus (A/Chicken/Hong Kong/220/97 (H5N1))",1
"210","Influenza A virus (A/Christ Hospital/231/82(H3N2))",1
"211","Influenza A virus (A/England/268/1996(H7N7))",1
"212","Influenza A virus (A/eq/Newmarket/D63/79(H3N8))",1
"213","Influenza A virus (A/equine/Lichfield/89(H3N8))",1
"215","Influenza A virus (A/mallard/Ohio/1986(H5))",1
"216","Influenza A virus (A/swine/Hokkaido/2/1981(H1N1))",1
"217","Influenza A virus (A/swine/Scotland/410440/94(H1N2))",1
"218","Influenza A virus (A/Vienna/47/96M(H3N2))",1
"220","Influenza B virus (B/Alaska/12/1996)",1
"221","Invertebrate iridescent virus 6",1
"224","La Crosse virus",1
"225","Lacanobia oleracea granulovirus",1
"226","Lactate dehydrogenase-elevating virus",1
"228","Lactobacillus phage phiadh",1
"229","Lactococcus phage phi31",1
"230","Lactococcus phage TP901-1",1
"231","Lechiguanas virus",1
"235","Macacine alphaherpesvirus 1",1
"237","Maize dwarf mosaic virus",1
"238","Maize streak virus - Reunion [N2AR2]",1
"239","Marburg marburgvirus",1
"241","Marine birnavirus",1
"244","Methanobacterium phage psiM2",1
"245","Milk vetch dwarf C1 alphasatellite",1
"246","MLV-like endogenous virus",1
"247","Molluscum contagiosum virus",1
"248","Molluscum contagiosum virus subtype 2",1
"249","Monkeypox virus",1
"250","Mouse endogenous murine leukemia virus",1
"252","Murine hepatitis virus",1
"253","Murine leukemia virus",1
"255","Murine rotavirus",1
"256","Mus dunni endogenous virus",1
"257","Mycobacterium phage Ms6",1
"258","Mycobacterium phage TM4",1
"259","Mycobacterium virus D29",1
"260","Mycoplasma phage MAV1",1
"261","Myxococcus phage Mx8",1
"263","Navel orange infectious mottling virus",1
"264","Norovirus isolates",1
"265","Norovirus NV/Yuri/1/95/JP",1
"267","Oat sterile dwarf virus",1
"268","Onion yellow dwarf virus",1
"269","Onyong-nyong virus",1
"270","Ophiostoma mitovirus 3a",1
"271","Ophiostoma mitovirus 4",1
"273","Orf virus (strain NZ2)",1
"274","Orf virus strain D1701",1
"275","Ornithogalum mosaic virus",1
"276","Ovine adenovirus 7",1
"277","Ovine gammaherpesvirus 2",1
"278","Panicum mosaic virus",1
"279","Papaya ringspot virus P",1
"280","Paramecium bursaria Chlorella virus NY2A",1
"281","Paramecium bursaria Chlorella virus NYs1",1
"282","Pea seed-borne mosaic virus",1
"283","Peanut bud necrosis virus",1
"284","Peanut stunt virus",1
"285","Peanut stunt virus satellite RNA",1
"286","Peanut yellow spot virus",1
"287","Pegivirus A",1
"288","Pepper golden mosaic virus-[CR]",1
"289","Petunia flower mottle virus",1
"290","Phocid alphaherpesvirus 1",1
"291","Pigeon adenovirus 1",1
"292","Plautia stali intestine virus",1
"293","Plum pox virus",1
"294","Plusia orichalcea nuclear polyhedrosis virus",1
"295","Porcine adenovirus 3",1
"296","Porcine circovirus 1",1
"298","Porcine endogenous retrovirus C",1
"299","Porcine epidemic diarrhea virus",1
"301","Potato mop-top virus",1
"302","Potato virus A",1
"304","Potato yellow mosaic Panama virus",1
"305","Potato yellow mosaic virus-[Guadeloupe]",1
"307","Puumala orthohantavirus",1
"308","Rabbit hemorrhagic disease virus",1
"311","Rat parvovirus 1",1
"312","Rat sarcoma virus",1
"313","Recombinant PIV3/PIV1 virus",1
"314","Red seabream iridovirus",1
"315","Reston ebolavirus",1
"316","Retroperitoneal fibromatosis-associated herpesvirus",1
"317","Rhizobium phage phiU",1
"318","Rhopalosiphum padi virus",1
"319","Rice black streaked dwarf virus",1
"320","Rice grassy stunt tenuivirus",1
"321","Rice ragged stunt virus",1
"322","Rice tungro spherical virus",1
"323","Rice yellow mottle virus satellite",1
