"","Var1","Freq"
"511","Human immunodeficiency virus 1",158
"453","Hepatitis B virus",50
"451","Hepacivirus C",48
"460","Hepatitis E virus",41
"1084","Rotavirus A",38
"331","Enterovirus A71",24
"543","Human rotavirus A",24
"59","Avian avulavirus 1",23
"988","Porcine epidemic diarrhea virus",22
"1317","West Nile virus",21
"998","Porcine reproductive and respiratory syndrome virus",20
"982","Porcine circovirus 2",19
"1045","Rabies lyssavirus",19
"147","Bovine viral diarrhea virus 1",17
"214","Chikungunya virus",15
"830","Middle East respiratory syndrome-related coronavirus",15
"281","Dengue virus 1",14
"518","Human orthopneumovirus",14
"1165","Small ruminant morbillivirus",14
"318","Elephant endotheliotropic herpesvirus 1A",13
"462","Hepatovirus A",13
"176","Canine morbillivirus",12
"253","Coxsackievirus A6",12
"265","Cucumber mosaic virus",12
"1044","Rabbit hemorrhagic disease virus",12
"98","Beak and feather disease virus",11
"259","Crimean-Congo hemorrhagic fever orthonairovirus",11
"401","Foot-and-mouth disease virus - type O",11
"1062","Rhinovirus A",10
"1154","Simian immunodeficiency virus",10
"1258","Tomato yellow leaf curl virus",10
"1341","Zika virus",10
"282","Dengue virus 2",9
"1227","Tick-borne encephalitis virus",9
"1252","Tomato spotted wilt orthotospovirus",9
"276","Deformed wing virus",8
"534","Human poliovirus 1",8
"1017","Potato virus Y",8
"99","Bean common mosaic virus",7
"342","Enterovirus D68",7
"510","Human immunodeficiency virus",7
"517","Human metapneumovirus",7
"556","Infectious bronchitis virus",7
"845","Mumps rubulavirus",7
"64","Avian leukosis virus",6
"121","Border disease virus",6
"149","Bovine viral diarrhea virus 2",6
"229","Classical swine fever virus",6
"288","Dobrava-Belgrade orthohantavirus",6
"923","Orf virus",6
"1211","Swine hepatitis E virus",6
"11","African swine fever virus",5
"67","Avian orthoreovirus",5
"112","Bluetongue virus",5
"122","Borna disease virus 1",5
"177","Canine parvovirus",5
"179","Canine parvovirus 2a",5
"256","Coxsackievirus B3",5
"350","Equid alphaherpesvirus 1",5
"459","Hepatitis delta virus",5
"545","Human T-cell leukemia virus type I",5
"747","Japanese encephalitis virus",5
"1138","Severe fever with thrombocytopenia virus",5
"1265","Toscana virus",5
"1339","Zaire ebolavirus",5
"1343","Zucchini yellow mosaic virus",5
"150","Bovine viral diarrhea virus 3",4
"174","Canine coronavirus",4
"228","Citrus tristeza virus",4
"248","Coxsackievirus A16",4
"251","Coxsackievirus A24",4
"375","European brown hare syndrome virus",4
"380","Fathead minnow picornavirus",4
"388","Feline morbillivirus",4
"400","Foot-and-mouth disease virus - type A",4
