"","Var1","Freq"
"383","Human immunodeficiency virus 1",111
"346","Hepatitis E virus",35
"339","Hepatitis B virus",31
"338","Hepacivirus C",29
"916","Zika virus",27
"740","Rotavirus A",23
"592","Norovirus GII",21
"228","Dengue virus 1",16
"679","Porcine epidemic diarrhea virus",14
"674","Porcine circovirus 2",13
"11","African swine fever virus",12
"713","Rabies lyssavirus",12
"47","Avian avulavirus 1",11
"166","Chikungunya virus",11
"390","Human papillomavirus type 16",11
"682","Porcine reproductive and respiratory syndrome virus",11
"210","Crimean-Congo hemorrhagic fever orthonairovirus",10
"404","Human rotavirus A",10
"675","Porcine circovirus 3",10
"229","Dengue virus 2",9
"412","Infectious bronchitis virus",9
"693","Potato virus Y",9
"711","Rabbit hemorrhagic disease virus",9
"215","Cucumber mosaic virus",8
"593","Norovirus GII.17",8
"780","Severe fever with thrombocytopenia virus",8
"903","West Nile virus",8
"406","Human T-cell leukemia virus type I",7
"413","Infectious bursal disease virus",7
"98","Bluetongue virus",6
"393","Human parechovirus 3",6
"554","Middle East respiratory syndrome-related coronavirus",6
"776","Senecavirus A",6
"792","Small ruminant morbillivirus",6
"55","Avian orthoreovirus",5
"71","Bat coronavirus",5
"114","Bovine leukemia virus",5
"141","Canine parvovirus",5
"227","Dengue virus",5
"230","Dengue virus 3",5
"261","Enterovirus D68",5
"284","Feline leukemia virus",5
"365","Human alphaherpesvirus 2",5
"398","Human respiratory syncytial virus A",5
"481","Japanese encephalitis virus",5
"850","Tick-borne encephalitis virus",5
"869","Tomato yellow leaf curl virus",5
"889","Usutu virus",5
"907","White spot syndrome virus",5
"44","Atypical porcine pestivirus",4
"139","Canine morbillivirus",4
"255","Enterovirus A71",4
"270","Equine hepacivirus",4
"294","Foot-and-mouth disease virus - type O",4
"306","Getah virus",4
"348","Hepatovirus A",4
"389","Human papillomavirus",4
"400","Human respirovirus 3",4
"517","Lumpy skin disease virus",4
"526","Maize yellow mosaic virus",4
"633","Papaya ringspot virus W",4
"666","Piscine orthoreovirus",4
"707","Puumala orthohantavirus",4
"732","Rice yellow mottle virus",4
"824","Sugarcane mosaic virus",4
"851","Tilapia lake virus",4
"861","Tomato leaf curl New Delhi virus",4
"867","Tomato spotted wilt orthotospovirus",4
"50","Avian coronavirus",3
"150","Carp edema virus",3
"180","Classical swine fever virus",3
"224","Deformed wing virus",3
"259","Enterovirus C",3
"283","Feline immunodeficiency virus",3
"298","Fowl aviadenovirus 4",3
"302","Gallid alphaherpesvirus 1",3
"319","Grapevine Pinot gris virus",3
"323","Grapevine rupestris vein feathering virus",3
"324","Grapevine Syrah virus 1",3
"345","Hepatitis delta virus",3
"377","Human gammaherpesvirus 4",3
"386","Human mastadenovirus D",3
"387","Human metapneumovirus",3
"415","Infectious pancreatic necrosis virus",3
"532","Mamastrovirus sp.",3
"566","Mumps rubulavirus",3
"583","Nectarine stem pitting-associated virus",3
"590","Norovirus GI",3
"596","Norovirus GII.4",3
"619","Orchid fleck dichorhavirus",3
"631","Papaya leaf curl virus",3
"676","Porcine deltacoronavirus",3
"680","Porcine kobuvirus",3
"685","Porcine rotavirus C",3
"692","Potato virus S",3
"712","Rabbit hemorrhagic disease virus 2",3
"753","Sacbrood virus",3
"761","Salmon isavirus",3
"778","Seoul orthohantavirus",3
"784","Shrimp hemocyte iridescent virus",3
"786","Simian immunodeficiency virus",3
"826","Suid alphaherpesvirus 1",3
"837","Sweet potato leaf curl virus",3
"859","Tomato chlorotic spot virus",3
"866","Tomato ringspot virus",3
"886","uncultured virus",3
"898","Viral hemorrhagic septicemia virus",3
"915","Zaire ebolavirus",3
"1","Abisko virus",2
"15","Akabane virus",2
"16","Aleutian mink disease virus",2
"21","Alternanthera yellow vein virus",2
"34","Apis rhabdovirus 1",2
"45","Atypical porcine pestivirus 1",2
"52","Avian leukosis virus",2
"54","Avian metapneumovirus",2
"57","Avian paramyxovirus 15",2
"60","Avipoxvirus sp.",2
"66","Bamboo mosaic virus",2
"73","Bat Hepatitis B virus",2
"77","Bean common mosaic necrosis virus",2
"82","Beet curly top virus",2
"87","Betanodavirus sp.",2
"88","Big Cypress virus",2
"92","Black currant leaf chlorosis associated virus",2
"96","Blackberry Virus F",2
"105","Borna disease virus 1",2
"116","Bovine papillomavirus",2
"117","Bovine respirovirus 3",2
"122","Broad bean wilt virus 2",2
"131","Cacao swollen shoot virus",2
"135","Canine astrovirus",2
"147","Canna yellow streak virus",2
"151","Carp sprivivirus",2
"163","Cherry virus A",2
"168","Chilli ringspot virus",2
"179","Citrus yellow vein clearing virus",2
"186","Columbid alphaherpesvirus 1",2
"200","Cowpox virus",2
"202","Coxsackievirus A16",2
"205","Coxsackievirus A6",2
"209","Coxsackievirus B5",2
"214","Ctenolabrus rupestris betanodavirus",2
"216","Cucurbit aphid-borne yellows virus",2
"221","Cymbidium mosaic virus",2
"245","Echovirus E18",2
"246","Echovirus E30",2
"254","Enterovirus A",2
"257","Enterovirus B",2
"260","Enterovirus D",2
"262","Enterovirus G",2
"269","Equine arteritis virus",2
"277","European bat 1 lyssavirus",2
"278","European bat 2 lyssavirus",2
"292","Foot-and-mouth disease virus - type A",2
"303","Gallid alphaherpesvirus 2",2
"304","GB virus C",2
"312","Goose parvovirus",2
"315","Grapevine fabavirus",2
"318","Grapevine leafroll-associated virus 3",2
"320","Grapevine red blotch virus",2
"321","Grapevine Red Globe virus",2
"331","Hantaan orthohantavirus",2
"340","Hepatitis C virus subtype 1a",2
"364","Human alphaherpesvirus 1",2
"371","Human bocavirus",2
"373","Human coronavirus 229E",2
"378","Human gammaherpesvirus 8",2
"382","Human immunodeficiency virus",2
"384","Human mastadenovirus B",2
"385","Human mastadenovirus C",2
"388","Human orthopneumovirus",2
"392","Human papillomavirus type 35",2
"394","Human parechovirus 4",2
"395","Human parvovirus 4",2
"396","Human poliovirus 1",2
"401","Human rhinovirus A21",2
"403","Human rhinovirus sp.",2
"405","Human rotavirus C",2
"410","Imjin virus",2
"483","JC polyomavirus",2
"484","Johnsongrass mosaic virus",2
"487","Kadipiro virus",2
"519","Lymantria dispar multiple nucleopolyhedrovirus",2
"524","Maize Iranian mosaic nucleorhabdovirus",2
"533","Mammalian rubulavirus 5",2
"542","Measles virus genotype D8",2
"568","Mumps virus genotype F",2
"580","Myxoma virus",2
"587","Nienokoue virus",2
"599","Norovirus GIV",2
"614","Odocoileus adenovirus 1",2
"620","Orf virus",2
"632","Papaya ringspot virus",2
"635","Parechovirus A",2
"636","Parietaria mottle virus",2
"640","Peach leaf pitting-associated virus",2
"651","Pepper mild mottle virus",2
"663","Pigeonpea sterility mosaic emaravirus 1",2
"668","Plantago asiatica mosaic virus",2
"669","Plum bark necrosis stem pitting-associated virus",2
"671","Porcine astrovirus 3",2
"673","Porcine circovirus-like virus P1",2
"684","Porcine rotavirus A",2
"726","Rhinovirus A",2
"727","Rhinovirus C",2
"733","Rift Valley fever phlebovirus",2
"734","Rift Valley fever virus",2
"746","Rotavirus G",2
"764","Sapelovirus A",2
"775","Seewis virus",2
"796","Sodiomyces alkalinus partitivirus 2",2
"841","Tai Forest reovirus",2
"863","Tomato mosaic virus",2
"871","Torque teno Leptonychotes weddellii virus-1",2
"882","Turnip mosaic virus",2
"883","Ugandan cassava brown streak virus",2
"901","Watermelon mosaic virus",2
"912","Yellow fever virus",2
"917","Zucchini yellow mosaic virus",2
"2","Acanthamoeba polyphaga mimivirus",1
"3","Acipenserid herpesvirus 2",1
"4","Actinidia virus A",1
"5","Adonis mosaic virus",1
"6","Aedes aegypti anphevirus",1
"7","Aedes camptorhynchus toti-like virus 1",1
"8","Aeromonas phage 3",1
"9","Aeromonas phage VTCCBPA5",1
"10","African eggplant yellowing virus",1
"12","Agropyron mosaic virus",1
"13","Aichi virus 1",1
"14","Aimelvirus 1",1
"17","Alfalfa mosaic virus",1
"18","Alfalfa virus S",1
"19","Alkhumra hemorrhagic fever virus",1
"20","Alstroemeria necrotic streak virus",1
"22","Alternaria botybirnavirus 1",1
"23","Alteromonas virus vB_AspP-H4/4",1
"24","Ambe virus",1
"25","Ambidensovirus CaaDV1",1
"26","Amdoparvovirus sp.",1
"27","American plum line pattern virus",1
"28","Anaconda paramyxovirus",1
"29","Anatid alphaherpesvirus 1",1
"30","Anopheles annulipes orbivirus",1
"31","Antonospora locustae virus 1",1
"32","Aphid lethal paralysis virus",1
"33","Aphis glycines virus 3",1
"35","Apple-associated luteovirus",1
"36","Apricot pseudo-chlorotic leaf spot virus",1
"37","Aquamicrobium phage P14",1
"38","Armigeres iflavirus",1
"39","Arracacha virus V",1
"40","Asian prunus virus 2",1
"41","Astrovirus sp.",1
"42","Astrovirus VA1",1
"43","Ateline alphaherpesvirus 1",1
"46","Australian Anopheles totivirus",1
"48","Avian avulavirus 4",1
"49","Avian avulavirus 8",1
"51","Avian gyrovirus 2",1
"53","Avian leukosis virus ev/J",1
"56","Avian paramyxovirus 14",1
"58","Avian paramyxovirus 20",1
"59","Avian paramyxovirus UPO216",1
"61","Azobacteroides phage ProJPt-Bp1",1
"62","Bacillus phage Lurz2",1
"63","Bacillus phage phi3T",1
"64","Bacillus phage vB_BsuM-Goe2",1
"65","Balkan virus",1
"67","Bank vole virus",1
"68","Banna virus",1
"69","Barley yellow dwarf virus PAV",1
"70","Bat calicivirus",1
"72","Bat filovirus",1
"74","Bat mastadenovirus WIV17",1
"75","Bat SARS-like coronavirus",1
"76","Beak and feather disease virus",1
"78","Bean common mosaic virus",1
"79","Bean leaf crumple virus",1
"80","Bean yellow mosaic virus",1
"81","Beauveria bassiana partitivirus 1",1
"83","Beet ringspot virus",1
"84","Bellflower veinal mottle virus",1
"85","Bemisia-associated genomovirus AdDF",1
"86","Betacoronavirus sp.",1
"89","Big Sioux River virus",1
"90","Biomphalaria virus 1",1
"91","Bipolaris maydis partitivirus 1",1
"93","Black queen cell virus",1
"94","Blackberry chlorotic ringspot virus",1
"95","Blackberry leaf mottle associated virus",1
"97","Blueberry fruit drop associated virus",1
"99","Bluetongue virus 1",1
"100","Bluetongue virus 2",1
"101","Bluetongue virus 3",1
"102","Bluetongue virus 4",1
"103","Bodo saltans virus",1
"104","Bokeloh bat lyssavirus",1
"106","Botryosphaeria dothidea chrysovirus 1",1
"107","Botrytis cinerea mitovirus 1",1
"108","Bourbon virus",1
"109","Bovine astrovirus",1
"110","Bovine coronavirus",1
"111","Bovine ephemeral fever virus",1
"112","Bovine group B rotavirus",1
"113","Bovine hepacivirus",1
"115","Bovine orthopneumovirus",1
"118","Bovine viral diarrhea virus 1",1
"119","Bovine viral diarrhea virus 2",1
"120","Bovine viral diarrhea virus 3",1
"121","Brassica campestris chrysovirus 1",1
"123","Brucella phage Iz",1
"124","Bruges orthohantavirus",1
"125","Bruges virus",1
"126","Bubaline alphaherpesvirus 1",1
"127","Burkholderia phage vB_BceM_AP3",1
"128","Bustos virus",1
"129","Cacao mild mosaic virus",1
"130","Cacao swollen shoot Togo A virus",1
"132","Calanthe mild mosaic virus",1
"133","Camelpox virus",1
"134","Camula virus",1
"136","Canine bocavirus",1
"137","Canine coronavirus",1
"138","Canine kobuvirus",1
"140","Canine papillomavirus",1
"142","Canine parvovirus 2",1
"143","Canine parvovirus 2a",1
"144","Canine parvovirus 2c",1
"145","Caninovirus sp.",1
"146","Canna yellow mottle virus",1
"148","Caprine arthritis encephalitis virus",1
"149","Caprine picobirnavirus",1
"152","Cassava common mosaic virus",1
"153","Cassava virus X",1
"154","Castlerea virus",1
"155","Catovirus CTV1",1
"156","Caulobacter phage Ccr10",1
"157","Ceratobasidium partitivirus CP-a1",1
"158","Cereal yellow dwarf virus RPV",1
"159","Chandipura virus",1
"160","Chequa iflavirus",1
"161","Cherax quadricarinatus iridovirus",1
"162","Cherry rusty mottle associated virus",1
"164","Chicken anemia virus",1
"165","Chickpea chlorotic dwarf virus",1
"167","Chilli leaf curl virus",1
"169","Chilli veinal mottle virus",1
"170","Chrysanthemum stem necrosis virus",1
"171","Circo-like virus-Brazil",1
"172","Circovirus sp.",1
"173","Citrus chlorotic dwarf associated virus",1
"174","Citrus concave gum-associated virus",1
"175","Citrus endogenous pararetrovirus",1
"176","Citrus leprosis virus N",1
"177","Citrus sudden death-associated virus",1
"178","Citrus tristeza virus",1
"181","Clematis chlorotic mottle virus",1
"182","Cleome leaf crumple virus",1
"183","Clostridioides phage phiSemix9P1",1
"184","Cocksfoot mottle virus",1
"185","Colletotrichum camelliae filamentous virus 1",1
"187","Common bean severe mosaic virus",1
"188","Common midwife toad virus",1
"189","Coronavirus AcCoV-JC34",1
"190","Coronavirus HKU15",1
"191","Coronavirus HKU23",1
"192","Cosavirus D",1
"193","Cotton leaf curl betasatellite",1
"194","Cotton leaf curl Kokhran virus",1
"195","Cotton leaf curl Multan virus",1
"196","Cotton leaf curl virus",1
"197","Cowpea aphid-borne mosaic virus",1
"198","Cowpea mild mottle virus",1
"199","Cowpea polerovirus 1",1
"201","Coxsackievirus A14",1
"203","Coxsackievirus A24",1
"204","Coxsackievirus A4",1
"206","Coxsackievirus B1",1
"207","Coxsackievirus B2",1
"208","Coxsackievirus B3",1
"211","Cronobacter phage vB_CsaM_leB",1
"212","Cryptophlebia leucotreta granulovirus",1
"213","Cryptosporidium parvum virus 1",1
"217","Culex flavivirus",1
"218","Cutavirus",1
"219","Cyclopterus lumpus virus",1
"220","Cyclovirus sp.",1
