"","Var1","Freq"
"179","Human immunodeficiency virus 1",127
"405","Torque teno virus",31
"139","GB virus C",27
"146","Hepacivirus C",20
"177","Human gammaherpesvirus 8",15
"147","Hepatitis B virus",10
"153","Hepatitis E virus",9
"198","Human T-cell leukemia virus type I",9
"265","Measles morbillivirus",9
"12","Avian avulavirus 1",8
"183","Human papillomavirus type 16",8
"194","Human rotavirus A",8
"203","Infectious bursal disease virus",8
"237","Japanese encephalitis virus",8
"77","Classical swine fever virus",6
"91","Cucumber mosaic virus",6
"116","Equine arteritis virus",6
"333","Rabies lyssavirus",6
"148","Hepatitis C virus subtype 1b",5
"330","Puumala orthohantavirus",5
"370","Simian immunodeficiency virus",5
"31","Borna disease virus 1",4
"46","Bovine viral diarrhea virus 1",4
"71","Chlorella virus",4
"76","Citrus tristeza virus",4
"110","Enterovirus A71",4
"282","Myxoma virus",4
"288","Norwalk-like virus",4
"315","Porcine reproductive and respiratory syndrome virus",4
"427","West Nile virus",4
"39","Bovine gammaherpesvirus 4",3
"58","Canine morbillivirus",3
"96","Dengue virus 2",3
"99","Dobrava-Belgrade orthohantavirus",3
"104","Echovirus E30",3
"114","Equid gammaherpesvirus 2",3
"120","Escherichia virus T4",3
"127","Feline immunodeficiency virus",3
"155","Hepatovirus A",3
"168","Human betaherpesvirus 5",3
"176","Human gammaherpesvirus 4",3
"180","Human orthopneumovirus",3
"181","Human papillomavirus",3
"186","Human papillomavirus type 6",3
"199","Human T-lymphotropic virus 2",3
"202","Infectious bronchitis virus",3
"239","JC polyomavirus",3
"253","Macaca mulatta polyomavirus 1",3
"262","Mammalian orthoreovirus 1",3
"272","Mumps rubulavirus",3
"278","Murine leukemia virus",3
"313","Porcine lymphotropic herpesvirus 1",3
"337","Rat coronavirus",3
"360","Salmon isavirus",3
"368","Simian-Human immunodeficiency virus",3
"377","Spodoptera exigua multiple nucleopolyhedrovirus",3
"381","Stealth virus 1",3
"419","Venezuelan equine encephalitis virus",3
"430","Wheat yellow mosaic virus",3
"2","Adeno-associated virus - 5",2
"5","Aleutian mink disease virus",2
"9","Anticarsia gemmatalis nucleopolyhedrovirus",2
"23","Beet necrotic yellow vein virus",2
"42","Bovine immunodeficiency virus",2
"43","Bovine orthopneumovirus",2
"66","Chicken anemia virus",2
"75","Chuzan virus",2
"83","Cowpox virus",2
"100","Eastern equine encephalitis virus",2
"107","Enterobacteria phage 933W",2
"109","Enterobacteria phage VT2-Sakai",2
