"","Var1","Freq"
"213","Human immunodeficiency virus 1",144
"174","Hepatitis B virus",23
"173","Hepacivirus C",19
"236","Infectious bursal disease virus",16
"235","Infectious bronchitis virus",12
"22","Avian avulavirus 1",10
"211","Human gammaherpesvirus 8",10
"391","Rabies lyssavirus",9
"414","Salmon isavirus",9
"425","Simian immunodeficiency virus",9
"477","Torque teno virus",9
"185","Hepatovirus A",8
"301","Measles morbillivirus",8
"53","Bovine coronavirus",7
"269","Japanese encephalitis virus",7
"375","Porcine reproductive and respiratory syndrome virus",7
"106","Cucumber mosaic virus",6
"153","Foot-and-mouth disease virus - type O",6
"201","Human betaherpesvirus 5",6
"210","Human gammaherpesvirus 4",6
"232","Human T-cell leukemia virus type I",6
"495","West Nile virus",6
"35","Banana bunchy top virus",5
"60","Bovine viral diarrhea virus 1",5
"214","Human immunodeficiency virus 2",5
"229","Human rotavirus A",5
"449","Suid alphaherpesvirus 1",5
"452","Swine hepatitis E virus",5
"90","Citrus tristeza virus",4
"92","Classical swine fever virus",4
"116","Dengue virus 2",4
"135","Enterovirus A71",4
"171","Helicoverpa armigera nucleopolyhedrovirus",4
"179","Hepatitis C virus subtype 1b",4
"183","Hepatitis E virus",4
"200","Human astrovirus 7",4
"271","JC polyomavirus",4
"319","Mumps rubulavirus",4
"400","Rice black streaked dwarf virus",4
"407","Rotavirus G9",4
"422","Shrimp white spot syndrome virus",4
"490","Vaccinia virus",4
"498","White spot syndrome virus",4
"45","Bombyx mori nuclear polyhedrosis virus K1",3
"52","Bovine alphaherpesvirus 2",3
"84","Chicken anemia virus",3
"115","Dengue virus 1",3
"118","Dengue virus 4",3
"141","Equine infectious anemia virus",3
"154","Foot-and-mouth disease virus - type SAT 1",3
"166","Grass carp hemorrhagic virus",3
"182","Hepatitis delta virus",3
"195","Human alphaherpesvirus 1",3
"227","Human polyomavirus 1",3
"342","Ovine gammaherpesvirus 2",3
"353","Pea seed-borne mosaic virus",3
"366","Plum pox virus",3
"370","Porcine endogenous retrovirus",3
"430","Simian T-lymphotropic virus 3",3
"456","Tick-borne encephalitis virus",3
"471","Tomato spotted wilt orthotospovirus",3
"483","TTV-like mini virus",3
"505","Zucchini yellow mosaic virus",3
"6","African swine fever virus",2
"26","Avian leukosis virus",2
"33","Bacillus amyloliquefaciens phage Morita2001",2
"43","Bluetongue virus",2
"44","Bombyx mori cypovirus 1",2
"47","Borna disease virus 1",2
"55","Bovine immunodeficiency virus",2
"63","Broad bean wilt virus 2",2
"76","Caprine gammaherpesvirus 2",2
"78","Carnation mottle virus",2
"79","Cassava brown streak virus",2
"88","Citrus leaf blotch virus",2
"107","Cucumber mosaic virus satellite RNA",2
"111","Culex nigripalpus nucleopolyhedrovirus",2
"117","Dengue virus 3",2
"119","Dicentrarchus labrax encephalitis virus",2
"120","Dobrava-Belgrade orthohantavirus",2
"123","Echovirus E13",2
"146","Escherichia virus T4",2
"148","Feline foamy virus",2
"162","Grapevine fanleaf virus",2
"175","Hepatitis B virus subtype adr",2
"197","Human alphaherpesvirus 3",2
"199","Human astrovirus 1",2
"215","Human mammary tumor virus",2
"217","Human orthopneumovirus",2
"231","Human rotavirus B strain CAL",2
"233","Human T-lymphotropic virus 2",2
"237","Infectious pancreatic necrosis virus",2
"241","Influenza A virus (A/chicken/Italy/312/1997(H5N2))",2
"262","Influenza A virus (A/swine/Nederweert/13A/96(H1N1))",2
"282","Lactococcus phage TP901-1",2
"289","Little cherry virus 2",2
"291","Lymphocytic choriomeningitis mammarenavirus",2
"305","Meleagrid alphaherpesvirus 1",2
"307","Melon yellow spot virus",2
"313","Monkeypox virus",2
"315","Moroccan watermelon mosaic virus",2
"334","Nipah henipavirus",2
