"","Var1","Freq"
"355","Human immunodeficiency virus 1",202
"300","Hepatitis B virus",39
"311","Hepatitis E virus",39
"299","Hepacivirus C",36
"405","Infectious bronchitis virus",22
"780","Rabies lyssavirus",21
"625","Measles morbillivirus",19
"38","Avian avulavirus 1",18
"395","Human rotavirus A",18
"751","Porcine reproductive and respiratory syndrome virus",18
"137","Chikungunya virus",17
"223","Enterovirus A71",14
"743","Porcine circovirus 2",13
"873","Simian immunodeficiency virus",13
"356","Human immunodeficiency virus 2",12
"145","Citrus tristeza virus",11
"18","Anatid alphaherpesvirus 1",10
"312","Hepatovirus A",9
"52","Banana bunchy top virus",8
"75","Bluetongue virus",8
"574","Iris yellow spot virus",8
"642","Mumps rubulavirus",8
"830","Rotavirus G9",8
"953","Tomato yellow leaf curl virus",8
"192","Dengue virus 3",7
"339","Human betaherpesvirus 5",7
"342","Human bocavirus",7
"361","Human metapneumovirus",7
"394","Human rhinovirus sp.",7
"407","Infectious bursal disease virus",7
"779","Rabbit hemorrhagic disease virus",7
"814","Rotavirus A",7
"918","Swine hepatitis E virus",7
"8","African swine fever virus",6
"106","Canine morbillivirus",6
"190","Dengue virus 1",6
"191","Dengue virus 2",6
"335","Human alphaherpesvirus 2",6
"578","Japanese encephalitis virus",6
"725","Pepino mosaic virus",6
"926","Tick-borne encephalitis virus",6
"958","Torque teno virus",6
"990","Viral hemorrhagic septicemia virus",6
"993","West Nile virus",6
"91","Bovine viral diarrhea virus 1",5
"161","Cowpox virus",5
"173","Cucumber mosaic virus",5
"181","Cyprinid herpesvirus 3",5
"258","Foot-and-mouth disease virus - type A",5
"260","Foot-and-mouth disease virus - type O",5
"305","Hepatitis C virus subtype 1b",5
"352","Human gammaherpesvirus 4",5
"832","Rubella virus",5
"839","Salmon isavirus",5
"982","Venezuelan equine encephalitis virus",5
"996","Wheat streak mosaic virus",5
"66","Beet necrotic yellow vein virus",4
"77","Border disease virus",4
"170","Crimean-Congo hemorrhagic fever orthonairovirus",4
"176","Culex flavivirus",4
"199","Dobrava-Belgrade orthohantavirus",4
"251","Feline coronavirus",4
"256","Fig mosaic emaravirus",4
"277","Goatpox virus",4
"280","Grapevine fanleaf virus",4
"368","Human papillomavirus type 16",4
"384","Human polyomavirus 1",4
"654","Myoviridae environmental samples",4
"704","Orf virus",4
"759","Potato virus Y",4
"774","Puumala orthohantavirus",4
"888","Soybean mosaic virus",4
"949","Tomato spotted wilt orthotospovirus",4
"999","WU Polyomavirus",4
"42","Avian hepatitis E virus",3
"86","Bovine leukemia virus",3
"110","Canine parvovirus 2c",3
"122","Cassava brown streak virus",3
"156","Cotesia plutellae polydnavirus",3
"165","Coxsackievirus A24",3
"172","Cucumber green mottle mosaic virus",3
"184","Decapod penstyldensovirus 1",3
"203","Duck reovirus NP03/CHN/2009",3
"207","Echovirus E11",3
"208","Echovirus E30",3
"231","Epizootic hemorrhagic disease virus (serotype 2 / strain 439)",3
"242","Escherichia virus phiX174",3
"325","Human adenovirus 40",3
"334","Human alphaherpesvirus 1",3
"337","Human astrovirus",3
"341","Human betaherpesvirus 6B",3
"343","Human bocavirus 2",3
"353","Human gammaherpesvirus 8",3
"362","Human orthopneumovirus",3
"363","Human papillomavirus",3
"385","Human polyomavirus 3",3
"397","Human rotavirus C",3
"410","Infectious pancreatic necrosis virus",3
"582","JC polyomavirus",3
"617","Machupo mammarenavirus",3
"741","Plum pox virus",3
"802","Rhinovirus C",3
"835","Saffold virus",3
"878","Small ruminant lentivirus",3
"879","Small ruminant morbillivirus",3
"885","Southern tomato virus",3
"910","Sweet potato feathery mottle virus",3
"937","Tomato chlorosis virus",3
"950","Tomato torrado virus",3
"960","Toscana virus",3
"967","Turkey coronavirus",3
"969","Turnip ringspot virus",3
"973","uncultured marine virus",3
"979","Vaccinia virus",3
"991","Watermelon mosaic virus",3
"1005","Yellow head virus",3
"7","African horse sickness virus 1",2
"9","Agamid adenovirus 1",2
"12","Aichi virus 1",2
"14","Aleutian mink disease virus",2
"24","Argentinian mammarenavirus",2
"56","Barley yellow dwarf virus",2
"64","Bean yellow mosaic virus",2
"78","Border disease virus BDV/Aydin/04-TR",2
"88","Bovine rotavirus",2
"104","Canine coronavirus",2
"108","Canine parvovirus",2
"114","Capsicum chlorosis virus",2
"117","Carp sprivivirus",2
"125","Cervid alphaherpesvirus 2",2
"132","Cherry virus A",2
"133","Chicken anemia virus",2
"144","Citrus tatter leaf virus",2
"148","Classical swine fever virus",2
"151","Colombian datura virus",2
"168","Coxsackievirus B4",2
"175","Cucurbit aphid-borne yellows virus",2
"211","Elephant endotheliotropic herpesvirus 4",2
"212","Emiliania huxleyi virus sp.",2
"213","Encephalomyocarditis virus",2
"226","Enterovirus B97",2
"230","Epizootic hemorrhagic disease virus",2
"232","Equine infectious anemia virus",2
"241","Escherichia virus MS2",2
"250","Feline calicivirus",2
"253","Feline leukemia virus",2
"259","Foot-and-mouth disease virus - type Asia 1",2
"267","Frog virus 3",2
"269","Gallid alphaherpesvirus 1",2
"270","Gallid alphaherpesvirus 2",2
"271","Garlic common latent virus",2
"281","Grapevine leafroll-associated virus 1",2
"296","Hantavirus sp. Paranoa",2
"306","Hepatitis C virus subtype 3a",2
"314","Highlands J virus",2
"319","Hosta virus X",2
"328","Human adenovirus 55",2
"336","Human alphaherpesvirus 3",2
"348","Human coronavirus NL63",2
"358","Human mammary tumor virus",2
"360","Human mastadenovirus D",2
"373","Human papillomavirus type 6",2
"376","Human parechovirus 1",2
"380","Human parvovirus B19",2
"382","Human poliovirus 2",2
"398","Human T-cell leukemia virus type I",2
"400","Hydrangea chlorotic mottle virus",2
"404","Impatiens necrotic spot virus",2
"409","Infectious hematopoietic necrosis virus",2
"423","Influenza A virus (A/California/04/2009(H1N1))",2
"489","Influenza A virus (A/Hong Kong/942/2008(H1N1))",2
"510","Influenza A virus (A/Moscow/346/2003(H3N2))",2
"583","Kairi virus",2
"589","Kupe virus",2
"595","Lactococcus virus P2",2
"633","Melon necrotic spot virus",2
"636","Merkel cell polyomavirus",2
"640","Mokola lyssavirus",2
"655","Myxoma virus",2
"698","Nounane virus",2
"699","Nova virus",2
"715","Parrot bornavirus 2",2
"716","Parrot bornavirus 4",2
"720","Peanut stunt virus",2
"727","Pepper veinal mottle virus",2
"729","Peruvian horse sickness virus",2
"750","Porcine parvovirus",2
"756","Potato leafroll virus",2
"758","Potato virus X",2
"761","Powassan virus",2
"776","Quaranfil quaranjavirus",2
"785","Rana grylio virus 9506",2
"803","Rhynchosia yellow mosaic virus",2
"827","Rotavirus G1",2
"836","Salivirus A",2
"857","Seewis virus",2
"867","Simian-Human immunodeficiency virus",2
"877","Simian T-lymphotropic virus 3",2
"889","Soybean yellow mottle mosaic virus",2
"891","Spodoptera litura nucleopolyhedrovirus",2
"904","Sugarcane mosaic virus",2
"905","Suid alphaherpesvirus 1",2
"909","Sweet potato chlorotic fleck virus",2
"932","Tobacco rattle virus",2
"936","Tomato aspermy virus",2
"938","Tomato infectious chlorosis virus",2
"948","Tomato severe rugose virus",2
"963","Triticum mosaic virus",2
"968","Turnip mosaic virus",2
"978","unknown phycodnavirus",2
"987","Vibrio virus CTXphi",2
"994","Western equine encephalitis virus",2
"995","Wheat dwarf virus",2
"998","Wolbachia phage WO",2
"1002","Xenotropic MuLV-related virus",2
"1008","Zucchini yellow mosaic virus",2
"1","Acanthamoeba polyphaga mimivirus",1
"2","Adeno-associated virus - Po3",1
"3","Adenovirus Hu/CUHKA4751/2008/HKG",1
"4","Aedes aegypti densovirus 2",1
"5","Aedes flavivirus",1
"6","African cassava mosaic virus",1
"10","Agamid atadenovirus Ben",1
"11","Aggregatibacter phage S1249",1
"13","Aichi virus human/HUN298/2000/HUN",1
"15","Allamanda leaf curl virus",1
"16","Alternaria alternata virus 1",1
"17","Amorbia cuneana nucleopolyhedrovirus",1
"19","Andes orthohantavirus",1
"20","Anopheles A virus",1
"21","Apple chlorotic leaf spot virus",1
"22","Apple stem pitting virus",1
"23","Araraquara virus",1
"25","Arracacha mottle virus",1
"26","ASFV-like virus WU",1
"27","Asian prunus virus 1",1
"28","Asparagus virus 2",1
"29","Astrovirus dogfaeces/Italy/2005",1
"30","Astrovirus MLB1",1
"31","Astrovirus MLB2",1
"32","Astrovirus VA1",1
"33","Atlantic salmon reovirus Canada-2009",1
"34","Australian bass nervous necrosis virus",1
"35","Autographa californica nucleopolyhedrovirus",1
"36","Avastrovirus 3",1
"37","Aves polyomavirus 1",1
"39","Avian avulavirus 7",1
"40","Avian avulavirus 8",1
"41","Avian avulavirus 9",1
"43","Avian orthoreovirus",1
"44","Avian orthoreovirus turkey/CA/SEP-N605/08",1
"45","Avipoxvirus white-tailed eagle/Hokkaido/JPN/2004",1
"46","Avirulent turkey hemorrhagic enteritis virus",1
"47","Bacillus phage Bcp1",1
"48","Bacillus phage Nf",1
"49","Bacillus phage phiNIT1",1
"50","Bacillus virus SPO1",1
"51","Bagaza virus",1
"53","Banana bunchy top virus satellite Y",1
"54","Banana streak IM virus",1
"55","Banana streak virus",1
"57","Barley yellow mosaic virus",1
"58","Bat adenovirus 2",1
"59","Bat astrovirus Tm/Guangxi/LD38/2007",1
"60","Bat coronavirus Hipposideros/GhanaBoo/348/2008",1
"61","Bat paramyxovirus Eid.hel/GH45/2008",1
"62","Bean common mosaic virus",1
"63","Bean golden mosaic virus-[Brazil:SAdG 7:soybean:2008]",1
"65","Beet curly top virus",1
"67","Beet soil-borne mosaic virus",1
"68","Beet soil-borne virus",1
"69","Beet virus Q",1
"70","Bidens mosaic virus",1
"71","Bifidobacterium phage Bbif-1",1
"72","Black queen cell virus",1
"73","Blackberry virus S",1
"74","Blueberry red ringspot virus",1
"76","Bocavirus pig/Swebo_1/SWE",1
"79","Borna disease virus 1",1
"80","Bottlenose dolphin enterovirus",1
"81","Bottlenose dolphin herpesvirus",1
"82","Bovine alphaherpesvirus 1",1
"83","Bovine coronavirus",1
"84","Bovine enteric calicivirus",1
"85","Bovine ephemeral fever virus",1
"87","Bovine papillomavirus type 2",1
"89","Bovine rotavirus A",1
"90","Bovine torovirus",1
"92","Bovine viral diarrhea virus 3 SVA/cont-08",1
"93","Bovine viral diarrhea virus 3 Th/04_KhonKaen",1
"94","Box turtle adenovirus 1",1
"95","Broad bean wilt virus 2",1
"96","Budgerigar adenovirus 1",1
"97","Bulbul coronavirus HKU11-934",1
"98","Butterbur mosaic virus",1
"99","Cactus mild mottle virus",1
"100","Calbertado virus",1
"101","Calicivirus pig/AB90/CAN",1
"102","Canadian squirrelpox virus",1
"103","Canary bornavirus 1",1
"105","Canine minute virus",1
"107","Canine papillomavirus 7",1
"109","Canine parvovirus 2",1
"111","Canine respiratory coronavirus",1
"112","Cantagalo virus",1
"113","Caprine arthritis encephalitis virus Roccaverano",1
"115","Cardioderma bat coronavirus/Kenya/KY43/2006",1
"116","Carnation Italian ringspot virus",1
"118","Carrot cryptic virus",1
"119","Carrot mottle mimic virus satellite RNA",1
"120","Carrot mottle virus",1
"121","Carrot yellow leaf virus",1
"123","Caviid betaherpesvirus 2",1
"124","Cercopithecine betaherpesvirus 5",1
