"","Var1","Freq"
"172","Human immunodeficiency virus 1",81
"127","GB virus C",34
"171","Human gammaherpesvirus 8",16
"142","Hepacivirus C",13
"173","Human immunodeficiency virus 2",9
"220","JC polyomavirus",9
"143","Hepatitis B virus",7
"152","Hepatitis E virus",7
"347","Simian immunodeficiency virus",7
"80","Cucumber mosaic virus",6
"114","Escherichia virus T4",6
"188","Human T-cell leukemia virus type I",6
"248","Measles morbillivirus",6
"260","Murid gammaherpesvirus 4",6
"329","Rubella virus",6
"53","Campoletis sonorensis ichnovirus",5
"192","Infectious bronchitis virus",5
"351","Simian T-lymphotropic virus 1",5
"45","Bovine orthopneumovirus",4
"120","Feline immunodeficiency virus",4
"125","Gallid alphaherpesvirus 1",4
"162","Human betaherpesvirus 5",4
"167","Human endogenous retrovirus K",4
"261","Murine hepatitis virus",4
"310","Rabies lyssavirus",4
"353","Simian T-lymphotropic virus 3",4
"357","Spodoptera littoralis nucleopolyhedrovirus",4
"6","African swine fever virus",3
"44","Bovine leukemia virus",3
"49","Bovine viral diarrhea virus 1",3
"56","Canine morbillivirus",3
"70","Clover yellow vein virus",3
"86","Dengue virus 2",3
"112","Equine infectious anemia virus",3
"119","Feline foamy virus",3
"126","Gallid alphaherpesvirus 2",3
"158","Human alphaherpesvirus 1",3
"163","Human betaherpesvirus 6B",3
"186","Human rotavirus A",3
"203","Influenza A virus (A/South Carolina/1/1918(H1N1))",3
"237","Lymantria dispar multiple nucleopolyhedrovirus",3
"256","Mouse mammary tumor virus",3
"258","Mumps rubulavirus",3
"297","Porcine reproductive and respiratory syndrome virus",3
"305","Puumala orthohantavirus",3
"367","Suid alphaherpesvirus 1",3
"401","Western equine encephalitis virus",3
"30","Beet necrotic yellow vein virus",2
"31","Beet soil-borne virus",2
"34","Bombyx mori nucleopolyhedrovirus",2
"42","Bovine gammaherpesvirus 4",2
"51","Buzura suppressaria nucleopolyhedrovirus",2
"57","Caprine arthritis encephalitis virus",2
"68","Citrus tristeza virus",2
"73","Colorado tick fever virus",2
"82","Cydia pomonella granulovirus",2
"83","Cymbidium mosaic virus",2
"85","Dengue virus 1",2
"92","Dicentrarchus labrax encephalitis virus",2
"93","Duck adenovirus 1",2
"104","Enterobacteria phage RB69",2
"105","Enterobacteria phage SfV",2
"111","Equine arteritis virus",2
"117","Felid alphaherpesvirus 1",2
"122","Foot-and-mouth disease virus - type O",2
"138","Helicoverpa armigera nucleopolyhedrovirus",2
"151","Hepatitis delta virus",2
"153","Hepatovirus A",2
"164","Human betaherpesvirus 7",2
"175","Human papillomavirus",2
"179","Human papillomavirus type 16",2
"189","Human T-lymphotropic virus 2",2
"193","Infectious bursal disease virus",2
"219","Japanese encephalitis virus",2
"225","Lactobacillus phage A2",2
"232","Lassa mammarenavirus",2
"234","Lettuce mosaic virus",2
"236","Louping ill virus",2
"240","Macaca mulatta polyomavirus 1",2
"245","Mammalian rubulavirus 5",2
"255","Moloney murine sarcoma virus",2
"257","Multiple sclerosis associated retrovirus",2
"259","Murid betaherpesvirus 1",2
"262","Murine leukemia virus",2
"264","Murine rotavirus",2
"266","Myxoma virus",2
"272","Onion yellow dwarf virus",2
"276","Ovine lentivirus",2
"278","Papaya ringspot virus",2
"283","Pegivirus A",2
"294","Porcine circovirus 1",2
"302","Potato virus Y",2
"308","Rabbit hemorrhagic disease virus",2
"325","Rotavirus A",2
"328","Rous sarcoma virus",2
"331","Saimiriine gammaherpesvirus 2",2
"343","Simian-Human immunodeficiency virus",2
"355","Snow Mountain virus",2
"356","Spodoptera exigua multiple nucleopolyhedrovirus",2
"364","Streptococcus virus Sfi21",2
"366","Sugarcane mosaic virus",2
"368","Sweet potato feathery mottle virus",2
"374","Tick-borne encephalitis virus",2
"386","Tomato mottle Taino virus",2
"396","Vibrio virus fs1",2
"397","Viral hemorrhagic septicemia virus",2
"1","Acyrthosiphon pisum virus",1
"2","Adeno-associated virus - 4",1
"3","African cassava mosaic virus-[Uganda]",1
"4","African horse sickness virus",1
"5","African horse sickness virus 2",1
"7","AK7 murine leukemia virus",1
"8","Akabane virus",1
"9","Alcelaphine gammaherpesvirus 1",1
"10","Aleutian mink disease virus",1
"11","Alphapapillomavirus 12",1
"12","Anagrapha falcifera MNPV",1
"13","Andes orthohantavirus",1
"14","Anomala cuprea entomopoxvirus",1
"15","Apple chlorotic leaf spot virus",1
"16","Apple stem grooving virus",1
"17","Argentinian mammarenavirus",1
"18","Avian avulavirus 1",1
"19","Avian orthoreovirus",1
"20","Avian rotavirus Ty-1",1
"21","Avian sarcoma virus 16",1
"22","Bacillus phage 12826",1
"23","Bacillus phage SPP1",1
"24","Bacillus phage TP21-L",1
"25","Bacillus virus B103",1
"26","Bamboo mosaic virus satellite RNA",1
"27","Banana bract mosaic virus",1
"28","Bean yellow dwarf virus",1
"29","Bebaru virus",1
"32","Bipartite tomato geminivirus",1
"33","Bluetongue virus",1
"35","Border disease virus - BD31",1
"36","Border disease virus strain Moredun cp",1
"37","Borna disease virus",1
"38","Borna disease virus 1",1
"39","Bovine adenovirus 3",1
"40","Bovine alphaherpesvirus 1",1
"41","Bovine ephemeral fever virus",1
"43","Bovine immunodeficiency virus OK",1
"46","Bovine rotavirus",1
"47","Bovine rotavirus 993/83",1
"48","Bovine rotavirus strain RF",1
"50","Breda virus",1
"52","Calopogonium yellow vein tymovirus",1
"54","Canid alphaherpesvirus 1",1
"55","Canine adenovirus 1",1
"58","Cherry leaf roll virus",1
"59","Chicken anemia virus",1
"60","Chickpea stunt disease associated virus",1
"61","Chino del tomate virus",1
"62","Chlorella virus",1
"63","Choristoneura fumiferana cypovirus 16",1
"64","Choristoneura fumiferana entomopoxvirus",1
"65","Choristoneura fumiferana granulovirus",1
"66","Choristoneura fumiferana multiple nucleopolyhedrovirus",1
"67","Choristoneura rosaceana nucleopolyhedrovirus",1
"69","Classical swine fever virus",1
"71","Coho salmon aquareovirus",1
"72","Colobus monkey papillomavirus type 1",1
"74","Cotesia congregata bracovirus",1
"75","Coxsackievirus",1
"76","Coxsackievirus B3",1
"77","Crimean-Congo hemorrhagic fever orthonairovirus",1
"78","Cryptosporidium parvum virus 1",1
"79","Cucumber leaf spot virus",1
"81","Cucumber mosaic virus satellite RNA",1
"84","Deer tick virus",1
"87","Dengue virus 2 Thailand/16681/84",1
"88","Dengue virus 3",1
"89","Dengue virus 4",1
"90","Dhori thogotovirus",1
"91","Diadromus pulchellus ascovirus 4a",1
"94","East Asian Passiflora virus",1
"95","Ectromelia virus",1
"96","Elm mottle virus",1
"97","Encephalomyocarditis virus",1
"98","Enterobacteria phage 933W",1
"99","Enterobacteria phage ES18",1
"100","Enterobacteria phage Ike",1
"101","Enterobacteria phage RB30",1
"102","Enterobacteria phage RB42",1
"103","Enterobacteria phage RB49",1
"106","Enterovirus",1
"107","Equid alphaherpesvirus 1",1
"108","Equid gammaherpesvirus 2",1
"109","Equine adenovirus 1",1
"110","Equine adenovirus 2",1
"113","Escherichia virus P1",1
"115","European bat 1 lyssavirus",1
"116","Faba bean necrotic yellows virus",1
"118","Feline calicivirus",1
"121","Feline leukemia virus",1
"123","Fowlpox virus",1
"124","Friend murine leukemia virus",1
"128","GBV-A-like agents",1
"129","Geminiviridae",1
"130","Grapevine berry inner necrosis virus",1
"131","Grapevine leafroll-associated virus 1",1
"132","Grapevine leafroll-associated virus 3",1
"133","Grapevine virus A",1
"134","Grapevine virus D",1
"135","Groundnut ringspot virus",1
"136","Haemophilus virus HP1",1
"137","Hantaan orthohantavirus",1
"139","Helicoverpa armigera nucleopolyhedrovirus G4",1
"140","Helicoverpa zea single nucleopolyhedrovirus",1
"141","Heliothis armigera entomopoxvirus",1
"144","Hepatitis C virus (isolate EUH1480)",1
"145","Hepatitis C virus (isolate EUHK2)",1
"146","Hepatitis C virus (isolate H77)",1
"147","Hepatitis C virus ED43",1
"148","Hepatitis C virus subtype 1a",1
"149","Hepatitis C virus subtype 1b",1
"150","Hepatitis C virus subtype 4a",1
"154","Heron hepatitis B virus",1
"155","Hibbertia virus Y",1
"156","Human adenovirus 19",1
"157","Human adenovirus 7",1
"159","Human alphaherpesvirus 1 strain KOS",1
"160","Human alphaherpesvirus 2",1
"161","Human astrovirus",1
"165","Human endogenous retrovirus",1
"166","Human endogenous retrovirus HML6",1
"168","Human Endogenous Retrovirus K1,2-1",1
"169","Human enterovirus 70",1
"170","Human gammaherpesvirus 4",1
"174","Human orthopneumovirus",1
"176","Human papillomavirus 94",1
"177","Human papillomavirus RTRX7",1
"178","Human papillomavirus type 11",1
"180","Human papillomavirus type 18",1
"181","Human papillomavirus type 57",1
"182","Human parvovirus B19",1
"183","Human poliovirus 1",1
"184","Human respirovirus 1",1
"185","Human rotavirus (STRAIN RV5)",1
"187","Human rotavirus C",1
"190","Human torovirus",1
"191","Impatiens necrotic spot virus",1
"194","Infectious hematopoietic necrosis virus",1
"195","Influenza A virus (A/chicken/Scotland/1959(H5N1))",1
"196","Influenza A virus (A/equine 2/Suffolk/89(H3N8))",1
"197","Influenza A virus (A/equine/Kentucky/1/1981(H3N8))",1
"198","Influenza A virus (A/Florence/1/93(H3N2))",1
"199","Influenza A virus (A/mallard/Ohio/556/1987(H5N9))",1
"200","Influenza A virus (A/NWS/33HA-A/tern/Australia/G70C/75NA(H1N9))",1
"201","Influenza A virus (A/NWS/G70C(H1N9))",1
"202","Influenza A virus (A/Perth/01/92(H3N2))",1
"204","Influenza A virus (A/swine/England/117316/1986(H1N1))",1
"205","Influenza A virus (A/swine/England/191973/92(H1N7))",1
"206","Influenza A virus (A/swine/Quebec/1747/1990(H1))",1
"207","Influenza A virus (A/swine/Quebec/192/81(H1N1))",1
"208","Influenza A virus (A/swine/Quebec/3291/1990(H1))",1
"209","Influenza A virus (A/swine/Quebec/5393/91(H1N1))",1
"210","Influenza A virus (A/Tottori/849K4/1994)",1
"211","Influenza A virus (A/turkey/Germany/2482/90)",1
"212","Influenza B virus",1
"213","Influenza B virus (B/Texas/37/1988)",1
"214","Influenza C virus (C/Johannesburg/66)",1
"215","Influenza C virus (C/Miyagi/2/92)",1
"216","Influenza C virus (C/Miyagi/2/93)",1
"217","Invertebrate iridescent virus 6",1
"218","Ippy mammarenavirus",1
"221","Kappapapillomavirus 2",1
"222","La Crosse virus",1
"223","La France disease virus",1
"224","Labroides dimidatus ranavirus",1
"226","Lactobacillus phage phig1e",1
"227","Lactococcus phage phi31",1
"228","Lactococcus phage phiLC3",1
"229","Lactococcus virus sk1",1
"230","Laguna Negra orthohantavirus",1
"231","Lapine rotavirus",1
"233","Leek yellow stripe virus",1
"235","Little cherry virus 1",1
"238","Lymphocystis disease virus 1",1
"239","Macaca mulatta cytomegalovirus",1
"241","Macacine betaherpesvirus 3",1
"242","Maize chlorotic dwarf virus",1
"243","Maize rayado fino virus",1
"244","Mamestra configurata nucleopolyhedrovirus A",1
"246","Marburg marburgvirus",1
"247","Marek's disease virus serotype 2 MDV2",1
"249","Microplitis demolitor bracovirus",1
"250","MLV-related retrovirus",1
"251","Mobala mammarenavirus",1
"252","Mokola lyssavirus",1
"253","Molluscum contagiosum virus subtype 1",1
"254","Molluscum contagiosum virus subtype 2",1
"263","Murine respirovirus",1
"265","Mycobacterium virus D29",1
"267","Narcissus latent virus",1
"268","Norovirus isolates",1
"269","Norwalk-like virus NLV/Baltimore/277/1993/US",1
"270","Norwalk-like virus NLV/New Orleans/266/1993/US",1
"271","Oat blue dwarf virus",1
"273","Orf virus",1
"274","Orgyia pseudotsugata multiple nucleopolyhedrovirus",1
"275","Ovine adenovirus 7",1
"277","Ovine parainfluenza virus 3",1
"279","Paramecium bursaria Chlorella virus 1",1
"280","Paramecium bursaria Chlorella virus SC1A",1
"281","Passion fruit woodiness virus",1
"282","Peanut stunt virus",1
"284","Pepper mild mottle virus",1
"285","Pestivirus sp. strain 178003",1
"286","Pestivirus type 1 strain R2727",1
"287","Petunia vein clearing virus",1
"288","Phage 21",1
"289","Pirital mammarenavirus",1
"290","Plum pox virus",1
"291","Pneumonia virus of mice 15",1
"292","Porcine adenovirus",1
"293","Porcine adenovirus 3",1
"295","Porcine endogenous retrovirus",1
"296","Porcine epidemic diarrhea virus",1
"298","Porcine rotavirus",1
"299","Porcine rubulavirus",1
"300","Potato leafroll virus",1
"301","Potato virus M",1
"303","Prune dwarf virus",1
"304","Prunus necrotic ringspot virus",1
"306","Rabbit endogenous retrovirus H",1
"307","Rabbit fibroma virus",1
"309","Rabbit hemorrhagic disease virus-V351",1
"311","Rat cytomegalovirus Maastricht",1
"312","Rauscher murine leukemia virus",1
"313","Recombinant PIV3/PIV1 virus",1
"314","Reovirus sp. T3C84-MA",1
"315","Rhesus monkey rhadinovirus H26-95",1
"316","Ribgrass mosaic virus",1
"317","Rice dwarf virus",1
"318","Rice gall dwarf virus",1
"319","Rice grassy stunt tenuivirus",1
"320","Rice necrosis mosaic virus",1
"321","Rice ragged stunt virus",1
"322","Rift Valley fever virus",1
"323","Rio Mamore hantavirus",1
"324","Rotavirus",1
"326","Rotavirus G3",1
"327","Rotavirus sp.",1
"330","Saccharomyces cerevisiae killer virus M1",1
"332","Salmon isavirus",1
"333","Salmonella phage MB78",1
"334","Sapporo virus-Houston/86",1
"335","Sapporo virus-Parkville",1
"336","Sapporo virus-Sapporo",1
"337","Semliki Forest virus",1
"338","Sesame mosaic virus",1
"339","Shigella phage SfII",1
"340","Sida golden mosaic Costa Rica virus",1
"341","Sida golden mosaic Honduras virus",1
"342","Sida golden mosaic virus",1
"344","Simian endogenous retrovirus",1
"345","Simian foamy virus",1
"346","Simian hemorrhagic fever virus",1
"348","Simian immunodeficiency virus - agm.tan-1",1
"349","Simian immunodeficiency virus 17E-Fr",1
"350","Simian rotavirus",1
"352","Simian T-lymphotropic virus 2",1
"354","Small round structured virus",1
"358","Staphylococcus phage PVL",1
"359","Stealth virus 1",1
"360","Streptococcus phage Dp-1",1
"361","Streptococcus phage T12",1
"362","Streptococcus virus 7201",1
"363","Streptococcus virus O1205",1
"365","Striped bass reovirus",1
"369","Sweet potato latent virus",1
"370","Sweet potato mild speckling virus",1
"371","Swine hepatitis E virus",1
"372","Swine vesicular disease virus",1
"373","Thogoto thogotovirus",1
"375","Tinaroo virus",1
"376","Tobacco etch virus",1
"377","Tobacco leaf curl virus",1
"378","Tobacco mild green mosaic virus",1
"379","Tobacco mosaic virus",1
"380","Tobacco necrosis virus D",1
"381","Tobacco rattle virus",1
"382","Tomato aspermy virus",1
"383","Tomato bushy stunt virus satellite RNA B1",1
"384","Tomato leaf curl deltasatellite",1
"385","Tomato leaf curl Philippines virus - [LB]",1
"387","Tomato mottle virus",1
"388","Tomato spotted wilt orthotospovirus",1
"389","Tomato yellow leaf curl virus-[Dominican Republic]",1
"390","Tomato yellow leaf curl virus - Il",1
"391","Torque teno virus",1
"392","Tula orthohantavirus",1
"393","Turnip mosaic virus",1
"394","unidentified baculovirus",1
"395","Venezuelan equine encephalitis virus",1
"398","Visna-maedi virus",1
"399","Watermelon mosaic virus",1
"400","West Nile virus",1
"402","Wheat streak mosaic virus",1
"403","Xanthomonas phage Lf",1
"404","Yam mosaic virus",1
"405","Yellow fever virus",1
"406","Zaire ebolavirus",1
"407","Zucchini yellow mosaic virus",1
