"","Var1","Freq"
"406","Hepatitis C virus subtype 1a",17491
"455","Human immunodeficiency virus 1",8734
"407","Hepatitis C virus subtype 1b",2950
"261","Dengue virus 1",1637
"404","Hepacivirus C",1436
"1143","Rabies lyssavirus",1349
"1106","Porcine reproductive and respiratory syndrome virus",1315
"405","Hepatitis B virus",1298
"416","Hepatitis E virus",884
"1228","Simian immunodeficiency virus",744
"506","Infectious bursal disease virus",649
"58","Avian avulavirus 1",522
"1096","Porcine circovirus 2",499
"263","Dengue virus 3",479
"917","Measles morbillivirus",470
"463","Human orthopneumovirus",452
"188","Chikungunya virus",416
"461","Human metapneumovirus",376
"33","Anatid alphaherpesvirus 1",326
"204","Classical swine fever virus",323
"441","Human betaherpesvirus 5",307
"337","Feline panleukopenia virus",298
"1142","Rabbit hemorrhagic disease virus",295
"444","Human bocavirus",285
"543","Influenza A virus (A/chicken/Ghana/3158-NAMRU3/2007(H5N1))",272
"1085","Pinhal virus",264
"1298","Tick-borne encephalitis virus",253
"341","Foot-and-mouth disease virus - type A",247
"481","Human parvovirus 4",244
"853","Israeli acute paralysis virus",235
"1181","Rotavirus A",232
"239","Cucumber mosaic virus",231
"560","Influenza A virus (A/chicken/Korea/IS/2006(H5N1))",231
"654","Influenza A virus (A/environment/Korea/W150/2006(H5N1))",231
"419","Hepatovirus A",222
"262","Dengue virus 2",216
"296","Enterovirus A71",213
"631","Influenza A virus (A/duck/Korea/Asan5/2006(H5N1))",210
"495","Human rotavirus A",204
"505","Infectious bronchitis virus",194
"454","Human gammaherpesvirus 8",190
"316","Equine infectious anemia virus",186
"486","Human poliovirus 3",185
"162","Canine morbillivirus",180
"1380","West Nile virus",176
"622","Influenza A virus (A/duck/Hong Kong/23/1976(H5N3))",171
"747","Influenza A virus (A/Poitiers/484/2005(H3N2))",171
"164","Canine parvovirus",170
"1140","Puumala orthohantavirus",167
"219","Cotesia sesamiae Kitale bracovirus",156
"753","Influenza A virus (A/shorebird/Delaware/168/06(H16N3))",156
"985","Norovirus Hu/GII.4/cruise ship/VS122/2006/USA",156
"255","Dandenong virus",153
"528","Influenza A virus (A/California/07/2004(H3N2))",153
"705","Influenza A virus (A/Lyon/813/2006(H1N1))",153
"1390","WU Polyomavirus",145
"1232","Simian T-lymphotropic virus 3",144
"456","Human immunodeficiency virus 2",141
"1237","Small ruminant morbillivirus",140
"37","Antheraea pernyi nucleopolyhedrovirus",137
"139","Bovine viral diarrhea virus 1",136
"147","Burkholderia virus Bcep22",136
"482","Human parvovirus B19",132
"936","Mumps rubulavirus",130
"228","Coxsackievirus A24",128
"607","Influenza A virus (A/domestic goose/Pavlodar/1/2005(H5N1))",126
"783","Influenza A virus (A/swine/Korea/JNS06/2004(H3N2))",126
"1360","uncultured phage",123
"898","Macaca mulatta polyomavirus 1",122
"410","Hepatitis C virus subtype 3a",121
"191","Chinese bamboo rat coronavirus Guangxi/B305/2005",120
"446","Human bocavirus WLL-2",120
"447","Human bocavirus WLL-3",120
"343","Foot-and-mouth disease virus - type O",117
"76","Banana bunchy top virus",114
"590","Influenza A virus (A/chicken/Thailand/vsmu-3-BKK/2004(H5N1))",112
"538","Influenza A virus (A/chicken/Egypt/1129N3-HK9/2007(H5N1))",111
"196","Chronic bee paralysis virus",110
"649","Influenza A virus (A/Egypt/0636-NAMRU3/2007(H5N1))",110
"1194","Rotavirus G4",110
"769","Influenza A virus (A/swine/Guangxi/13/2006(H1N2))",109
"334","Feline immunodeficiency virus",107
"325","Escherichia virus phiEco32",105
"567","Influenza A virus (A/chicken/Nakhonphanom/NIAH113718/2006(H5N1))",105
"269","Duck adenovirus 1",101
"469","Human papillomavirus type 2",100
"314","Equine arteritis virus",98
"171","Caprine arthritis encephalitis virus",97
"499","Human T-cell leukemia virus type I",96
"1070","Pepino mosaic virus",93
"739","Influenza A virus (A/partridge/Shantou/2158/2000(H9N2))",91
"740","Influenza A virus (A/partridge/Shantou/24/2000(H9N2))",91
"741","Influenza A virus (A/partridge/Shantou/25/2000(H6N2))",91
"742","Influenza A virus (A/partridge/Shantou/5692/2000(H9N2))",91
"765","Influenza A virus (A/swine/Chonburi/NIAH589/2005(H1N1))",91
"83","Banna virus",90
"583","Influenza A virus (A/chicken/Suphanburi/137/2005(H5N1))",90
"670","Influenza A virus (A/great barbet/Thailand/VSMU-2-CBI/2005(H5N1))",90
"913","Mamastrovirus 1",90
"109","Bluetongue virus",88
"857","Japanese encephalitis virus",88
"1093","Plum pox virus",88
"801","Influenza A virus (A/Thailand/16/2004(H5N1))",87
"201","Citrus tristeza virus",85
"368","Goatpox virus",84
"418","Hepatitis E virus type 4",84
"1199","Saint Louis encephalitis virus",84
"1120","Potato virus Y",82
"439","Human astrovirus 3",81
"452","Human endogenous retrovirus K",81
"271","Duck hepatitis A virus 1",79
"342","Foot-and-mouth disease virus - type Asia 1",79
"1196","Rubella virus",79
"304","Enterovirus C",78
"367","Glyptapanteles indiensis bracovirus",78
"397","HBV genotype H",78
"545","Influenza A virus (A/chicken/Guangxi/37/2005(H9N2))",78
"546","Influenza A virus (A/chicken/Guangxi/4/1999(H9N2))",78
"702","Influenza A virus (A/laughing gull/Delaware Bay/42/2006(H7N3))",78
"752","Influenza A virus (A/shorebird/Delaware Bay/22/2006(H7N3))",78
"770","Influenza A virus (A/swine/Guangxi/58/2005(H9N2))",78
"996","Norovirus Hu/GII/flag1/nursing home/Flagstaff/USA/2004",78
"1133","Pseudocowpox virus",78
"1231","Simian T-lymphotropic virus 1",78
"1217","Seoul orthohantavirus",77
"275","Eastern equine encephalitis virus",76
"852","Iris yellow spot virus",76
"140","Bovine viral diarrhea virus 2",75
"233","Coxsackievirus B3",73
"300","Enterovirus B",73
"378","Grapevine rupestris stem pitting-associated virus",71
"18","Aichi virus 1",70
"234","Crimean-Congo hemorrhagic fever orthonairovirus",70
"497","Human rotavirus C",69
"1344","Transmissible gastroenteritis virus",69
"335","Feline leukemia virus",68
"121","Bovine coronavirus Bubalus/Italy/179/07-11",66
"650","Influenza A virus (A/Egypt/1394-NAMRU3/2007(H5N1))",66
"745","Influenza A virus (A/pintail/Barrow/155/2005(H3N8))",66
"813","Influenza A virus (A/turkey/Italy/68819/03(H7N3))",66
"900","Macacine betaherpesvirus 3",66
"1052","Papaya leaf distortion mosaic virus",66
"909","Maize streak virus",65
"422","Human adenovirus 2",62
"97","Beet mild yellowing virus",60
"1334","Tomato yellow leaf curl virus",60
"177","Carp sprivivirus",59
"364","Glossina pallidipes salivary gland hypertrophy virus",58
"1269","Suid alphaherpesvirus 1",57
"353","Gallid alphaherpesvirus 2",56
"409","Hepatitis C virus subtype 2b",56
