"","Var1","Freq"
"330","Human immunodeficiency virus 1",6619
"660","SARS coronavirus BJ02",1770
"661","SARS coronavirus BJ04",1770
"270","Hepacivirus C",1288
"666","SARS coronavirus CUHK-Su10",1056
"271","Hepatitis B virus",746
"664","SARS coronavirus CUHK-AG01",630
"825","West Nile virus",618
"306","Human betaherpesvirus 5",585
"667","SARS coronavirus CUHK-W1",528
"702","SARS coronavirus ZJ01",492
"26","Avian avulavirus 1",473
"670","SARS coronavirus GD69",406
"152","Crimean-Congo hemorrhagic fever orthonairovirus",392
"323","Human coronavirus OC43",380
"373","Infectious bursal disease virus",311
"715","Simian foamy virus",302
"622","Rabies lyssavirus",300
"170","Dengue virus 2",295
"108","Canine morbillivirus",289
"362","Human T-cell leukemia virus type I",284
"279","Hepatovirus A",228
"372","Infectious bronchitis virus",216
"335","Human metapneumovirus",215
"596","Porcine endogenous retrovirus",214
"346","Human poliovirus 1",194
"599","Porcine reproductive and respiratory syndrome virus",192
"673","SARS coronavirus HKU-39849",182
"595","Porcine circovirus 2",171
"149","Coxsackievirus A24",165
"328","Human gammaherpesvirus 8",164
"457","Japanese encephalitis virus",158
"195","Enterovirus A71",153
"677","SARS coronavirus NS-1",153
"678","SARS coronavirus PUMC01",153
"816","Vibrio phage VP2",153
"136","Classical swine fever virus",150
"331","Human immunodeficiency virus 2",146
"179","Echovirus E13",142
"169","Dengue virus 1",140
"703","SARS coronavirus ZMY 1",136
"730","Staphylococcus virus 77",136
"817","Vibrio phage VP5",136
"77","Bovine leukemia virus",135
"719","Simian T-lymphotropic virus 3",133
"501","Measles morbillivirus",131
"512","Mumps rubulavirus",131
"233","Foot-and-mouth disease virus - type O",125
"679","SARS coronavirus PUMC02",120
"716","Simian immunodeficiency virus",119
"327","Human gammaherpesvirus 4",117
"542","Norwalk virus",111
"711","Shrimp white spot syndrome virus",111
"671","SARS coronavirus GZ02",105
"360","Human rotavirus B",98
"225","Fibropapilloma-associated turtle herpesvirus",94
"685","SARS coronavirus SoD",91
"696","SARS coronavirus TWC2",91
"363","Human T-lymphotropic virus 2",90
"538","Non-human primate Adeno-associated virus",90
"244","GB virus C",87
"498","Marburg marburgvirus",87
"637","Rice stripe tenuivirus",85
"645","Rubella virus",85
"404","Influenza A virus (A/Chukkar/MN/14951-7/1998(H5N2))",84
"54","Bluetongue virus",80
"96","Burkholderia virus Bcep22",78
"349","Human poliovirus 3",77
"643","Rotavirus G9",76
"303","Human astrovirus 1",73
"402","Influenza A virus (A/Chonnam/18/2002(H1N1))",72
"615","Pseudomonas virus PaP3",72
"834","Yaba monkey tumor virus",72
"277","Hepatitis delta virus",69
"231","Foot-and-mouth disease virus - type Asia 1",67
"640","Rotavirus A",67
"19","Andes orthohantavirus",66
"171","Dengue virus 3",66
"340","Human papillomavirus type 16",66
"447","Influenza B virus (B/Genoa/11/2002)",66
"448","Influenza B virus (B/Genoa12/02)",66
"450","Influenza B virus (B/Trieste/17/2002)",66
"451","Influenza B virus (B/Trieste/27/2002)",66
"452","Influenza B virus (B/Trieste18/02)",66
"675","SARS coronavirus HPZ-2003",66
"682","SARS coronavirus Sin2500",66
