"","Var1","Freq"
"311","Dengue virus 2",50468
"310","Dengue virus 1",36131
"312","Dengue virus 3",23625
"542","Human immunodeficiency virus 1",12642
"313","Dengue virus 4",6960
"919","Influenza A virus (A/Guangdong/05/2009(H1N1))",2821
"480","Hepacivirus C",2455
"918","Influenza A virus (A/Guangdong/03/2009(H1N1))",2295
"1498","Mycobacterium phage RedRock",2016
"294","Cyanophage PSS2",1830
"1738","Prochlorococcus phage P-HM2",1653
"1942","Synechococcus phage S-SM1",1653
"1943","Synechococcus phage S-SSM7",1653
"486","Hepatitis C virus subtype 1a",1612
"1753","Rabies lyssavirus",1351
"1497","Mycobacterium phage Puhltonio",1225
"1494","Mycobacterium phage Hope",1176
"2038","Venezuelan equine encephalitis virus",1175
"490","Hepatitis E virus",1134
"1718","Porcine reproductive and respiratory syndrome virus",1122
"481","Hepatitis B virus",1107
"920","Influenza A virus (A/GuangzhouSB/01/2009(H1N1))",1088
"366","Enterovirus A71",1050
"1503","Mycobacterium virus Peaches",990
"1492","Mycobacterium phage ET08",903
"1504","Mycobacterium virus Pumpkin",861
"1496","Mycobacterium phage Phlyer",795
"1491","Mycobacterium phage Colbert",780
"1435","Marburg marburgvirus",762
"225","Chikungunya virus",742
"1495","Mycobacterium phage LRRHood",703
"1882","Simian immunodeficiency virus",695
"588","Human rotavirus A",682
"607","Infectious bronchitis virus",617
"693","Influenza A virus (A/Canada-NS/RV1535/2009(H1N1))",600
"696","Influenza A virus (A/Canada-SK/RV2486/2009(H1N1))",600
"57","Avian avulavirus 1",558
"992","Influenza A virus (A/Jiangsu/1/2009(H1N1))",499
"1860","SARS coronavirus ExoN1",495
"1501","Mycobacterium phage UncleHowie",465
"609","Infectious bursal disease virus",417
"1952","Tick-borne encephalitis virus",401
"1719","Porcine rotavirus",397
"1709","Porcine circovirus 2",354
"540","Human gammaherpesvirus 8",345
"527","Human betaherpesvirus 5",339
"487","Hepatitis C virus subtype 1b",332
"1095","Influenza A virus (A/Nonthaburi/102/2009(H1N1))",316
"1276","Influenza A virus (A/Thailand/104/2009(H1N1))",310
"530","Human bocavirus",307
"658","Influenza A virus (A/Beijing/501/2009(H1N1))",306
"802","Influenza A virus (A/chicken/Uthaithani/NIAH115067/2008(H5N1))",306
"1081","Influenza A virus (A/Nanjing/2/2009(H1N1))",305
"582","Human polyomavirus 1",302
"1768","Reticuloendotheliosis virus",302
"1437","Measles morbillivirus",301
"692","Influenza A virus (A/Canada-MB/RV2023/2009(H1N1))",300
"694","Influenza A virus (A/Canada-NS/RV1538/2009(H1N1))",300
"695","Influenza A virus (A/Canada-ON/RV1527/2009(H1N1))",300
"1080","Influenza A virus (A/Nanjing/1/2009(H1N1))",281
"1360","Japanese encephalitis virus",277
"1000","Influenza A virus (A/Korea/01/2009(H1N1))",273
"659","Influenza A virus (A/Beijing/502/2009(H1N1))",253
"943","Influenza A virus (A/Iowa/01/2006(H1N1))",253
"488","Hepatitis C virus subtype 3a",246
"1082","Influenza A virus (A/Nanjing/3/2009(H1N1))",229
"1989","Tomato spotted wilt orthotospovirus",226
"268","Cowpox virus",224
"238","Classical swine fever virus",216
"1871","Seoul orthohantavirus",214
"512","Human adenovirus B3",202
"1042","Influenza A virus (A/Mexico/4269/2009(H1N1))",198
"2057","WU Polyomavirus",198
"236","Citrus tristeza virus",197
"2047","West Nile virus",197
"1996","Tomato yellow leaf curl virus",196
"1861","SARS coronavirus MA15 ExoN1",190
"1146","Influenza A virus (A/red-winged tinamou/Argentina/MP1/2008(H1N1))",189
"1041","Influenza A virus (A/Mexico/4108/2009(H1N1))",187
"186","Canine morbillivirus",184
