"","Var1","Freq"
"2155","West Nile virus",24197
"379","Dengue virus 1",14690
"666","Human immunodeficiency virus 1",11053
"381","Dengue virus 3",10540
"380","Dengue virus 2",9950
"1468","Mycobacterium phage Spartacus",3160
"1876","Rotavirus A",2150
"1452","Mycobacterium phage Phipps",2080
"1461","Mycobacterium phage Send513",1953
"1463","Mycobacterium phage Shaka",1953
"598","Hepatitis B virus",1899
"1491","Mycobacterium phage Zemanar",1770
"1409","Mycobacterium phage Arbiter",1711
"1504","Mycobacterium virus Cuco",1653
"1858","Rhinovirus A",1549
"597","Hepacivirus C",1349
"365","Cyanophage MED4-117",1326
"1514","Mycobacterium virus Fionnbarth",1326
"1507","Mycobacterium virus Doom",1275
"1543","Mycobacterium virus Rumpelstiltskin",1275
"1455","Mycobacterium phage Rakim",1225
"1510","Mycobacterium virus Ericb",1225
"1520","Mycobacterium virus Heldan",1225
"1462","Mycobacterium phage Serendipity",1128
"1516","Mycobacterium virus George",1128
"1438","Mycobacterium phage KLucky39",1081
"1500","Mycobacterium virus Benedict",1081
"1860","Rhinovirus C",1057
"1411","Mycobacterium phage BarrelRoll",1035
"1425","Mycobacterium phage Elph10",1035
"1439","Mycobacterium phage Lilac",1035
"1448","Mycobacterium phage Oline",1035
"1528","Mycobacterium virus Larva",1035
"1404","Mycobacterium phage Adephagia",990
"1405","Mycobacterium phage Airmid",990
"1487","Mycobacterium phage Wally",990
"1509","Mycobacterium virus Drago",990
"1522","Mycobacterium virus Jaws",990
"1474","Mycobacterium phage Thora",946
"1859","Rhinovirus B",929
"64","Avian avulavirus 1",912
"1831","Rabies lyssavirus",908
"1403","Mycobacterium phage ABU",903
"1407","Mycobacterium phage Alice",903
"1518","Mycobacterium virus Gumbie",903
"1525","Mycobacterium virus JHC117",903
"606","Hepatitis E virus",893
"1422","Mycobacterium phage Drazdys",861
"1513","Mycobacterium virus Faith1",861
"1482","Mycobacterium phage UPIE",820
"1494","Mycobacterium virus Anaya",820
"1544","Mycobacterium virus Saintus",820
"705","Human rotavirus A",794
"1449","Mycobacterium phage Oosterbaan",780
"1538","Mycobacterium virus Optimus",780
"1547","Mycobacterium virus Yoshi",780
"1791","Porcine reproductive and respiratory syndrome virus",775
"1450","Mycobacterium phage OSmaximus",741
"1464","Mycobacterium phage Shauna1",741
"1479","Mycobacterium phage Toto",741
"1540","Mycobacterium virus Perseus",741
"451","Enterovirus A71",716
"1417","Mycobacterium phage Daisy",703
"1483","Mycobacterium phage Violet",703
"1442","Mycobacterium phage MeeZee",666
"1460","Mycobacterium phage Sebata",666
"1476","Mycobacterium phage Timshel",666
"1499","Mycobacterium virus BBPiebs31",666
"1535","Mycobacterium virus Mrgordo",666
"1473","Mycobacterium phage Thibault",630
"1480","Mycobacterium phage Trixie",630
"1533","Mycobacterium virus Microwolf",630
"1971","Simian-Human immunodeficiency virus",608
"1485","Mycobacterium phage Vix",595
"1496","Mycobacterium virus Backyardigan",595
"1511","Mycobacterium virus Euphoria",595
"1441","Mycobacterium phage Marvin",561
"1542","Mycobacterium virus Rockyhorror",561
"382","Dengue virus 4",560
"1415","Mycobacterium phage Charlie",528
"1976","Simian immunodeficiency virus",501
"1443","Mycobacterium phage MoMoMixon",496
"1781","Porcine epidemic diarrhea virus",473
"1774","Porcine circovirus 2",472
"1458","Mycobacterium phage RidgeCB",465
"1465","Mycobacterium phage ShiLan",465
"1481","Mycobacterium phage Turbido",465
"1537","Mycobacterium virus Mutaforma13",465
"1354","Measles morbillivirus",464
"229","Canine morbillivirus",440
"1454","Mycobacterium phage Pleione",435
"1497","Mycobacterium virus Baka",435
"1281","Japanese encephalitis virus",432
"721","Infectious bronchitis virus",426
"665","Human immunodeficiency virus",419
"669","Human mastadenovirus C",416
"1416","Mycobacterium phage ChrisnMich",406
"722","Infectious bursal disease virus",404
"663","Human gammaherpesvirus 8",369
"651","Human bocavirus",359
"1423","Mycobacterium phage Dreamboat",351
"1489","Mycobacterium phage Wile",351
"1909","Rubella virus",338
"1288","JC polyomavirus",333
"346","Crimean-Congo hemorrhagic fever orthonairovirus",331
"1486","Mycobacterium phage Vortex",325
"2049","Tick-borne encephalitis virus",317
"276","Chikungunya virus",310
"1371","Merkel cell polyomavirus",302
"1526","Mycobacterium virus Joedirt",300
"1546","Mycobacterium virus Ta17a",300
"97","Banana bunchy top virus",297
"672","Human orthopneumovirus",295
"500","Feline coronavirus UU16",276
"758","Influenza A virus (A/Cambodia/T021/2009(H1N1))",276
"1886","Rotavirus A human/Vanderbilt/VU05-06-2/2005/G1P[8]",276
"1887","Rotavirus A human/Vanderbilt/VU05-06-72/2005/G12P[8]",276
"1888","Rotavirus A human/Vanderbilt/VU06-07-31/2006/G1P[8]",276
"1952","SARS coronavirus MA15 ExoN1",276
"192","Bovine rotavirus A",273
"521","Foot-and-mouth disease virus - type O",267
"1459","Mycobacterium phage Rockstar",253
"1539","Mycobacterium virus Packman",253
"501","Feline coronavirus UU47",231
"1428","Mycobacterium phage Ghost",231
"1517","Mycobacterium virus Gladiator",231
"605","Hepatitis delta virus",230
"1867","Rift Valley fever virus",228
"1825","Puumala orthohantavirus",216
"650","Human betaherpesvirus 5",213
"225","Canine coronavirus",211
"335","Coxsackievirus A2",211
"1016","Influenza A virus (A/Mexico City/INER1/2009(H1N1))",210
"1232","Influenza A virus (A/Uganda/MUWRP-007/2008(H3N2))",210
"1362","Measles virus strain MVi/New York.USA/26.09/3",210
"1433","Mycobacterium phage Hertubise",210
"1446","Mycobacterium phage Nappy",210
"1889","Rotavirus A human/Victoria/CK00001/2004/G1P[8]",210
"204","Buffalopox virus",198
"671","Human metapneumovirus",196
"616","Huaiyangshan virus",193
"178","Bovine coronavirus DB2",190
"1508","Mycobacterium virus Dotproduct",190
"1982","Small ruminant lentivirus",189
"157","Bluetongue virus 2",186
"519","Foot-and-mouth disease virus - type A",186
"948","Influenza A virus (A/Hong Kong/01078/2009(H1N1))",182
"987","Influenza A virus (A/Jiangsu/ALS1/2011(H1N1))",182
"1529","Mycobacterium virus Lesedi",182
"1975","Simian foamy virus",181
"1358","Measles virus genotype D9",179
"1803","Potato virus Y",177
"610","Hepatovirus A",176
"24","African swine fever virus",172
"1121","Influenza A virus (A/swine/Guangxi/1/2011(H1N1))",171
"1326","Lymphocryptovirus Baboon/bone marrow/CII-013",171
"1445","Mycobacterium phage Murdoc",171
"1456","Mycobacterium phage Redi",171
"1477","Mycobacterium phage TiroTheta9",171
"1536","Mycobacterium virus Museum",171
"378","Dengue virus",170
"152","Bluetongue virus 1",167
"235","Canine parvovirus 2c",167
"532","Gallid alphaherpesvirus 1",165
"334","Coxsackievirus A16",158
"160","Bluetongue virus 4",156
"301","Classical swine fever virus",155
"156","Bluetongue virus 16",154
"1852","Respiratory syncytial virus",150
"194","Bovine viral diarrhea virus 1",148
"42","Anatid alphaherpesvirus 1",146
"582","Hantaan orthohantavirus",146
"1671","Orf virus",146
"466","Equine arteritis virus",139
"94","Baiyangdian virus",136
"208","Burkholderia virus Bcep22",136
"1001","Influenza A virus (A/Lyon/969/2009(H1N1))",136
"1444","Mycobacterium phage Morgushi",136
"1877","Rotavirus A DxUK reassortant (UKg9D)",136
"357","Cucumber mosaic virus",135
"175","Bovine alphaherpesvirus 1",134
"184","Bovine leukemia virus",133
"2090","Tomato yellow leaf curl virus",133
"1978","Simian T-lymphotropic virus 1",132
"2147","Viral hemorrhagic septicemia virus",131
"385","Dobrava-Belgrade orthohantavirus",128
"1983","Small ruminant morbillivirus",126
"267","Chicken anemia virus",124
"71","Avian leukosis virus",123
"1293","Keunjorong mosaic virus",123
"1564","Nipah henipavirus",122
"2180","Zucchini yellow mosaic virus",122
"667","Human immunodeficiency virus 2",121
"1675","Ostreid herpesvirus 1",121
"702","Human rhinovirus A66",120
"783","Influenza A virus (A/chicken/Egypt/1041AG/2010(H5N1))",120
"853","Influenza A virus (A/Delaware/AF21764/2010(H1N1))",120
"940","Influenza A virus (A/Hawaii/AF2684/2010(H3N2))",120
"952","Influenza A virus (A/Hong Kong/HKU100/2005(H3N2))",120
"1248","Influenza B virus (B/Alaska/AF2731/2010)",120
"1308","Lamb rotavirus",120
"1414","Mycobacterium phage Bongo",120
"1498","Mycobacterium virus Bask21",120
"233","Canine parvovirus 2a",116
"243","Caprine arthritis encephalitis virus",114
"1351","Marisma mosquito virus",110
"1743","Phlebovirus JS2010-014",110
"32","Alkhumra hemorrhagic fever virus",109
"457","Enterovirus D68",106
"6","Acanthamoeba polyphaga mimivirus",105
"638","Human adenovirus D10",105
"670","Human mastadenovirus D",105
"1000","Influenza A virus (A/Lyon/47.942/2009(H1N1))",105
"1095","Influenza A virus (A/slaty-backed gull/Japan/6KS0185/2006(H4N8))",105
"1298","Koala retrovirus",105
"1673","Orthobunyavirus BX-2010/Henan/CHN",105
"1958","Senegalvirus marseillevirus",105
"2123","uncultured virus",104
"151","Bluetongue virus",103
"1865","Rice stripe tenuivirus",103
"1812","Pseudocowpox virus",102
"234","Canine parvovirus 2b",101
"1356","Measles virus genotype D4",101
"1280","Jabora virus",100
"680","Human papillomavirus type 16",99
"673","Human papillomavirus",97
"288","Cholul virus",93
"108","Bat coronavirus 2265/Philippines/2010",91
"772","Influenza A virus (A/Chennai/01/2009(H1N1))",91
"817","Influenza A virus (A/chicken/Lao/LH1/2010(H5N1))",91
"859","Influenza A virus (A/District of Columbia/WRAIR0313/2011(H1N1))",91
"927","Influenza A virus (A/equine/Zagreb/1/1968(H3N8))",91
"1012","Influenza A virus (A/mallard/Sweden/51833/2006(H1N1))",91
"1040","Influenza A virus (A/Netherlands/2631_1202/2010(H1N1))",91
"1106","Influenza A virus (A/swine/Argentina/CIP051-A2/2008(H3N2))",91
"1322","Lloviu cuevavirus",91
"1389","Mumps rubulavirus",91
"1440","Mycobacterium phage LinStu",91
"1519","Mycobacterium virus Hammer",91
"1521","Mycobacterium virus Ibhubesi",91
"1534","Mycobacterium virus Mozy",91
"1553","Nam Dinh virus",91
"1950","SARS coronavirus",91
"506","Feline picornavirus",90
"614","Hokkaido virus",90
"662","Human gammaherpesvirus 4",90
"231","Canine parvovirus",88
"2040","Tembusu virus",87
"158","Bluetongue virus 21",86
"533","Gallid alphaherpesvirus 2",86
"745","Influenza A virus (A/avian/Israel/824/2005(H10N2))",86
"918","Influenza A virus (A/equine/Guangxi/3/2011(H9N2))",81
"1793","Porcine rotavirus A",81
"226","Canine hepacivirus",78
"372","Cyprinid herpesvirus 3",78
"422","Eidolon helvum (bat) parvovirus",78
"495","Euphorbia yellow mosaic virus - Goias [Brazil:DF:Taquara:ABA3:2002]",78
"729","Influenza A virus (A/Anhui/1/2005(H5N1))",78
"755","Influenza A virus (A/Brisbane/59/2007(H1N1))",78
"842","Influenza A virus (A/chicken/Vietnam/1/2010(H5N1))",78
"844","Influenza A virus (A/chicken/Vietnam/2/2010(H5N1))",78
"947","Influenza A virus (A/Hong Kong/01045/2008(H1N1))",78
"949","Influenza A virus (A/Hong Kong/23369/2009(H1N1))",78
"950","Influenza A virus (A/Hong Kong/423432/2009(H1N1))",78
"1117","Influenza A virus (A/swine/Guangdong/94/2009(H1N1))",78
"1181","Influenza A virus (A/swine/Spain/001/2010(H3N2))",78
"1186","Influenza A virus (A/swine/Thailand/CU-Cbo/2009(H1N2))",78
"1475","Mycobacterium phage ThreeOh3D2",78
"1778","Porcine coronavirus HKU15",78
"1829","Rabbit coronavirus HKU14",78
"751","Influenza A virus (A/Beijing/HZ01/2011(H1N1))",77
"646","Human astrovirus",76
"539","Getah virus",75
"1985","South River virus",75
"604","Hepatitis C virus subtype 3a",74
"2150","Watercress white vein virus",73
"341","Coxsackievirus A7",72
"463","Equid alphaherpesvirus 1",72
"1191","Influenza A virus (A/Taiwan/1/1986(H1N1))",72
"1758","Plum pox virus",72
"2084","Tomato spotted wilt orthotospovirus",71
"2173","Yellow fever virus",71
"153","Bluetongue virus 10",70
"744","Influenza A virus (A/avian/Israel/543/2008(H10N7))",70
"1963","Sheeppox virus",70
"31","Alfalfa mosaic virus",69
"298","Citrus tristeza virus",69
"124","Bean common mosaic virus",67
"578","Halocynthia phage JM-2012",66
"914","Influenza A virus (A/equine/Egypt/6066NAMRU3-VSVRI/2008(H3N8))",66
"1094","Influenza A virus (A/Singapore/GP4344/2010(H1N1))",66
"1160","Influenza A virus (A/swine/Minnesota/074A/2009(H1N1))",66
"1171","Influenza A virus (A/swine/QC/368/2009(H1N1))",66
"1350","Maripa hantavirus",66
"1453","Mycobacterium phage Pio",66
"1472","Mycobacterium phage TallGrassMM",66
"1501","Mycobacterium virus Billknuckles",66
"1515","Mycobacterium virus Firecracker",66
"1625","Norovirus Hu/GII.4/Vellore/CRI27709/2005",66
"1979","Simian T-lymphotropic virus 3",66
"1991","Soybean yellow common mosaic virus",66
"2014","Sudan ebolavirus - Nakisamata",66
"2035","Tahyna virus",66
"520","Foot-and-mouth disease virus - type Asia 1",65
"723","Infectious pancreatic necrosis virus",65
"2073","Tomato leaf curl New Delhi virus",65
"541","Goatpox virus",64
"642","Human alphaherpesvirus 1",64
"694","Human poliovirus 1",64
"2017","Sugarcane streak mosaic virus",62
"2019","Suid alphaherpesvirus 1",62
"454","Enterovirus C",61
"504","Feline panleukopenia virus",61
"647","Human astrovirus 1",61
"692","Human parvovirus 4",61
"499","Feline coronavirus",60
"645","Human alphaherpesvirus 3",60
"713","Human T-cell leukemia virus type I",60
"974","Influenza A virus (A/India/GWL_DSC/2010(H1N1))",60
"2101","Trailing lespedeza virus 1",60
"319","Cotton leaf curl Burewala virus",59
"338","Coxsackievirus A4",59
"1765","Porcine bocavirus",59
"2054","Tobacco mosaic virus",59
"739","Influenza A virus (A/avian/Israel/201/2001(H10N7))",58
"139","Betacoronavirus 1",57
"196","Bovine viral diarrhea virus 3",57
"1383","Monkeypox virus",57
"1914","Saffold virus",57
"456","Enterovirus C99",56
"619","Human adenovirus 16",56
