"","Var1","Freq"
"768","Human immunodeficiency virus 1",10107
"2019","Rotavirus A",4313
"2370","West Nile virus",3074
"1632","Mycobacterium phage Spike509",2628
"1631","Mycobacterium phage Sparky",2556
"706","Hepatitis B virus",2375
"529","Enterovirus A71",2309
"776","Human orthopneumovirus",2082
"1559","Mycobacterium phage Alsfro",1891
"705","Hepacivirus C",1787
"129","Bacillus phage CAM003",1568
"1599","Mycobacterium phage Kratio",1540
"1630","Mycobacterium phage Soto",1485
"1624","Mycobacterium phage RonRayGun",1431
"1587","Mycobacterium phage Hades",1378
"1909","Porcine reproductive and respiratory syndrome virus",1323
"1612","Mycobacterium phage Murucutumbu",1275
"1895","Porcine circovirus 2",1245
"1642","Mycobacterium phage Vivaldi",1176
"1580","Mycobacterium phage Estave1",1128
"1628","Mycobacterium phage Sheen",1128
"1973","Rabies lyssavirus",1104
"1990","Respiratory syncytial virus type A",1104
"1561","Mycobacterium phage Ariel",1081
"1566","Mycobacterium phage BuzzLyseyear",1081
"1568","Mycobacterium phage Carcharodon",1081
"1585","Mycobacterium phage Gomashi",1081
"1617","Mycobacterium phage Phoxy",1081
"447","Dengue virus 1",1066
"449","Dengue virus 3",1053
"1520","Middle East respiratory syndrome-related coronavirus",1040
"1564","Mycobacterium phage Bernal13",1035
"1618","Mycobacterium phage Pinto",1035
"1607","Mycobacterium phage MarQuardt",990
"1633","Mycobacterium phage Squirty",990
"2343","Vibrio phage nt-1",946
"2404","Zaire ebolavirus",940
"1558","Mycobacterium phage Abrogate",903
"1634","Mycobacterium phage SweetiePie",903
"2195","Sulfitobacter phage pCB2047-A",903
"2196","Sulfitobacter phage pCB2047-C",903
"2197","Sulfitobacter phage phiCB2047-B",903
"833","Infectious bronchitis virus",892
"1569","Mycobacterium phage Cerasum",861
"1616","Mycobacterium phage Phantastic",861
"1641","Mycobacterium phage Trike",861
"712","Hepatitis E virus",838
"1901","Porcine epidemic diarrhea virus",836
"1603","Mycobacterium phage LizLemon",820
"1506","Measles virus genotype D8",770
"1623","Mycobacterium phage RhynO",741
"1650","Mycobacterium phage ZygoTaiga",741
"107","Avian avulavirus 1",718
"339","Chikungunya virus",703
"1644","Mycobacterium phage Wanda",703
"784","Human papillomavirus type 52",702
"2123","Simian immunodeficiency virus",675
"1578","Mycobacterium phage Equemioh13",666
"480","Eastern equine encephalitis virus",650
"134","Bacillus phage Megatron",630
"1565","Mycobacterium phage Bipolar",630
"1601","Mycobacterium phage Larenn",630
"448","Dengue virus 2",621
"1574","Mycobacterium phage Damien",561
"1576","Mycobacterium phage Emerson",561
"1577","Mycobacterium phage EmpTee",561
"1584","Mycobacterium phage Gaia",561
