"","Var1","Freq"
"856","Human immunodeficiency virus 1",13220
"171","Bacillus phage TsarBomba",9870
"157","Bacillus phage Eyuki",6105
"153","Bacillus phage AvesoBmore",5886
"2387","Zaire ebolavirus",5494
"1616","Mycobacterium phage Phreak",3828
"1524","Middle East respiratory syndrome-related coronavirus",3121
"1629","Mycobacterium phage Texage",3003
"533","Dengue virus 2",2708
"2034","Rotavirus A",2608
"792","Hepatitis B virus",2461
"791","Hepacivirus C",2280
"1563","Mycobacterium phage Archie",2211
"393","Chikungunya virus",1716
"531","Dengue virus",1701
"1602","Mycobacterium phage NaSiaTalie",1431
"1882","Porcine reproductive and respiratory syndrome virus",1393
"1562","Mycobacterium phage Apizium",1378
"532","Dengue virus 1",1360
"1606","Mycobacterium phage OBUpride",1225
"78","Arthrobacter phage Amigo",1176
"613","Enterovirus D68",1142
"110","Arthrobacter phage Toulouse",1128
"1973","Rabies lyssavirus",1098
"1872","Porcine epidemic diarrhea virus",1093
"1754","Orf virus",1083
"1621","Mycobacterium phage Serenity",1081
"2128","Simian immunodeficiency virus",1038
"799","Hepatitis E virus",1027
"2211","Suid alphaherpesvirus 1",973
"135","Avian avulavirus 1",939
"1581","Mycobacterium phage ErnieJ",861
"901","Human rotavirus A",853
"1624","Mycobacterium phage Smeadley",820
"1637","Mycobacterium phage Weiss13",820
"912","Infectious bronchitis virus",791
"427","Classical swine fever virus",757
"2238","Tick-borne encephalitis virus",754
"603","Enterovirus A71",749
"340","Canine parvovirus",737
"803","Hepatovirus A",728
"106","Arthrobacter phage Sandman",703
"1601","Mycobacterium phage Mufasa",703
"1605","Mycobacterium phage NoSleep",666
"1503","Measles virus genotype B3",643
"1613","Mycobacterium phage Phatniss",630
"111","Arthrobacter phage TymAbreu",595
"2012","Rhodococcus phage CosmicSans",595
"2013","Rhodococcus phage Lillie",595
"2014","Rhodococcus phage Rhodalysa",595
"2015","Rhodococcus phage TWAMP",595
"2367","West Nile virus",568
"1034","Influenza A virus (A/chicken/Tabanan/BBVD-0178-3/2011(H5N1))",561
"1627","Mycobacterium phage Squid",561
"1505","Measles virus genotype D8",548
"81","Arthrobacter phage Brent",528
"82","Arthrobacter phage CaptnMurica",528
"1596","Mycobacterium phage Maverick",528
"863","Human orthopneumovirus",516
"305","Brevibacillus phage Jenst",510
"1491","Marburg marburgvirus",506
"109","Arthrobacter phage Tank",496
"114","Arthrobacter phage Wilde",496
"1569","Mycobacterium phage Cabrinians",496
"1578","Mycobacterium phage Dusk",496
"2142","Small ruminant morbillivirus",466
"307","Brevibacillus phage Powder",465
"716","Fusobacterium phage Funu1",465
"663","Euphorbia caput-medusae latent virus",463
"1436","Lassa mammarenavirus",457
"2391","Zika virus",453
"869","Human papillomavirus type 16",438
"913","Infectious bursal disease virus",435
"1239","Influenza A virus (A/swine/Germany/Hagstedt-IDT11951/2010(H1N1))",435
"1566","Mycobacterium phage Bricole",435
"1567","Mycobacterium phage BrownCNA",435
"1598","Mycobacterium phage MkaliMitinis3",435
"1609","Mycobacterium phage Pari",435
"37","Alfalfa leaf curl virus",420
"1577","Mycobacterium phage DTDevon",406
"1608","Mycobacterium phage Ovechkin",406
"1630","Mycobacterium phage Theia",406
"1635","Mycobacterium phage UnionJack",406
"1585","Mycobacterium phage Glass",378
"1586","Mycobacterium phage Hetaeria",378
"1603","Mycobacterium phage NelitzaMV",378
"853","Human gammaherpesvirus 4",376
"339","Canine morbillivirus",371
"1576","Mycobacterium phage Dante",351
"1631","Mycobacterium phage TheloniousMonk",351
"26","African swine fever virus",350
"828","Human adenovirus 7",345
"838","Human betaherpesvirus 5",345
"1866","Porcine circovirus 2",343
"878","Human papillomavirus type 6",341
"493","Cucumber mosaic virus",327
"100","Arthrobacter phage Muttlie",325
"297","Bovine viral diarrhea virus 1",325
"960","Influenza A virus (A/Canterbury/95/2000(H1N1))",325
"1588","Mycobacterium phage Iracema64",325
"1641","Mycobacterium phage Zeenon",325
"83","Arthrobacter phage Circum",300
"955","Influenza A virus (A/Cambodia/V1012345/2011(H3N2))",300
"1591","Mycobacterium phage Kinbote",300
"1612","Mycobacterium phage Phamished",300
"477","Coxsackievirus A6",298
"534","Dengue virus 3",295
"694","Foot-and-mouth disease virus - type A",278
"2109","Severe fever with thrombocytopenia virus",263
"1024","Influenza A virus (A/chicken/Quzhou/2/2015(H7N9))",253
"1030","Influenza A virus (A/chicken/Shenzhen/727/2013(H7N9))",253
"1599","Mycobacterium phage Momo",253
"1632","Mycobacterium phage Tres",253
"1888","Porcine rubulavirus",252
"23","African horse sickness virus 1",246
"892","Human respiratory syncytial virus A",246
"337","Canine coronavirus",241
"535","Dengue virus 4",234
"2309","Tula orthohantavirus",233
