"","Var1","Freq"
"311","Human immunodeficiency virus 1",4841
"258","Hepatitis B virus",423
"257","Hepacivirus C",390
"140","Crimean-Congo hemorrhagic fever orthonairovirus",378
"28","Avian avulavirus 1",335
"429","Measles morbillivirus",329
"577","Simian immunodeficiency virus",314
"670","West Nile virus",212
"535","Rabies lyssavirus",206
"161","Dengue virus 2",194
"558","Salmon isavirus",188
"345","Infectious bronchitis virus",184
"318","Human papillomavirus type 16",172
"346","Infectious bursal disease virus",169
"646","Torque teno virus",166
"14","Andes orthohantavirus",132
"309","Human gammaherpesvirus 8",132
"378","Influenza A virus (A/swine/Nederweert/13A/96(H1N1))",132
"584","Simian T-lymphotropic virus 1",130
"327","Human poliovirus 1",129
"209","Equine infectious anemia virus",127
"514","Porcine reproductive and respiratory syndrome virus",120
"160","Dengue virus 1",101
"173","Echovirus E11",93
"262","Hepatovirus A",93
"543","Rice black streaked dwarf virus",87
"444","Mumps rubulavirus",86
"672","White spot syndrome virus",85
"339","Human T-cell leukemia virus type I",84
"31","Avian leukosis virus",78
"312","Human immunodeficiency virus 2",78
"315","Human orthopneumovirus",78
"366","Influenza A virus (A/Hong Kong/497/97(H3N2))",78
"441","Monkeypox virus Zaire-96-I-16",78
"572","Seoul orthohantavirus",78
"580","Simian immunodeficiency virus SIV-mnd 2",78
"606","Sulfolobus islandicus filamentous virus",78
"280","Human betaherpesvirus 5",75
"413","Lumpy skin disease virus",73
"410","Lettuce mosaic virus",71
"69","Borna disease virus 1",69
"459","Nipah henipavirus",67
"255","Helicoverpa zea single nucleopolyhedrovirus",66
"381","Influenza A virus (A/swine/Ommel/152-15/97(H3N2))",66
"110","Chicken anemia virus",63
"222","Foot-and-mouth disease virus - type Asia 1",62
"461","Norwalk-like virus",62
"590","Small ruminant morbillivirus",58
"621","Tiger frog virus",57
"162","Dengue virus 3",55
"308","Human gammaherpesvirus 4",55
"415","Lumpy skin disease virus NW-LW",55
"604","Suid betaherpesvirus 2",55
"617","Temperate phage phiNIH1.1",55
"18","Anticarsia gemmatalis nucleopolyhedrovirus",51
"575","Simian-Human immunodeficiency virus",51
"571","SEN virus",50
"146","Cucumber mosaic virus",49
"261","Hepatitis E virus",49
"395","Japanese encephalitis virus",49
"198","Enterovirus A71",48
"252","Hantaan orthohantavirus",47
"533","Puumala orthohantavirus",47
"11","Amur virus Primorye/H1/2000",45
"12","Amur virus Solovey/AP61/1999",45
"374","Influenza A virus (A/Seoul/11/88(H3N2))",45
"458","Ngari virus",45
"585","Simian T-lymphotropic virus 3",44
"347","Infectious pancreatic necrosis virus",43
"348","Infectious spleen and kidney necrosis virus",43
"84","Bovine viral diarrhea virus 2",42
"314","Human metapneumovirus",42
"325","Human parvovirus B19",42
"191","Enterobacteria phage RB49",41
"142","Crimean-Congo Hemorrhagic Fever virus strain China",40
"118","Citrus tristeza virus",39
"223","Foot-and-mouth disease virus - type O",39
"396","JC polyomavirus",38
"278","Human alphaherpesvirus 3",37
"412","Little cherry virus 2",37
"509","Porcine endogenous retrovirus",37
"91","Camelpox virus M-96",36
"302","Human calicivirus NLV/VA98115/1998",36
"303","Human calicivirus NLV/VA98387/1998",36
"380","Influenza A virus (A/Swine/Ohio/891/01(H1N2))",36
"385","Influenza A virus (A/turkey/Italy/977/1999(H7N1))",36
"631","Tomato chlorotic vein virus",36
"508","Porcine circovirus 2",35
"626","Tobacco mosaic virus",34
"550","Rotavirus A",33
"111","Chikungunya virus",32
"216","Feline calicivirus",32
"15","Anguillid herpesvirus 1",31
"115","Choristoneura fumiferana granulovirus",31
"243","Grapevine fanleaf virus",31
"83","Bovine viral diarrhea virus 1",30
"630","Tomato chlorotic spot virus",30
"151","Culex nigripalpus nucleopolyhedrovirus",28
"253","Hantaan virus 84FLi",28
"259","Hepatitis C virus (isolate India)",28
"367","Influenza A virus (A/Madrid/G622/96(H3N2))",28
"485","Oya virus",28
"506","Plum pox virus",28
"510","Porcine endogenous retrovirus C",28
"530","Pseudomonas virus phiKZ",28
"547","Rift Valley fever virus",28
"559","Salmon pancreas disease virus",28
"595","Staphylococcus virus 11",28
"610","Swinepox virus",28
"647","Torque teno virus 21",28
"650","Toxorhynchites splendens parvovirus",28
"472","Odontoglossum ringspot virus",27
"227","Foot-and-mouth disease virus O/SKR/2000",25
"32","Avian metapneumovirus",24
"260","Hepatitis C virus subtype 1b",24
"335","Human rotavirus A",24
"539","Regina ranavirus",24
"27","Australian bat lyssavirus",22
"63","Bluetongue virus",22
"279","Human astrovirus",22
"448","Murine leukemia virus",22
"469","Norwalk virus",22
"654","TTV-like mini virus",22
"34","Avian reovirus GEI11 97M",21
"62","Blueberry red ringspot virus",21
"74","Bovine Calicivirus Bos-2",21
"133","Coxsackievirus A1",21
"136","Coxsackievirus A24",21
"163","Dengue virus 4",21
"168","Dobrava-Belgrade orthohantavirus",21
"175","Echovirus E19",21
"177","Echovirus E30",21
"178","Echovirus E5",21
"179","Echovirus E6",21
"181","Echovirus E8",21
"210","Equine rhinitis A virus",21
"226","Foot-and-mouth disease virus O/IND146/99",21
"238","Goat proliferative dermatitis virus",21
"295","Human calicivirus NLV/C59/99",21
"320","Human papillomavirus type 59",21
"324","Human parainfluenza virus 1 strain Washington/1964",21
"356","Influenza A virus (A/Chicken/Shaoguan/13/98(H9N2))",21
"360","Influenza A virus (A/Finland/338/1995 (H3N2))",21
"362","Influenza A virus (A/goose/Guangdong/3/1997(H5N1))",21
"432","Measles virus genotype G2",21
"437","Middelburg virus",21
"578","Simian immunodeficiency virus 17E-Cl",21
"659","unidentified Fusellovirus",21
"673","Woodchuck hepatitis virus",21
"39","Baboon cytomegalovirus",20
"77","Bovine leukemia virus",20
