"","Var1","Freq"
"411","Human immunodeficiency virus 1",7926
"346","Hepacivirus C",1325
"230","Dengue virus 1",805
"469","Influenza A virus",649
"933","Simian immunodeficiency virus",611
"586","Influenza A virus (A/Thailand/5(KK-494)/2004(H5N1))",589
"347","Hepatitis B virus",534
"231","Dengue virus 2",458
"842","Rabies lyssavirus",436
"583","Influenza A virus (A/Thailand/2(SP-33)/2004(H5N1))",433
"429","Human poliovirus 1",419
"464","Infectious bronchitis virus",349
"357","Hepatovirus A",345
"46","Avian avulavirus 1",339
"814","Porcine reproductive and respiratory syndrome virus",335
"394","Human betaherpesvirus 5",331
"408","Human gammaherpesvirus 8",295
"416","Human metapneumovirus",281
"580","Influenza A virus (A/Taiwan/0061/2002(H1N1))",276
"581","Influenza A virus (A/Taiwan/0388/2001(H3N2))",276
"616","Influenza B virus (B/Taiwan/1243/99)",276
"484","Influenza A virus (A/chicken/British Columbia/04(H7N3))",272
"355","Hepatitis E virus",271
"402","Human coronavirus NL63",270
"683","Microplitis demolitor bracovirus",270
"502","Influenza A virus (A/chicken/Indonesia/PA/2003(H5N1))",253
"808","Porcine circovirus 2",243
"110","Bovine leukemia virus",240
"813","Porcine parvovirus",230
"232","Dengue virus 3",217
"412","Human immunodeficiency virus 2",215
"859","Rock bream iridovirus",214
"221","Cyprinid herpesvirus 3",203
"549","Influenza A virus (A/GSC_chicken/British Columbia/04(H7N3))",182
"584","Influenza A virus (A/Thailand/3(SP-83)/2004(H5N1))",165
"421","Human papillomavirus type 16",163
"47","Avian hepatitis E virus",162
"386","Human adenovirus E4",162
"209","Crimean-Congo hemorrhagic fever orthonairovirus",160
"552","Influenza A virus (A/HK/212/03 (H5N1))",156
"918","SARS coronavirus TJF",153
"465","Infectious bursal disease virus",146
"15","Agrotis segetum granulovirus",144
"170","Citrus tristeza virus",140
"99","Bordetella phage BMP-1",136
"100","Bordetella virus BPP1",136
"173","Classical swine fever virus",136
"488","Influenza A virus (A/chicken/British Columbia/GSC_human_B/04(H7N3))",136
"1037","Vaccinia virus",133
"620","Japanese encephalitis virus",131
"419","Human orthopneumovirus",129
"695","Mumps rubulavirus",129
"458","Hyposoter fugitivus ichnovirus",126
"250","Echovirus E30",125
"380","Human adenovirus 7",124
"443","Human rotavirus A",120
"61","Banana bunchy top virus",116
"1049","West Nile virus",115
"90","Bluetongue virus",110
"585","Influenza A virus (A/Thailand/4(SP-528)/2004(H5N1))",110
"1060","Yellow fever virus",108
"321","Goatpox virus",107
"590","Influenza A virus (A/tiger/Suphanburi/Thailand/Ti-1/04(H5N1))",105
"870","Saint Louis encephalitis virus",105
"907","SARS coronavirus civet014",105
"917","SARS coronavirus Sin842",105
"675","Measles morbillivirus",102
"294","Feline immunodeficiency virus",101
"304","Foot-and-mouth disease virus - type Asia 1",100
"953","Spodoptera litura MNPV",100
"864","Rotavirus G9",99
"50","Avian metapneumovirus",96
"135","Canine morbillivirus",95
"823","Potato virus Y",92
"273","Enterovirus B74",91
"274","Enterovirus B77",91
"423","Human papillomavirus type 44",91
"424","Human papillomavirus type 68",91
"454","Human T-lymphotropic virus 4",91
"550","Influenza A virus (A/GSC_chicken_B/British Columbia/04(H7N3))",91
"452","Human T-cell leukemia virus type I",90
"387","Human alphaherpesvirus 1",87
"383","Human adenovirus B3",85
"497","Influenza A virus (A/chicken/Guangdong/191/04(H5N1))",84
"539","Influenza A virus (A/duck/Hainan/4/2004(H6N2))",84
"569","Influenza A virus (A/swine/Fujian/1/2003(H5N1))",84
"912","SARS coronavirus GD322",84
"582","Influenza A virus (A/Thailand/1(KAN-1)/2004(H5N1))",82
"537","Influenza A virus (A/duck/Fujian/01/2002(H5N1))",81
"923","Seoul orthohantavirus",80
"233","Dengue virus 4",78
"527","Influenza A virus (A/chicken/Vietnam/CM/2004(H5N1))",78
"547","Influenza A virus (A/G.H/HK/793.1/02 (H5N1))",78
"132","Canine coronavirus",76
"671","Mammalian orthoreovirus 3",76
"420","Human papillomavirus",74
"215","Cucumber mosaic virus",71
"29","Antheraea pernyi nucleopolyhedrovirus",69
"8","Adeno-associated virus-Go.1",66
"101","Borna disease virus 1",66
"515","Influenza A virus (A/chicken/Thailand/CU-K1/2004(H5N1))",66
"516","Influenza A virus (A/chicken/Thailand/CU-K1N1/2004(H5N1))",66
"524","Influenza A virus (A/chicken/Viet Nam/HauGiang-178/2004(H5N1))",66
"525","Influenza A virus (A/chicken/Viet Nam/HCM-022/2004(H5N1))",66
"526","Influenza A virus (A/chicken/Viet Nam/TN-025/2004(H5N1))",66
"528","Influenza A virus (A/chicken/Vietnam/DT171/2004(H5N1))",66
"562","Influenza A virus (A/open-billed stork/Thailand/CU-2/2004(H5N1))",66
"591","Influenza A virus (A/tiger/Thailand/CU-T3/2004(H5N1))",66
"684","Miniopterus bat coronavirus 1",66
"920","SARS coronavirus WHU",66
"1","Acanthamoeba polyphaga mimivirus",64
"270","Enterovirus A71",63
"496","Influenza A virus (A/chicken/Guangdong/178/04(H5N1))",63
"529","Influenza A virus (A/chicken/Vietnam/HD1/2004(H5N1))",63
"530","Influenza A virus (A/chicken/Vietnam/HD2/2004(H5N1))",63
"704","Muscovy duck reovirus",63
"114","Bovine viral diarrhea virus 1",62
"954","Spodoptera litura nucleopolyhedrovirus",60
"984","Tick-borne encephalitis virus",59
"1002","Tomato spotted wilt orthotospovirus",59
"860","Rotavirus A",58
"964","Sugarcane mosaic virus",58
"7","Adeno-associated virus",57
"285","Escherichia virus T5",57
"26","Ambystoma tigrinum virus",56
"152","Chamois pestivirus 1",56
"407","Human gammaherpesvirus 4",56
"453","Human T-lymphotropic virus 2",56
"588","Influenza A virus (A/Thailand/Kamphaengphet-Nontaburi/04(H5N1))",56
"944","Small ruminant morbillivirus",56
"13","African swine fever virus",55
"123","Burkholderia virus Bcep781",55
"259","Enterobacteria phage ES18",55
"401","Human coronavirus HKU1",55
"481","Influenza A virus (A/chicken/Ayutthaya/Thailand/CU-23/04(H5N1))",55
"544","Influenza A virus (A/duck/Thailand/CU-2/2004 (H5N1))",55
"592","Influenza A virus (A/tiger/Thailand/CU-T7/2004(H5N1))",55
"905","SARS Coronavirus CDC#200301157",55
"931","Simian foamy virus",55
"333","Guanarito mammarenavirus",49
"1065","Zucchini yellow mosaic virus",49
"764","Norwalk virus",48
"433","Human polyomavirus 1",47
"49","Avian leukosis virus",46
"377","Human adenovirus 5",46
"399","Human coronavirus 229E",46
"94","Bluetongue virus 4",45
"120","Burkholderia phage BcepB1A",45
"125","Burkholderia virus BcepMu",45
"427","Human parvovirus B19",45
"501","Influenza A virus (A/chicken/Hubei/489/2004(H5N1))",45
"506","Influenza A virus (A/chicken/Jilin/9/2004(H5N1))",45
"670","Mammalian orthoreovirus 1",45
"681","Melon yellow spot virus",45
"713","Nipah henipavirus",45
"137","Canis familiaris papillomavirus 2",42
"176","Clostridium phage c-st",42
"236","Dobrava-Belgrade orthohantavirus",42
"280","Erbovirus A",42
"448","Human rotavirus C",42
"538","Influenza A virus (A/duck/Guangdong/173/04(H5N1))",42
"560","Influenza A virus (A/muscovy duck/Vietnam/MdGL/2004(H5N1))",42
"1038","Variola major virus",42
"1048","Watermelon silver mottle orthotospovirus",42
"871","Salmon isavirus",40
"52","Avian orthoreovirus",38
"317","Gallid alphaherpesvirus 2",37
"467","Infectious hematopoietic necrosis virus",37
"109","Bovine gammaherpesvirus 4",36
"121","Burkholderia virus Bcep1",36
"122","Burkholderia virus Bcep43",36
"124","Burkholderia virus BcepC6B",36
"219","CY1014 virus",36
"275","Enterovirus E",36
"286","Eublepharid adenovirus 1",36
"358","Heron hepatitis B virus",36
"373","Human adenovirus 21",36
"384","Human adenovirus D37",36
"389","Human alphaherpesvirus 3",36
"405","Human enterovirus 79",36
"415","Human mastadenovirus F",36
"470","Influenza A virus (A/African starling/England-Q/983/1979(H7N1))",36
"475","Influenza A virus (A/black-headed gull/Netherlands/1/00(H13N8))",36
"495","Influenza A virus (A/chicken/Guangdong/174/04(H5N1))",36
"498","Influenza A virus (A/chicken/Hebei/1/2002(H7N2))",36
"499","Influenza A virus (A/chicken/HongKong/CSW153/03(H9N2))",36
"533","Influenza A virus (A/crow/Bangkok/Thailand/2004(H5N1))",36
"557","Influenza A virus (A/Kalji pheasant/Bangkok/Thailand/2004(H5N1))",36
"589","Influenza A virus (A/Thailand/LFPN-2004/2004(H5N1))",36
"603","Influenza A virus (A/turkey/Ohio/313053/2004(H3N2))",36
"623","Kaeng Khoi virus",36
"627","Kokobera virus",36
"650","Listonella phage phiHSIC",36
"721","Norovirus Hu/KL1404/1998/US",36
"763","Norwalk-like virus Hu/NV/OC02065/2002/JP",36
"876","Sapovirus Hu/CN3285/1999/US",36
"909","SARS coronavirus civet020",36
"914","SARS coronavirus LLJ-2004",36
"1030","uncultured bovine-like enterovirus",36
"700","Murine hepatitis virus",35
"316","Gallid alphaherpesvirus 1",34
"622","JC polyomavirus",34
"207","Coxsackievirus B3",33
"701","Murine leukemia virus",33
"39","Argentinian mammarenavirus",31
"35","Apricot pseudo-chlorotic leaf spot virus",30
"98","Bombyx mori nucleopolyhedrovirus",30
"278","Equine infectious anemia virus",30
"531","Influenza A virus (A/chicken/Yichang/lung-1/04(H5N1))",30
"545","Influenza A virus (A/equine/Kentucky/5/2002(H3N8))",30
"640","Lassa mammarenavirus",30
"761","Northern Aplomado falcon adenovirus",30
"809","Porcine endogenous retrovirus",30
"899","SARS coronavirus BJ01",30
"80","Beet necrotic yellow vein virus",29
"3","Acinonyx jubatus coronavirus",28
"44","Aves polyomavirus 1",28
"115","Bovine viral diarrhea virus 1 Ind S1226",28
"140","Caprine alphaherpesvirus 1",28
"149","Chaetoceros protobacilladnavirus 1",28
"168","Citrus psorosis virus",28
"172","Civet SARS CoV 007/2004",28
"226","Deerpox virus W-848-83",28
"279","Equine rotavirus A",28
"303","Foot-and-mouth disease virus - type A",28
"361","Hibiscus latent Fort Pierce virus",28
"376","Human adenovirus 34",28
"393","Human astrovirus 8",28
"471","Influenza A virus (A/Belfast/19554/2004(H1N?))",28
"472","Influenza A virus (A/Belfast/53582/2004(H3N?))",28
"473","Influenza A virus (A/Belfast/53903/2004(H1N?))",28
"519","Influenza A virus (A/chicken/Thailand/LV1NF/2004(H5N1))",28
"561","Influenza A virus (A/Northern Ireland/44233/2003(H3N2))",28
"565","Influenza A virus (A/Pusan/504/2002(H3N2))",28
"776","Orthohepevirus B",28
"796","Pestivirus Chamois-Spain02",28
"833","Pseudomonas phage PaP2",28
"886","Sapovirus Mc10",28
"906","SARS coronavirus civet010",28
"924","Seoul virus BjHD01",28
"934","Simian immunodeficiency virus - sm",28
"943","Small ruminant lentivirus",28
"945","Solenopsis invicta virus 1",28
"1025","Turkey rhinotracheitis virus",28
"1036","Vaal rhebok herpesvirus MMN-2004",28
"104","Bovine alphaherpesvirus 1",27
"119","Brome mosaic virus",27
"442","Human rotavirus",27
"1053","White spot syndrome virus",26
"32","Apple chlorotic leaf spot virus",25
"187","Cotton leaf curl betasatellite",25
"246","Echovirus E13",25
"422","Human papillomavirus type 18",25
"534","Influenza A virus (A/Denmark/59/2003(H3N2))",25
"762","Norwalk-like virus",25
"824","Potato virus Y strain NTN",25
"175","Clostera anachoreta granulovirus",24
"646","Lily symptomless virus",24
"323","Grapevine fanleaf virus",23
"31","Anticarsia gemmatalis nucleopolyhedrovirus",22
"157","Chicken anemia virus",22
"108","Bovine ephemeral fever virus",21
"158","Chicken enteric coronavirus",21
"163","Chlorella virus",21
"174","Classical swine fever virus 96TD",21
"239","Duck hepatitis B virus",21
"264","Enterobacteria phage L17",21
"277","Equid alphaherpesvirus 1",21
"289","European bat lyssavirus",21
"309","Fowl adenovirus 507/AD/01/quail/India",21
"336","Hantaan orthohantavirus",21
"369","Human adenovirus 14",21
"378","Human adenovirus 50",21
"410","Human immunodeficiency virus",21
"431","Human poliovirus 2",21
"517","Influenza A virus (A/chicken/Thailand/KF1NF/2004(H5N1))",21
"518","Influenza A virus (A/chicken/Thailand/KHHF/4NP25/2004(H5N1))",21
"523","Influenza A virus (A/chicken/Vancouver/2004/1/04(H7N?))",21
"540","Influenza A virus (A/duck/Hainan/6/2004(H6N2))",21
"546","Influenza A virus (A/France/1/00(H3N2))",21
"558","Influenza A virus (A/leopard/Thailand/TM3/2004(H5N1))",21
"566","Influenza A virus (A/quail/Thailand/KTHF/2004(H5N1))",21
"587","Influenza A virus (A/Thailand/EKA2NF/2004(H5N1))",21
"607","Influenza A virus (A/Zhejiang/78/03(H3N2))",21
"608","Influenza A virus (A/Zhejiang/92/03(H3N2))",21
"609","Influenza A virus(A/chicken/China(H9N2))",21
"642","Lettuce big-vein associated varicosavirus",21
"682","Meyer's parrot adenovirus 1",21
"696","Mumps virus strain L-Zagreb",21
"827","Procyon lotor papillomavirus 1",21
"839","Puumala orthohantavirus",21
"908","SARS coronavirus civet019",21
"910","SARS coronavirus cw037",21
"915","SARS coronavirus sf099",21
"916","SARS coronavirus Sin0409",21
"988","Tobacco necrosis virus A",21
"1043","Vibrio phage KSF1",21
"38","Araucaria virus",20
"105","Bovine coronavirus",20
"298","Fibropapilloma-associated turtle herpesvirus",20
"660","Machupo mammarenavirus",20
"804","Plum pox virus",20
"856","Rice stripe tenuivirus",20
"937","Simian rotavirus A strain TUCH",20
"951","Spodoptera frugiperda multiple nucleopolyhedrovirus",20
"974","Taura syndrome virus",20
"1050","West Nile virus strain 385-99",20
"141","Capsicum chlorosis virus",19
"388","Human alphaherpesvirus 2",19
"965","Suid alphaherpesvirus 1",19
"1006","Tomato yellow leaf curl virus",19
"1013","Toscana virus",19
"1045","Viral hemorrhagic septicemia virus",19
"10","Aedes aegypti Thai densovirus",18
"203","Coxsackievirus A6",18
"354","Hepatitis delta virus",18
"371","Human adenovirus 2",18
"430","Human poliovirus 1 strain Sabin",18
"625","Kashmir bee virus",18
"855","Rice gall dwarf virus",18
"926","Shrimp white spot syndrome virus",18
"987","Tobacco mosaic virus",18
"1000","Tomato leaf curl virus",18
"1010","Torque teno virus",18
"242","East African cassava mosaic virus",17
"688","Monkeypox virus",17
"296","Feline leukemia virus",16
"657","Macaca mulatta polyomavirus 1",16
"689","Mopeia Lassa virus reassortant 29",16
"956","Squash yellow mild mottle virus",16
"971","Swine hepatitis E virus",16
"18","Alkhumra hemorrhagic fever virus",15
"48","Avian infectious bronchitis virus partridge/GD/S14/2003",15
"56","Avirulent turkey hemorrhagic enteritis virus",15
"74","Bean common mosaic virus",15
"136","Canine parvovirus",15
"144","Carrot red leaf virus",15
"165","Choristoneura fumiferana multiple nucleopolyhedrovirus",15
"181","Columbid circovirus",15
"182","Corchorus yellow vein virus - [Hoa Binh]",15
"189","Cotton leaf curl Kokhran virus-Ganganagar",15
"192","Cotton leaf curl Rajasthan virus-Bangalore",15
"197","Cotton leafroll dwarf virus",15
"204","Coxsackievirus A9",15
"222","D'Aguilar virus",15
"245","Eastern equine encephalitis virus",15
"271","Enterovirus A76",15
"281","Erethizon dorsatum papillomavirus 1",15
"287","European bat 1 lyssavirus",15
"310","Fowl aviadenovirus 1",15
"318","GB virus C",15
"337","Hantavirus HPR/02-73",15
"409","Human group 1 coronavirus associated with pneumonia",15
"414","Human mastadenovirus E",15
"446","Human rotavirus ADRV-N",15
"474","Influenza A virus (A/Bilthoven/16398/1968(H3N2))",15
"476","Influenza A virus (A/blackbird/Hunan/1/2004(H5N1))",15
"535","Influenza A virus (A/duck/China(H9N2))",15
"553","Influenza A virus (A/Hong Kong/301/78(H7N1))",15
"559","Influenza A virus (A/mallard duck/Alberta/743/1983(H9N1))",15
"593","Influenza A virus (A/Tiger/Thailand/VSMU-1-SPB/2004(H5N1))",15
"594","Influenza A virus (A/tree sparrow/Henan/3/2004(H5N1))",15
"610","Influenza B virus (B/Akita/27/2001)",15
"628","Korean flounder iridovirus",15
"637","Lactococcus virus jj50",15
"674","Marituba virus",15
"710","Natrialba phage PhiCh1",15
"729","Norovirus Hu/NV/Weymouth/2004/UK",15
"744","Norovirus NV/kanagawa/C10/03/JP",15
"760","Norovirus Sydney 2212",15
"771","Olive flounder iridovirus",15
"778","Pan troglodytes foamy virus",15
"790","Penaeus merguiensis densovirus",15
"798","Phage mEp167",15
"807","Porcine circovirus 1",15
"811","Porcine enteric sapovirus",15
"826","Prochlorococcus virus PSSP7",15
"849","Reptile calicivirus",15
"862","Rotavirus G2",15
"863","Rotavirus G3",15
"872","Salmonella phage SS3e",15
"878","Sapovirus Hu/Moscow/2256/2003/RF",15
"890","SARS coronavirus A001",15
"911","SARS coronavirus GD03T0013",15
"932","Simian foamy virus-gorilla",15
"941","Singapore grouper iridovirus",15
"961","Streptococcus virus 2972",15
"962","Streptomyces phage VWB",15
"1017","Trichechus manatus papillomavirus 1",15
"1039","Varroa destructor virus 1",15
"77","Bean yellow mosaic virus",14
"78","Beet black scorch virus",13
"167","Chrysodeixis chalcites nucleopolyhedrovirus",13
"780","Papaya ringspot virus",13
"850","Reptilian ferlavirus",13
"861","Rotavirus G10",13
"62","Banana mild mosaic virus",12
"63","Banana streak virus",12
"95","Bohle iridovirus",12
"272","Enterovirus A90",12
"276","Epizootic hemorrhagic disease virus",12
"326","Grapevine leafroll-associated virus 3",12
"381","Human adenovirus 7d",12
"457","Hyposoter didymator ichnovirus",12
"507","Influenza A virus (A/chicken/Korea/S1/2003(H9N2))",12
"536","Influenza A virus (A/duck/China/E319-2/03(H5N1))",12
"802","Pirital mammarenavirus",12
"815","Porcine rotavirus",12
"822","Potato virus X",12
"997","Tomato leaf curl Karnataka virus",12
"1022","Turbot reddish body iridovirus",12
"89","Blueberry scorch virus",11
"269","Enterovirus A",11
"793","Pennisetum mosaic virus",11
"6","Adelaide River virus",10
"22","Alstroemeria mosaic virus",10
"30","Anticarsia gemmatalis multiple nucleopolyhedrovirus",10
"40","Atlantic cod nervous necrosis virus",10
"42","Aurantiochytrium single-stranded RNA virus 01",10
"57","Bacillus phage 1102phi1-3",10
"69","Barley yellow dwarf virus-GAV",10
"79","Beet curly top virus",10
"88","Blainville's beaked whale gammaherpesvirus",10
"96","Bombyx mori latent virus",10
"117","Broad bean wilt virus 1",10
"127","Caladium virus X",10
"156","Cherry virus A",10
"201","Coxsackievirus A16",10
"208","Coxsackievirus B5",10
"213","Cucumber green mottle mosaic virus",10
"251","Echovirus E4",10
"258","Enterobacteria phage EC10",10
"288","European bat 2 lyssavirus",10
"291","Felid alphaherpesvirus 1",10
"311","Fowl aviadenovirus 4",10
"342","Hantavirus Z37",10
"362","High Plains virus",10
"418","Human norovirus Hu/NV/I/Hualien/CYC/2003/TW",10
"425","Human papillomavirus type 96",10
"451","Human rubulavirus 2",10
"477","Influenza A virus (A/blue-winged teal/Alberta/96/76 (H4N8))",10
"478","Influenza A virus (A/Brevig Mission/1/1918(H1N1))",10
"483","Influenza A virus (A/chicken/Beijing/9/98(H9N2))",10
"494","Influenza A virus (A/chicken/DE/HOBO/2004(H7N2))",10
"508","Influenza A virus (A/chicken/Korea/SNU0028/00(H9N2))",10
"514","Influenza A virus (A/chicken/Thailand/CH-2/2004(H5N1))",10
"522","Influenza A virus (A/chicken/Trofa/1568/04(H9N2))",10
"564","Influenza A virus (A/Puerto Rico/8/34/Mount Sinai/Wi(H1N1))",10
"567","Influenza A virus (A/silky chicken/Korea/S3/03(H9N2))",10
"574","Influenza A virus (A/swine/IDT/Bakum1832/2000(H1N2))",10
"596","Influenza A virus (A/turkey/Beit HaLevi/1566/04(H9N2))",10
"601","Influenza A virus (A/turkey/Neve Ilan/90710/2000(H9N2))",10
"602","Influenza A virus (A/turkey/North Carolina/12344/03(H3N2))",10
"612","Influenza B virus (B/Finland/162/03)",10
"613","Influenza B virus (B/Finland/767/2000)",10
"626","Klebsiella phage KPP95",10
"631","Lactobacillus phage phiAT3",10
"633","Lactobacillus virus LP65",10
"644","Leucoma salicis nucleopolyhedrovirus",10
"659","Macacine betaherpesvirus 3",10
"666","Maize fine streak nucleorhabdovirus",10
"667","Maize mosaic nucleorhabdovirus",10
"672","Mandrillus sphinx foamy virus",10
"680","Meleagrid alphaherpesvirus 1",10
"694","Mouse parvovirus 2a",10
"730","Norovirus Hu/oysters/CR91NL2000/Netherlands",10
"731","Norovirus Hu/River_Cruising_ship_1/16-05-2001/NL",10
"745","Norovirus NV/kanagawa/C36/04/JP",10
"766","Norwegian salmonid alphavirus",10
"767","Nymphalis io nucleopolyhedrovirus",10
"774","Orf virus",10
"789","Penaeid shrimp infectious myonecrosis virus",10
"829","PRRSV LV4.2.1",10
"841","Rabbit hemorrhagic disease virus",10
"843","Radish partitivirus JC-2004",10
"853","Rhinolophus bat coronavirus HKU2",10
"858","Rocio virus",10
"895","SARS coronavirus B012",10
"913","SARS coronavirus HHS-2004",10
"925","Shamonda orthobunyavirus",10
"952","Spodoptera littoralis multicapsid nucleopolyhedrovirus",10
"978","Thermoproteus tenax spherical virus 1",10
"994","Tomato chlorotic spot virus",10
"1001","Tomato necrosis virus TD8",10
"1009","Tomato yellow vein streak virus",10
"1012","Tortoise herpesvirus",10
"1021","Turbot iridovirus",10
"1040","Venezuelan equine encephalitis virus",10
"1061","Yunnan orbivirus",10
"297","Feline panleukopenia virus",9
"325","Grapevine leafroll-associated virus 2",9
"331","Groundnut bud necrosis virus",9
"353","Hepatitis C virus subtype 6a",9
"579","Influenza A virus (A/swine/Shandong/2/03(H5N1))",9
"770","Okra yellow mottle virus",9
"797","Pestivirus strain D32/00_HoBi",9
"942","Small anellovirus 1",9
"1031","uncultured phage",9
"1055","Wisteria vein mosaic virus",9
"306","Foot-and-mouth disease virus - type SAT 1",8
"692","Mouse mammary tumor virus",8
"816","Porcine rotavirus A",8
"830","Prune dwarf virus",8
"23","Alternanthera mosaic virus",7
"143","Carp sprivivirus",7
"199","Cowpox virus",7
"406","Human enterovirus sp. ex Amblyomma americanum",7
"900","SARS coronavirus BJ162",7
"1005","Tomato yellow leaf curl Thailand virus",7
"1008","Tomato yellow ring virus",7
"4","Actinoplanes phage phiAsp2",6
"5","Acute bee paralysis virus",6
"9","Adeno-associated virus 10",6
"12","African cassava mosaic virus-Uganda Severe",6
"20","Allpahuayo mammarenavirus",6
"24","Amaryllis potyvirus",6
"28","Andraca bipunctata granulovirus",6
"37","Aracatuba virus",6
"51","Avian nephritis virus 1",6
"58","Bacillus phage BCJA1c",6
"64","Banana streak VN virus",6
"65","Banana virus X",6
"66","Banna virus",6
"67","Barley stripe mosaic virus",6
"73","Bean common mosaic necrosis virus",6
"91","Bluetongue virus 1",6
"103","Bougainvillea chlorotic vein banding virus",6
"106","Bovine enteric calicivirus",6
"116","Bovine viral diarrhea virus 1 Ind S1449",6
"128","Calicivirus strain NB",6
"139","Cantagalo virus",6
"159","Chikungunya virus",6
"160","Chimpanzee polyomavirus",6
"161","Chino del tomate virus",6
"164","Chlorocebus aethiops lymphocryptovirus 1",6
"166","Chronic bee paralysis virus",6
"186","Cotton leaf curl Bangalore virus",6
"190","Cotton leaf curl Multan virus",6
"191","Cotton leaf curl Multan virus - [Hissar:04]",6
"193","Cotton leaf curl Rajasthan virus - [India:Abohar:2003]",6
"198","Cowpea golden mosaic virus",6
"202","Coxsackievirus A2",6
"205","Coxsackievirus B1",6
"206","Coxsackievirus B2",6
"211","Croton yellow vein mosaic virus",6
"212","Cryphonectria parasitica mycoreovirus-1 (9B21)",6
"224","Decapod penstyldensovirus 1",6
"225","Deerpox virus W-1170-84",6
"244","East Asian Passiflora virus",6
"248","Echovirus E25",6
"249","Echovirus E27",6
"260","Enterobacteria phage ID11",6
"268","Enterococcus sp. phage 1",6
"284","Escherichia phage JS98",6
"290","European mountain ash ringspot-associated emaravirus",6
"295","Feline infectious peritonitis virus",6
"314","Frog virus 3",6
"348","Hepatitis B virus subtype adr",6
"360","Hibiscus chlorotic ringspot virus",6
"368","Human adenovirus 11",6
"385","Human adenovirus D8",6
"390","Human astrovirus",6
"396","Human calicivirus NLV/Gourdon78/2000/France",6
"397","Human calicivirus NLV/Mogyoroska/671/2001/HUN",6
"398","Human calicivirus NV/Schoten/H473/2003/Be",6
"404","Human coronavirus type 5",6
"413","Human mastadenovirus B",6
"434","Human respiratory syncytial virus A",6
"439","Human rhinovirus A54",6
"441","Human rhinovirus A9",6
"463","Indian cassava mosaic virus",6
"500","Influenza A virus (A/chicken/Hubei/327/2004(H5N1))",6
"503","Influenza A virus (A/chicken/Iran/430/98(H9N2))",6
"504","Influenza A virus (A/chicken/Iran/738/99(H9N2))",6
"505","Influenza A virus (A/chicken/Jiangsu/61/2000(H9Nx))",6
"512","Influenza A virus (A/chicken/Tel Adashim/786/2001(H9N2))",6
"532","Influenza A virus (A/crested eagle/Belgium/01/2004(H5N1))",6
