"","Var1","Freq"
"165","Human immunodeficiency virus 1",2343
"122","GB virus C",560
"303","Simian-Human immunodeficiency virus",213
"205","JC polyomavirus",212
"166","Human immunodeficiency virus 2",181
"145","Hepatitis E virus",151
"180","Human T-cell leukemia virus type I",140
"190","Influenza A virus (A/Hong Kong/156/97(H5N1))",120
"138","Hepacivirus C",114
"181","Human T-lymphotropic virus 2",102
"350","Venezuelan equine encephalitis virus",93
"306","Simian immunodeficiency virus",92
"8","African swine fever virus",78
"45","Bovine leukemia virus",72
"143","Hepatitis C virus subtype 4a",66
"163","Human gammaherpesvirus 8",63
"139","Hepatitis B virus",55
"164","Human herpesvirus 8 type M",55
"184","Infectious bronchitis virus",55
"347","Turnip yellow mosaic virus",48
"41","Borna disease virus 1",46
"162","Human gammaherpesvirus 4",46
"230","Measles morbillivirus",46
"57","Cano Delgadito orthohantavirus",45
"156","Human calicivirus SRSV/MI1/94/JP",45
"157","Human calicivirus SRSV/SA1/89/JP",45
"158","Human calicivirus SRSV/SA2/91/JP",45
"348","unidentified baculovirus",45
"284","Rice hoja blanca tenuivirus",43
"16","Andes orthohantavirus",42
"104","Escherichia phage AR1",42
"258","Pegivirus A",42
"276","Rabies lyssavirus",42
"195","Influenza A virus (A/South Carolina/1/1918(H1N1))",40
"103","Equine infectious anemia virus",39
"149","Human alphaherpesvirus 2",39
"268","Porcine reproductive and respiratory syndrome virus",39
"15","Andean potato latent virus",36
"114","Florida green turtle herpesvirus",36
"133","Hawaiian green turtle herpesvirus",36
"216","Lechiguanas virus",36
"232","Molluscum contagiosum virus subtype 1",36
"282","Rhesus monkey rhadinovirus H26-95",36
"359","Wild cucumber mosaic virus",36
"42","Bovine adenovirus 3",34
"137","Hendra henipavirus",31
"341","Tomato yellow leaf curl virus",30
"89","Dengue virus 3",29
"71","Clitoria yellow vein virus",28
"76","Cotton leaf curl Gezira virus",28
"84","Deer tick virus",28
"172","Human papillomavirus type 57",28
"210","La Crosse virus",28
"238","Multiple sclerosis associated retrovirus",28
"241","Murine hepatitis virus",28
"87","Dengue virus 2",26
"147","Human alphaherpesvirus 1",26
"242","Murine leukemia virus",26
"119","Friend spleen focus-forming virus",25
"204","Japanese encephalitis virus",25
"316","Spodoptera litura nucleopolyhedrovirus",25
"48","Bovine viral diarrhea virus 1",24
"168","Human papillomavirus",24
"155","Human betaherpesvirus 7",23
"171","Human papillomavirus type 16",22
"88","Dengue virus 2 Thailand/16681/84",21
"132","Hantaan virus A9",21
"152","Human betaherpesvirus 5",21
"191","Influenza A virus (A/mallard/Ohio/1986(H5))",21
"198","Influenza A virus (A/turkey/England/50-92/1991(H5N1))",21
"253","Paramecium bursaria Chlorella virus NY2A",21
"261","Phocid alphaherpesvirus 1",21
"295","Sapporo virus-Houston/86",21
"324","Sulfolobus islandicus rod-shaped virus 1",21
"346","Turkey adenovirus 3",21
"274","Potato yellow mosaic virus",20
"330","Thogoto thogotovirus",20
"18","Avian avulavirus 1",16
"44","Bovine group B rotavirus",16
"73","Colorado tick fever virus",16
"86","Dengue virus 1",16
"356","West Nile virus",16
"14","Alphapapillomavirus 12",15
"22","Bacillus virus SPbeta",15
"34","Blue River virus",15
