"","Var1","Freq"
"870","Human immunodeficiency virus 1",16759
"2289","Streptomyces phage Nanodon",10440
"149","Bacillus phage SalinJah",10296
"2516","Zika virus",9208
"1722","Mycobacterium phage Taquito",3486
"807","Hepacivirus C",2868
"1611","Mycobacterium phage Brocalys",2016
"931","Infectious bronchitis virus",1925
"1626","Mycobacterium phage CrystalP",1891
"1724","Mycobacterium phage TeardropMSU",1891
"2110","Rotavirus A",1861
"808","Hepatitis B virus",1824
"817","Hepatitis E virus",1688
"1678","Mycobacterium phage Malinsilva",1653
"2053","Rabies lyssavirus",1452
"1985","Porcine reproductive and respiratory syndrome virus",1446
"110","Avian avulavirus 1",1433
"1713","Mycobacterium phage SamuelLPlaqson",1176
"2514","Zaire ebolavirus",1168
"2462","Venezuelan equine encephalitis virus",1165
"1737","Mycobacterium phage Xerxes",1128
"379","Chikungunya virus",1055
"1628","Mycobacterium phage DarthPhader",1035
"495","Dengue virus 1",999
"1975","Porcine epidemic diarrhea virus",952
"1968","Porcine circovirus 2",874
"575","Enterovirus D68",826
"1712","Mycobacterium phage Sabinator",820
"878","Human orthopneumovirus",803
"1714","Mycobacterium phage Shipwreck",780
"570","Enterovirus A71",754
"2100","Rift Valley fever virus",746
"1617","Mycobacterium phage Burger",741
"1663","Mycobacterium phage Kersh",741
"141","Bacillus phage Nigalana",703
"146","Bacillus phage Phrodo",703
"84","Arthrobacter phage Courtney3",666
"1645","Mycobacterium phage Gengar",666
"1690","Mycobacterium phage Mundrea",666
"1710","Mycobacterium phage Romney",666
"2090","Rhodococcus phage Harlequin",666
"2092","Rhodococcus phage Partridge",666
"2094","Rhodococcus phage Yogi",666
"2509","Yellow fever virus",660
"2219","Simian-Human immunodeficiency virus",647
"1608","Mycobacterium phage Bipper",630
"932","Infectious bursal disease virus",611
"494","Dengue virus",606
"447","Coxsackievirus A6",596
"1621","Mycobacterium phage Catalina",595
"1680","Mycobacterium phage Marcoliusprime",595
"1708","Mycobacterium phage Qobbit",595
"1734","Mycobacterium phage Wilbur",595
"321","Canine morbillivirus",594
"2344","Tick-borne encephalitis virus",566
"2089","Rhodococcus phage ChewyVIII",561
"2282","Streptomyces phage BRock",561
"326","Canine parvovirus 2a",531
"1538","Measles virus genotype D8",528
"2093","Rhodococcus phage Weasels2",528
"2486","West Nile virus",525
"1618","Mycobacterium phage BuzzBuzz",496
"852","Human bocavirus",489
"324","Canine parvovirus",473
"2235","Small ruminant morbillivirus",466
"1604","Mycobacterium phage Badger",465
"1727","Mycobacterium phage ToneTone",465
"1741","Mycobacterium phage Zombie",465
"530","Eastern equine encephalitis virus",454
"402","Classical swine fever virus",445
"2091","Rhodococcus phage Natosaleda",435
"455","Crimean-Congo hemorrhagic fever orthonairovirus",431
"2124","Rousettus bat coronavirus",420
"2456","Vaccinia virus",416
"678","Foot-and-mouth disease virus - type O",408
"602","Erwinia phage vB_EamM_EarlPhillipIV",406
"735","Gordonia phage Cucurbita",406
"1715","Mycobacterium phage SkinnyPete",406
"1765","Norovirus GII",400
"372","Chicken parvovirus",396
"918","Human rotavirus A",387
"496","Dengue virus 2",385
"685","Fowl aviadenovirus 4",380
"752","Gordonia phage Phinally",380
"497","Dengue virus 3",378
"1613","Mycobacterium phage BruceB",378
"1687","Mycobacterium phage Mitti",378
"2084","Rhinovirus C",371
"237","Bluetongue virus",369
"2454","Usutu virus",355
"1672","Mycobacterium phage Loadrie",351
"909","Human respiratory syncytial virus B",344
"881","Human papillomavirus type 16",342
"1974","Porcine deltacoronavirus",338
"744","Gordonia phage Jumbo",325
"813","Hepatitis C virus subtype 2b",323
"2508","Yam necrosis-associated virus",315
"2305","Suid alphaherpesvirus 1",312
"386","Chronic bee paralysis virus",307
"399","Citrus tristeza virus",302
"1726","Mycobacterium phage Tonenili",300
"1739","Mycobacterium phage Zakai",300
"814","Hepatitis C virus subtype 3a",296
"1976","Porcine hemagglutinating encephalomyelitis virus",293
"1408","Japanese encephalitis virus",292
"2222","Simian immunodeficiency virus",291
"2082","Rhinovirus A",281
"135","Bacillus phage DirtyBetty",276
"137","Bacillus phage Kida",276
"1639","Mycobacterium phage Fortunato",276
"1700","Mycobacterium phage Pharsalus",276
"742","Gordonia phage Hotorobo",272
"908","Human respiratory syncytial virus A",272
"1553","Middle East respiratory syndrome-related coronavirus",263
"1835","Orf virus",262
"128","Bacillus phage Aurora",253
"727","Gordonia phage Bantam",253
"1603","Mycobacterium phage Bactobuster",253
"1653","Mycobacterium phage Holli",253
"1655","Mycobacterium phage Iridoclysis",253
"1666","Mycobacterium phage Lego3393",253
"1669","Mycobacterium phage LittleB",253
"1689","Mycobacterium phage Mulciber",253
"1730","Mycobacterium phage TyrionL",253
"676","Foot-and-mouth disease virus - type A",251
"498","Dengue virus 4",245
"120","Avian orthoreovirus",243
"896","Human parvovirus 4",241
"845","Human alphaherpesvirus 1",239
"857","Human coronavirus OC43",232
"920","Human T-cell leukemia virus type I",232
"284","Bovine viral diarrhea virus 1",231
"760","Gordonia phage Yvonnetastic",231
"1619","Mycobacterium phage CactusRose",231
"1622","Mycobacterium phage CharlieGBrown",231
"1630","Mycobacterium phage DrHayes",231
"1631","Mycobacterium phage DudeLittle",231
"1637","Mycobacterium phage EvilGenius",231
"1716","Mycobacterium phage Sneeze",231
"1856","Papaya ringspot virus",222
"117","Avian leukosis virus",212
"136","Bacillus phage Juglone",210
"912","Human rhinovirus A12",210
"927","Hypsugo bat coronavirus HKU25",210
"1632","Mycobacterium phage Eidsmoe",210
"1671","Mycobacterium phage Littleton",210
"1673","Mycobacterium phage Loser",210
"1731","Mycobacterium phage Urkel",210
"2295","Streptomyces phage Xkcd426",210
"2458","Variola virus",210
"1536","Measles virus genotype B3",208
"2435","Turkey parvovirus 1078",208
"2201","Severe fever with thrombocytopenia virus",204
"2051","Rabbit hemorrhagic disease virus",202
"850","Human betaherpesvirus 5",198
"977","Influenza A virus (A/chicken/Anhui/MZ33/2016(H5N6))",198
"900","Human poliovirus 2",194
"1497","Lumpy skin disease virus",192
"265","Bovine coronavirus",191
"28","African swine fever virus",190
"94","Arthrobacter phage Prospero",190
"1195","Influenza A virus (A/Netherlands/3315/2016(H1N1))",190
"1661","Mycobacterium phage Kazan",190
"1686","Mycobacterium phage MitKao",190
"1698","Mycobacterium phage Phaeder",190
"1706","Mycobacterium phage Potter",190
"2049","Quezon virus",190
"879","Human papillomavirus",189
"2419","Transmissible gastroenteritis virus",189
"1767","Norovirus GII.17",188
"2048","Puumala orthohantavirus",188
"184","Bat coronavirus",187
"283","Bovine rotavirus A",187
"438","Cowpox virus",182
"864","Human gammaherpesvirus 8",181
"2437","Turnip mosaic virus",176
"2401","Tomato yellow leaf curl virus",173
"480","Cynomolgus cytomegalovirus",171
"747","Gordonia phage Lucky10",171
"750","Gordonia phage Nymphadora",171
"754","Gordonia phage SoilAssassin",171
"1118","Influenza A virus (A/Florida/4010/2014(H3N2))",171
"1303","Influenza A virus (A/swine/Ningjin/03/2014(H1N1))",171
"1331","Influenza A virus (A/swine/Yantai/16/2012(H9N2))",171
"1332","Influenza A virus (A/swine/Zhucheng/90/2014(H1N1))",171
"1615","Mycobacterium phage Bubbles123",171
"1646","Mycobacterium phage Goldilocks",171
"1654","Mycobacterium phage HortumSL17",171
"1662","Mycobacterium phage Kerberos",171
"1684","Mycobacterium phage McFly",171
"1694","Mycobacterium phage Panchino",171
"1699","Mycobacterium phage PhancyPhin",171
"1705","Mycobacterium phage Pomar16",171
"1711","Mycobacterium phage Roosevelt",171
"1723","Mycobacterium phage TBond007",171
"1733","Mycobacterium phage Watson",171
"2285","Streptomyces phage Ididsumtinwong",171
"818","Hepatitis E virus type 3",169
"677","Foot-and-mouth disease virus - type Asia 1",166
"893","Human parechovirus 3",166
"1511","Maize streak virus",166
"812","Hepatitis C virus subtype 1b",161
"367","Chicken anemia virus",159
"314","Canine adenovirus 1",154
"151","Bacillus phage Smudge",153
"606","Erwinia phage vB_EamM_Parshik",153
"614","Erwinia phage vB_EamP_Rexella",153
"731","Gordonia phage BetterKatz",153
"745","Gordonia phage Katyusha",153
"758","Gordonia phage Vivi2",153
"1600","Mycobacterium phage ArcherNM",153
"1648","Mycobacterium phage Gruunaga",153
"1657","Mycobacterium phage Jaan",153
"1682","Mycobacterium phage Marie",153
"1833","Orbivirus SX-2017a",153
"2283","Streptomyces phage Chymera",153
"2504","Xuan son virus",153
"816","Hepatitis delta virus",152
"2360","Tobacco streak virus",152
"877","Human metapneumovirus",149
"440","Coxsackievirus A10",148
"838","Human adenovirus 55",147
"271","Bovine leukemia virus",146
"340","Capsicum chlorosis virus",146
"415","Columbid circovirus",145
"467","Cucumber mosaic virus",144
"763","Gorilla beringei beringei lymphocryptovirus 1",144
"1539","Measles virus genotype D9",144
"327","Canine parvovirus 2b",143
"2109","Ross River virus",142
"799","Hantaan orthohantavirus",137
"86","Arthrobacter phage Greenhouse",136
"93","Arthrobacter phage Oxynfrius",136
"491","Deformed wing virus",136
"507","Dianke virus",136
"729","Gordonia phage BaxterFox",136
"737","Gordonia phage Emalyn",136
"740","Gordonia phage Guacamole",136
"746","Gordonia phage Kita",136
"753","Gordonia phage Schwabeltier",136
"757","Gordonia phage UmaThurman",136
"761","Gordonia phage Zirinka",136
"1425","Kampung Karu virus",136
"1430","Kibale red colobus virus 1",136
"1496","Long Pine Key virus",136
"1530","Marisma mosquito virus",136
"1548","Menghai rhabdovirus",136
"1605","Mycobacterium phage Baehexic",136
"1607","Mycobacterium phage Bigfoot",136
"1638","Mycobacterium phage Florean",136
"1650","Mycobacterium phage HedwigODU",136
"1660","Mycobacterium phage Kalpine",136
"1688","Mycobacterium phage MrMagoo",136
"1692","Mycobacterium phage Nazo",136
"2293","Streptomyces phage Raleigh",136
"2395","Tomato spotted wilt orthotospovirus",135
"437","Cowpea polerovirus 1",133
"2117","Rotavirus B",133
"657","Feline calicivirus",132
"847","Human alphaherpesvirus 3",131
"358","Chandipura virus",130
"935","Infectious spleen and kidney necrosis virus",130
"1771","Norovirus GII.4",129
"911","Human respirovirus 3",128
"325","Canine parvovirus 2",127
"105","Atypical porcine pestivirus",125
"159","Banana bunchy top virus",125
"899","Human poliovirus 1",125
"1930","Pigeon paramyxovirus 1",125
"819","Hepatovirus A",124
"2119","Rotavirus D",124
"873","Human mastadenovirus C",123
"1580","Mumps virus genotype G",121
"2199","Serratia phage vB_Sru_IME250",121
"83","Arthrobacter phage Conboy",120
"92","Arthrobacter phage Mudcat",120
"730","Gordonia phage Benczkowski14",120
"734","Gordonia phage CarolAnn",120
"751","Gordonia phage Obliviate",120
"759","Gordonia phage Yeezy",120
"1478","Lettuce Italian necrotic virus",120
"1609","Mycobacterium phage Bircsak",120
"1627","Mycobacterium phage Daffy",120
"1629","Mycobacterium phage Derpp",120
"1651","Mycobacterium phage Held",120
"1656","Mycobacterium phage Isiphiwo",120
"1658","Mycobacterium phage Jane",120
"1668","Mycobacterium phage LindNT",120
"1670","Mycobacterium phage LittleGuy",120
"1674","Mycobacterium phage Louie6",120
"1718","Mycobacterium phage Stasia",120
"1721","Mycobacterium phage Taptic",120
"1732","Mycobacterium phage Waterfoul",120
"1735","Mycobacterium phage WillSterrel",120
"2292","Streptomyces phage Picard",120
"1498","Lymantria dispar multiple nucleopolyhedrovirus",118
"1537","Measles virus genotype D4",118
"1540","Measles virus genotype H1",117
"1581","Mumps virus genotype K",117
"2203","Shallot yellow stripe virus",117
"840","Human adenovirus B3",115
"1522","Mammalian orthoreovirus",115
"2004","Potato virus Y",115
"513","Dobrava-Belgrade orthohantavirus",111
"1593","Muscovy duck parvovirus",111
"111","Avian avulavirus 13",110
"187","Bat Hepatitis B virus",110
"2194","Senecavirus A",110
"2493","White spot syndrome virus",110
"591","Equine infectious anemia virus",107
"1950","Plum pox virus",106
"1970","Porcine circovirus 3",106
"54","Ambe virus",105
"95","Arthrobacter phage RcigaStruga",105
"96","Arthrobacter phage Suppi",105
"97","Arthrobacter phage Vallejo",105
"295","Bujaru virus",105
"706","Gamboa virus",105
"726","Gordonia phage Attis",105
"733","Gordonia phage CaptainKirk2",105
"739","Gordonia phage Ghobes",105
"803","Helicobacter phage UKEN31U",105
"832","Hubei mosquito virus 2",105
"1031","Influenza A virus (A/chicken/Thailand/Nontaburi/CK-162/2005(H5N1))",105
"1612","Mycobacterium phage Broseidon",105
"1635","Mycobacterium phage Erdmann",105
"1675","Mycobacterium phage Lukilu",105
"1679","Mycobacterium phage Mana",105
"1693","Mycobacterium phage PacerPaul",105
"1703","Mycobacterium phage Pinkman",105
"1704","Mycobacterium phage Pipsqueaks",105
"1719","Mycobacterium phage SuperGrey",105
"1738","Mycobacterium phage Yucca",105
"1840","Orthopoxvirus sp.",105
"1845","Otarine picobirnavirus",105
"2415","Toscana virus",105
"568","Enterovirus A",103
"37","Akabane virus",102
"1035","Influenza A virus (A/chicken/Yamaguchi/7/2004(H5N1))",102
"719","Goatpox virus",101
"275","Bovine papillomavirus type 2",98
"2379","Tomato leaf curl New Delhi virus",97
"1899","Pepper mild mottle virus",95
"115","Avian gyrovirus 2",94
"704","Gallid alphaherpesvirus 2",94
"1468","Leishmania RNA virus 1",94
"2083","Rhinovirus B",94
"2315","Sweet potato leaf curl Georgia virus",94
"1962","Porcine bocavirus",93
"475","Cutavirus",92
"45","Alphacoronavirus TT-2016a",91
"88","Arthrobacter phage KellEzio",91
"90","Arthrobacter phage Lucy",91
"91","Arthrobacter phage Massimo",91
"130","Bacillus phage Belinda",91
"318","Canine feces-associated gemycircularvirus",91
"329","Canine picornavirus",91
"331","Caninovirus sp.",91
"420","Coot Bay almendravirus",91
"548","Eidolon helvum papillomavirus 3",91
"728","Gordonia phage BatStarr",91
"738","Gordonia phage Eyre",91
"741","Gordonia phage Hedwig",91
"800","Hantavirus MAYOV",91
"856","Human coronavirus NL63",91
"941","Influenza A virus (A/Alabama/5100/2016(H1N1))",91
"942","Influenza A virus (A/Alabama/5276/2016(H1N1))",91
"943","Influenza A virus (A/Alaska/4889/2015(H3N2))",91
"944","Influenza A virus (A/Alberta/175/2014(H3N2))",91
"1056","Influenza A virus (A/duck/Beijing/TZ/2014(H6N2))",91
"1138","Influenza A virus (A/Habana/169/1990(H1N1))",91
"1170","Influenza A virus (A/Kenya/086/2010(H3N2))",91
"1205","Influenza A virus (A/Pavia/65/2016(H1N1))",91
"1211","Influenza A virus (A/peregrine falcon/HK/4955/2015(H5N6))",91
"1542","Melomys woolly monkey virus",91
"1599","Mycobacterium phage Amelie",91
"1623","Mycobacterium phage ChipMunk",91
"1624","Mycobacterium phage Cocoaberry",91
"1640","Mycobacterium phage FriarPreacher",91
"1643","Mycobacterium phage Gardann",91
"1644","Mycobacterium phage Gattaca",91
"1647","Mycobacterium phage Gompeii16",91
"1649","Mycobacterium phage Hammy",91
"1659","Mycobacterium phage Jerm",91
"1665","Mycobacterium phage Laurie",91
"1676","Mycobacterium phage Magnito",91
"1702","Mycobacterium phage Phrann",91
"1720","Mycobacterium phage Taheera",91
"1728","Mycobacterium phage Tortellini",91
"1736","Mycobacterium phage Xeno",91
"2038","Pseudomonas phage phiYY",91
"2128","Rubella virus genotype 1E",91
"2279","Streptomyces phage BabyGotBac",91
"2294","Streptomyces phage Rima",91
"443","Coxsackievirus A21",90
"493","Deltapapillomavirus 4",90
"846","Human alphaherpesvirus 2",90
"2153","Salmonella phage IME207",90
"2334","Tembusu virus",88
"2301","Sugarcane mosaic virus",87
"682","Fowl adenovirus",86
"863","Human gammaherpesvirus 4",86
"2130","Rubella virus genotype 2B",86
"48","Alphapapillomavirus 9",85
"2318","Sweet potato leaf curl Sichuan virus 2",85
"628","Escherichia phage UFV-AREG1",84
"2120","Rotavirus G1",84
"2118","Rotavirus C",83
"542","Echovirus E6",82
"1897","Pepper huasteco yellow vein virus",82
"286","Bovine viral diarrhea virus 3",81
"539","Echovirus E30",81
"705","Galliform aveparvovirus 1",81
"2499","Wuhan Millipede Virus 2",81
"47","Alphapapillomavirus 7",78
"156","Bacillus phage Vinny",78
"162","Banana streak OL virus",78
"195","Bat SARS-like coronavirus",78
"291","Broad bean wilt virus 2",78
"439","Coxsackievirus A1",78
"571","Enterovirus B",78
"610","Erwinia phage vB_EamM_Special G",78
"749","Gordonia phage Nyceirae",78
"762","Gorilla beringei beringei cytomegalovirus 2",78
"914","Human rhinovirus A22",78
"945","Influenza A virus (A/Alberta/32/2015(H1N1))",78
"981","Influenza A virus (A/chicken/Bhutan/935/2012(H5N1))",78
"1071","Influenza A virus (A/duck/Jiangxi/7554/2007(H9N2))",78
"1228","Influenza A virus (A/shorebird/Delaware Bay/548/2012(H6N1))",78
"1229","Influenza A virus (A/shorebird/Delaware Bay/558/2012(H6N1))",78
"1294","Influenza A virus (A/swine/Mexico/AVX5/2011(H1N2))",78
"1348","Influenza A virus (A/tiger/Thailand/CU-T7/2004(H5N1))",78
"1393","Influenza C virus (C/Lancaster/1/2015)",78
"1602","Mycobacterium phage BabyRay",78
"1652","Mycobacterium phage Hercules11",78
"1681","Mycobacterium phage Margo",78
"1691","Mycobacterium phage Myxus",78
