"","Var1","Freq"
"688","Human immunodeficiency virus 1",420
"608","Hepatitis B virus",129
"730","Human rotavirus A",119
"607","Hepacivirus C",108
"1636","Measles morbillivirus",86
"744","Infectious bronchitis virus",84
"624","Hepatitis E virus",81
"1958","Porcine reproductive and respiratory syndrome virus",74
"2009","Rabies lyssavirus",69
"455","Enterovirus A71",60
"2436","West Nile virus",58
"65","Avian avulavirus 1",49
"1943","Porcine circovirus 2",49
"388","Dengue virus 3",46
"387","Dengue virus 2",39
"271","Chikungunya virus",33
"619","Hepatitis C virus subtype 3a",32
"1557","Japanese encephalitis virus",32
"2343","Tomato yellow leaf curl virus",32
"346","Crimean-Congo hemorrhagic fever orthonairovirus",31
"386","Dengue virus 1",31
"2192","Small ruminant morbillivirus",31
"72","Avian leukosis virus",30
"293","Classical swine fever virus",30
"1934","Plum pox virus",30
"675","Human betaherpesvirus 5",29
"1638","Measles virus genotype D4",29
"221","Canine morbillivirus",28
"532","Foot-and-mouth disease virus - type O",27
"1969","Potato virus Y",25
"615","Hepatitis C virus subtype 1a",23
"2069","Rotavirus A",23
"292","Citrus tristeza virus",22
"616","Hepatitis C virus subtype 1b",21
"181","Bovine rotavirus",20
"355","Cucumber mosaic virus",20
"1680","Mumps rubulavirus",19
"423","Echovirus E30",18
"685","Human gammaherpesvirus 4",18
"2183","Simian immunodeficiency virus",18
"2286","Tick-borne encephalitis virus",18
"2339","Tomato spotted wilt orthotospovirus",18
"182","Bovine rotavirus A",17
"745","Infectious bursal disease virus",16
"2108","Rubella virus",16
"183","Bovine viral diarrhea virus 1",15
"627","Hepatovirus A",15
"694","Human orthopneumovirus",15
"700","Human papillomavirus type 16",15
"24","African swine fever virus",14
"693","Human metapneumovirus",13
"1863","Papaya ringspot virus",13
"2191","Small ruminant lentivirus",13
"152","Bluetongue virus",12
"551","Gallid alphaherpesvirus 2",12
"665","Human alphaherpesvirus 1",12
"2113","Saffold virus",12
"2431","Viral hemorrhagic septicemia virus",12
"529","Foot-and-mouth disease virus - type A",11
"1552","Iris yellow spot virus",11
"2117","Salmon isavirus",11
"426","Echovirus E6",10
"654","Human adenovirus 41",10
"669","Human astrovirus 1",10
"686","Human gammaherpesvirus 8",10
"714","Human parvovirus 4",10
"715","Human parvovirus B19",10
"2033","Rhinovirus C",10
"49","Apple stem pitting virus",9
"224","Canine parvovirus 2a",9
"332","Cowpox virus",9
"475","Equine infectious anemia virus",9
"556","GB virus C",9
"676","Human bocavirus",9
"1841","Orf virus",9
"2374","Turkey astrovirus 1",9
"2462","Zucchini yellow mosaic virus",9
"38","Alfalfa mosaic virus",8
"46","Apple chlorotic leaf spot virus",8
"417","Echovirus E11",8
"428","Echovirus E9",8
"581","Grass carp reovirus",8
"689","Human immunodeficiency virus 2",8
"747","Infectious hematopoietic necrosis virus",8
"1116","Influenza A virus (A/Jiangsu/1/2009(H1N1))",8
"1117","Influenza A virus (A/Jiangsu/2/2009(H1N1))",8
"1221","Influenza A virus (A/Nanjing/1/2009(H3N2))",8
"1968","Potato virus X",8
"103","Banana bunchy top virus",7
"178","Bovine papillomavirus type 2",7
"341","Coxsackievirus B1",7
"354","Cucumber green mottle mosaic virus",7
"573","Grapevine leafroll-associated virus 3",7
"720","Human polyomavirus 1",7
"732","Human rotavirus C",7
"741","Impatiens necrotic spot virus",7
"748","Infectious pancreatic necrosis virus",7
"2102","Rotavirus G9",7
"2235","Sugarcane mosaic virus",7
"2273","Tahyna virus",7
"47","Apple mosaic virus",6
"125","Beak and feather disease virus",6
"225","Canine parvovirus 2b",6
"226","Canine parvovirus 2c",6
"270","Chickpea chlorotic stunt virus",6
"335","Coxsackievirus A16",6
"343","Coxsackievirus B3",6
"517","Feline leukemia virus",6
"583","Groundnut bud necrosis virus",6
"617","Hepatitis C virus subtype 2a",6
"666","Human alphaherpesvirus 2",6
"687","Human immunodeficiency virus",6
"710","Human parechovirus 1",6
"717","Human poliovirus 1",6
"731","Human rotavirus B",6
"735","Human T-cell leukemia virus type I",6
"736","Human T-lymphotropic virus 2",6
"1589","Lassa mammarenavirus",6
"1590","Lates calcarifer nervous necrosis virus",6
"1637","Measles virus genotype B3",6
"1965","Potato mop-top virus",6
"2008","Rabbit hemorrhagic disease virus",6
"2048","Rice black streaked dwarf virus",6
"2166","Shrimp white spot syndrome virus",6
"2198","Southern rice black-streaked dwarf virus",6
"2249","Sweet potato leaf curl virus",6
"2319","Tomato leaf curl New Delhi virus",6
"2336","Tomato necrotic ringspot virus",6
"2354","Torque teno virus",6
"33","Aichi virus 1",5
"75","Avian metapneumovirus",5
"81","Avian orthoreovirus",5
"220","Canine coronavirus",5
"222","Canine parvovirus",5
"223","Canine parvovirus 2",5
"234","Capsicum chlorosis virus",5
"264","Cherry virus A",5
"337","Coxsackievirus A24",5
"339","Coxsackievirus A6",5
"344","Coxsackievirus B5",5
"357","Cucurbit aphid-borne yellows virus",5
"380","Dasheen mosaic virus",5
"409","Duck hepatitis B virus",5
"416","Eastern equine encephalitis virus",5
"536","Fowl aviadenovirus 1",5
"572","Grapevine leafroll-associated virus 2",5
"623","Hepatitis delta virus",5
"644","Homalodisca vitripennis reovirus",5
"698","Human papillomavirus type 11",5
"719","Human poliovirus 3",5
"728","Human rhinovirus sp.",5
"1003","Influenza A virus (A/Dundgobi/9746/2009(H1N1))",5
"1577","La Crosse virus",5
"1597","Liao ning virus",5
"1642","Measles virus genotype D8",5
"1657","Merkel cell polyomavirus",5
"1667","MLV-related virus CFS",5
"1702","Myxoma virus",5
"1893","Pepino mosaic virus",5
"1898","Pepper mild mottle virus",5
"1951","Porcine epidemic diarrhea virus",5
"1955","Porcine parvovirus",5
"2031","Rhinovirus A",5
"2057","Rift Valley fever virus",5
"2100","Rotavirus G1",5
"2203","Soybean mosaic virus",5
"2239","Suid betaherpesvirus 2",5
"2245","Sweet potato feathery mottle virus",5
"2252","Swine hepatitis E virus",5
"2334","Tomato mosaic virus",5
"2357","Toscana virus",5
"2383","Turnip mosaic virus",5
"2444","White spot syndrome virus",5
"2450","Xenotropic MuLV-related virus",5
"39","Alkhumra hemorrhagic fever virus",4
"67","Avian avulavirus 2",4
"128","Bean leafroll virus",4
"134","Beet necrotic yellow vein virus",4
"147","Black queen cell virus",4
"160","Border disease virus",4
"174","Bovine leukemia virus",4
"190","Broad bean wilt virus 2",4
"196","Buffalopox virus",4
"231","Caprine arthritis encephalitis virus",4
"238","Carnation mottle virus",4
"239","Cassava brown streak virus",4
"261","Cherry leaf roll virus",4
"284","Chinese giant salamander virus",4
"313","Cotton leaf curl Burewala alphasatellite",4
"324","Cotton leaf curl virus betasatellite",4
"334","Coxsackievirus A10",4
"358","Cucurbit chlorotic yellows virus",4
"359","Culex flavivirus",4
"375","Cyprinid herpesvirus 3",4
"381","Decapod penstyldensovirus 1",4
"413","East African cassava mosaic virus",4
"465","Epizootic hemorrhagic disease virus",4
"466","Equid alphaherpesvirus 1",4
"477","Equine rotavirus",4
"479","Equus caballus papillomavirus 2",4
"511","Feline coronavirus",4
"523","Fig mosaic emaravirus",4
"530","Foot-and-mouth disease virus - type Asia 1",4
"569","Grapevine fleck virus",4
"575","Grapevine leafroll-associated virus 5",4
"647","Huaiyangshan virus",4
"667","Human alphaherpesvirus 3",4
"677","Human bocavirus 2",4
"678","Human bocavirus 3",4
"695","Human papillomavirus",4
"701","Human papillomavirus type 31",4
"702","Human papillomavirus type 58",4
"713","Human parechovirus 4",4
"718","Human poliovirus 2",4
"733","Human rotavirus G1P[8]",4
"1072","Influenza A virus (A/Guangdong/01/2009(H1N1))",4
"1093","Influenza A virus (A/Hamburg/NY1580/2009(H1N1))",4
"1382","Influenza A virus (A/swine/Italy/58769/2010(H1N2))",4
"1413","Influenza A virus (A/swine/Okinawa/1/2005(H1N1))",4
"1602","Lily mottle virus",4
"1615","Macrobrachium rosenbergii nodavirus",4
"1644","Measles virus genotype G3",4
"1656","Melon yellow spot virus",4
"1831","Okra yellow mosaic Mexico virus",4
"1844","Oropouche virus",4
"1853","Ovine progressive pneumonia virus",4
"1864","Papaya ringspot virus P",4
"1869","Parechovirus A",4
"1959","Porcine rotavirus",4
"1960","Porcine rotavirus A",4
"1964","Potato leafroll virus",4
"1967","Potato virus M",4
"1976","Powassan virus",4
"2101","Rotavirus G10",4
"2164","Sheeppox virus",4
"2204","Soybean vein necrosis virus",4
"2237","Sugarcane yellow leaf virus",4
"2296","Tobacco streak virus",4
"2297","Tobacco vein banding mosaic virus",4
"2352","Torque teno sus virus 1a",4
"2353","Torque teno sus virus 1b",4
"2365","Trillium crinkled leaf virus",4
"2401","uncultured virus",4
"2403","unknown phycodnavirus",4
"2430","Vibrio virus CTXphi",4
"2434","Watermelon mosaic virus",4
"2455","Yellow fever virus",4
"2","Abalone herpesvirus Victoria/AUS/2007",3
"4","Acanthamoeba polyphaga mimivirus",3
"22","African cassava mosaic virus",3
"36","Aleutian mink disease virus",3
"48","Apple stem grooving virus",3
"76","Avian nephritis virus 1",3
"102","Banana bract mosaic virus",3
"126","Bean common mosaic necrosis virus",3
"150","Blueberry red ringspot virus",3
"184","Bovine viral diarrhea virus 2",3
"185","Bovine viral diarrhea virus 3",3
"233","Caprine rotavirus A",3
"253","Cereal yellow dwarf virus RPV",3
"258","Chatanga virus",3
"265","Chicken anemia virus",3
"281","Chilli veinal mottle virus",3
"305","Columbid circovirus",3
"314","Cotton leaf curl Burewala virus",3
"321","Cotton leaf curl Multan betasatellite",3
"323","Cotton leaf curl virus",3
"353","Cryphonectria nitschkei chrysovirus 1",3
"377","Dahlia mosaic virus",3
"383","Deformed wing virus",3
"385","Dengue virus",3
"389","Dengue virus 4",3
"395","Dobrava-Belgrade orthohantavirus",3
"403","Duck circovirus",3
"421","Echovirus E25",3
"434","Elephant endotheliotropic herpesvirus 1A",3
"443","Emiliania huxleyi virus sp.",3
"458","Enterovirus B75",3
"462","Enterovirus D68",3
"498","Escherichia virus phiX174",3
"510","Feline calicivirus",3
"518","Feline panleukopenia virus",3
"522","Fig leaf mottle-associated virus 2",3
"539","Fowl aviadenovirus 4",3
"542","Fowl aviadenovirus E",3
"543","Fowlpox virus",3
"550","Gallid alphaherpesvirus 1",3
"557","GB virus Ccpz",3
"568","Grapevine fanleaf virus",3
"571","Grapevine leafroll-associated virus 1",3
"576","Grapevine rupestris stem pitting-associated virus",3
"578","Grapevine virus A",3
"579","Grapevine virus B",3
"601","HBV genotype B",3
"610","Hepatitis C virus genotype 3",3
"626","Hepatitis E virus type 3",3
"659","Human adenovirus 7",3
"681","Human coronavirus HKU1",3
"690","Human klassevirus 1",3
"692","Human mastadenovirus D",3
"716","Human picobirnavirus",3
"724","Human respirovirus 1",3
"725","Human respirovirus 3",3
"742","Indian cassava mosaic virus",3
"746","Infectious flacherie virus",3
"850","Influenza A virus (A/Che/NIV658/2009(H1N1))",3
"983","Influenza A virus (A/duck/Korea/CBU08107/2008(H9N2))",3
"1054","Influenza A virus (A/garganey/Korgalzhyn/865/2004(H3N6))",3
"1099","Influenza A virus (A/herring gull/Atyrau/280/2002(H13N6))",3
"1104","Influenza A virus (A/Hong Kong/415742/2009(H1N1))",3
"1256","Influenza A virus (A/Orenburg/IIV-13/2010(H1N1))",3
"1343","Influenza A virus (A/swine/Guangdong/K6/2010(H6N6))",3
"1391","Influenza A virus (A/swine/Liaoning/32/2006(H1N1))",3
"1392","Influenza A virus (A/swine/Malaysia/3966/1984(H1N1))",3
"1439","Influenza A virus (A/Taiwan/14/2009(H1N1))",3
"1553","Israeli acute paralysis virus",3
"1560","Jatropha mosaic India virus",3
"1563","Jeju virus",3
"1585","Lamb rotavirus",3
"1586","Lambdapapillomavirus 1",3
"1613","Macacine betaherpesvirus 3",3
"1628","Mammalian orthoreovirus 3",3
"1684","Murine hepatitis virus",3
"1701","Myoviridae environmental samples",3
"1828","Odontoglossum ringspot virus",3
"1836","Olive leaf yellowing-associated virus",3
"1839","Onion yellow dwarf virus",3
"1851","Ovine gammaherpesvirus 2",3
"1871","Parrot bornavirus 4",3
"1882","Peanut bud necrosis virus",3
"1915","Phlebovirus XLL/China/2009",3
"1917","Phthorimaea operculella granulovirus",3
"1942","Porcine circovirus 1",3
"1947","Porcine endogenous retrovirus A",3
"1956","Porcine parvovirus 4",3
"1961","Porcine rotavirus C",3
"2004","Puumala orthohantavirus",3
"2010","Radish leaf curl virus",3
"2029","Reticuloendotheliosis virus",3
"2045","Rhynchosia yellow mosaic India virus",3
"2051","Rice ragged stunt virus",3
"2052","Rice stripe tenuivirus",3
"2054","Rice tungro spherical virus",3
"2068","Ross River virus",3
"2154","Seoul orthohantavirus",3
"2158","SFTS virus HB29",3
"2186","Simian rotavirus A strain RRV",3
"2236","Sugarcane streak mosaic virus",3
"2238","Suid alphaherpesvirus 1",3
"2244","Sweet potato collusive virus",3
"2289","Tobacco curly shoot virus",3
"2330","Tomato leaf curl virus",3
"2359","Transmissible gastroenteritis virus",3
"2371","Tula orthohantavirus",3
"2384","Turnip ringspot virus",3
"2404","Usutu virus",3
"2432","Watermelon bud necrosis virus",3
