"","Var1","Freq"
"354","Human immunodeficiency virus 1",253
"302","Hepatitis B virus",55
"301","Hepacivirus C",37
"773","Torque teno virus",33
"391","Infectious bronchitis virus",28
"392","Infectious bursal disease virus",27
"34","Avian avulavirus 1",19
"508","Measles morbillivirus",19
"633","Rabies lyssavirus",18
"351","Human gammaherpesvirus 8",17
"313","Hepatovirus A",16
"669","Salmon isavirus",16
"217","Enterovirus A71",15
"376","Human rotavirus A",14
"310","Hepatitis E virus",13
"385","Human T-cell leukemia virus type I",13
"456","JC polyomavirus",13
"605","Porcine reproductive and respiratory syndrome virus",13
"162","Cucumber mosaic virus",12
"250","Foot-and-mouth disease virus - type O",12
"295","Helicoverpa armigera nucleopolyhedrovirus",12
"328","Human alphaherpesvirus 1",12
"549","Norwalk-like virus",12
"90","Bovine viral diarrhea virus 1",11
"806","West Nile virus",11
"137","Citrus tristeza virus",10
"338","Human betaherpesvirus 5",10
"451","Japanese encephalitis virus",10
"618","Potato virus Y",10
"358","Human papillomavirus",9
"653","Rotavirus A",9
"128","Chicken anemia virus",8
"175","Dengue virus 2",8
"330","Human alphaherpesvirus 3",8
"366","Human parvovirus B19",8
"370","Human poliovirus 2",8
"386","Human T-lymphotropic virus 2",8
"415","Influenza A virus (A/Hong Kong/1073/99(H9N2))",8
"562","Papaya ringspot virus",8
"742","Tick-borne encephalitis virus",8
"9","African swine fever virus",7
"36","Avian leukosis virus",7
"39","Avian orthoreovirus",7
"350","Human gammaherpesvirus 4",7
"357","Human orthopneumovirus",7
"525","Mumps rubulavirus",7
"655","Rotavirus G4",7
"693","Simian immunodeficiency virus",7
"37","Avian metapneumovirus",6
"174","Dengue virus 1",6
"192","Echovirus E30",6
"228","Equine infectious anemia virus",6
"273","Grass carp hemorrhagic virus",6
"631","Puumala orthohantavirus",6
"632","Rabbit hemorrhagic disease virus",6
"711","Spodoptera litura nucleopolyhedrovirus",6
"793","Turnip mosaic virus",6
"809","White spot syndrome virus",6
"76","Bovine alphaherpesvirus 5",5
"78","Bovine coronavirus",5
"115","Caprine arthritis encephalitis virus",5
"261","GB virus C",5
"491","Macaca mulatta polyomavirus 1",5
"600","Porcine endogenous retrovirus",5
"622","Powassan virus",5
