"","Var1","Freq"
"540","Human immunodeficiency virus 1",264
"480","Hepatitis B virus",135
"1469","Porcine reproductive and respiratory syndrome virus",120
"479","Hepacivirus C",103
"1511","Rabies lyssavirus",74
"495","Hepatitis E virus",71
"69","Avian avulavirus 1",62
"1458","Porcine circovirus 2",60
"40","Anatid alphaherpesvirus 1",47
"284","Cucumber mosaic virus",44
"1223","Measles morbillivirus",44
"223","Chikungunya virus",38
"600","Infectious bursal disease virus",38
"586","Human rotavirus A",36
"599","Infectious bronchitis virus",34
"309","Dengue virus 3",32
"549","Human metapneumovirus",32
"242","Classical swine fever virus",31
"498","Hepatovirus A",29
"483","Hepatitis C virus subtype 1a",27
"191","Canine morbillivirus",26
"528","Human bocavirus",26
"1552","Rotavirus A",25
"164","Bovine viral diarrhea virus 1",23
"307","Dengue virus 1",23
"193","Canine parvovirus",20
"308","Dengue virus 2",20
"525","Human betaherpesvirus 5",20
"539","Human gammaherpesvirus 8",19
"90","Banana bunchy top virus",18
"1508","Puumala orthohantavirus",18
"1745","Tomato yellow leaf curl virus",18
"239","Citrus tristeza virus",17
"1483","Potato virus Y",17
"1510","Rabbit hemorrhagic disease virus",17
"1569","Rubella virus",17
"1696","Tick-borne encephalitis virus",16
"323","Duck hepatitis A virus 1",15
"484","Hepatitis C virus subtype 1b",15
"1494","Prunus necrotic ringspot virus",15
"109","Bean yellow mosaic virus",14
"1661","Sugarcane mosaic virus",13
"1716","Tomato leaf curl New Delhi virus",13
"207","Carp sprivivirus",12
"408","Foot-and-mouth disease virus - type A",12
"518","Human alphaherpesvirus 2",12
"1151","Japanese encephalitis virus",12
"423","Gallid alphaherpesvirus 2",11
"1608","Simian immunodeficiency virus",11
"48","Apple chlorotic leaf spot virus",10
"130","Bluetongue virus",10
"155","Bovine leukemia virus",10
"1249","Mumps rubulavirus",10
"1606","Simian foamy virus",10
"1618","Small ruminant morbillivirus",10
"116","Beet necrotic yellow vein virus",9
"355","Enterovirus A71",9
"372","Equid alphaherpesvirus 1",9
"377","Equine infectious anemia virus",9
"399","Feline immunodeficiency virus",9
"410","Foot-and-mouth disease virus - type O",9
"441","Goose parvovirus",9
"497","Hepatitis E virus type 4",9
"551","Human orthopneumovirus",9
"572","Human parvovirus B19",9
"1455","Plum pox virus",9
"1575","Salmon isavirus",9
"1662","Sugarcane streak mosaic virus",9
"1767","Turnip mosaic virus",9
"1801","West Nile virus",9
"1803","Wheat dwarf virus",9
"165","Bovine viral diarrhea virus 2",8
"272","Coxsackievirus A24",8
"400","Feline leukemia virus",8
"538","Human gammaherpesvirus 4",8
"541","Human immunodeficiency virus 2",8
"557","Human papillomavirus type 16",8
"571","Human parvovirus 4",8
"577","Human polyomavirus 1",8
"890","Influenza A virus (A/mallard/ON/499/2005(H5N1))",8
"1146","Iris yellow spot virus",8
"1428","Pepino mosaic virus",8
"1463","Porcine epidemic diarrhea virus",8
"1597","Seoul orthohantavirus",8
"1746","Tomato yellow leaf curl virus - Mild",8
"1812","WU Polyomavirus",8
"220","Chicken anemia virus",7
"402","Feline panleukopenia virus",7
"422","Gallid alphaherpesvirus 1",7
"452","Grapevine rupestris stem pitting-associated virus",7
"460","Hantaan orthohantavirus",7
"488","Hepatitis C virus subtype 3a",7
