"","Var1","Freq"
"574","Human immunodeficiency virus 1",422
"494","Hepatitis B virus",144
"493","Hepacivirus C",87
"62","Avian avulavirus 1",77
"1614","Porcine reproductive and respiratory syndrome virus",77
"504","Hepatitis E virus",74
"629","Human rotavirus A",67
"333","Dengue virus 2",64
"1602","Porcine circovirus 2",60
"1655","Rabies lyssavirus",56
"332","Dengue virus 1",55
"201","Canine morbillivirus",51
"373","Enterovirus A71",47
"263","Citrus tristeza virus",46
"645","Infectious bronchitis virus",46
"1306","Measles morbillivirus",46
"498","Hepatitis C virus subtype 1a",45
"334","Dengue virus 3",40
"308","Cucumber mosaic virus",35
"266","Classical swine fever virus",34
"245","Chikungunya virus",28
"1987","West Nile virus",28
"646","Infectious bursal disease virus",26
"580","Human orthopneumovirus",24
"509","Hepatovirus A",23
"1841","Suid alphaherpesvirus 1",23
"1626","Potato virus Y",22
"302","Crimean-Congo hemorrhagic fever orthonairovirus",21
"1700","Rotavirus A",21
"1731","Salmon isavirus",21
"499","Hepatitis C virus subtype 1b",20
"575","Human immunodeficiency virus 2",19
"1870","Tick-borne encephalitis virus",19
"233","Chatanga virus",18
"95","Banana bunchy top virus",16
"1241","Japanese encephalitis virus",16
"1928","Tomato yellow leaf curl virus",16
"1934","Torque teno virus",16
"175","Bovine viral diarrhea virus 1",15
"1331","Merkel cell polyomavirus",15
"554","Human bocavirus",14
"1351","Mumps rubulavirus",14
"37","Anatid alphaherpesvirus 1",13
"170","Bovine rotavirus",13
"551","Human betaherpesvirus 5",13
"1881","Tobacco streak virus",13
"14","African swine fever virus",12
"1572","Pepino mosaic virus",12
"1793","Small ruminant lentivirus",12
"2000","WU Polyomavirus",12
"203","Canine parvovirus",11
"437","Foot-and-mouth disease virus - type O",11
"441","Fowl aviadenovirus 4",11
"587","Human papillomavirus type 16",11
"1691","Rice stripe tenuivirus",11
"358","Echovirus E30",10
"1239","Iris yellow spot virus",10
"1786","Simian immunodeficiency virus",10
"145","Bluetongue virus",9
"153","Border disease virus",9
"176","Bovine viral diarrhea virus 2",9
"240","Chicken anemia virus",9
"331","Dengue virus",9
"335","Dengue virus 4",9
"344","Duck hepatitis A virus 1",9
"421","Feline panleukopenia virus",9
"579","Human metapneumovirus",9
"612","Human polyomavirus 3",9
"1352","Mungbean yellow mosaic India virus",9
"1785","Simian foamy virus",9
"76","Avihepatovirus A",8
"146","Bluetongue virus 1",8
"296","Coxsackievirus A24",8
