"","Var1","Freq"
"174","Human immunodeficiency virus 1",123
"143","Hepacivirus C",37
"354","Simian immunodeficiency virus",15
"31","Bovine alphaherpesvirus 1",11
"371","Stealth virus 1",11
"70","Cucumber mosaic virus",10
"46","Canid alphaherpesvirus 1",9
"61","Classical swine fever virus",9
"169","Human endogenous retrovirus",9
"197","Human T-cell leukemia virus type I",9
"201","Infectious bursal disease virus",8
"308","Porcine reproductive and respiratory syndrome virus",8
"327","Rabies lyssavirus",8
"338","Rotavirus A",8
"377","Suid alphaherpesvirus 1",8
"40","Bovine viral diarrhea virus 1",7
"175","Human immunodeficiency virus 2",7
"256","Measles morbillivirus",7
"144","Hepatitis B virus",6
"198","Human T-lymphotropic virus 2",6
"223","Japanese encephalitis virus",6
"126","Gallid alphaherpesvirus 1",5
"164","Human betaherpesvirus 5",5
"177","Human papillomavirus",5
"224","JC polyomavirus",5
"1","African horse sickness virus",4
"14","Avian avulavirus 1",4
"33","Bovine gammaherpesvirus 4",4
"60","Citrus tristeza virus",4
"112","Escherichia virus T4",4
"153","Hepatitis E virus",4
"170","Human endogenous retrovirus K",4
"200","Infectious bronchitis virus",4
"263","Mouse mammary tumor virus",4
"268","Murine hepatitis virus",4
"269","Murine leukemia virus",4
"275","Myxoma virus",4
"278","Norovirus isolates",4
"287","Orf virus",4
"324","Puumala orthohantavirus",4
"341","Rotavirus sp.",4
"398","Tula orthohantavirus",4
"405","Vaccinia virus",4
"3","African swine fever virus",3
"23","Bean common mosaic virus",3
"24","Beet necrotic yellow vein virus",3
"56","Choristoneura fumiferana multiple nucleopolyhedrovirus",3
"68","Coxsackievirus B3",3
"71","Cucumber mosaic virus satellite RNA",3
"103","Equine arteritis virus",3
"104","Equine infectious anemia virus",3
"121","Fowl aviadenovirus 1",3
"127","Gallid alphaherpesvirus 2",3
"173","Human gammaherpesvirus 8",3
"176","Human orthopneumovirus",3
"188","Human parvovirus B19",3
"215","Influenza A virus H3N2",3
"265","Mumps rubulavirus",3
"279","Norwalk virus",3
"288","Orgyia pseudotsugata single capsid nuclopolyhedrovirus",3
"305","Porcine adenovirus 3",3
"315","Potato virus Y",3
"333","Rice dwarf virus",3
"359","Sin Nombre orthohantavirus",3
"383","Theiler's encephalomyelitis virus",3
"406","Variola virus",3
"416","Yellow fever virus",3
"418","Zaire ebolavirus",3
"13","Asparagus virus 2",2
"15","Avian metapneumovirus",2
"19","Barley mild mosaic virus",2
"27","Border disease virus",2
"35","Bovine orthopneumovirus",2
"48","Canine parvovirus",2
"52","Cercopithecine alphaherpesvirus 9",2
"55","Chlorella virus",2
"63","Cocksfoot mottle virus",2
"73","Deltapapillomavirus 4",2
"75","Dengue virus",2
"76","Dengue virus 2",2
"88","Ectromelia virus",2
"106","Escherichia virus BF23",2
"108","Escherichia virus N15",2
"110","Escherichia virus P1",2
"113","Feldmannia species virus",2
"116","Feline immunodeficiency virus",2
"119","Feline panleukopenia virus",2
"120","Foot-and-mouth disease virus",2
"122","Fowl aviadenovirus 10",2
"130","GB virus C",2
"132","Goose parvovirus",2
"136","Haemophilus virus HP1",2
