"","Var1","Freq"
"206","Human immunodeficiency virus 1",146
"155","GB virus C",34
"173","Hepacivirus C",25
"222","Human T-cell leukemia virus type I",16
"204","Human gammaherpesvirus 8",15
"100","Cucumber mosaic virus",11
"394","Simian immunodeficiency virus",11
"292","Measles morbillivirus",10
"43","Bombyx mori nucleopolyhedrovirus",9
"130","Equine infectious anemia virus",9
"174","Hepatitis B virus",9
"227","Infectious bursal disease virus",9
"196","Human betaherpesvirus 5",8
"264","Japanese encephalitis virus",8
"302","Mumps rubulavirus",8
"60","Bovine viral diarrhea virus 1",7
"142","Feline immunodeficiency virus",7
"207","Human immunodeficiency virus 2",7
"220","Human rotavirus A",7
"16","Avian avulavirus 1",6
"191","Human alphaherpesvirus 1",6
"73","Canine morbillivirus",5
"127","Equid alphaherpesvirus 1",5
"128","Equine arteritis virus",5
"137","Escherichia virus T4",5
"150","Gallid alphaherpesvirus 1",5
"178","Hepatitis C virus subtype 1b",5
"226","Infectious bronchitis virus",5
"266","JC polyomavirus",5
"300","Mouse mammary tumor virus",5
"343","Porcine reproductive and respiratory syndrome virus",5
"443","Turnip mosaic virus",5
"86","Choristoneura fumiferana multiple nucleopolyhedrovirus",4
"88","Classical swine fever virus",4
"176","Hepatitis C virus genotype 2",4
"181","Hepatitis E virus",4
"212","Human papillomavirus type 16",4
"223","Human T-lymphotropic virus 2",4
"256","Influenza A virus H3N2",4
"303","Murid betaherpesvirus 1",4
"313","Myxoma virus",4
"315","Norovirus isolates",4
"320","Ovine lentivirus",4
"369","Rice tungro spherical virus",4
"393","Sida golden mosaic virus",4
"397","Simian T-lymphotropic virus 3",4
"406","Spodoptera littoralis nucleopolyhedrovirus",4
"416","Suid alphaherpesvirus 1",4
"457","Wheat streak mosaic virus",4
"465","Zaire ebolavirus",4
"4","African horse sickness virus",3
"26","Barley mild mosaic virus",3
"33","Bean yellow mosaic virus",3
"36","Beet necrotic yellow vein virus",3
"54","Bovine leukemia virus",3
"55","Bovine orthopneumovirus",3
"58","Bovine rotavirus",3
"70","Canid alphaherpesvirus 1",3
"81","Chicken anemia virus",3
"91","Colorado tick fever virus",3
"96","Cowpox virus",3
"103","Cydia pomonella granulovirus",3
"106","Dengue virus 2",3
"111","Duck adenovirus 1",3
"138","European brown hare syndrome virus",3
"141","Feline foamy virus",3
"143","Feline leukemia virus",3
"168","Hantaan orthohantavirus",3
"169","Helicoverpa armigera nucleopolyhedrovirus",3
"182","Hepatovirus A",3
"221","Human rotavirus C",3
"285","Macroptilium golden mosaic virus",3
"316","Orf virus",3
"337","Plum pox virus",3
"347","Potato virus A",3
"355","Puumala orthohantavirus",3
"358","Rabbit hemorrhagic disease virus",3
"361","Rabies lyssavirus",3
"368","Rice ragged stunt virus",3
"373","Rio Mamore hantavirus",3
"374","Rotavirus",3
"404","Soybean mosaic virus",3
"407","Spodoptera litura nucleopolyhedrovirus",3
"413","Sugarcane mosaic virus",3
"446","Venezuelan equine encephalitis virus",3
"462","Xestia c-nigrum granulovirus",3
"1","Abutilon mosaic virus-HW",2
"6","African swine fever virus",2
"7","Aleutian mink disease virus",2
"10","Anagrapha falcifera MNPV",2
"37","Beet pseudoyellows virus",2
"47","Borna disease virus 1",2
"49","Bovine alphaherpesvirus 1",2
"68","Cali mammarenavirus",2
"71","Canine adenovirus 1",2
"75","Caprine arthritis encephalitis virus",2
"84","Chlorella virus",2
"89","Clover yellow vein virus",2
"97","Coxsackievirus",2
"101","Cucumber mosaic virus satellite RNA",2
"105","Dengue virus 1",2
"109","Dioscorea bacilliform virus",2
"115","Echovirus E9",2
"122","Enterobacteria phage RB49",2
"134","Escherichia virus N15",2
"136","Escherichia virus P2",2
"139","Felid alphaherpesvirus 1",2
"144","Feline panleukopenia virus",2
"147","Foot-and-mouth disease virus - type O",2
"151","Gallid alphaherpesvirus 2",2
"154","Garlic potyvirus 1",2
"187","Human adenovirus 19",2
"189","Human adenovirus 7",2
"197","Human betaherpesvirus 7",2
"198","Human coronavirus 229E",2
"199","Human endogenous retrovirus",2
"203","Human gammaherpesvirus 4",2
"208","Human orthopneumovirus",2
"213","Human papillomavirus type 18",2
"214","Human parvovirus B19",2
"215","Human respirovirus 1",2
"216","Human respirovirus 3",2
"228","Infectious hematopoietic necrosis virus",2
"229","Infectious pancreatic necrosis virus",2
"234","Influenza A virus (A/equine/Ibadan/6/91(H3N8))",2
"247","Influenza A virus (A/swine/Hong Kong/168/1993(H1N1))",2
"276","Lassa mammarenavirus",2
"278","Lettuce mosaic virus",2
"282","Lymantria dispar multiple nucleopolyhedrovirus",2
"283","Macacine betaherpesvirus 3",2
"305","Murid gammaherpesvirus 4",2
"307","Murine hepatitis virus",2
"308","Murine leukemia virus",2
"312","Myxococcus phage Mx8",2
"318","Orgyia pseudotsugata single capsid nuclopolyhedrovirus",2
"324","Papaya ringspot virus",2
"325","Papiine gammaherpesvirus 1",2
"338","Poplar mosaic virus",2
"340","Porcine circovirus 1",2
"350","Potato virus Y",2
"353","Prunus necrotic ringspot virus",2
"362","Rat cytomegalovirus Maastricht",2
"363","Reovirus sp.",2
"366","Rice dwarf virus",2
"375","Rotavirus A",2
"378","Rotavirus sp.",2
"379","Rubella virus",2
"385","San Miguel sea lion virus",2
"396","Simian T-lymphotropic virus 1",2
"399","Small round structured virus",2
"400","Snow Mountain virus",2
"425","Tobacco mild green mosaic virus",2
"431","Tobacco streak virus",2
"433","Tomato bushy stunt virus",2
"436","Tomato leaf curl virus",2
"441","Tomato yellow vein streak virus",2
"453","Visna-maedi virus",2
"455","Watermelon silver mottle orthotospovirus",2
"460","Wissadula golden mosaic virus",2
"464","Yellow fever virus",2
"2","Adeno-associated virus - 3",1
"3","African cassava mosaic virus-[Uganda]",1
"5","African horse sickness virus 2",1
"8","Alfalfa mosaic virus",1
"9","Amsacta moorei entomopoxvirus",1
"11","Andes orthohantavirus",1
"12","Aotine betaherpesvirus 1",1
"13","Apple chlorotic leaf spot virus",1
"14","Argentinian mammarenavirus",1
