"","Var1","Freq"
"131","Human immunodeficiency virus 1",23
"109","Hepacivirus C",20
"6","African swine fever virus",11
"110","Hepatitis B virus",10
"143","Human rotavirus A",6
"252","Rabies lyssavirus",6
"11","Autographa californica nucleopolyhedrovirus",5
"118","Human adenovirus 15",5
"125","Human betaherpesvirus 5",5
"179","Japanese encephalitis virus",5
"285","Suid alphaherpesvirus 1",5
"302","Variola virus",5
"33","Bombyx mori nucleopolyhedrovirus",4
"40","Bovine rotavirus",4
"72","Eastern equine encephalitis virus",4
"127","Human betaherpesvirus 6B",4
"141","Human respirovirus 1",4
"145","Human T-cell leukemia virus type I",4
"153","Infectious bursal disease virus",4
"208","Murine leukemia virus",4
"3","African horse sickness virus",3
"52","Chlorella virus",3
"53","Citrus tatter leaf virus",3
"55","Classical swine fever virus",3
"68","Dengue virus 2",3
"77","Enterobacteria phage T7",3
"87","Escherichia virus T4",3
"91","Feline immunodeficiency virus",3
"92","Feline leukemia virus",3
"100","Gallid alphaherpesvirus 2",3
"115","Hepatovirus A",3
"152","Infectious bronchitis virus",3
"172","Influenza B virus (B/Kanagawa/73)",3
"175","Influenza B virus (B/Singapore/222/79)",3
"196","Measles morbillivirus",3
"271","Simian immunodeficiency virus",3
"291","Tick-borne encephalitis virus",3
"292","Tobacco mosaic virus",3
"12","Avian avulavirus 1",2
"27","Bean calico mosaic virus",2
"31","Beet yellows virus",2
"32","Bluetongue virus",2
"36","Bovine adenovirus 3",2
"37","Bovine alphaherpesvirus 1",2
"42","Bovine viral diarrhea virus 1",2
"45","Canid alphaherpesvirus 1",2
"47","Canine parvovirus",2
"62","Cucumber mosaic virus",2
"67","Dengue virus 1",2
"70","Desert Shield virus",2
"79","Equid alphaherpesvirus 1",2
"80","Equid alphaherpesvirus 4",2
"94","Foot-and-mouth disease virus",2
"97","Fowl aviadenovirus 1",2
"120","Human adenovirus E4",2
"126","Human betaherpesvirus 6A",2
"133","Human papillomavirus",2
"136","Human papillomavirus 5",2
"161","Influenza A virus (A/NWS/1933(H1N1))",2
"163","Influenza A virus (A/swine/Germany/2/1981(H1N1))",2
"168","Influenza A virus (A/USSR/90/1977(H1N1))",2
"171","Influenza B virus (B/Beijing/1/1987)",2
"193","Louping ill virus",2
"194","Lymantria dispar multiple nucleopolyhedrovirus",2
"200","Mouse mammary tumor virus",2
"207","Murine hepatitis virus",2
"214","Nilaparvata lugens reovirus",2
"218","Ovine respiratory syncytial virus",2
"219","Papiine gammaherpesvirus 1",2
"227","Peanut stripe virus",2
"236","Porcine reproductive and respiratory syndrome virus",2
"243","Potato virus X",2
"256","Rinderpest morbillivirus",2
"260","Rotavirus G1",2
"261","Rotavirus sp.",2
"268","Semliki Forest virus",2
"272","Simian rotavirus A/SA11",2
"273","Simian T-lymphotropic virus 1",2
"290","Swinepox virus",2
"303","Venezuelan equine encephalitis virus",2
"304","Vesicular stomatitis Indiana virus",2
"305","Viral hemorrhagic septicemia virus",2
"308","Western equine encephalitis virus",2
