"","Var1","Freq"
"747","Human immunodeficiency virus 1",296
"2124","Porcine reproductive and respiratory syndrome virus",135
"803","Human rotavirus A",122
"654","Hepatitis B virus",119
"78","Avian avulavirus 1",105
"2189","Rabies lyssavirus",97
"652","Hepacivirus C",92
"2111","Porcine epidemic diarrhea virus",86
"813","Infectious bronchitis virus",74
"665","Hepatitis E virus",72
"2237","Rotavirus A",68
"482","Enterovirus A71",65
"754","Human orthopneumovirus",63
"374","Cucumber mosaic virus",57
"2107","Porcine circovirus 2",52
"1753","Measles virus genotype D4",45
"207","Bovine viral diarrhea virus 1",43
"2506","Tomato yellow leaf curl virus",42
"1750","Measles virus genotype B3",39
"2258","Rubella virus",38
"1798","Mumps rubulavirus",36
"401","Dengue virus 1",34
"2586","West Nile virus",34
"764","Human papillomavirus type 16",33
"2457","Tick-borne encephalitis virus",32
"306","Citrus tristeza virus",31
"402","Dengue virus 2",31
"814","Infectious bursal disease virus",30
"23","African swine fever virus",28
"309","Classical swine fever virus",28
"235","Canine morbillivirus",27
"1757","Measles virus genotype D8",27
"746","Human immunodeficiency virus",26
"2144","Potato virus Y",26
"1651","Japanese encephalitis virus",24
"1758","Measles virus genotype D9",23
"2342","Small ruminant morbillivirus",23
"238","Canine parvovirus 2a",21
"364","Crimean-Congo hemorrhagic fever orthonairovirus",21
"667","Hepatovirus A",21
"753","Human metapneumovirus",21
"2261","Sacbrood virus",20
"283","Chikungunya virus",19
"1748","Measles morbillivirus",19
"2188","Rabbit hemorrhagic disease virus",19
"787","Human parvovirus B19",18
"351","Coxsackievirus A16",17
"404","Dengue virus 4",17
"586","Gallid alphaherpesvirus 2",17
"808","Human T-cell leukemia virus type I",17
"2312","Severe fever with thrombocytopenia virus",17
"115","Banana streak virus",16
"358","Coxsackievirus A6",16
"2113","Porcine kobuvirus",16
"2332","Simian immunodeficiency virus",16
"2416","Suid alphaherpesvirus 1",16
"2449","Tembusu virus",16
"87","Avian leukosis virus",15
"567","Foot-and-mouth disease virus - type O",15
"709","Human alphaherpesvirus 1",15
"2007","Orf virus",15
"166","Bluetongue virus",14
"236","Canine parvovirus",14
"611","Grapevine leafroll-associated virus 3",14
"719","Human betaherpesvirus 5",14
"723","Human bocavirus",14
"2030","Papaya ringspot virus P",14
"2119","Porcine parvovirus",14
"397","Deformed wing virus",13
"627","Groundnut bud necrosis virus",13
"658","Hepatitis C virus subtype 1b",13
"278","Chicken anemia virus",12
"791","Human polyomavirus 1",12
"805","Human rotavirus C",12
"1760","Measles virus genotype H1",12
"2095","Plum pox virus",12
"2495","Tomato mosaic virus",12
"39","Alfalfa mosaic virus",11
"112","Banana bunchy top virus",11
"114","Banana streak MY virus",11
"196","Bovine leukemia virus",11
"211","Broad bean wilt virus 2",11
"231","Canine coronavirus",11
"354","Coxsackievirus A24",11
"1645","Iris yellow spot virus",11
"2219","Rice black streaked dwarf virus",11
"2413","Sugarcane mosaic virus",11
"92","Avian orthoreovirus",10
"186","Bovine alphaherpesvirus 1",10
"190","Bovine ephemeral fever virus",10
"222","Camelpox virus",10
"340","Cotton leaf curl Multan betasatellite",10
"403","Dengue virus 3",10
"443","Echovirus E30",10
"559","Fig mosaic emaravirus",10
"585","Gallid alphaherpesvirus 1",10
"802","Human rhinovirus sp.",10
"1657","JC polyomavirus",10
"2127","Porcine rotavirus A",10
"2502","Tomato spotted wilt orthotospovirus",10
"2564","Venezuelan equine encephalitis virus",10
"170","Bluetongue virus 16",9
"239","Canine parvovirus 2b",9
"429","Duck reovirus",9
"444","Echovirus E6",9
"742","Human gammaherpesvirus 4",9
"755","Human papillomavirus",9
"811","Impatiens necrotic spot virus",9
"2223","Rice yellow mottle virus",9
"2319","Shrimp white spot syndrome virus",9
"2516","Torque teno sus virus 1a",9
"2540","Turnip mosaic virus",9
"35","Aichi virus 1",8
"60","Apple chlorotic leaf spot virus",8
"246","Canna yellow mottle virus",8
"379","Culex flavivirus",8
"492","Enterovirus D68",8
"657","Hepatitis C virus subtype 1a",8
