"","Var1","Freq"
"57","Hepacivirus C",15
"69","Human immunodeficiency virus 1",13
"58","Hepatitis B virus",5
"132","Rice dwarf virus",5
"4","African swine fever virus",4
"27","Bovine rotavirus",4
"36","Cucumber mosaic virus",3
"37","Cucumber mosaic virus satellite RNA",3
"60","Hepatitis E virus",3
"68","Human gammaherpesvirus 4",3
"115","Orgyia pseudotsugata single capsid nuclopolyhedrovirus",3
"1","Actinophage RP3",2
"7","Autographa californica nucleopolyhedrovirus",2
"12","Bacillus phage SPP1",2
"14","Barley mild mosaic virus",2
"16","Barley yellow mosaic virus",2
"17","Bean common mosaic virus",2
"22","Borna disease virus 1",2
"24","Bovine alphaherpesvirus 1",2
"28","Canine coronavirus",2
"31","Caprine arthritis encephalitis virus",2
"34","Coxsackievirus A24",2
"39","Dengue virus 2",2
"40","Ectromelia virus",2
"43","Enterobacteria phage T2",2
"44","Equid alphaherpesvirus 1",2
"47","Escherichia virus P1",2
"48","Escherichia virus T4",2
"50","Feline immunodeficiency virus",2
"64","Human betaherpesvirus 6",2
"66","Human coronavirus 229E",2
"71","Human papillomavirus",2
"77","Human T-cell leukemia virus type I",2
"81","Infectious bursal disease virus",2
"85","Influenza A virus (A/Leningrad/134/1957(H2N2))",2
"88","JC polyomavirus",2
"92","Lymantria dispar multiple nucleopolyhedrovirus",2
"96","Marburg marburgvirus",2
"106","Murine respirovirus",2
"110","Mycobacterium virus L5",2
"129","Rabies lyssavirus",2
"134","Rice stripe tenuivirus",2
"142","Saimiriine gammaherpesvirus 2",2
"146","Spodoptera exigua multiple nucleopolyhedrovirus",2
"149","Tobacco mosaic virus",2
"153","Turnip mosaic virus",2
"156","Variola virus",2
"160","Zucchini yellow mosaic virus",2
"2","African cassava mosaic virus",1
"3","African horse sickness virus 4",1
"5","Aleutian mink disease virus",1
"6","Amsacta moorei entomopoxvirus",1
"8","Avian avulavirus 1",1
"9","Avian avulavirus 2",1
"10","Avian myeloblastosis-associated virus",1
"11","Bacillus phage SF6",1
"13","Bacillus virus SPO1",1
"15","Barley yellow dwarf virus",1
"18","BIV R29-1203",1
"19","Bluetongue virus",1
"20","Bombyx mori nucleopolyhedrovirus",1
"21","Border disease virus strain 137/4",1
"23","Bovine adenovirus 3",1
"25","Bovine gammaherpesvirus 4",1
"26","Bovine immunodeficiency virus FL112",1
"29","Canine morbillivirus",1
"30","Canine rotavirus K9",1
"32","Cauliflower mosaic virus",1
"33","Clostridium phage c-st",1
"35","Coxsackievirus B5",1
"38","Dengue virus 1",1
"41","Encephalomyocarditis virus",1
"42","Enterobacteria phage ES18",1
"45","Equine rotavirus",1
"46","Escherichia virus BF23",1
"49","Escherichia virus T5",1
"51","Flaviviridae",1
"52","Fowl aviadenovirus 1",1
"53","Gallid alphaherpesvirus 1",1
"54","Gallid alphaherpesvirus 2",1
"55","Garlic latent virus",1
"56","Garlic latent virus E29-6",1
"59","Hepatitis C virus genotype 2",1
"61","Human adenovirus 1",1
"62","Human adenovirus 5",1
"63","Human astrovirus 1",1
"65","Human betaherpesvirus 6A",1
"67","Human endogenous retrovirus",1
"70","Human immunodeficiency virus 2",1
"72","Human papillomavirus type 16",1
"73","Human papillomavirus type 68",1
"74","Human respirovirus 1",1
"75","Human respirovirus 3",1
"76","Human rotavirus AU-1",1
"78","Human type D retrovirus",1
"79","Impatiens necrotic spot virus",1
"80","Infectious bronchitis virus",1
"82","Influenza A virus (A/Bangkok/10/1983(H1N1))",1
"83","Influenza A virus (A/Chile/1/1983(H1N1))",1
"84","Influenza A virus (A/equine/Suffolk/89(H3N8))",1
"86","Influenza A virus (A/WSN/1933(H1N1))",1
"87","Influenza B virus",1
"89","Leek yellow stripe virus",1
"90","Lettuce mosaic virus",1
"91","Louping ill virus",1
"93","Lymphoproliferative disease virus",1
"94","Macaca mulatta cytomegalovirus",1
"95","Mammalian rubulavirus 5",1
"97","Marburg virus - Musoke, Kenya, 1980",1
"98","Measles morbillivirus",1
"99","Micromys minutus papillomavirus 1",1
"100","Morbillivirus",1
"101","Mouse mammary tumor virus",1
"102","Mumps rubulavirus",1
"103","Murayama virus",1
"104","Murid betaherpesvirus 1",1
"105","Murine hepatitis virus",1
"107","Mus musculus polyomavirus 2",1
"108","Mycobacterium phage FRAT1",1
"109","Mycobacterium virus I3",1
"111","Nocardia phage NJL",1
"112","Obuda pepper virus",1
"113","Odontoglossum ringspot virus",1
"114","Omsk hemorrhagic fever virus",1
"116","Orthopoxvirus",1
"117","Papaya ringspot virus",1
"118","Pepper mild mottle virus",1
"119","Pepper severe mosaic virus",1
"120","Phocine morbillivirus",1
"121","Piry virus",1
"122","Poplar mosaic virus (ATCC PV257)",1
"123","Porcine epidemic diarrhea virus",1
"124","Porcine rotavirus",1
"125","Potato virus X",1
"126","Potato virus Y",1
"127","Pseudomonas virus phiCTX",1
"128","Rabbit fibroma virus",1
"130","Rat sialodacryoadenitis coronavirus",1
"131","Red clover mottle virus",1
"133","Rice gall dwarf virus",1
"135","Rice tungro spherical virus",1
"136","Rinderpest morbillivirus",1
"137","Rotavirus",1
"138","Rotavirus C",1
"139","Rotavirus sp.",1
"140","Rous sarcoma virus",1
"141","Rous sarcoma virus - Schmidt-Ruppin D",1
"143","Simian rubulavirus",1
"144","Soybean mosaic virus",1
"145","Spleen focus-forming virus",1
"147","Staphylococcus phage phi-42",1
"148","Strawberry latent ringspot virus satellite RNA",1
"150","Toscana virus",1
"151","Trichoplusia ni granulovirus",1
"152","Tulip mosaic virus",1
"154","Uukuniemi virus",1
"155","Vaccinia virus",1
"157","Viral hemorrhagic septicemia virus",1
"158","Watermelon mosaic virus 2 (isolate USA)",1
"159","Zaire ebolavirus",1
