"","Var1","Freq"
"503","Human immunodeficiency virus 1",330
"423","Hepacivirus C",106
"424","Hepatitis B virus",60
"558","Infectious bronchitis virus",41
"259","Cucumber mosaic virus",40
"1019","Rabies lyssavirus",40
"434","Hepatitis E virus",37
"282","Dengue virus 1",36
"987","Porcine reproductive and respiratory syndrome virus",36
"206","Chrysanthemum virus B",32
"980","Porcine circovirus 2",30
"1129","Simian immunodeficiency virus",30
"559","Infectious bursal disease virus",29
"59","Avian avulavirus 1",28
"811","Measles morbillivirus",28
"283","Dengue virus 2",25
"482","Human betaherpesvirus 5",24
"508","Human metapneumovirus",23
"210","Citrus tristeza virus",21
"213","Classical swine fever virus",20
"436","Hepatovirus A",20
"284","Dengue virus 3",19
"996","Potato virus Y",19
"537","Human rotavirus A",18
"1289","West Nile virus",17
"112","Bluetongue virus",16
"270","Cyprinid herpesvirus 3",16
"986","Porcine parvovirus",16
"134","Bovine leukemia virus",15
"307","Echovirus E30",15
"98","Beet necrotic yellow vein virus",14
"140","Bovine viral diarrhea virus 1",14
"511","Human orthopneumovirus",14
"546","Human T-cell leukemia virus type I",14
"1230","Tomato spotted wilt orthotospovirus",14
"512","Human papillomavirus",13
"1173","Sugarcane mosaic virus",13
"362","Feline immunodeficiency virus",12
"504","Human immunodeficiency virus 2",12
"974","Plum pox virus",12
"253","Crimean-Congo hemorrhagic fever orthonairovirus",11
"493","Human coronavirus NL63",11
"499","Human gammaherpesvirus 4",11
"500","Human gammaherpesvirus 8",11
"523","Human poliovirus 1",11
"542","Human rotavirus C",11
"779","Lily symptomless virus",11
"66","Avian orthoreovirus",10
"164","Canine coronavirus",10
"342","Equid alphaherpesvirus 1",10
"564","Influenza A virus",10
"750","JC polyomavirus",10
"39","Antheraea pernyi nucleopolyhedrovirus",9
"64","Avian metapneumovirus",9
"75","Banana bunchy top virus",9
"167","Canine morbillivirus",9
"268","Cymbidium mosaic virus",9
"335","Enterovirus A71",9
"521","Human parvovirus B19",9
"561","Infectious hematopoietic necrosis virus",9
