"","Var1","Freq"
"284","Human immunodeficiency virus 1",191
"652","Torque teno virus",54
"241","Hepacivirus C",49
"242","Hepatitis B virus",36
"316","Human T-cell leukemia virus type I",26
"219","GB virus C",25
"25","Avian avulavirus 1",23
"282","Human gammaherpesvirus 8",18
"421","Measles morbillivirus",18
"325","Infectious bronchitis virus",17
"452","Norwalk-like virus",16
"143","Dengue virus 2",15
"326","Infectious bursal disease virus",15
"499","Porcine reproductive and respiratory syndrome virus",15
"174","Enterovirus A71",13
"250","Hepatitis E virus",13
"404","Macaca mulatta polyomavirus 1",13
"86","Canine morbillivirus",12
"246","Hepatitis C virus subtype 1b",11
"292","Human papillomavirus type 16",11
"304","Human rotavirus A",11
"510","Potato virus Y",11
"204","Foot-and-mouth disease virus - type O",10
"676","West Nile virus",10
"78","Bovine viral diarrhea virus 1",9
"132","Cucumber mosaic virus",9
"373","Japanese encephalitis virus",9
"55","Borna disease virus 1",8
"110","Classical swine fever virus",8
"268","Human betaherpesvirus 5",8
"281","Human gammaherpesvirus 4",8
"80","Broad bean wilt virus 2",7
"285","Human immunodeficiency virus 2",7
"376","JC polyomavirus",7
"379","Kashmir bee virus",7
"575","Simian immunodeficiency virus",7
"678","Wheat yellow mosaic virus",7
"98","Chicken anemia virus",6
"299","Human parvovirus B19",6
"330","Influenza A virus (A/chicken/Hong Kong/G9/1997(H9N2))",6
"408","Macacine gammaherpesvirus 4",6
"430","Mumps rubulavirus",6
"489","Porcine circovirus 2",6
"523","Rabies lyssavirus",6
"592","Spodoptera litura nucleopolyhedrovirus",6
"607","Suid alphaherpesvirus 1",6
"28","Avian metapneumovirus",5
"109","Citrus tristeza virus",5
"158","Echovirus E30",5
"217","Gallid alphaherpesvirus 1",5
"231","Hantaan orthohantavirus",5
"300","Human poliovirus 1",5
"318","Human T-lymphotropic virus 2",5
"559","Salmon isavirus",5
"560","Salmonella phage MB78",5
"32","Banana bunchy top virus",4
"41","Bean yellow mosaic virus",4
"64","Bovine coronavirus",4
"70","Bovine orthopneumovirus",4
"115","Colorado tick fever virus",4
"186","Equine infectious anemia virus",4
"196","Feline calicivirus",4
"218","Gallid alphaherpesvirus 2",4
"236","Hantavirus Z10",4
"240","Helicoverpa armigera nucleopolyhedrovirus",4
"243","Hepatitis B virus subtype adr",4
"247","Hepatitis C virus subtype 2a",4
"262","Human alphaherpesvirus 1",4
"321","Hyphantria cunea nucleopolyhedrovirus",4
"375","Japanese yam mosaic virus",4
"431","Mungbean yellow mosaic India virus",4
"519","Puumala orthohantavirus",4
"543","Rift Valley fever virus",4
"598","Stealth virus 1",4
"606","Sugarcane yellow leaf virus",4
"617","Tick-borne encephalitis virus",4
"640","Tomato spotted wilt orthotospovirus",4
"12","Amsacta albistriga nucleopolyhedrovirus",3
"30","Avian orthoreovirus",3
"33","Banana streak virus",3
"43","Beet necrotic yellow vein virus",3
"59","Bovine alphaherpesvirus 1",3
"67","Bovine gammaherpesvirus 4",3
"103","Chlorella virus",3
"105","Choristoneura fumiferana multiple nucleopolyhedrovirus",3
"119","Cotton leaf curl virus",3
"126","Coxsackievirus B3",3
"127","Coxsackievirus B4",3
"131","Cucumber green mottle mosaic virus",3
"133","Cucumber mosaic virus satellite RNA",3
"142","Dengue virus 1",3
"161","Ectromelia virus",3
"189","Escherichia virus P1",3
"206","Foot-and-mouth disease virus - type SAT 2",3
"237","Hantavirus Z37",3
"249","Hepatitis delta virus",3
"260","Human adenovirus D8",3
"263","Human alphaherpesvirus 2",3
"279","Human endogenous retrovirus K",3
"280","Human erythrovirus V9",3
"288","Human papillomavirus",3
"302","Human polyomavirus 1",3
"306","Human rotavirus B strain CAL-1",3
"320","Hydrangea mosaic virus",3
"322","Hyposoter didymator ichnovirus",3
"356","Influenza B virus",3
"396","Lassa mammarenavirus",3
"435","Murine hepatitis virus",3
"438","Murine leukemia virus",3
"440","Muscovy duck reovirus",3
"450","Norovirus isolates",3
"473","Peanut stripe virus",3
"485","Plutella xylostella granulovirus",3
"488","Porcine circovirus",3
"497","Porcine lymphotropic herpesvirus 1",3
"509","Potato virus X",3
"514","Prunus necrotic ringspot virus",3
"517","Pseudomonas virus D3",3
"539","Rice grassy stunt tenuivirus",3
"558","Saint Louis encephalitis virus",3
"572","Simian-Human immunodeficiency virus",3
"577","Simian retrovirus 2",3
"621","Tobacco rattle virus",3
"635","Tomato mosaic virus",3
"668","Venezuelan equine encephalitis virus",3
"679","White spot syndrome virus",3
"3","Acute bee paralysis virus",2
"5","African swine fever virus",2
"9","Aleutian mink disease virus",2
"14","Apium virus Y",2
"19","Ateline gammaherpesvirus 2",2
"20","Atlantic halibut nodavirus",2
"34","Banna virus",2
"38","Barley yellow dwarf virus PAV",2
"39","Barley yellow mosaic virus",2
"42","Beet mild yellowing virus",2
"46","Black queen cell virus",2
"48","Bluetongue virus",2
"52","Bombyx mori cypovirus 1",2
"60","Bovine alphaherpesvirus 2",2
"79","Bovine viral diarrhea virus 2",2
"81","Cache Valley virus",2
"82","Cali mammarenavirus",2
"90","Carnation mottle virus",2
"91","Carnation ringspot virus",2
"93","Cercopithecine betaherpesvirus 5",2
"106","Chuzan virus",2
"108","Citrus psorosis virus",2
"120","Cowpea aphid-borne mosaic virus",2
"134","Cucurbit yellow stunting disorder virus",2
"149","Dicliptera yellow mottle virus",2
"155","Eastern equine encephalitis virus",2
"162","Enterobacteria phage 933W",2
"164","Enterobacteria phage H-19B",2
"170","Enterobacteria phage VT2-Sakai",2
"173","Enterococcus phage phiFC1",2
"177","Enterovirus sp.",2
"179","Epiphyas postvittana nucleopolyhedrovirus",2
"181","Epizootic hemorrhagic disease virus",2
"194","Faba bean necrotic yellows virus",2
"200","Foot-and-mouth disease virus",2
"201","Foot-and-mouth disease virus - type A",2
"202","Foot-and-mouth disease virus - type Asia 1",2
"227","Groundnut rosette assistor virus",2
"251","Hepatitis GB virus B",2
"252","Hepatovirus A",2
"258","Human adenovirus B3",2
"264","Human alphaherpesvirus 3",2
"265","Human astrovirus",2
"267","Human astrovirus 4",2
"277","Human calicivirus strain BAV/2.1/98/DEU",2
"287","Human orthopneumovirus",2
"335","Influenza A virus (A/Chicken/Korea/MS96/96(H9N2))",2
"344","Influenza A virus (A/goose/Guangdong/1/1996(H5N1))",2
"349","Influenza A virus (A/Taiwan/179/96(H3N2))",2
"350","Influenza A virus (A/Taiwan/3427/97(H3N2))",2
"355","Influenza A virus (A/turkey/Virginia/6962/1983(H5N2))",2
"369","Influenza C virus",2
"372","Jaagsiekte sheep retrovirus",2
"389","Lactococcus phage BK5-T",2
"397","Lettuce necrotic yellows virus",2
"403","Lymphocytic choriomeningitis mammarenavirus",2
"407","Macacine betaherpesvirus 3",2
"416","Mammalian orthoreovirus 1",2
"419","Marek's disease virus serotype 2 MDV2",2
"426","Mink enteritis virus",2
"428","Mouse mammary tumor virus",2
"429","Multiple sclerosis associated retrovirus element",2
"436","Murine hepatitis virus strain 2",2
"441","Myxoma virus",2
"442","Nanovirus-like particle",2
"453","Norwalk virus",2
"456","Olive latent virus 2",2
"468","Papaya ringspot virus",2
"469","Papiine gammaherpesvirus 1",2
"472","Pea seed-borne mosaic virus",2
"476","Pepper leaf curl virus",2
"478","Periplaneta fuliginosa densovirus",2
"484","Plum pox virus",2
"486","Porcine adenovirus 3",2
"503","Porcine rotavirus C",2
"505","Potato mop-top virus",2
"508","Potato virus V",2
"513","Prune dwarf virus",2
"528","Rat cytomegalovirus Maastricht",2
"529","Rat sialodacryoadenitis coronavirus",2
"532","Retroperitoneal fibromatosis-associated herpesvirus",2
"537","Ribgrass mosaic virus",2
"544","Rinderpest morbillivirus",2
"551","Rotavirus G4",2
"553","Rotavirus G9",2
"566","Seoulvirus Gou3",2
"585","Soil-borne cereal mosaic virus",2
"590","Spodoptera exigua multiple nucleopolyhedrovirus",2
"594","Squash yellow mild mottle virus",2
"610","Swine hepatitis E virus",2
"620","Tobacco mosaic virus",2
"626","Tomato golden mottle virus-[GT94-R2]",2
"636","Tomato ringspot virus",2
"646","Tomato yellow leaf curl virus",2
"664","Turnip mosaic virus",2
"665","unidentified baculovirus",2
"672","Viral hemorrhagic septicemia virus",2
"677","Western equine encephalitis virus",2
"683","Yam mild mosaic virus",2
"684","Yam mosaic virus",2
"685","Yellow fever virus",2
"688","Zucchini green mottle mosaic virus",2
