"","Var1","Freq"
"480","Human immunodeficiency virus 1",307
"428","Hepatitis B virus",114
"427","Hepacivirus C",94
"437","Hepatitis E virus",50
"1133","Rabies lyssavirus",47
"59","Avian avulavirus 1",46
"540","Infectious bronchitis virus",34
"260","Cucumber mosaic virus",32
"910","Measles morbillivirus",31
"465","Human betaherpesvirus 5",30
"1094","Porcine circovirus 2",30
"1105","Porcine reproductive and respiratory syndrome virus",29
"256","Crimean-Congo hemorrhagic fever orthonairovirus",28
"485","Human metapneumovirus",28
"1177","Salmon isavirus",27
"438","Hepatovirus A",26
"541","Infectious bursal disease virus",26
"339","Enterovirus A71",21
"1385","West Nile virus",20
"1131","Rabbit hemorrhagic disease virus",19
"281","Dengue virus 3",18
"302","Echovirus E30",18
"520","Human rotavirus A",18
"175","Canine morbillivirus",17
"212","Chrysanthemum virus B",17
"219","Citrus tristeza virus",17
"527","Human T-cell leukemia virus type I",17
"372","Feline immunodeficiency virus",16
"1159","Rice stripe tenuivirus",16
"1222","Simian immunodeficiency virus",16
"271","Cyprinid herpesvirus 3",15
"1230","Small ruminant morbillivirus",15
"467","Human bocavirus",14
"841","Japanese encephalitis virus",14
"196","Chicken anemia virus",13
"279","Dengue virus 1",13
"481","Human immunodeficiency virus 2",13
"843","JC polyomavirus",13
"1167","Rotavirus A",13
"513","Human parvovirus B19",12
"1130","Puumala orthohantavirus",12
"79","Banana bunchy top virus",11
"152","Bovine viral diarrhea virus 1",11
"487","Human orthopneumovirus",11
"1117","Potato virus Y",11
"15","African swine fever virus",10
"222","Classical swine fever virus",10
"517","Human polyomavirus 1",10
"1049","Papaya ringspot virus P",10
"1375","Vaccinia virus",10
"65","Avian orthoreovirus",9
"145","Bovine leukemia virus",9
"183","Capsicum chlorosis virus",9
"478","Human gammaherpesvirus 8",9
"691","Influenza A virus (A/Moscow/346/2003(H3N2))",9
"935","Mumps rubulavirus",9
"1268","Sugarcane mosaic virus",9
"1402","Yellow fever virus",9
"84","Barley yellow dwarf virus PAV",8
"382","Foot-and-mouth disease virus - type O",8
"515","Human poliovirus 1",8
"689","Influenza A virus (A/Moscow/328/2003(H3N2))",8
"1037","Orf virus",8
"1172","Rotavirus G9",8
"1173","Rubella virus",8
"1214","Shrimp white spot syndrome virus",8
"1221","Simian foamy virus",8
"1298","Tomato aspermy virus",8
"1337","Torque teno virus",8
"35","Anatid alphaherpesvirus 1",7
"176","Canine parvovirus",7
"254","Coxsackievirus B3",7
"269","Cymbidium mosaic virus",7
"381","Foot-and-mouth disease virus - type Asia 1",7
"409","Grapevine rupestris stem pitting-associated virus",7
"883","Lymphocytic choriomeningitis mammarenavirus",7
"950","Muscovy duck reovirus",7
"1283","Taura syndrome virus",7
"1300","Tomato chlorosis virus",7
"1360","Turnip mosaic virus",7
"1377","Venezuelan equine encephalitis virus",7
"1408","Zucchini yellow mosaic virus",7
"121","Bluetongue virus",6
"220","Citrus yellow mosaic virus",6
"280","Dengue virus 2",6
"371","Feline coronavirus",6
"395","GB virus C",6
"436","Hepatitis delta virus",6
"458","Human alphaherpesvirus 2",6
"471","Human coronavirus NL63",6
"483","Human mastadenovirus B",6
"494","Human papillomavirus type 16",6
"499","Human papillomavirus type 31",6
"516","Human poliovirus 2",6
"690","Influenza A virus (A/Moscow/343/2003(H3N2))",6
"868","Lily symptomless virus",6
"889","Macrobrachium rosenbergii nodavirus",6
"1066","Pepino mosaic virus",6
"1134","Rabies virus Ontario fox",6
"1270","Sugarcane yellow leaf virus",6
"1287","Tick-borne encephalitis virus",6
"1297","Tobacco streak virus",6
"1334","Tomato yellow leaf curl virus",6
"1390","White spot syndrome virus",6
"75","Bacillus thuringiensis phage MZTP02",5
"139","Bovine coronavirus",5
"173","Canine coronavirus",5
"243","Coxsackievirus A16",5
"297","Echovirus E11",5
"383","Foot-and-mouth disease virus - type SAT 1",5
"393","Gallid alphaherpesvirus 1",5
"406","Grapevine leafroll-associated virus 2",5
"453","Human adenovirus B3",5
"459","Human alphaherpesvirus 3",5
"470","Human coronavirus HKU1",5
"514","Human picobirnavirus",5
"613","Influenza A virus (A/chicken/Viet Nam/TN-025/2004(H5N1))",5
"838","Iris yellow spot virus",5
"888","Machupo mammarenavirus",5
"896","Mal de Rio Cuarto virus",5
"1048","Papaya ringspot virus",5
"1090","Plum pox virus",5
"1098","Porcine endogenous retrovirus",5
"1100","Porcine enteric sapovirus",5
"1162","Rice yellow mottle virus",5
"1163","Rinderpest morbillivirus",5
"1381","Viral hemorrhagic septicemia virus",5
"25","Aichi virus 1",4
"28","Alfalfa mosaic virus",4
"58","Aves polyomavirus 1",4
"63","Avian metapneumovirus",4
"91","Bat SARS CoV Rf1/2004",4
"100","Bean yellow mosaic virus",4
"103","Beet necrotic yellow vein virus",4
"124","Bluetongue virus 2",4
"138","Bovine alphaherpesvirus 5",4
"232","Columbid circovirus",4
"246","Coxsackievirus A2",4
"286","Dobrava-Belgrade orthohantavirus",4
"367","European brown hare syndrome virus",4
"404","Grapevine fanleaf virus",4
"407","Grapevine leafroll-associated virus 3",4
"408","Grapevine leafroll-associated virus 4",4
"457","Human alphaherpesvirus 1",4
"488","Human papillomavirus",4
"528","Human T-lymphotropic virus 2",4
"536","Indian cassava mosaic virus",4
"546","Influenza A virus",4
"661","Influenza A virus (A/grebe/Novosibirsk/29/2005(H5N1))",4
"788","Influenza A virus (A/tree sparrow/Henan/1/2004(H5N1))",4
"1042","Ovine gammaherpesvirus 2",4
"1050","Papiine alphaherpesvirus 2",4
"1107","Porcine rotavirus A",4
"1111","Potato mop-top virus",4
"1125","Prunus necrotic ringspot virus",4
"1157","Rhynchosia golden mosaic virus",4
"1210","Seoul orthohantavirus",4
"1226","Simian T-lymphotropic virus 1",4
"1307","Tomato leaf curl New Delhi virus",4
"24","Agrotis segetum nucleopolyhedrovirus A",3
"37","Angelonia flower break virus",3
"46","Apple stem pitting virus",3
"61","Avian leukosis virus",3
"62","Avian leukosis virus HPRS103",3
"97","Bean common mosaic virus strain Blackeye",3
"125","Bluetongue virus 4",3
"130","Bombyx mori nucleopolyhedrovirus",3
"141","Bovine ephemeral fever virus",3
"159","Buffalopox virus",3
"182","Caprine arthritis encephalitis virus",3
"187","Cassava frogskin virus",3
"189","Cauliflower mosaic virus",3
"192","Cetacean poxvirus 1",3
"217","Citrus sudden death-associated virus",3
"221","Clanis bilineata nucleopolyhedrovirus",3
"255","Coxsackievirus B5",3
"270","Cyprinid herpesvirus 2",3
"277","Deformed wing virus",3
"282","Dengue virus 4",3
"289","Duck hepatitis A virus 1",3
"303","Echovirus E6",3
"305","Ectromelia virus",3
"347","Equid alphaherpesvirus 1",3
"349","Equine infectious anemia virus",3
"350","Equine rhinitis A virus",3
"369","Extra small virus",3
"374","Feline panleukopenia virus",3
"380","Foot-and-mouth disease virus - type A",3
"384","Foot-and-mouth disease virus - type SAT 2",3
"394","Gallid alphaherpesvirus 2",3
"400","Goatpox virus",3
"418","Harbor seal parapoxvirus",3
"424","Heliothis armigera cypovirus 14",3
"435","Hepatitis C virus subtype 6k",3
"460","Human astrovirus",3
"463","Human astrovirus 4",3
"473","Human endogenous retrovirus K",3
"477","Human gammaherpesvirus 4",3
"495","Human papillomavirus type 18",3
"522","Human rotavirus B",3
"542","Infectious hematopoietic necrosis virus",3
"543","Infectious pancreatic necrosis virus",3
"554","Influenza A virus (A/bar-headed goose/Qinghai/0510/05(H5N1))",3
"588","Influenza A virus (A/chicken/jiyuan/1/03/(H5N1))",3
"630","Influenza A virus (A/duck/France/05066b/2005(H5N1))",3
"671","Influenza A virus (A/Kinmen/618/03(H3N2))",3
"780","Influenza A virus (A/swine/Zhejiang/1/2004(H1N2))",3
