"","Var1","Freq"
"636","Influenza A virus",383
"591","Human immunodeficiency virus 1",145
"756","Measles virus genotype D8",94
"1223","Norovirus GII",85
"752","Measles virus genotype B3",66
"621","Human rotavirus A",53
"553","Hepatitis B virus",30
"750","Measles morbillivirus",29
"672","Influenza B virus",27
"1669","Zika virus",26
"1316","Porcine epidemic diarrhea virus",23
"90","Avian avulavirus 1",22
"551","Hepacivirus C",22
"849","Mumps virus genotype G",21
"1402","Rotavirus A",21
"1368","Rabies lyssavirus",20
"1323","Porcine reproductive and respiratory syndrome virus",18
"558","Hepatitis E virus",17
"282","Cucumber mosaic virus",15
"1312","Porcine circovirus 3",15
"24","African swine fever virus",14
"200","Canine morbillivirus",14
"309","Dengue virus 2",14
"359","Enterovirus D68",14
"1311","Porcine circovirus 2",14
"273","Coxsackievirus A6",11
"352","Enterovirus A71",11
"632","Infectious bronchitis virus",11
"1468","Small ruminant morbillivirus",11
"204","Canine parvovirus",10
"237","Chikungunya virus",10
"445","Foot-and-mouth disease virus - type O",10
"1407","Rubella virus genotype 1E",10
"1474","Soybean mosaic virus",10
"1659","Yellow fever virus",10
"173","Bovine coronavirus",9
"308","Dengue virus 1",9
"614","Human respiratory syncytial virus A",9
"633","Infectious bursal disease virus",9
"737","Mamastrovirus 1",9
"830","Middle East respiratory syndrome-related coronavirus",9
"1408","Rubella virus genotype 2B",9
"183","Bovine viral diarrhea virus 1",8
"269","Coxsackievirus A16",8
"450","Fowl aviadenovirus D",8
"1304","Plum pox virus",8
"251","Classical swine fever virus",7
"277","Crimean-Congo hemorrhagic fever orthonairovirus",7
"561","Hepatovirus A",7
"597","Human papillomavirus",7
"684","JC polyomavirus",7
"1220","Norovirus GI",7
"1336","Prunus necrotic ringspot virus",7
"1588","Tilapia lake virus",7
"1644","West Nile virus",7
"1647","White spot syndrome virus",7
"1666","Zaire ebolavirus",7
"140","Beak and feather disease virus",6
"178","Bovine leukemia virus",6
"205","Canine parvovirus 2",6
"307","Dengue virus",6
"335","Elephant endotheliotropic herpesvirus 1A",6
"430","Felid alphaherpesvirus 1",6
"452","Fowlpox virus",6
