"","Var1","Freq"
"640","Human immunodeficiency virus 1",392
"561","Hepatitis B virus",127
"560","Hepacivirus C",110
"692","Human rotavirus A",102
"2062","Porcine reproductive and respiratory syndrome virus",87
"2103","Rabies lyssavirus",87
"572","Hepatitis E virus",77
"71","Avian avulavirus 1",73
"713","Infectious bronchitis virus",71
"360","Dengue virus 2",59
"273","Citrus tristeza virus",50
"432","Enterovirus A71",47
"1751","Measles morbillivirus",47
"2050","Porcine circovirus 2",46
"716","Infectious bursal disease virus",40
"359","Dengue virus 1",35
"258","Chikungunya virus",34
"361","Dengue virus 3",34
"212","Canine morbillivirus",32
"624","Human betaherpesvirus 5",32
"335","Cucumber mosaic virus",29
"1668","Japanese encephalitis virus",29
"627","Human bocavirus",25
"2330","Tick-borne encephalitis virus",24
"2382","Tomato yellow leaf curl virus",23
"2375","Tomato spotted wilt orthotospovirus",21
"95","Banana bunchy top virus",20
"2250","Simian immunodeficiency virus",20
"2443","West Nile virus",20
"567","Hepatitis C virus subtype 1b",19
"2078","Potato virus Y",18
"275","Classical swine fever virus",17
"2122","Reticuloendotheliosis virus",17
"2179","Rubella virus",17
"46","Apple chlorotic leaf spot virus",16
"200","Camelpox virus",16
"638","Human gammaherpesvirus 8",16
"641","Human immunodeficiency virus 2",16
"701","Human T-cell leukemia virus type I",16
"566","Hepatitis C virus subtype 1a",15
"575","Hepatovirus A",15
"1975","Orf virus",15
"2316","Swine hepatitis E virus",15
"2431","Venezuelan equine encephalitis virus",15
"146","Bluetongue virus",14
"174","Bovine rotavirus",14
"663","Human papillomavirus type 16",14
"2131","Rice grassy stunt tenuivirus",14
"2232","Seewis virus",14
"47","Apple mosaic virus",13
"49","Apple stem pitting virus",13
"311","Cowpox virus",13
"2020","Pepino mosaic virus",13
"2342","Tobacco streak virus",13
"177","Bovine viral diarrhea virus 1",12
"213","Canine parvovirus",12
"243","Chatanga virus",12
"297","Cotton leaf curl betasatellite",12
"477","Feline immunodeficiency virus",12
"494","Foot-and-mouth disease virus - type O",12
"648","Human metapneumovirus",12
"685","Human polyomavirus 1",12
"2087","Prune dwarf virus",12
"2439","Viral hemorrhagic septicemia virus",12
"362","Dengue virus 4",11
"447","Equine infectious anemia virus",11
"649","Human orthopneumovirus",11
"1755","Measles virus genotype D4",11
"2146","Rotavirus A",11
"2258","Small ruminant morbillivirus",11
"399","Echovirus E30",10
"568","Hepatitis C virus subtype 3a",10
"615","Human astrovirus",10
"1309","Influenza A virus (A/Nonthaburi/102/2009(H1N1))",10
"1796","Murid gammaherpesvirus 4",10
"2063","Porcine rotavirus",10
"2076","Potato virus S",10
"2437","Vibrio virus CTXphi",10
"116","Beak and feather disease virus",9
"175","Bovine rotavirus A",9
"334","Cucumber green mottle mosaic virus",9
"475","Feline coronavirus",9
"628","Human bocavirus 2",9
"1778","Merkel cell polyomavirus",9
"2402","Transmissible gastroenteritis virus",9
"2442","Watermelon mosaic virus",9
"17","African swine fever virus",8
"27","Aichi virus 1",8
"48","Apple stem grooving virus",8
"327","Crimean-Congo hemorrhagic fever orthonairovirus",8
"348","Cyprinid herpesvirus 3",8
"514","GB virus C",8
"612","Human alphaherpesvirus 1",8
"686","Human polyomavirus 3",8
"690","Human rhinovirus sp.",8
"1063","Influenza A virus (A/Guangdong/05/2009(H1N1))",8
"1148","Influenza A virus (A/Jiangsu/1/2009(H1N1))",8
"1269","Influenza A virus (A/Nanjing/1/2009(H1N1))",8
"1270","Influenza A virus (A/Nanjing/2/2009(H1N1))",8
"1272","Influenza A virus (A/Narita/1/2009(H1N1))",8
"1377","Influenza A virus (A/red-winged tinamou/Argentina/MP1/2008(H1N1))",8
"1663","Iris yellow spot virus",8
"2414","Turkey coronavirus",8
"117","Bean common mosaic virus",7
"171","Bovine papillomavirus type 2",7
"178","Bovine viral diarrhea virus 2",7
"184","Buffalopox virus",7
"209","Canine coronavirus",7
"230","Cassava brown streak virus",7
"248","Chicken anemia virus",7
"314","Coxsackievirus A16",7
"545","Hantaan orthohantavirus",7
"616","Human astrovirus 1",7
"637","Human gammaherpesvirus 4",7
"650","Human papillomavirus",7
"684","Human poliovirus 3",7
"1271","Influenza A virus (A/Nanjing/3/2009(H1N1))",7
"1790","Mumps rubulavirus",7
"1826","Myxoma virus",7
"2044","Plum pox virus",7
"2235","Seoul orthohantavirus",7
"2298","Suid alphaherpesvirus 1",7
"2337","Tobacco mosaic virus",7
"2357","Tomato leaf curl New Delhi virus",7
"2413","Turkey astrovirus 2",7
"2449","White spot syndrome virus",7
"2455","WU Polyomavirus",7
"2466","Zucchini yellow mosaic virus",7
"13","African cassava mosaic virus",6
"28","Aleutian mink disease virus",6
"221","Caprine arthritis encephalitis virus",6
"245","Cherry leaf roll virus",6
"247","Cherry virus A",6
"322","Coxsackievirus B3",6
"356","Deltapapillomavirus 4",6
"388","Echovirus E11",6
"442","Equid alphaherpesvirus 1",6
"486","Fig mosaic emaravirus",6
"608","Human adenovirus B3",6
"1062","Influenza A virus (A/Guangdong/03/2009(H1N1))",6
"1549","Influenza A virus (A/Thailand/104/2009(H1N1))",6
"1675","JC polyomavirus",6
"1825","Myoviridae environmental samples",6
"2002","Parrot bornavirus 2",6
"2003","Parrot bornavirus 4",6
"2053","Porcine enteric sapovirus",6
"2059","Porcine parvovirus",6
"2072","Potato leafroll virus",6
"2134","Rice stripe tenuivirus",6
"2266","Soybean mosaic virus",6
"2376","Tomato torrado virus",6
"2396","Torque teno virus",6
"2428","Vaccinia virus",6
"55","Argentinian mammarenavirus",5
"161","Bovine coronavirus",5
"169","Bovine leukemia virus",5
"375","Duck circovirus",5
"376","Duck hepatitis A virus 1",5
"491","Foot-and-mouth disease virus - type A",5
"492","Foot-and-mouth disease virus - type Asia 1",5
"501","Fowlpox virus",5
"527","Grapevine fanleaf virus",5
"529","Grapevine leafroll-associated virus 1",5
"595","Hosta virus X",5
"645","Human mastadenovirus B",5
"666","Human papillomavirus type 33",5
"679","Human parvovirus 4",5
"681","Human picobirnavirus",5
"710","Impatiens necrotic spot virus",5
"957","Influenza A virus (A/crow/Assam/142119/2008(H5N1))",5
"1064","Influenza A virus (A/GuangzhouSB/01/2009(H1N1))",5
"1782","Mokola lyssavirus",5
"1999","Parechovirus A",5
"2055","Porcine epidemic diarrhea virus",5
"2098","Puumala orthohantavirus",5
"2125","Rhinovirus C",5
"2132","Rice ragged stunt virus",5
"2295","Sugarcane mosaic virus",5
"2297","Sugarcane yellow leaf virus",5
"2306","Sweet potato chlorotic stunt virus",5
"2325","Teschovirus A",5
"2362","Tomato leaf curl Palampur virus",5
"2372","Tomato necrotic ringspot virus",5
"2453","Wolbachia phage WO",5
"39","Anatid alphaherpesvirus 1",4
"78","Avian leukosis virus",4
"79","Avian metapneumovirus",4
"82","Avian orthoreovirus",4
"151","Bombyx mori cypovirus 1",4
"153","Border disease virus",4
"224","Carnation mottle virus",4
"226","Carp sprivivirus",4
"261","Chilli veinal mottle virus",4
"303","Cotton leaf curl Multan betasatellite",4
"308","Cotton leafroll dwarf virus",4
"318","Coxsackievirus A6",4
"324","Coxsackievirus B5",4
"339","Cucurbit yellow stunting disorder virus",4
"390","Echovirus E13",4
"404","Echovirus E6",4
"441","Epizootic hemorrhagic disease virus",4
"469","Faba bean necrotic yellows virus",4
"478","Feline leukemia virus",4
"505","Frog virus 3",4
"510","Gallid alphaherpesvirus 1",4
"511","Gallid alphaherpesvirus 2",4
"520","Goose parvovirus",4
"531","Grapevine leafroll-associated virus 3",4
"535","Grapevine rupestris stem pitting-associated virus",4
"542","Groundnut bud necrosis virus",4
"591","Homalodisca vitripennis reovirus",4
"597","Human adenovirus 11a",4
"607","Human adenovirus 7",4
"644","Human mammary tumor virus",4
"676","Human parechovirus 1",4
"680","Human parvovirus B19",4
"693","Human rotavirus B",4
"694","Human rotavirus C",4
"714","Infectious bronchitis virus CK/CH/LHLJ/04V",4
"718","Infectious pancreatic necrosis virus",4
"730","Influenza A virus (A/Amagasaki/1/2009(H1N1))",4
"1073","Influenza A virus (A/Himeji/1/2009(H1N1))",4
"1632","Influenza A virus (A/Zhejiang/DTID-ZJU01/2009(H1N1))",4
"1720","Lymphocytic choriomeningitis mammarenavirus",4
"1748","Marburg marburgvirus",4
"1757","Measles virus genotype D9",4
"1774","Melon necrotic spot virus",4
"1792","Mungbean yellow mosaic India virus",4
"2012","Peanut stunt virus",4
"2025","Pepper veinal mottle virus",4
"2039","Pineapple bacilliform CO virus",4
"2070","Porcine torovirus",4
"2077","Potato virus X",4
"2088","Prunus necrotic ringspot virus",4
"2089","Pseudocowpox virus",4
"2102","Rabbit hemorrhagic disease virus",4
"2117","Redspotted grouper nervous necrosis virus",4
"2181","Sacbrood virus",4
"2184","Saint Louis encephalitis virus",4
"2238","Sheeppox virus",4
"2251","Simian retrovirus 4",4
"2257","Small ruminant lentivirus",4
"2305","Sweet potato begomovirus",4
"2340","Tobacco rattle virus",4
"2368","Tomato leaf curl Vietnam virus",4
"2399","Toscana virus",4
"2408","TT virus group 1",4
"2415","Turnip mosaic virus",4
"2447","Wheat streak mosaic virus",4
"2456","Xenotropic MuLV-related virus",4
"4","Acaryochloris phage A-HIS1",3
"36","Alternanthera mosaic virus",3
"40","Anguillid herpesvirus 1",3
"98","Banna virus",3
"101","Barley yellow dwarf virus PAV",3
"115","Bayou orthohantavirus",3
"124","Bean yellow mosaic virus",3
"126","Beet black scorch virus",3
"149","Bohle iridovirus",3
"158","Bovine alphaherpesvirus 1",3
"167","Bovine gammaherpesvirus 4",3
"215","Canine parvovirus 2a",3
"216","Canine parvovirus 2c",3
"222","Capsicum chlorosis virus",3
"233","Cauliflower mosaic virus",3
"306","Cotton leaf curl Multan virus",3
"319","Coxsackievirus A9",3
"341","Culex flavivirus",3
"347","Cymbidium mosaic virus",3
"358","Dengue virus",3
"365","Dobrava-Belgrade orthohantavirus",3
"386","Eastern equine encephalitis virus",3
"406","Echovirus E9",3
"412","Emiliania huxleyi virus 99B1",3
"414","Encephalomyocarditis virus",3
"435","Enterovirus B97",3
"436","Enterovirus C109",3
"445","Equid gammaherpesvirus 5",3
"460","Escherichia virus phiX174",3
"474","Feline calicivirus",3
"495","Foot-and-mouth disease virus - type SAT 2",3
"497","Fowl aviadenovirus 4",3
"516","Giant panda rotavirus A",3
"517","Goatpox virus",3
"530","Grapevine leafroll-associated virus 2",3
"539","Grass carp reovirus",3
"558","HBV genotype C",3
"578","Heterocapsa circularisquama DNA virus 01",3
"579","Highlands J virus",3
"613","Human alphaherpesvirus 2",3
"631","Human coronavirus HKU1",3
"665","Human papillomavirus type 31",3
"667","Human papillomavirus type 35",3
"669","Human papillomavirus type 51",3
"682","Human poliovirus 1",3
"683","Human poliovirus 2",3
"696","Human rotavirus G1P[8]",3
"704","Human TMEV-like cardiovirus",3
"717","Infectious hematopoietic necrosis virus",3
"841","Influenza A virus (A/Catalonia/63/2009(H1N1))",3
"853","Influenza A virus (A/Changsha/78/2009(H1N1))",3
"887","Influenza A virus (A/chicken/India/WB-NIV92456/2009(H5N1))",3
"900","Influenza A virus (A/chicken/Israel/1040/2007(H9N2))",3
"952","Influenza A virus (A/Colombia/450/2009(H1N1))",3
"1015","Influenza A virus (A/Ekaterinburg/01/2009(H1N1))",3
"1036","Influenza A virus (A/Finland/553/2009(H1N1))",3
"1040","Influenza A virus (A/Florida/04/2009(H1N1))",3
"1054","Influenza A virus (A/Ghom/1550/2009(H1N1))",3
"1135","Influenza A virus (A/Italy/49/2009(H1N1))",3
"1157","Influenza A virus (A/Korea/01/2009(H1N1))",3
"1192","Influenza A virus (A/mallard/Marquenterre/Z237/1983(H1N1))",3
"1227","Influenza A virus (A/Mexico/4108/2009(H1N1))",3
"1228","Influenza A virus (A/Mexico/4269/2009(H1N1))",3
"1230","Influenza A virus (A/Mexico/4603/2009(H1N1))",3
"1242","Influenza A virus (A/Moscow/01/2009(H1N1))",3
